,dividend,close_price,dividend_yield
2004-04-01,0.35,9.8,3.57
2005-03-28,0.38,7,5.43
2006-04-03,0.4,4.9,8.16
2007-03-29,0.3,3.7,8.11
2008-03-31,0.32,4.28,7.48
2009-03-10,0.34,3.12,10.9
2010-03-08,0.36,4.48,8.04
2011-03-08,0.52,8.5,6.12
2012-03-05,0.58,12,4.83
2012-08-21,0.37,14.3,2.59
2013-03-11,0.43,18.7,2.3
2014-03-05,0.43,9.15,4.7
2015-03-09,0.18,10.7,1.68
2016-03-02,0.4,10.3,3.88
2017-03-08,0.45,12.3,3.66
