,dividend,close_price,dividend_yield
2001-03-29,0.5,1.8299,27.32
2002-05-07,0.75,8.9121,8.42
2003-03-26,0.5,4.7625,10.5
2004-01-05,0.5,7.1202,7.02
2005-03-25,0.49,5.05,9.7
2016-05-10,0.0204,2.64,0.77
2017-05-04,0.0222,2.24,0.99
