,dividend,close_price,dividend_yield
2004-05-28,0.76,24.1,3.15
2005-06-10,1.01,26,3.88
2006-06-07,1,20.3,4.93
2007-06-11,1,17.3,5.78
2008-06-06,1,14.5,6.9
2009-06-17,0.25,9.7,2.58
2010-06-10,0.25,11.3,2.21
2012-07-25,1,19.5,5.13
2013-06-11,2,41.75,4.79
2014-06-11,1.2,33,3.64
2015-07-09,1,29.75,3.36
2016-07-22,1.05,31.5,3.33
2017-07-26,1.32,43,3.07
