,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2012-12-31,,,,,,,,,,,1.63,110.46,211.22,345.37,624.85,985.22,393.92,166.6,63.63,686.33,91.35,777.67,100.0,207.55,,,,,,0.0,3.75,0.09,0.0,0.0,,,,,,3.35,3.29,2.19,0.5,0.2,12,2012,,396.0,35.64
2013-03-31,288.57,10.61,0.029999999999999995,0.0,59.73,19.7,36.96,2.4,268.87,14.86,110.68,120.56,226.7,473.37,615.21,1103.99,364.75,154.11,62.35,664.17,94.27,758.44,130.0,345.55,11.27,-2.53,100.32,17.26,20.0,0.9,2.19,0.03,0.0,0.0,3.84,0.0,12.28,0.0,17.92,3.74,3.68,2.4,0.71,0.37,3,2013,0.0,353.6666666666667,10.61
2013-06-30,285.39000000000004,4.210000000000001,0.008522267206477734,0.06,69.23000000000002,13.91,31.15,1.83,271.47,18.880000000000003,46.7,144.04,254.07,462.24,603.18,1081.09,359.24,147.92,59.75,676.38,85.85,762.22,130.0,318.87,-15.67,-5.65,-42.669999999999995,17.24,53.682897862232764,0.75,2.39,0.03,0.06,1.98,1.556734143049933,0.0,5.283805668016195,0.0,9.43130904183536,2.63,2.58,2.07,0.68,0.31,6,2013,29.64,494.0,14.82
2013-09-30,292.86,19.36,0.039648917495611474,-0.0007021650087770748,71.62,29.700000000000003,47.45,1.91,263.16999999999996,22.759999999999998,33.25,142.89,281.46,474.41,392.11,1094.22,361.28,156.62,63.16,674.09,81.9,755.99,130.0,338.24,12.190000000000001,-11.71,-13.93,17.75,12.04509555785124,0.73,2.24,0.07,0.06,0.85,7.068835576360445,0.0,22.905746050321824,0.0,34.14338209479227,4.01,3.94,2.58,0.7,0.29,9,2013,-0.34285714285714874,488.2857142857142,34.18
2013-12-31,326.4899999999999,6.609999999999999,0.012963961755332189,0.0025405386474275965,66.25999999999996,16.069999999999993,34.349999999999994,1.93,310.4200000000001,14.709999999999994,3.47,168.38,288.55,480.32,388.5,1091.91,352.63,146.08,61.9,673.9,73.17,747.07,130.0,344.84,9.05,-5.149999999999999,-33.68,18.28,37.22627458396369,0.73,2.17,0.08,0.06,0.74,2.424260848247119,4.952233390536896,7.668183378278989,9.573885756312821,12.309281686687912,3.48,3.42,2.43,0.71,0.28,12,2013,1.2953571428571458,509.875,40.79
2014-03-31,334.82,22.6,0.04,0.03,87.85,34.55,52.05,2.04,300.27,29.31,33.98,167.84,312.03,531.66,383.52,1132.67,299.04,145.73,51.28,591.85,173.38,765.23,130.0,367.44,26.26,-3.46,7.71,17.5,12.75,0.72,2.08,0.04,0.03,0.75,8.0,12.359999999999998,24.599999999999998,25.360000000000003,25.56,6.9,6.75,3.73,0.9,0.37,3,2014,16.95,565.0,22.6
2014-06-30,307.04,13.549999999999997,0.02623789764868603,-0.0028215767634854816,74.34,23.870000000000005,41.33,2.72,283.1700000000001,21.710000000000004,19.54,177.28,343.78,563.49,382.01,1158.5,298.93,159.53,52.14,622.8,170.3,793.1,130.0,365.4,-2.3500000000000014,-13.7,1.6100000000000003,17.46,25.918616236162368,0.97,2.17,0.07,0.03,0.43,4.677842323651452,7.826390041493774,14.828160442600275,15.84769017980636,16.357455048409403,5.75,5.63,3.6,0.9,0.35,6,2014,-1.457142857142859,516.4285714285713,36.15
2014-09-30,303.03,21.79,0.041368657231618915,0.000586567384979542,75.87,33.81,50.640000000000015,4.44,269.2199999999999,27.18999999999999,13.5,186.04,373.83,593.74,374.8,1176.1,350.51,130.97,51.84,630.57,158.34,788.91,130.0,387.18,-28.810000000000002,-2.1499999999999986,24.92,16.83,26.829490592014686,1.49,2.04,0.11,0.03,0.27,7.416272005522955,12.215036244390747,22.504549534000688,24.023907490507426,25.43796341042458,6.27,6.13,3.76,0.94,0.35,9,2014,0.30896103896104243,526.7272727272727,57.94
2014-12-31,290.42999999999995,11.939999999999998,0.022212364052661707,0.0006033720143622719,83.74000000000001,21.569999999999993,38.849999999999994,4.64,268.86,16.67,32.02,155.5,419.99,631.47,373.0,1238.67,330.98,135.18,77.65,644.58,194.97,839.55,130.0,399.12,24.83,-38.69,32.38,17.279999999999994,52.2197906197655,1.51,2.1,0.13,0.03,0.23,3.8546994848311384,6.677378362907841,11.96733829421866,12.842163709215795,13.095042930738407,5.78,5.66,3.59,0.98,0.33,12,2014,0.3243356643356581,537.5384615384614,69.88
2015-03-31,336.39,18.45,0.04,0.0,83.07,29.72,46.63,4.78,306.67,25.61,62.63,181.01,458.41,732.77,365.55,1383.32,436.85,172.07,72.44,784.3,182.19,966.49,130.0,417.35,11.7,-61.54,80.45,16.91,29.875000000000004,1.49,2.32,0.04,0.0,0.0,5.32,9.44,17.68,18.8,19.84,5.6,5.48,2.61,0.93,0.35,3,2015,0.0,461.25,18.45
