,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2000-03-31,159.42,-16.92,-0.56,0.0,5.39,-7.28,8.82,2.9,166.69,-12.36,4.33,163.5,104.36,309.33,469.3,808.17,227.96,171.22,7.86,445.65,325.19,770.83,300.0,37.34,-9.7,-1.15,11.97,16.1,-1.295,2.33,20.64,-0.56,0.0,0.0,-8.36,0.0,-181.24,0.0,-8.04,-10.96,-10.61,0.0,0.69,0.46,3,2000,0.0,30.214285714285715,-16.92
2000-06-30,126.49000000000004,-26.71,-0.8876804950721979,0.0,-1.6199999999999997,-17.279999999999998,-1.6100000000000003,2.4,143.76999999999998,-19.53,4.27,150.4,104.95,299.25,455.24,785.72,228.14,165.4,1.43,441.53,333.19,774.72,300.0,11.0,-1.4600000000000009,-2.11,3.51,15.669999999999998,-0.677890303257207,6.55,70.43,-1.45,0.0,0.0,-13.59069447627779,0.0,-971.2816319046527,0.0,-17.48424478569791,-15.66,-15.26,0.0,0.68,0.44,6,2000,0.0,30.089655172413796,-43.63
2000-09-30,126.86999999999995,-7.529999999999994,-0.2502150117279122,0.0,4.91,-11.290000000000003,3.5900000000000007,2.2,138.17000000000002,-12.61,32.32,126.01,119.63,315.38,442.21,787.21,341.17,0.0,11.58,390.27,395.7,785.97,300.0,1.24,30.830000000000002,-1.17,-1.6100000000000012,14.879999999999999,-2.191115537848607,53.23,633.85,-1.7,0.0,0.0,-3.8268178264268933,0.0,-2429.0343471462065,0.0,-5.316333072713053,-12.66,-12.39,0.0,0.81,0.5,9,2000,0.0,30.094117647058823,-51.16
2000-12-31,151.36,-29.710000000000008,-0.9882515147768024,0.0,10.34,-22.9,-8.690000000000001,1.9,174.26,-10.840000000000003,15.57,153.56,117.36,322.96,477.4,821.86,157.37,197.35,12.6,390.2,402.55,792.76,300.0,29.1,-7.150000000000002,-0.6699999999999999,-8.93,14.21,-0.4831512958599797,1.96,27.24,-2.69,0.0,0.0,-14.460066773834551,0.0,-408.3793248423396,0.0,-20.00015333250897,-14.59,-14.34,0.0,0.83,0.53,12,2000,0.0,30.06319702602231,-80.87
2001-03-31,184.46,-5.29,-0.18,0.0,13.91,0.17,13.94,1.9,184.28,-5.61,8.33,196.15,108.37,350.47,464.89,839.64,162.4,211.79,9.5,414.53,399.92,814.45,300.0,25.19,-4.9,-1.64,-0.7,13.77,-2.64,2.26,32.33,-0.18,0.0,0.0,-2.52,0.08,-84.0,-67.68,0.16,-2.96,-2.87,0.0,0.85,0.58,3,2001,0.0,29.38888888888889,-5.29
2001-06-30,152.97,-6.88,-0.23178307313064914,0.0,15.379999999999999,-1.48,11.709999999999999,2.4,154.46,-3.63,19.42,154.45,104.28,344.51,452.0,824.12,146.38,204.99,3.16,382.23,420.87,803.09,300.0,21.02,13.1,-0.6500000000000001,-1.4200000000000002,13.190000000000001,-2.587009447674418,3.43,38.21,-0.41,0.0,0.0,-3.346721446179129,-0.3618077239112572,-130.9291700903862,-171.88128184059164,-0.6783894823336072,-3.7,-3.61,0.0,0.9,0.63,6,2001,0.0,29.682926829268293,-12.17
2001-09-30,146.42000000000002,-4.51,-0.14871103117505996,0.0,17.14,0.7300000000000001,13.690000000000005,2.7,145.7,-2.369999999999999,20.98,189.36,117.02,361.16,440.56,830.62,148.01,210.64,4.78,392.54,422.01,814.55,300.0,16.07,-1.2399999999999993,-1.58,4.38,12.96,-4.539844789356985,5.04,50.69,-0.55,0.0,0.0,-2.1738848920863307,-0.0757074340527578,-112.26330935251796,-208.43338129496405,-0.14059952038369303,-3.53,-3.45,0.0,0.92,0.62,9,2001,0.0,30.327272727272724,-16.68
2001-12-31,142.65999999999997,4.25,0.1401850362027353,0.0,30.440000000000005,10.94,2.1999999999999957,2.02,131.70999999999998,9.16,5.92,143.16,109.14,351.64,451.97,828.66,145.78,208.1,4.44,386.26,422.42,808.67,300.0,19.98,-10.07,-2.84,-2.15,-8.740000000000002,3.6047,3.03,40.47,-0.41,0.0,0.0,2.0514883346741755,-1.7232502011263073,85.08205953338697,69.27192276749798,-3.2003218020917132,-2.03,-1.98,0.0,0.91,0.63,12,2001,0.0,30.317073170731707,-12.43
2002-03-31,150.7,1.89,0.06,0.0,23.25,7.45,13.87,2.9,143.25,5.58,4.74,179.88,108.07,384.57,447.8,859.18,144.59,234.27,6.62,416.45,419.9,836.35,300.0,22.83,3.73,-3.38,-1.53,6.42,12.0825,3.81,36.63,0.06,0.0,0.0,0.88,3.52,33.12,31.480000000000004,6.72,1.27,1.25,0.0,0.92,0.66,3,2002,0.0,31.5,1.89
2002-06-30,199.79000000000002,5.98,0.19756035578144854,0.0,33.6,11.04,17.990000000000002,4.7,188.75,10.07,4.72,179.88,107.33,401.31,443.92,880.73,157.45,229.7,9.07,428.4,416.42,844.82,300.0,35.91,-11.62,-2.3,11.83,6.949999999999999,5.948561872909698,3.93,23.53,0.26,0.0,0.0,2.7050571791613724,6.595476493011437,66.62343074968236,84.03913595933926,12.43110546378653,2.26,2.25,0.0,0.94,0.69,6,2002,0.0,30.26923076923077,7.87
2002-09-30,196.56999999999994,11.689999999999998,0.38847137014314925,0.0,36.26,17.05,23.92,4.66,179.51999999999998,15.360000000000001,8.46,203.32,103.93,417.42,443.86,901.8,158.36,234.19,11.49,438.71,412.99,851.7,300.0,50.1,7.069999999999999,-3.2300000000000004,-0.10000000000000142,6.869999999999999,2.9992557741659542,2.79,17.0,0.65,0.0,0.0,5.187586912065439,9.801431492842534,93.3287525562372,141.33186094069526,18.335848670756643,3.61,3.58,0.0,0.95,0.71,9,2002,0.0,30.09230769230769,19.56
