,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2002-06-30,337.0899999999999,27.99,0.6118323512640182,0.0,45.39,33.73,48.59,6.7,0.0,303.3599999999999,30.0,33.94,269.02,327.93,637.82,597.91,1247.85,197.11,55.84,53.24,356.76,28.74,385.5,455.72,862.35,15.419999999999987,5.069999999999997,-56.52000000000001,14.860000000000007,2.7395167917113254,3.54,0.45,1.15,8.980634860292719,12.513301653678006,12.981486409427864,13.38582778939365,19.025325983653296,3.99,3.93,1.79,0.87,6,2002,0.0,45.74782608695652,52.61
2002-09-30,-1002.71,-10.850000000000001,-0.23903256704980846,0.0,-72.08,-32.51,-89.88,7.0,0.0,-970.1999999999999,-21.72,38.06,264.05,342.48,648.87,587.97,1248.96,179.83,45.14,43.98,319.44,25.4,344.84,455.72,904.11,-225.37999999999997,26.85,212.34,-57.370000000000005,-7.322433179723502,3.53,0.38,0.92,-3.471168582375479,-3.7413793103448283,-4.801436781609196,-5.009291187739465,-5.279501915708813,12.77,12.44,2.03,0.96,9,2002,0.0,45.391304347826086,41.76
2002-12-31,297.16,6.510000000000005,0.1429583592293351,0.0,20.189999999999998,10.240000000000002,24.46,7.3,0.0,286.91999999999996,4.729999999999997,37.06,239.11,348.78,632.03,575.84,1219.24,179.59,40.06,7.14,285.76,22.86,308.62,455.72,910.62,40.77,-2.1000000000000005,-39.68000000000001,14.22,12.771900921658977,3.65,0.34,1.06,2.136283405842139,2.470752019888131,2.8591671845867017,2.988638906152892,3.317712865133626,7.8,7.63,2.21,0.99,12,2002,0.0,45.5377358490566,48.27
2003-03-31,994.77,77.36,1.7,0.0,91.57,89.46,131.91,7.9,0.0,905.31,44.4,51.96,261.04,318.47,638.41,561.34,1200.99,122.08,50.13,8.57,240.57,20.71,261.28,455.72,939.71,117.19,30.17,-127.72,42.45,1.1625,3.83,0.28,1.7,25.759999999999998,29.04,32.92,34.88,37.24,8.15,7.78,2.65,1.33,3,2003,0.0,45.50588235294118,77.36
2003-06-30,354.69000000000005,22.650000000000006,0.4959854014598541,0.0,36.010000000000005,24.930000000000007,38.650000000000006,10.3,0.0,329.76,19.509999999999998,41.4,246.11,320.86,612.83,549.72,1163.74,76.88,42.79,8.57,182.8,18.57,201.37,455.72,962.37,38.50999999999999,-1.7200000000000024,-47.349999999999994,13.719999999999999,5.188156732891831,4.88,0.21,2.19,7.78176182381762,8.597080291970805,9.41239876012399,9.928767123287674,10.562903709629039,7.7,7.41,3.35,1.6,6,2003,0.0,45.66666666666667,100.01
2003-09-30,-1059.77,-79.31,-1.7241304347826087,0.0,-95.32,-91.71000000000001,-134.13,14.6,0.0,-968.06,-46.449999999999996,50.78,205.86,344.94,608.41,557.3,1168.54,60.03,41.31,8.57,169.04,16.43,185.47,455.72,983.07,-112.52999999999999,-50.129999999999995,162.95999999999998,-42.42,-2.1167192031269697,6.77,0.19,0.45,-27.126318840579714,-28.812135265700483,-32.33702415458937,-33.563072463768115,-34.789120772946866,7.28,7.15,3.6,1.56,9,2003,0.0,46.0,20.7
2003-12-31,319.71999999999997,23.94,0.5255645161290322,0.0,14.090000000000003,3.9499999999999993,17.660000000000004,13.6,0.0,315.78,-3.3100000000000005,30.56,203.13,367.71,619.35,560.93,1182.96,88.42,39.04,8.57,161.67,14.29,175.96,455.72,1007.01,-31.43,-17.54,28.75,13.71,6.470375939849624,6.15,0.17,0.98,8.08725806451613,4.762258064516129,9.503064516129031,9.996451612903225,5.598870967741935,7.48,7.33,3.83,1.56,12,2003,0.0,45.55102040816327,44.64
2004-03-31,929.02,39.25,0.8599999999999999,0.0,50.07,22.0,63.06,12.4,0.0,907.02,2.6,38.22,221.58,349.72,618.53,547.19,1168.39,76.57,30.26,8.57,154.63,12.14,166.77,455.72,1001.62,14.5,-38.57,20.9,41.06,3.605,5.64,0.17,0.86,13.440000000000001,7.44,15.68,16.16,8.68,4.31,4.22,4.0,1.74,3,2004,0.0,45.639534883720934,39.25
2004-06-30,403.3700000000001,32.75,0.7186805555555555,0.0,44.71,33.38,46.92,9.4,0.0,369.99,24.939999999999998,49.87,260.53,322.52,647.51,537.52,1186.04,60.17,42.36,8.57,141.68,10.0,151.68,455.72,1034.36,59.06999999999999,-3.759999999999998,-43.68,13.54,3.270229007633588,4.14,0.15,1.58,11.04402777777778,8.569583333333332,12.663333333333332,13.118194444444445,9.643055555555556,5.52,5.4,4.57,2.29,6,2004,0.0,45.56962025316456,72.0
2004-09-30,-998.5600000000002,-57.26,-1.2430936227951153,0.0,-64.8,-35.260000000000005,-76.71000000000001,9.9,0.0,-963.3,-14.29,41.23,205.21,376.06,633.54,524.18,1158.72,25.0,49.6,0.0,109.63,0.0,109.63,455.72,1049.1,-35.06999999999999,43.76,-25.79,-41.45,-1.9911613691931542,4.3,0.1,0.32,-19.734111261872453,-26.881899592944368,-21.909525101763904,-22.531071913161465,-29.834246947082764,4.51,4.42,5.78,2.35,9,2004,0.0,46.0625,14.74
2004-12-31,389.50000000000006,15.979999999999999,0.34852213541666666,0.0,34.28,21.81,34.73,9.3,0.0,367.69,15.86,38.52,198.97,541.13,793.2,512.58,1306.79,119.44,85.05,0.0,241.71,0.0,241.71,455.72,1065.08,-97.71000000000001,0.3800000000000001,94.62,12.92,6.670738423028786,3.98,0.23,0.67,4.889713541666667,7.012057291666666,5.9925,6.179765625,8.198072916666666,4.32,4.25,3.28,1.04,12,2004,0.0,45.850746268656714,30.72
2005-03-31,1076.03,11.0,0.24,0.0,44.68,16.86,55.29,8.55,0.0,1059.17,-5.29,19.87,245.34,491.6,776.48,497.68,1275.18,158.37,36.68,0.0,231.9,0.0,231.9,455.72,1043.28,-116.22,1.49,84.74,38.43,8.9075,3.73,0.22,0.24,3.4400000000000004,5.5200000000000005,4.2,4.32,6.48,1.04,1.02,3.35,1.23,3,2005,0.0,45.833333333333336,11.0
2005-06-30,416.04999999999995,10.93,0.23923392612859096,0.0,30.15,17.21,30.21,7.3,0.0,398.8499999999999,12.05,40.54,268.86,585.32,912.7,492.25,1405.97,272.97,42.69,0.0,351.77,0.0,351.77,455.72,1054.2,-87.99000000000001,-5.8500000000000005,114.51,13.0,7.629352698993595,3.16,0.33,0.48,3.1100410396716827,5.243210214318285,4.14672138622891,4.186593707250342,6.43937984496124,1.5,1.47,2.59,0.93,6,2005,0.0,45.6875,21.93
2005-09-30,-1144.01,-23.31,-0.5067391304347826,0.0,-66.84,-33.47,-72.74,6.5,0.0,-1110.55,-12.54,34.99,236.18,548.04,831.08,490.45,1322.55,160.0,80.17,0.0,269.72,0.0,269.72,455.72,1052.83,322.19,-6.2,-312.22,-39.269999999999996,-3.2068275418275416,2.81,0.26,-0.03,-6.756521739130436,3.378260869565218,-8.783478260869567,-8.783478260869567,4.053913043478261,-0.4,-0.4,3.08,1.05,9,2005,0.0,46.0,-1.38
2005-12-31,307.55,-14.91,-0.32950276243093923,0.0,-4.52,-13.219999999999999,-1.1500000000000004,9.0,0.0,320.76,-20.779999999999998,55.08,201.78,524.5,790.41,500.44,1291.87,140.0,77.01,0.0,253.95,0.0,253.95,455.72,1037.92,61.790000000000006,-21.699999999999996,-20.0,12.07,-6.828470824949698,3.95,0.24,-0.36,-4.61303867403315,-3.5513075506445673,-5.747992633517495,-5.674769797421732,-4.466593001841621,-2.54,-2.48,3.11,1.05,12,2005,0.0,45.25,-16.29
2006-03-31,1029.38,-54.59,-1.2,0.0,-18.18,-49.16,-13.86,6.0,0.0,1078.54,-70.26,61.92,234.81,389.62,692.52,492.15,1185.69,110.84,43.25,0.0,186.05,0.0,186.05,455.74,999.63,218.9,-35.41,-162.11,35.3,-1.2500000000000002,2.74,0.19,-1.2,-18.4,-16.0,-21.84,-21.36,-19.68,-5.41,-5.3,3.72,1.63,3,2006,0.0,45.491666666666674,-54.59
2006-06-30,444.51,-24.11,-0.5299911054637865,0.0,19.919999999999998,-22.120000000000005,-10.89,4.34,43.14,466.6300000000001,8.470000000000006,57.43,248.24,403.34,735.47,484.37,1220.85,160.0,46.4,0.0,245.33,0.0,245.33,455.74,975.52,-48.70000000000002,-4.950000000000003,49.16000000000001,11.230000000000004,-2.04828909166321,2.03,0.25,-1.73,-7.9039135959339255,-6.653992376111817,-9.889082592121982,-9.49695044472681,-8.957768742058448,-5.46,-5.34,3.0,1.35,6,2006,0.0,45.49132947976879,-78.7
2006-09-30,-1017.2700000000001,81.44,1.7833576642335764,0.0,8.12,76.14,40.75,4.9,0.0,-1093.41,55.81,48.15,233.75,390.1,680.34,473.52,1154.87,100.0,40.05,0.0,176.61,0.0,176.61,455.74,978.26,-119.54999999999998,40.43,52.95,-35.39,0.6869345530451868,2.28,0.18,0.06,28.533722627737223,46.36729927007299,33.28934306569343,32.10043795620438,59.44525547445255,0.61,0.6,3.85,1.64,9,2006,0.0,45.66666666666667,2.74
2006-12-31,395.20000000000005,-8.690000000000001,-0.18986554621848745,0.0,2.6400000000000006,-6.94,3.75,6.0,0.0,402.15,-15.64,45.14,213.61,449.83,715.02,463.36,1179.41,120.01,44.54,0.0,209.83,0.0,209.83,455.74,969.57,-22.29,-0.73,20.009999999999998,10.689999999999998,-7.899669159953969,2.82,0.22,-0.13,-2.921008403361345,-0.9931428571428573,-3.563630252100841,-3.446789915966387,-1.2268235294117649,-0.71,-0.7,3.41,1.26,12,2006,0.0,45.76923076923077,-5.95
2007-03-31,1272.61,-20.42,-0.45,0.0,8.91,-15.04,17.14,4.24,0.0,1287.65,-41.71,58.02,182.23,428.09,671.4,452.48,1124.92,90.03,39.76,0.0,169.82,0.0,169.82,455.74,955.1,71.26,-0.7,-69.97,32.18,-2.355,2.02,0.18,-0.45,-7.28,-5.2,-8.56,-8.36,-6.279999999999999,-1.64,-1.6,3.95,1.43,3,2007,0.0,45.37777777777778,-20.42
2007-06-30,483.0300000000002,-6.759999999999998,-0.14922737306843262,0.0,4.25,-5.93,4.359999999999999,3.92,0.0,488.9499999999998,-13.509999999999998,76.52,210.89,314.34,616.57,442.76,1060.36,30.01,38.74,0.0,112.02,0.0,112.02,455.74,948.34,78.90999999999998,-0.3900000000000001,-60.02000000000001,10.29,-6.563809171597635,1.88,0.12,-0.6,-2.54681383370125,-1.8305224429727736,-2.855217071376011,-2.815423105224429,-2.1986166298749072,-1.58,-1.55,5.5,2.7,6,2007,0.0,45.300000000000004,-27.18
2007-09-30,-1339.0700000000002,20.259999999999998,0.4391618497109826,0.0,-13.82,14.329999999999998,-17.86,4.3,0.0,-1353.3899999999999,37.84,41.42,195.96,326.27,580.22,439.45,1020.68,4.3,40.28,0.0,79.26,0.0,79.26,455.74,941.42,-152.64,-5.83,104.28,-32.19,2.4481293188548867,2.08,0.08,-0.15,7.963468208092485,7.143699421965317,8.666127167630057,8.431907514450867,8.31479768786127,-1.71,-1.66,7.32,3.2,9,2007,0.0,46.13333333333333,-6.92
2007-12-31,410.42,-19.03,-0.41800000000000004,0.0,-8.75,-18.98,-8.66,4.34,0.0,429.40000000000003,-26.460000000000004,51.08,183.06,338.1,582.59,439.95,1023.56,20.01,37.48,0.0,101.16,0.0,101.16,455.74,922.39,4.76,-10.819999999999999,15.71,10.320000000000002,-2.5943181818181817,2.14,0.11,-0.57,-7.450666666666667,-6.834666666666667,-8.242666666666668,-8.037333333333335,-8.154666666666667,-3.21,-3.14,5.76,2.42,12,2007,0.0,45.526315789473685,-25.95
2008-03-31,1233.78,-47.88,-1.05,0.0,-20.06,-47.11,-16.33,3.96,0.0,1280.89,-73.98,81.98,189.75,306.43,593.87,431.72,1026.68,20.64,69.14,0.0,126.22,0.0,126.22,455.74,900.47,34.51,-19.68,-9.38,30.78,-0.9424999999999999,2.0,0.14,-1.05,-18.64,-17.52,-21.28,-20.64,-20.92,-3.97,-3.88,4.71,2.28,3,2008,0.0,45.6,-47.88
2008-06-30,445.93000000000006,4.550000000000004,0.09975767366720527,0.0,17.63,4.719999999999999,14.859999999999998,3.5,0.0,441.2099999999998,-5.469999999999999,39.03,226.0,284.72,566.3,453.67,1020.63,8.24,38.97,0.0,83.62,0.0,83.62,455.74,937.01,-30.479999999999997,-0.07000000000000028,-12.389999999999999,10.14,8.76123076923076,1.7,0.09,-0.95,1.7851373182552521,1.7095315024232651,1.9405492730210037,1.9321486268174493,1.8985460420032327,-2.64,-2.58,6.77,3.37,6,2008,0.0,45.61052631578947,-43.33
2008-09-30,-1324.16,64.31,1.4100381315538608,0.0,25.54,63.45,32.83,3.86,0.0,-1387.62,91.02000000000001,39.34,195.61,343.13,602.42,443.72,1046.81,14.03,48.13,0.0,88.82,0.0,88.82,455.74,957.99,-10.52,20.5,27.84,-30.62,0.6842722749183643,1.84,0.09,0.46,24.522402287893232,25.012850333651098,26.85203050524309,27.097254528122022,26.974642516682557,6.06,5.9,6.78,2.92,9,2008,0.0,45.608695652173914,20.98
2008-12-31,313.77000000000004,-23.830000000000002,-0.5016842105263158,0.0,-13.52,-23.64,-13.95,2.8,0.0,337.42999999999995,-29.65,74.72,162.1,283.45,528.98,434.06,984.72,0.0,30.79,0.0,50.56,0.0,50.56,455.74,934.16,70.77,-21.03,-14.31,9.689999999999998,-1.3953997062526227,1.37,0.05,-0.06,-9.699228070175439,-8.695859649122808,-10.368140350877193,-10.368140350877193,-9.364771929824562,-0.44,-0.43,10.46,4.86,12,2008,0.0,47.5,-2.85
2009-03-31,923.5,-7.51,-0.16,0.0,13.77,-7.25,21.63,2.8,0.0,930.74,-26.15,107.26,153.4,242.49,528.25,425.47,975.37,0.0,19.83,0.0,45.87,0.0,45.87,455.74,929.5,97.12,-20.58,-8.24,28.88,-4.375,1.37,0.05,-0.16,-3.08,-2.88,-3.24,-3.28,-3.12,-0.83,-0.81,11.52,6.23,3,2009,0.0,46.9375,-7.51
2009-06-30,338.01,10.55,0.24292763157894742,0.0,31.3,10.56,17.69,2.1,0.0,327.46000000000004,19.009999999999998,173.64,177.67,177.15,564.81,418.7,1004.35,0.0,34.25,0.0,64.3,0.0,64.3,455.74,940.05,66.50999999999999,-0.45000000000000284,0.0,7.129999999999999,2.161137440758294,1.02,0.07,0.07,4.1644736842105265,4.580921052631579,4.442105263157895,4.442105263157895,4.858552631578948,0.24,0.24,8.78,6.03,6,2009,0.0,43.42857142857142,3.04
2009-09-30,-990.95,0.8500000000000001,0.01966580976863753,0.0,-25.03,0.5800000000000001,-27.509999999999998,3.0,0.0,-991.54,9.8,179.62,170.01,192.95,562.7,410.87,993.9,0.0,25.54,0.0,49.96,0.0,49.96,455.74,943.94,-157.63,22.76,8.24,-28.089999999999996,38.13344117647058,1.45,0.05,0.09,0.3408740359897173,0.332133676092545,0.3583547557840617,0.3583547557840617,0.3583547557840617,1.47,1.44,11.26,7.4,9,2009,0.0,43.22222222222223,3.89
2009-12-31,239.0,-9.22,-0.2075797373358349,0.0,0.8300000000000018,-9.22,-1.8399999999999999,4.0,0.0,248.22999999999996,-10.25,142.52,141.74,244.25,559.08,403.74,982.74,0.0,23.31,0.0,48.02,0.0,48.02,455.74,934.72,-37.9,0.10000000000000009,0.0,7.380000000000001,-4.816944143167028,1.95,0.05,-0.12,-3.736435272045029,-3.736435272045029,-3.944015009380863,-3.944015009380863,-3.944015009380863,-1.07,-1.05,11.64,6.56,12,2009,0.0,44.41666666666667,-5.33
2010-03-31,874.4,-4.96,-0.10999999999999999,0.0,34.14,-4.96,17.17,3.56,0.0,879.36,-8.84,170.27,175.4,210.9,576.04,397.79,995.3,0.0,31.43,0.0,60.21,0.0,60.21,455.74,935.09,-1.45,1.24,0.0,22.13,-8.09,1.74,0.06,-0.11,-2.0,-2.0,-2.12,-2.12,-2.12,-0.57,-0.57,9.57,6.06,3,2010,0.0,45.09090909090909,-4.96
2010-06-30,444.4,25.09,0.548415300546448,0.0,25.759999999999998,25.1,32.089999999999996,4.0,0.0,419.30000000000007,20.13,200.96,200.37,199.11,613.27,390.83,1025.16,0.0,36.14,0.0,64.06,0.91,64.97,455.74,960.18,29.29,0.050000000000000044,0.0,6.990000000000002,1.8232532881626144,1.9,0.07,0.44,9.77176353700944,9.871475409836066,10.469746646795828,10.569458519622456,10.469746646795828,1.55,1.53,9.57,6.47,6,2010,0.0,45.75,20.13
2010-09-30,-944.3199999999999,-23.529999999999998,-0.48444117647058826,0.0,-52.339999999999996,-23.54,-45.29,5.8,0.0,-920.7900000000001,-15.719999999999999,167.19,207.22,186.6,606.21,383.5,1009.84,0.0,29.99,0.0,52.14,0.91,53.05,455.74,956.79,-61.58,-1.25,0.0,-21.75,-2.9932426689332767,2.76,0.06,-0.07,-9.411999999999999,-9.411999999999999,-9.965647058823528,-9.965647058823528,-9.965647058823528,-0.92,-0.91,11.63,8.05,9,2010,0.0,48.57142857142856,-3.4
2010-12-31,406.23,12.88,0.2853164556962025,0.0,24.28,12.88,19.720000000000002,6.25,0.0,393.37,11.92,164.04,182.34,243.68,621.19,376.66,1019.2,0.0,26.92,0.0,48.63,0.91,49.54,455.74,969.66,-1.3699999999999974,-1.81,0.0,6.840000000000001,5.476024844720498,2.94,0.05,0.21,5.054177215189873,5.162869198312237,5.325907172995781,5.434599156118143,5.325907172995781,1.23,1.21,12.77,7.76,12,2010,0.0,45.142857142857146,9.48
2011-03-31,1275.43,46.45,1.02,0.0,77.86,46.45,66.99,6.6,0.0,1228.98,40.83,185.07,195.58,311.06,745.09,328.86,1095.23,0.0,57.99,0.37,86.77,1.69,88.45,455.74,1006.77,26.47,-41.82,-0.54,20.54,1.6175,2.99,0.09,1.02,16.96,17.76,18.44,19.12,18.44,3.68,3.64,8.59,5.0,3,2011,0.0,45.53921568627451,46.45
2011-06-30,365.6099999999999,9.329999999999998,0.20406238795267115,0.0,15.599999999999994,9.349999999999994,14.340000000000003,8.1,0.0,356.26,2.690000000000005,148.82,185.45,247.45,722.08,345.35,1093.72,0.0,29.21,0.38,54.79,1.59,56.38,455.74,1037.34,28.200000000000003,-64.36000000000001,-0.08999999999999997,4.990000000000002,9.924415862808146,3.56,0.05,1.22,3.412190749372534,3.525930441018285,3.599526712083183,3.733338114019361,3.592836141986375,3.45,3.4,13.18,8.66,6,2011,0.0,45.72131147540984,55.78
2011-09-30,-1274.54,-47.55,-1.0399756986634263,0.0,-81.94999999999999,-47.559999999999995,-68.83,8.55,0.0,-1226.98,-41.370000000000005,31.25,191.5,446.67,756.19,346.37,1128.86,0.0,53.75,0.38,81.13,48.77,129.89,455.74,998.96,-217.12,151.14000000000001,0.54,-21.270000000000003,-2.055336487907466,3.9,0.13,0.18,-16.870716889428916,-17.795139732685296,-18.950668286755768,-19.412879708383958,-18.257351154313486,2.3,2.25,9.32,3.82,9,2011,0.0,45.72222222222223,8.23
2011-12-31,342.78999999999996,-18.46,-0.396989247311828,0.0,-18.41,-18.43,-14.28,8.3,0.0,361.22,-29.82,72.54,157.52,390.88,690.94,346.81,1065.25,0.0,16.25,0.39,36.8,48.08,84.88,455.74,980.36,34.969999999999985,6.43,-0.1,4.15,-5.227219664138678,3.86,0.09,-0.22,-6.9292668621700875,-7.073626588465299,-7.506705767350929,-7.578885630498535,-7.145806451612903,-1.49,-1.44,18.78,8.15,12,2011,0.0,46.5,-10.23
2012-03-31,1099.26,-27.97,-0.61,0.0,-18.16,-27.92,-15.47,7.8,0.0,1127.17,-49.41,139.46,161.73,315.21,703.34,342.79,1074.12,0.0,27.1,0.4,63.56,47.43,110.99,455.74,963.13,-35.45,26.37,-0.28,12.45,-3.1975,3.69,0.12,-0.61,-10.4,-10.28,-11.6,-11.36,-11.04,-2.61,-2.54,11.07,6.11,3,2012,0.0,45.85245901639344,-27.97
2012-06-30,310.3900000000001,5.259999999999998,0.11580801409070889,0.0,14.35,5.270000000000003,8.47,6.5,0.0,305.1299999999999,4.3799999999999955,102.29,175.16,237.53,702.2,339.67,1069.63,0.0,26.32,0.4,53.42,46.88,100.3,455.74,969.33,62.99,-100.07000000000001,-0.09999999999999998,3.200000000000001,14.031844106463884,3.06,0.1,-0.5,1.964103918978423,1.9363099955966525,2.16792602377807,2.093808894760017,2.0660149713782467,-1.65,-1.61,13.14,8.7,6,2012,0.0,45.42,-22.71
2012-09-30,-1077.38,29.27,0.6246646341463415,0.0,16.919999999999998,29.22,16.15,7.8,0.0,-1106.6,49.11,85.55,172.55,267.34,711.53,338.13,1077.46,0.0,52.23,0.41,52.64,47.71,100.34,455.74,977.11,-43.14,72.66,0.28,-13.07,3.121434916296549,3.64,0.1,0.14,10.887012195121951,10.708536585365854,11.957865853658538,11.779390243902439,11.422439024390243,2.0,1.97,13.52,8.44,9,2012,0.0,46.85714285714285,6.56
2012-12-31,255.32000000000005,8.780000000000001,0.19460234680573665,0.0,15.59,8.79,11.15,8.0,0.0,246.53000000000003,7.199999999999999,82.44,151.0,280.2,718.99,336.8,1083.62,0.0,24.8,0.41,48.2,48.3,96.5,455.74,987.12,28.02,-31.03,-0.1,2.3600000000000003,10.27762528473804,3.69,0.1,0.34,3.251003911342895,3.2738983050847463,3.548631029986963,3.571525423728814,3.388370273794003,2.66,2.61,14.92,9.1,12,2012,0.0,45.11764705882353,15.34
2013-03-31,891.01,10.88,0.24,0.0,31.1,10.9,17.69,8.5,0.0,880.11,5.24,141.69,133.84,266.45,710.98,341.11,1080.21,0.0,20.45,0.38,48.01,49.05,97.06,455.74,983.15,27.93,11.78,-0.3,6.79,8.855,3.94,0.1,0.24,4.04,4.04,4.44,4.48,4.24,1.24,1.22,14.81,9.26,3,2013,0.0,45.333333333333336,10.88
