,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2000-03-31,196.79,7.15,0.89,0.0,46.78,10.43,15.99,17.5,0.0,186.36,5.18,156.35,81.87,80.33,348.42,124.71,498.29,20.9,81.94,0.0,131.43,0.0,131.43,80.0,366.86,16.32,-2.35,20.0,5.56,4.915,0.38,0.36,0.89,0.0,0.0,5.72,0.0,7.8,0.0,11.36,3.73,3.63,0.0,2.65,2.04,3,2000,0.0,8.03370786516854,7.15
2000-06-30,195.89000000000001,10.799999999999999,1.3477437325905293,1.0,51.019999999999996,15.79,21.519999999999996,18.5,0.0,180.09999999999997,10.86,88.24,84.97,85.83,277.19,209.86,504.14,1.21,102.17,0.0,134.48,0.0,134.48,80.0,369.66,23.589999999999996,-64.01,-28.0,5.7299999999999995,3.432106481481482,0.4,0.36,2.24,1.0,0.45,8.567799442896934,0.0,11.69649025069638,0.0,17.063398328690806,4.69,4.57,0.0,2.06,1.42,6,2000,8.013392857142856,8.013392857142856,17.95
2000-09-30,191.07999999999998,12.04,1.5055018339446482,-0.002008109846139105,49.72000000000001,17.560000000000002,22.0,14.75,0.0,173.52000000000004,10.7,54.94,89.51,73.72,247.39,216.61,495.93,1.27,82.79,0.0,114.22,0.0,114.22,80.0,381.7,-5.989999999999995,-27.36,0.0,4.440000000000001,2.4472736710963456,0.31,0.3,3.75,1.0,0.27,9.715505168389463,0.0,12.622127375791932,0.0,18.419313104368126,5.29,5.14,0.0,2.17,1.52,9,2000,-0.016059523809523135,7.997333333333333,29.99
2000-12-31,196.12,8.370000000000001,1.0473409801876956,-0.0007090719499477287,41.22999999999999,12.629999999999995,19.65,19.0,0.0,183.48000000000002,3.84,72.68,78.54,82.56,271.45,221.57,524.54,2.52,97.63,0.0,134.46,0.0,134.46,80.0,390.08,26.6,-10.480000000000004,0.0,7.02,4.537204301075268,0.39,0.34,4.8,1.0,0.21,6.3800521376433785,0.0,8.57946819603754,0.0,12.620458811261734,5.09,4.92,0.0,2.02,1.4,12,2000,-0.0056666666666655985,7.991666666666667,38.36
2001-03-31,194.32,14.4,1.8,1.25,50.83,20.9,26.5,17.0,0.0,173.42,13.68,87.76,85.33,80.91,289.74,222.83,543.48,0.0,99.09,0.0,139.0,0.0,139.0,80.0,404.47,23.83,-6.23,0.0,5.6,2.36,0.34,0.34,1.8,1.25,0.69,10.6,16.04,14.24,14.919999999999998,20.68,7.7,7.41,0.0,2.08,1.5,3,2001,10.0,8.0,14.4
2001-06-30,186.01,11.08,1.3871742543171115,-0.0019623233908947603,46.89,15.730000000000004,23.909999999999997,28.25,0.0,170.28,11.34,89.76,80.08,68.73,268.45,231.78,530.56,0.0,90.79,0.0,125.0,0.0,125.0,80.0,405.56,26.300000000000004,-13.099999999999998,-10.0,8.18,5.09370036101083,0.56,0.31,3.19,1.25,0.39,8.349136577708006,12.314976452119309,10.923453689167975,11.427880690737833,15.706813186813186,6.91,6.7,0.0,2.15,1.6,6,2001,-0.015673981191222097,7.987460815047022,25.48
2001-09-30,211.71999999999997,13.540000000000003,1.6933675038441827,0.001319554797877106,50.860000000000014,19.57,26.63000000000001,18.75,0.0,192.15000000000003,13.580000000000002,86.6,84.77,76.26,291.66,232.06,553.71,0.0,103.4,0.0,134.61,0.0,134.61,80.0,419.09,25.669999999999995,-28.83,0.0,7.0600000000000005,2.76655834564254,0.36,0.32,4.88,1.25,0.26,9.785443362378269,14.865545873910818,12.922337262942083,13.533059969246542,18.613162480779092,6.79,6.59,0.0,2.17,1.6,9,2001,0.01055103037155014,7.995901639344263,39.02
2001-12-31,190.23000000000002,1.6999999999999957,0.21249999999999947,0.0006403688524589946,38.41999999999999,3.219999999999999,6.1299999999999955,24.0,0.0,187.01,-4.810000000000002,56.19,96.36,67.24,257.95,231.91,525.77,0.0,71.91,0.0,104.97,0.0,104.97,80.0,420.8,-21.019999999999996,-9.610000000000007,0.0,2.91,28.264470588235366,0.46,0.25,5.09,1.25,0.25,1.292534381139486,1.8887033398821171,1.6165029469548093,1.6766208251473433,2.3579567779960646,5.38,5.21,0.0,2.46,1.82,12,2001,0.005122950819671956,8.0,40.72
2002-03-31,181.29,6.94,0.87,0.0,44.6,9.52,15.37,28.5,0.0,171.77,6.03,111.53,0.0,75.96,276.92,231.71,544.01,0.0,85.36,0.0,116.26,0.0,116.26,80.0,427.74,37.8,-5.46,23.0,5.85,8.19,0.53,0.27,0.87,0.0,0.0,5.12,7.0,6.48,6.68,8.92,3.9,3.83,0.0,2.38,1.73,3,2002,0.0,7.977011494252874,6.94
2002-06-30,179.29,7.759999999999999,0.9713197278911565,1.25,37.779999999999994,10.350000000000001,16.25,24.0,0.0,168.93999999999997,2.7199999999999998,96.73,79.69,69.71,262.58,230.57,521.16,0.0,69.42,0.0,95.65,0.0,95.65,80.0,425.5,8.510000000000005,18.3,-32.99,5.9,6.1755154639175265,0.45,0.22,1.84,1.25,0.68,5.954612244897958,7.9817142857142835,7.284897959183673,7.4749387755102035,9.861006802721088,4.23,4.08,0.0,2.75,2.02,6,2002,9.98641304347826,7.9891304347826075,14.7
2002-09-30,183.09999999999997,9.970000000000002,1.244734495338468,0.0032163691158071757,39.35000000000001,13.389999999999997,19.55,22.7,0.0,169.71000000000004,3.880000000000001,75.63,82.42,66.41,273.85,233.48,532.84,0.0,73.12,0.0,97.36,0.0,97.36,80.0,435.48,12.949999999999996,-34.05,0.0,6.16,4.559124874623871,0.42,0.22,3.08,1.25,0.41,7.484572355087151,9.893214430482368,9.1657721929469,9.327426023510338,12.350352655046617,4.72,4.54,0.0,2.81,2.13,9,2002,0.025762281197065917,8.00974025974026,24.67
2002-12-31,187.41000000000008,5.539999999999999,0.6931876861966234,-0.00276473774487685,33.55,7.68,14.200000000000003,23.0,0.0,179.72999999999996,-6.330000000000001,57.89,81.07,68.63,289.46,237.46,551.7,0.0,84.03,0.0,110.69,0.0,110.69,80.0,441.02,13.670000000000009,-31.409999999999997,0.0,6.52,8.288664259927799,0.42,0.25,3.78,1.25,0.33,4.019755047997351,5.574842767295596,5.0246938099966885,5.142058920887123,6.807176431645149,4.34,4.13,0.0,2.62,2.0,12,2002,-0.022095959595960224,7.992063492063493,30.21
2003-03-31,177.01,0.11,0.01,0.0,28.95,0.51,7.27,22.5,0.37,176.5,-9.08,81.8,81.01,80.3,312.91,238.7,558.41,0.0,94.91,0.0,117.29,0.0,117.29,80.0,441.13,20.91,3.0,0.0,6.76,562.5,0.41,0.27,0.01,0.0,0.0,0.08,0.36,0.08,0.12,0.48,0.07,0.06,0.0,2.67,1.98,3,2003,0.0,11.0,0.11
2003-06-30,210.57999999999998,5.88,0.7362270450751252,1.0,39.209999999999994,8.040000000000001,15.190000000000001,21.8,0.4,202.54000000000002,0.5600000000000005,55.87,95.87,70.1,300.48,238.37,545.43,0.0,87.32,0.0,106.43,0.0,106.43,80.0,439.0,-7.23,-10.7,-8.0,7.15,7.403456632653062,0.4,0.24,0.75,1.0,1.33,4.3191986644407345,6.282470784641068,5.340100166944908,5.457896494156928,7.656761268781302,1.62,1.55,0.0,2.82,2.16,6,2003,7.986666666666667,7.986666666666667,5.99
2003-09-30,185.15000000000003,4.32,0.5405237633365665,0.0006983511154218462,41.18000000000001,6.199999999999999,13.75,24.3,0.0,178.95,1.0299999999999994,81.14,80.96,68.49,300.52,235.87,541.86,0.0,81.98,0.0,98.54,0.0,98.54,80.0,443.32,30.28,-5.0200000000000005,0.0,7.550000000000001,11.240763888888887,0.44,0.22,1.29,1.0,0.78,3.184481086323957,4.59235693501455,3.9051794374393793,3.938700290979632,5.581222114451989,1.88,1.8,0.0,3.05,2.35,9,2003,0.005581395348836615,7.992248062015504,10.31
2003-12-31,170.08000000000004,-7.17,-0.8905414012738854,0.007332247074507459,30.639999999999986,-7.54,0.8999999999999986,23.5,0.0,177.62,-15.53,87.82,77.49,65.8,299.13,227.84,532.48,0.0,76.8,0.0,96.32,0.0,96.32,80.0,436.15,-14.16,20.85,0.0,8.439999999999998,-6.597503486750348,0.43,0.22,0.39,1.0,2.56,-5.388917197452229,-12.147898089171974,-6.576305732484076,-6.576305732484076,-15.070700636942675,0.44,0.42,0.0,3.11,2.42,12,2003,0.05903398926654724,8.051282051282051,3.14
2004-03-31,157.72,-4.77,-0.6,0.0,25.45,-4.77,2.87,20.8,0.0,162.49,-10.91,63.75,71.95,66.26,284.26,220.69,510.5,0.0,64.47,0.0,79.12,0.0,79.12,80.0,431.38,-13.57,-10.5,0.0,7.64,-8.6675,0.39,0.18,-0.6,0.0,0.0,-3.7200000000000006,-3.5600000000000005,-4.44,-4.36,-4.44,-3.15,-3.02,0.0,3.59,2.76,3,2004,0.0,7.949999999999999,-4.77
