,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2000-03-31,566.55,-137.5,-4.58,0.0,88.41,-133.31,-162.84,0.09,699.86,-184.63,57.74,201.12,171.82,640.6,243.6,1985.86,6.84,219.09,0.0,307.12,7754.89,8062.01,300.0,-6119.03,-80.3,-3.8,-0.87,-29.53,-0.005,-0.0,-1.32,-4.58,0.0,0.0,-27.68,0.0,9.0,0.0,-31.76,-26.69,-24.27,2.09,1.53,3,2000,0.0,30.021834061135372,-137.5
2000-06-30,908.73,5637.43,212.28781589947508,0.0,99.09,489.18,552.27,0.09,419.55000000000007,180.43,64.38,285.25,224.1,780.32,236.63,1106.16,0.91,376.45,0.0,489.34,152.9,642.24,2000.0,418.4,57.03,-41.09,-9.3,63.09,0.0,0.43,1.53,207.11,0.0,0.0,2038.5616328207814,0.0,5389.49267303402,0.0,236.52907342457087,493.17,372.81,1.59,1.14,6,2000,0.0,26.555598474240742,5499.93
2000-09-30,683.6299999999999,-7.460000000000036,-0.1550819212485465,0.0,80.50999999999999,-0.22000000000002728,14.779999999999973,0.09,683.8499999999999,-1.9500000000000002,152.92,177.2,290.09,737.0,230.41,1057.48,11.95,376.26,0.0,477.46,123.6,601.06,500.0,410.94,46.82,-7.289999999999999,11.58,15.0,-0.0,0.11,1.46,114.18,0.0,0.0,-2.821790123569191,-0.0,-7.261387026237775,-0.0,-0.33314497848873253,305.63,254.41,1.54,0.94,9,2000,0.0,48.10360833771238,5492.47
2000-12-31,671.81,-69.13000000000011,-1.4231754785796231,0.0,87.0,-104.66999999999999,-87.78999999999996,0.75,776.49,-109.69,53.88,201.75,298.47,653.23,221.31,922.14,21.15,322.16,71.26,505.88,28.26,534.14,500.0,341.81,-105.39,34.51,20.12,16.879999999999995,-0.19612830898307507,1.1,1.56,111.65,0.0,0.0,-29.987002031958212,-0.0,-80.8985713600845,-0.0,-3.0740080467018527,220.26,191.59,1.29,0.7,12,2000,0.0,48.574473802060005,5423.34
2001-03-31,729.77,-11.04,-0.22,0.0,91.15,-7.43,5.58,0.61,737.2,-11.6,105.52,229.59,293.47,724.67,214.62,984.27,2.09,443.31,66.51,592.08,13.67,605.75,500.0,330.76,79.15,-8.44,-19.06,13.01,-0.6925,0.92,1.83,-0.22,0.0,0.0,-4.48,-2.0,-13.36,1.5199999999999998,-7.56,-1.52,-1.51,1.22,0.73,3,2001,0.0,50.18181818181818,-11.04
2001-06-30,711.22,-23.22,-0.46765323992994745,0.0,84.91,-18.85,-6.0,0.73,730.0699999999999,-29.259999999999998,114.86,235.44,475.92,893.25,213.96,1152.8,0.63,555.8,58.52,795.54,0.0,795.54,500.0,307.55,-8.680000000000007,19.479999999999997,-1.4600000000000009,12.85,-0.39099483204134367,1.19,2.59,-0.69,0.0,0.0,-8.051768826619966,-6.316707530647987,-30.20091068301226,-25.592154115586688,-19.95320490367776,-2.4,-2.38,1.12,0.52,6,2001,0.0,49.65217391304348,-34.26
2001-09-30,1119.91,47.07,0.8451288056206089,0.0,162.98000000000002,55.1,72.18,0.41,1064.81,45.269999999999996,184.4,388.87,447.52,1121.82,243.24,1404.37,9.69,571.99,43.88,756.1,0.0,756.1,740.0,594.62,-115.53,-113.43,249.06,17.08,0.12110579987253027,0.51,1.27,0.23,0.0,0.0,13.375081967213115,34.393067915690864,31.60046838407494,37.47962529274004,65.4056206088993,0.51,0.5,1.48,0.89,9,2001,0.0,55.69565217391305,12.81
2001-12-31,1323.0299999999997,18.67,0.30839898348157563,0.0,143.21999999999997,26.65,36.58,0.54,1296.38,8.52,189.29,346.48,464.44,1119.14,290.34,1449.31,55.0,530.03,28.26,780.36,0.0,780.36,740.0,613.29,15.600000000000001,-56.92,45.31000000000003,9.93,0.43839314408141405,0.65,1.27,0.52,0.0,0.0,5.147890724269378,11.102363405336723,12.169898348157561,15.633456162642949,19.66636594663278,0.82,0.81,1.43,0.84,12,2001,0.0,60.53846153846154,31.48
2002-03-31,1100.68,16.93,0.23,0.25,145.09,25.04,35.15,0.81,1075.64,17.8,189.96,493.87,452.36,1271.34,278.4,1625.06,17.91,662.6,18.4,930.07,23.91,953.98,740.0,611.72,-41.64,44.97,38.23,10.11,0.875,0.97,1.56,0.23,0.25,1.09,4.16,7.68,11.08,14.36,14.4,1.55,1.54,1.37,0.88,3,2002,18.402173913043477,73.6086956521739,16.93
2002-06-30,1144.28,24.770000000000003,0.332642685851319,0.0028724846209988537,144.11999999999998,31.92,43.199999999999996,0.83,1112.3700000000001,8.669999999999998,185.3,545.3,409.01,1289.19,302.15,1664.91,82.22,558.35,15.13,909.09,62.59,971.68,740.0,636.49,-76.56,-52.01,105.67000000000002,11.280000000000001,0.6186818732337505,0.96,1.53,0.56,0.25,0.45,5.940047961630696,9.599117505995205,15.562925659472423,20.980249400479618,17.915184652278178,1.88,1.86,1.42,0.97,6,2002,0.21389751552795033,74.46428571428571,41.7
