,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2008-12-31,,,,,,,,,0.0,,,27.92,173.02,0.0,1075.71,100.14,1224.9,118.6,437.73,4.23,734.67,2.29,736.96,300.0,487.94,,,,,,0.0,1.51,0.27,0.0,0.0,,,,,,4.57,4.55,1.46,1.46,12,2008,,293.7777777777777,79.32
2009-03-31,450.87,14.16,0.04,0.0,53.76,19.34,39.9,1.7,0.0,431.53,16.74,22.11,150.99,89.54,1123.23,96.34,1264.31,35.2,364.77,3.85,597.75,1.55,599.3,360.0,665.01,-57.0,-26.94,78.13,20.56,10.624999999999998,0.92,0.9,0.04,0.0,0.0,4.48,0.0,8.52,0.0,11.6,3.18,3.14,1.88,1.73,3,2009,0.0,354.0,14.16
2009-06-30,447.63,6.440000000000001,0.01875728155339806,0.09999999999999999,28.880000000000003,13.930000000000003,2.469999999999999,3.06,0.0,433.70000000000005,14.440000000000001,49.65,230.94,69.01,1206.59,92.75,1352.64,46.85,423.98,3.39,718.03,1.18,719.21,360.0,633.43,32.34,20.11,-24.919999999999995,-11.459999999999999,40.784161490683225,1.74,1.14,0.06,0.1,1.67,1.9007378640776702,0.0,4.064077669902913,0.0,6.552543689320389,2.31,2.29,1.68,1.58,6,2009,34.333333333333336,343.33333333333337,20.6
2009-09-30,386.29999999999995,5.369999999999997,0.016542164035425484,-0.005763059940957526,31.480000000000004,8.639999999999993,13.490000000000002,2.56,0.0,377.6600000000001,7.689999999999998,28.46,265.49,58.5,1276.67,96.03,1440.2,102.09,436.32,3.47,801.03,0.51,801.54,360.0,638.66,-52.99000000000001,-21.79,53.6,4.85,38.68901303538177,1.44,1.26,0.08,0.1,1.25,1.4887947631882934,0.0,3.366330381209086,0.0,5.425829803619559,2.04,2.02,1.59,1.52,9,2009,-1.8708333333333371,324.625,25.97
2009-12-31,475.80999999999995,13.550000000000004,0.037715080971659924,0.009643851214574908,40.359999999999985,22.460000000000008,27.879999999999995,2.14,0.0,453.3499999999999,18.42,60.82,192.06,41.54,1337.59,96.77,1514.76,84.49,458.42,2.45,859.22,3.34,862.56,360.0,652.2,54.790000000000006,-3.1499999999999986,-19.290000000000006,5.420000000000002,14.181992619926195,1.18,1.32,0.11,0.1,0.91,3.5795040485829968,6.445850202429152,8.31103238866397,9.5042004048583,13.467712550607292,2.27,2.24,1.56,1.51,12,2009,3.464772727272731,359.2727272727273,39.52
2010-03-31,363.0,19.04,0.05,0.0,35.19,25.74,31.54,2.02,0.0,337.26,19.87,77.44,199.58,50.67,1318.89,113.43,1530.6,116.51,391.55,7.65,846.95,12.99,859.94,360.0,670.65,0.46,-14.84,30.99,5.8,10.1,1.08,1.28,0.05,0.0,0.0,4.96,7.36,11.36,11.400000000000002,15.08,5.41,5.25,1.56,1.5,3,2010,0.0,380.79999999999995,19.04
2010-06-30,392.72,17.020000000000003,0.04719911259012757,0.05,47.81,19.49,25.82,1.95,0.0,373.23,30.06,57.37,153.57,81.5,1250.96,108.84,1466.25,88.9,415.04,7.54,785.38,11.17,796.55,360.0,669.7,30.15,-4.239999999999998,-45.98,6.330000000000001,10.32858401880141,1.05,1.19,0.1,0.05,0.5,4.644392678868553,6.06036605657238,10.157249029395452,10.44044370493622,12.536084303937882,4.81,4.77,1.59,1.49,6,2010,18.03,360.6,36.06
2010-09-30,547.76,22.769999999999996,0.061927587965323806,0.0009637939826619099,68.21000000000001,39.080000000000005,45.59,2.14,0.0,508.68000000000006,43.23,109.1,239.34,68.24,1451.88,112.27,1655.0,145.99,480.43,7.94,952.57,10.73,963.3,360.0,691.7,-8.77,3.8599999999999977,56.64,6.51,8.642351778656128,1.11,1.39,0.16,0.05,0.31,5.496073431922488,8.437633860275369,13.175094339622639,13.68599694033656,18.578276389597143,4.54,4.51,1.52,1.45,9,2010,0.354375000000001,367.6875,58.83
2010-12-31,720.3299999999999,25.28,0.06912852217334443,-0.0002723368208298769,66.91,42.769999999999996,50.39,2.54,0.0,677.56,37.80000000000001,131.07,247.85,59.73,1426.44,140.91,1662.21,143.47,472.3,15.68,916.27,26.94,943.21,360.0,718.47,37.19,-11.659999999999998,-3.549999999999997,7.620000000000001,9.182895569620252,1.27,1.31,0.23,0.05,0.22,6.08330995125431,9.617881345856617,14.078173819997623,14.751425514207586,20.486087266674595,4.18,4.16,1.56,1.49,12,2010,-0.09959239130435193,365.695652173913,84.11
2011-03-31,645.31,24.34,0.07,0.0,57.61,37.68,46.01,2.68,0.0,607.63,36.34,99.49,274.82,70.55,1538.26,140.67,1774.25,331.42,413.55,16.42,1008.19,26.01,1034.2,360.0,739.51,-207.23,-8.92,184.57,8.33,9.5725,1.3,1.4,0.07,0.0,0.0,5.48,9.12,13.16,13.800000000000002,19.68,3.8,3.77,1.53,1.46,3,2011,0.0,347.71428571428567,24.34
2011-06-30,613.51,13.55,0.03218527315914489,0.02,58.34,29.729999999999997,39.14000000000001,2.08,0.0,583.7900000000001,31.97999999999999,52.51,221.63,71.58,1556.27,168.35,1881.43,474.62,351.6,16.36,1108.94,22.53,1131.48,420.0,746.4,-93.71000000000001,-86.84,133.57,9.409999999999998,16.155680811808118,1.17,1.52,0.09,0.02,0.21,2.875217735550277,5.764740036949064,7.266719451042492,7.6529427289522305,12.48788598574822,3.02,3.01,1.4,1.34,6,2011,8.42,421.0,37.89
2011-09-30,667.95,10.920000000000002,0.026846957590657652,-0.000700676090964962,55.86,24.99000000000001,33.94,1.61,0.0,642.96,26.63000000000001,129.61,291.87,59.01,1550.22,180.66,1877.5,361.55,381.5,19.26,1041.43,33.48,1074.92,420.0,757.32,154.93,-19.58,-58.25999999999999,8.950000000000003,14.996112637362636,0.89,1.42,0.12,0.02,0.15,2.326736324523664,4.680319606637985,5.772095881991396,6.031616472034421,9.88862937922557,2.54,2.53,1.49,1.43,9,2011,-0.28499999999999837,406.75000000000006,48.81
2011-12-31,572.0100000000002,0.3499999999999943,0.0008543531326281391,0.00014239218877135508,47.21000000000001,10.649999999999991,19.909999999999997,1.75,0.0,561.3499999999999,13.5,34.87,93.36,431.45,1773.04,196.93,2196.5,360.63,346.24,21.39,1047.24,346.33,1393.56,420.0,757.66,-319.15000000000003,-79.63,304.03999999999996,9.260000000000002,511.96628571429403,0.97,1.84,0.12,0.02,0.15,0.06379170056956773,0.15207485760780876,0.18482506102522078,0.18966639544344688,0.25545158665581363,1.97,1.97,1.69,1.28,12,2011,0.058333333333331794,409.66666666666663,49.16
2012-03-31,676.56,15.74,0.04,0.0,51.78,31.2,42.04,1.76,0.0,645.36,22.89,42.03,181.79,465.04,1983.64,360.67,2590.24,402.88,537.3,28.6,1380.85,391.23,1772.08,420.0,773.4,102.85,-189.89,94.19,10.84,11.0,0.96,2.29,0.04,0.0,0.0,2.44,5.72,8.16,8.32,10.32,2.36,2.33,1.44,1.1,3,2012,0.0,393.5,15.74
2012-06-30,627.54,-4.1899999999999995,-0.01088311688311688,0.08,52.16,5.779999999999998,15.130000000000003,1.69,20.04,621.7700000000001,22.159999999999997,24.24,183.91,627.71,2252.29,465.76,2865.29,577.3,498.77,28.67,1590.7,495.34,2086.04,420.0,735.61,-259.16999999999996,-3.5600000000000023,244.94,9.350000000000001,-38.81930190930788,0.96,2.84,0.03,0.08,2.67,-0.5804329004329004,-2.2636883116883113,-2.278199134199134,-2.2636883116883113,-4.2081385281385275,0.89,0.89,1.42,1.02,6,2012,30.800000000000004,385.00000000000006,11.55
2012-09-30,555.51,-94.94,-0.22770116320901787,0.006130231442619013,-64.52,-96.8,-81.67,1.69,22.89,652.3,-97.53,39.23,365.18,648.67,2305.22,662.51,3148.75,700.16,561.32,27.17,1841.62,615.29,2456.91,420.0,640.68,-24.01000000000002,-182.89,221.89,15.129999999999999,-1.855502159258479,1.11,3.83,-0.2,0.08,-0.4,-12.068161650077947,-10.838575368749249,-59.293382899628256,-54.32949754167166,-20.857426549946037,-4.52,-4.48,1.25,0.9,9,2012,2.5559999999999974,416.95,-83.39
