,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2007-12-31,,,,,,,,,,,45.33,315.16,132.23,548.13,490.65,1244.06,8.5,302.31,106.82,518.6,795.2,1313.81,500.0,-69.74,,,,,,0.0,-18.84,0.59,0.0,0.0,,,,,,10.97,10.48,0.0,1.06,0.8,12,2007,,496.0338983050848,292.66
2008-03-31,799.52,123.52,0.25,0.0,167.29,152.94,160.56,,646.58,53.26,73.84,311.12,212.5,634.94,479.61,1317.76,138.8,337.7,64.43,660.49,613.56,1274.05,500.0,43.71,27.87,-4.17,4.82,7.62,0.0,0.0,29.15,0.25,0.0,0.0,37.48,0.0,1130.36,0.0,93.08,17.68,15.45,0.0,0.96,0.64,3,2008,0.0,494.08,123.52
2008-06-30,712.94,30.16000000000001,0.056913066111400325,0.0,163.78,40.24000000000001,50.150000000000006,2.02,672.6999999999999,41.26,414.31,308.54,233.97,996.79,465.0,1659.85,7.25,376.06,60.94,537.81,588.62,1126.43,650.0,533.42,36.959999999999994,16.61,286.89,9.91,8.878892572944293,2.46,2.11,0.29,0.0,0.0,7.26917230609058,0.0,22.61607496095784,0.0,13.517834461218118,10.88,10.16,0.0,1.85,1.42,6,2008,0.0,529.9310344827587,153.68
2008-09-30,869.2799999999997,83.1,0.14389306529267673,0.0,188.54000000000002,108.51999999999998,115.66,1.29,760.76,58.34000000000002,388.27,351.92,226.19,1011.48,450.67,1641.99,9.11,378.0,257.82,749.65,285.77,1035.41,650.0,606.57,23.460000000000008,16.97,-66.46999999999997,7.140000000000001,2.2438537906137186,1.38,1.71,0.41,0.0,0.0,20.243297575808768,0.0,54.80570994171804,0.0,47.46365402483318,10.6,9.94,0.0,1.35,1.05,9,2008,0.0,577.5121951219512,236.78
2008-12-31,961.7400000000002,195.46,0.3301078104756617,0.0,218.36,234.83999999999997,233.14999999999998,1.06,726.9000000000001,84.22,88.91,370.32,169.55,715.95,441.98,1444.97,19.95,309.2,35.35,518.33,134.55,652.88,650.0,792.08,9.309999999999988,-91.43,-217.23000000000002,-1.6900000000000013,0.8016320474777449,0.87,0.82,0.73,0.0,0.0,54.10150471960022,72.18960392374606,98.70675735702387,216.4783712752175,104.73009439200445,14.23,12.93,0.0,1.38,1.05,12,2008,0.0,592.1095890410959,432.24
2009-03-31,687.54,69.21,0.11,0.0,194.02,98.36,105.19,1.01,589.17,102.53,130.96,299.92,209.21,760.74,433.92,1482.2,19.93,267.99,36.07,504.7,125.94,630.64,650.0,851.56,87.07,-34.71,-10.3,6.83,2.295,0.77,0.74,0.11,0.0,0.0,18.68,28.12,32.52,61.84,40.24,10.13,10.07,0.0,1.51,1.09,3,2009,0.0,629.1818181818181,69.21
2009-06-30,633.8500000000001,57.25,0.08601534081923137,0.0,200.43999999999997,81.22000000000001,88.19,1.44,552.65,87.71000000000001,169.77,327.09,207.25,789.33,421.68,1498.0,19.95,296.03,37.3,484.42,114.63,599.04,650.0,898.96,18.830000000000013,28.35,-8.379999999999999,6.970000000000001,4.185881222707423,1.04,0.67,0.19,0.0,0.0,15.283567926617113,20.589356318203386,25.478649375296538,31.979598291950026,32.08824924877431,9.66,9.57,35.63,1.63,1.2,6,2009,0.0,665.578947368421,126.46
2009-09-30,680.9699999999998,74.3,0.11472902968718868,0.0,196.11000000000007,101.35999999999999,108.44,1.97,579.6000000000001,90.80000000000001,93.06,336.65,159.62,781.14,408.21,1477.24,19.93,274.66,57.07,479.78,34.15,513.93,650.0,963.3,83.78,-109.47,-51.02,7.079999999999998,4.289454912516823,1.33,0.53,0.31,0.0,0.0,20.118290496114763,26.661546124726044,30.85100617652919,37.86798166965531,41.70215182307233,10.18,10.03,39.13,1.63,1.3,9,2009,0.0,647.6129032258065,200.76
2009-12-31,831.99,111.26999999999998,0.1711681569079896,0.07,218.7299999999999,147.62,148.62,2.2,684.3800000000001,87.32,188.69,421.74,138.49,910.12,394.78,1581.37,23.07,307.68,30.59,529.27,32.93,562.19,650.0,1019.18,56.44,112.81,-73.61999999999999,1.0,3.2108775950390944,1.4,0.55,0.48,0.07,0.15,28.142897798288626,40.39568503028555,43.67640803768868,49.139525045668684,58.097325257186796,11.41,11.01,32.47,1.72,1.46,12,2009,45.504375,650.0625,312.03
2010-03-31,697.94,67.31,0.1,0.0,196.94,95.13,101.33,2.36,602.81,99.86,144.82,358.43,185.95,933.88,389.38,1600.25,4.35,269.61,5.35,484.54,31.46,516.0,650.0,1084.25,74.7,-79.64,-38.92,6.2,5.9,1.41,0.48,0.1,0.0,0.0,16.84,24.68,24.84,27.8,34.12,9.73,9.64,65.61,1.93,1.54,3,2010,0.0,673.1,67.31
