,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2006-12-31,,,,,,,,2.43,,,12.67,201.59,100.0,638.41,86.1,819.61,0.0,156.02,3.74,413.41,3.82,417.23,210.0,401.74,,,,,,1.27,1.04,0.61,0.0,0.0,,,,,,7.54,7.4,1.54,1.3,12,2006,,164.34426229508196,100.25
2007-03-31,427.05,31.7,0.15,0.0,73.77,46.97,49.9,2.56,380.08,42.51,3.77,297.5,162.37,824.84,110.06,1028.13,110.29,245.0,4.63,588.94,5.38,594.32,210.0,433.81,-96.52,-21.05,109.29,2.93,4.2675,1.24,1.37,0.15,0.0,0.0,12.32,0.0,29.24,0.0,42.76,7.51,7.42,1.4,1.12,3,2007,0.0,211.33333333333334,31.7
2007-06-30,906.0900000000001,51.42,0.25982194417709337,0.1,125.66000000000001,82.55000000000001,86.69,4.16,823.53,75.78999999999999,9.81,389.73,174.98,1108.02,128.96,1375.57,117.84,532.37,9.36,890.0,20.15,910.15,211.19,465.42,18.86999999999999,-67.16,54.33,4.140000000000001,4.0008168028004665,1.89,1.96,0.42,0.1,0.24,14.94594802694899,0.0,44.194475457170356,0.0,65.99477382098172,6.29,6.23,1.24,1.05,6,2007,19.790476190476195,197.90476190476193,83.12
2007-09-30,524.1399999999999,44.099999999999994,0.2079861656972174,0.006663372785051745,96.20999999999998,67.16999999999999,71.99000000000001,5.4,456.98,63.56000000000002,34.62,392.46,141.56,1027.34,130.42,1247.97,180.0,325.64,11.06,779.91,17.2,797.11,211.19,450.86,-97.94,42.449999999999996,80.31,4.82,6.490816326530613,2.53,1.77,0.6,0.1,0.17,14.129193523030967,0.0,39.1291306398365,0.0,58.2638578839805,6.91,6.85,1.32,1.14,9,2007,1.4128571428571384,212.03333333333333,127.22
2007-12-31,319.7700000000002,18.169999999999987,0.08123323474791934,0.03520553912465323,55.420000000000016,29.650000000000006,34.639999999999986,4.12,290.1200000000001,26.17999999999998,15.11,364.81,176.76,886.23,126.84,1076.04,93.63,209.92,33.68,531.08,21.57,552.64,265.56,523.4,9.939999999999998,26.06,-55.52000000000001,4.989999999999998,12.682616951018169,2.09,1.06,0.65,0.13,0.2,6.75360616273471,11.93753628172501,13.887133915675072,15.711757342320645,20.760715317422097,6.74,6.68,1.67,1.34,12,2007,7.874666666666666,223.67692307692306,145.39
2008-03-31,434.22,55.88,0.21,0.0,81.37,64.67,71.11,4.24,369.55,42.65,20.43,327.06,251.86,996.68,236.63,1289.77,37.52,308.11,38.4,596.83,31.58,628.41,265.56,579.28,83.32,-91.58,13.59,6.44,5.0475,1.94,1.08,0.21,0.0,0.0,17.32,22.32,38.6,44.12,37.32,13.58,12.87,1.67,1.25,3,2008,0.0,266.09523809523813,55.88
2008-06-30,771.0,103.23000000000002,0.40225378668845463,0.1,160.4,124.89999999999999,131.98000000000002,3.84,646.1099999999999,112.54999999999998,19.77,626.19,236.99,1352.46,291.34,1701.03,296.75,313.69,36.01,924.9,37.76,962.66,267.02,657.42,-257.69,-45.290000000000006,302.31,7.079999999999999,2.385185750266395,1.56,1.46,0.62,0.1,0.16,24.264986487335808,31.97268807743071,62.80349443781033,73.54756332097291,63.40038715354158,13.61,13.2,1.46,1.21,6,2008,25.662903225806453,256.6290322580645,159.11
2008-09-30,487.0999999999999,13.799999999999983,0.0518766988606789,0.10352849981623856,64.75999999999996,32.629999999999995,41.47,3.42,454.4599999999999,24.900000000000006,45.07,514.76,218.2,1233.29,320.47,1602.81,309.2,214.56,31.79,866.08,47.98,914.06,267.02,611.14,63.230000000000004,-27.039999999999992,-10.879999999999995,8.84,16.47656884057973,1.49,1.5,0.65,0.2,0.31,3.444612804349079,4.976970678387595,9.031334220114498,10.394494245561262,9.628315308542003,10.49,10.22,1.42,1.17,9,2008,27.540173697270475,266.0153846153846,172.91
2008-12-31,529.7300000000002,3.990000000000009,0.014435274166195623,0.007518545897290933,55.68000000000001,15.140000000000015,22.639999999999986,3.3,514.5900000000001,11.02000000000001,8.32,312.4,215.21,1067.67,325.82,1479.14,103.12,283.88,47.3,689.07,58.68,747.76,302.35,650.46,237.15,-76.17000000000002,-197.73999999999998,7.5,57.19323308270664,1.53,1.15,0.64,0.2,0.31,1.079036743923123,1.6762962125494665,2.453996608253256,2.7192447710571006,2.7102227247032284,8.14,7.96,1.55,1.24,12,2008,2.078173076923072,276.40625,176.9
2009-03-31,445.24,15.25,0.05,0.0,51.41,19.67,29.51,3.0,425.56,13.76,25.64,327.46,160.22,1063.06,321.35,1470.93,191.43,169.12,49.45,679.6,45.87,725.47,302.35,665.7,-41.08,-23.23,81.64,9.84,15.0,1.36,1.09,0.05,0.0,0.0,4.16,5.72,9.16,9.8,9.96,3.48,3.43,1.56,1.33,3,2009,0.0,305.0,15.25
