,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2004-09-30,,,,,,,,,,,30.98,413.37,172.99,701.7,1072.91,1987.8,16.18,90.76,123.6,243.2,936.18,1179.38,496.6,808.42,,,,,,0.0,1.46,2.14,0.0,0.0,,,,,,8.89,8.88,2.89,2.17,9,2004,,48.154205607476634,103.05
2004-12-31,372.8800000000001,28.459999999999994,0.28566040605277165,0.0,51.06999999999999,37.78999999999999,59.96999999999997,,335.0799999999999,34.95999999999998,118.92,396.34,239.95,821.08,1110.18,2211.03,30.0,73.11,123.6,262.48,856.22,1118.7,650.0,1092.33,-4.590000000000003,-95.83000000000001,188.37,22.180000000000007,0.0,0.0,1.02,1.32,0.0,0.0,5.1505436848908825,0.0,10.422276632955667,0.0,7.84267660253973,8.6,8.58,3.13,2.21,12,2004,0.0,99.62878787878786,131.51
2005-03-31,404.12,12.98,0.10000000000000002,0.0,37.56,23.45,46.64,,380.67,23.58,19.09,430.23,229.81,741.9,1106.06,2132.63,0.0,72.02,123.6,231.58,795.74,1027.32,650.0,1105.31,14.55,-23.48,-90.9,23.19,0.0,0.0,0.93,0.1,0.0,0.0,2.44,0.0,4.68,0.0,4.92,3.22,3.21,3.2,2.21,3,2005,0.0,129.79999999999998,12.98
2005-06-30,400.03,14.280000000000001,0.11000733675715334,0.0,46.03999999999999,30.7,54.2,,369.34,30.67,0.51,476.89,270.38,808.38,1083.38,2195.19,15.18,83.32,136.8,276.44,831.63,1108.07,650.0,1087.12,-31.19,-19.2,31.810000000000002,23.499999999999996,0.0,0.0,1.02,0.21,0.0,0.0,2.598268525311812,0.0,5.259398385913426,0.0,5.908965517241379,3.39,3.39,2.92,1.95,6,2005,0.0,129.80952380952382,27.26
2005-09-30,384.59000000000003,2.41,0.01868217054263566,0.0,29.80000000000001,15.18,39.09,,369.4000000000001,15.400000000000006,12.79,447.29,261.01,779.45,1062.72,2165.34,30.59,68.14,143.4,281.61,794.21,1075.82,650.0,1089.53,49.88,-22.119999999999997,-15.489999999999995,23.909999999999997,0.0,0.0,0.99,0.23,0.0,0.0,0.4451230198854062,1.085190428041793,0.883747893495113,1.0169598921469496,1.1956589147286822,2.5,2.5,2.77,1.84,9,2005,0.0,129.0,29.67
2005-12-31,402.78,-5.610000000000003,-0.04430174563591025,0.25,23.189999999999998,4.6200000000000045,28.519999999999982,4.6,398.16999999999985,5.359999999999999,9.9,454.61,222.82,748.68,1045.79,2123.51,0.0,66.77,164.67,276.18,763.41,1039.59,650.0,1083.92,48.35999999999999,-9.75,-41.489999999999995,23.900000000000006,-25.95778074866309,0.55,0.96,0.19,0.25,1.32,-1.0539152119700754,-3.180399002493768,-2.0705236907730686,-2.0611970074812977,-3.7306733167082315,1.51,1.51,2.71,1.9,12,2005,31.657894736842103,126.63157894736841,24.06
2006-03-31,407.22,1.15,0.01,0.0,30.42,12.93,40.58,4.6,394.29,11.96,22.8,449.88,216.88,750.47,1231.94,2145.34,0.0,89.46,170.17,322.24,738.03,1060.27,650.0,1085.07,58.3,-27.9,-17.5,27.65,115.00000000000001,0.55,0.98,0.01,0.0,0.0,0.2,2.4,0.44,0.44,2.84,0.28,0.28,2.33,1.66,3,2006,0.0,114.99999999999999,1.15
2006-06-30,431.31999999999994,16.14,0.12135338345864662,0.1,56.17999999999999,37.75,66.86,4.12,393.57,36.78,42.12,460.82,213.15,774.28,1304.48,2150.18,0.0,101.74,172.01,327.08,734.88,1061.97,650.0,1088.21,44.69,-11.21,-14.170000000000002,29.11,8.48699039653036,0.49,0.98,0.13,0.1,0.77,2.98716020821284,8.700104106419897,5.936980913823019,5.936980913823019,10.380381723539617,2.07,2.06,2.37,1.72,6,2006,13.3,133.0,17.29
2006-09-30,430.20000000000005,28.230000000000004,0.21705843585237258,-0.0022627416520210704,70.70000000000002,53.99,84.89000000000001,3.94,376.2099999999999,53.449999999999996,55.5,469.06,245.56,827.72,1296.4,2181.02,0.0,140.49,172.01,372.99,691.59,1064.58,650.0,1116.44,63.42999999999999,-7.039999999999999,-43.0,30.9,4.539100247963159,0.46,0.95,0.35,0.1,0.29,5.1845957820738136,11.95681898066784,10.121124780316345,10.245158172231987,14.363066783831282,3.6,3.59,2.22,1.56,9,2006,-0.2942857142857118,130.05714285714288,45.52
2006-12-31,362.28999999999996,3.019999999999996,0.023020189534404583,0.0008629112955441624,36.859999999999985,20.349999999999994,52.379999999999995,4.74,341.94000000000005,20.070000000000007,87.19,387.21,262.52,791.94,1240.98,2109.4,0.0,110.89,172.01,350.96,648.52,999.48,650.0,1109.92,86.70000000000002,-12.009999999999998,-43.0,32.03,51.47329470198682,0.56,0.9,0.37,0.1,0.27,0.5723939019365464,1.470803461063039,1.0875484136794382,1.1024804285125653,1.7694437577255848,2.99,2.98,2.26,1.51,12,2006,0.11320463320463148,131.1891891891892,48.54
2007-03-31,392.42,-1.29,-0.01,0.0,27.49,13.86,44.55,4.36,378.55,13.58,38.42,420.88,259.88,804.94,1217.79,2097.4,0.0,150.85,172.01,383.35,605.43,988.78,650.0,1108.63,2.21,-7.98,-43.0,30.69,-109.00000000000001,0.51,0.89,-0.01,0.0,0.0,-0.24,2.6,-0.48,-0.48,3.24,-0.33,-0.33,2.1,1.42,3,2007,0.0,129.0,-1.29
2007-06-30,342.09,2.02,0.027671232876712328,0.2,27.19,16.7,48.94,3.96,325.40000000000003,15.72,11.14,390.99,327.34,734.97,1252.5,1998.7,0.0,151.12,172.01,352.19,561.86,914.05,650.0,1084.65,44.26,-2.539999999999999,-69.0,32.239999999999995,35.777227722772274,0.47,0.84,0.01,0.2,20.0,0.4427397260273973,16.27068493150685,0.7747945205479453,0.7747945205479453,20.587397260273978,0.1,0.1,2.09,1.16,6,2007,14.600000000000001,73.0,0.73
2007-09-30,401.96000000000004,3.14,0.02434108527131783,0.08682170542635659,16.750000000000007,17.070000000000004,49.66000000000001,4.06,384.8899999999999,3.650000000000002,2.47,428.78,316.26,749.66,1223.95,1984.11,36.41,134.93,172.01,377.94,518.38,896.32,650.0,1087.79,2.8100000000000023,-4.890000000000001,-6.590000000000003,32.589999999999996,41.69801751592357,0.49,0.82,0.03,0.2,6.67,0.6490956072351421,7.432144702842378,1.168372093023256,1.1359173126614985,9.63906976744186,0.35,0.34,1.98,1.15,9,2007,11.2,129.0,3.87
2007-12-31,365.18000000000006,-3.0300000000000002,-0.036071428571428574,-0.10714285714285714,19.519999999999996,9.11,43.96000000000001,3.52,356.07000000000016,6.299999999999997,21.4,370.42,309.33,753.32,1202.28,1968.93,55.0,142.9,172.01,408.92,475.36,884.28,650.0,1084.66,59.349999999999994,-16.01,-24.419999999999987,34.85000000000001,-24.396039603960393,0.42,0.82,0.01,0.2,20.0,-0.5771428571428573,-40.111428571428576,-1.1542857142857146,-1.1542857142857146,-52.52000000000001,0.06,0.06,1.84,1.09,12,2007,-9.0,84.0,0.84
2008-03-31,520.03,4.16,0.029999999999999995,0.0,34.6,18.56,51.66,3.3,501.47,17.04,12.53,513.72,255.69,829.31,1179.1,2018.92,126.61,157.17,172.01,497.74,432.36,930.1,650.0,1088.82,-30.5,-6.98,28.61,33.1,27.5,0.39,0.85,0.03,0.0,0.0,0.84,3.6,1.52,1.52,4.88,0.8,0.8,1.67,1.15,3,2008,0.0,138.66666666666669,4.16
2008-06-30,497.62,-3.71,-0.0,,28.68,8.3,41.53,3.8,489.31999999999994,8.34,27.18,530.52,288.68,896.48,1148.71,2055.69,144.69,234.71,172.01,587.75,389.34,977.09,650.0,1078.6,49.92,-2.83,-32.44,33.23,-0.0,0.46,0.91,0.0,0.05,0.0,-0.6595555555555556,-43.53066666666667,-1.3191111111111111,-1.3191111111111111,-60.34933333333333,0.04,0.04,1.53,1.03,6,2008,inf,inf,0.45
2008-09-30,441.65,-12.84,-0.10363196125907989,-inf,10.349999999999994,-4.149999999999999,29.159999999999997,3.1,445.79999999999995,-5.059999999999999,45.64,461.95,290.44,851.56,1117.07,1979.13,210.37,156.2,172.01,567.02,346.34,913.37,650.0,1065.76,-3.9400000000000013,-1.6099999999999994,24.009999999999998,33.31,-7.47838785046729,0.38,0.86,-0.1,0.05,-0.5,-2.6115254237288132,4.7670702179176745,-4.808523002421307,-4.7670702179176745,6.673898305084745,-0.85,-0.85,1.5,0.99,9,2008,-inf,123.9,-12.39
2008-12-31,310.68000000000006,-21.880000000000003,-0.16599941639918298,0.0029997081995914846,-3.5,-15.490000000000002,19.980000000000018,3.78,326.1700000000001,-13.93,6.95,337.0,299.82,703.13,1266.11,1979.52,161.41,103.68,172.01,450.24,303.34,753.58,650.0,1225.94,57.64999999999999,-4.76,-91.58000000000001,35.47000000000001,-5.693393510054844,0.4,0.61,-0.26,0.05,-0.19,-4.418138313393639,0.9449197548876569,-7.1507440910417275,-7.5848964108549755,1.2003034724248614,-1.94,-1.94,1.56,0.9,12,2008,0.3953846153846161,131.80769230769232,-34.27
2009-03-31,286.42,-35.79,-0.28,0.0,-10.15,-28.22,11.15,2.9,314.64,-28.58,20.2,298.9,237.46,609.23,1227.14,1846.64,109.54,103.42,172.01,396.16,260.34,656.49,650.0,1190.15,108.46,-0.4,-94.82,39.37,-2.59,0.32,0.55,-0.28,0.0,0.0,-7.76,-5.84,-12.039999999999997,-12.56,-7.8,-12.65,-12.5,1.54,0.94,3,2009,0.0,127.82142857142856,-35.79
2009-06-30,328.87999999999994,-2.1099999999999994,-0.01614511873350923,0.0,6.74,4.619999999999997,43.93,3.0,324.27,1.9199999999999982,9.55,339.2,244.45,598.19,1188.52,1796.99,90.35,91.24,84.41,283.42,325.53,608.95,650.0,1188.03,31.440000000000012,-0.5,-41.59,39.31000000000001,-46.43199052132702,0.33,0.51,-0.29,0.0,0.0,-0.46987862796833757,-0.27391029023746694,-0.7103852242744062,-0.7437889182058046,-0.34739841688654344,-6.25,-6.16,2.11,1.25,6,2009,0.0,130.6896551724138,-37.9
2009-09-30,404.4000000000001,28.47,0.21133616118769885,0.0,54.629999999999995,47.03,86.11999999999999,3.08,357.36,43.7,15.37,392.96,259.28,673.38,1150.52,1834.25,82.19,106.56,102.41,322.31,295.43,617.74,650.0,1216.51,26.939999999999998,-1.08,-20.03,39.08999999999999,3.6434843695117665,0.33,0.51,-0.07,0.0,0.0,6.158939554612938,-14.85391304347826,9.419554612937434,10.02337221633086,-18.718345705196185,-0.94,-0.92,2.09,1.28,9,2009,0.0,134.7142857142857,-9.43
2009-12-31,371.91999999999985,13.89,0.09343049327354261,0.0,39.68000000000001,29.97,68.88000000000002,3.26,341.95000000000005,29.340000000000003,66.04,372.5,258.32,702.11,1121.92,1827.15,50.0,126.98,122.31,342.33,254.43,596.76,650.0,1230.39,105.07000000000002,-0.8300000000000001,-53.56999999999999,38.91000000000001,8.723329733621311,0.34,0.49,0.03,0.0,0.0,2.989775784753363,35.005291479820634,4.484663677130045,4.484663677130045,44.84663677130045,0.32,0.32,2.05,1.3,12,2009,0.0,148.66666666666666,4.46
2010-03-31,495.84,31.87,0.25,0.13,63.47,52.93,91.91,4.16,442.91,50.89,6.35,521.2,251.51,785.27,1085.64,1874.03,67.54,127.27,137.61,393.74,218.03,611.76,650.0,1262.26,-53.56,-2.69,-3.44,38.98,4.16,0.43,0.48,0.25,0.13,0.5,6.8,11.4,10.08,10.4,14.32,6.49,6.43,1.99,1.36,3,2010,16.572400000000002,127.48,31.87
