,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2009-12-31,60.07999999999993,-23.89,-0.18758891454965362,0.0,-8.619999999999997,-22.639999999999997,-20.16,2.16,82.71000000000004,-15.919999999999998,16.63,56.81,15.88,183.02,30.71,328.49,40.59,40.04,4.8,188.79,1.83,190.62,125.0,137.87,14.86,1.7599999999999998,-33.129999999999995,2.4799999999999995,-2.8795678107994975,1.96,1.38,-0.17,-29.08731639722864,-16.90507159353349,-69.2975519630485,-64.53058660508084,-50.80349191685913,-3.69,-3.62,-2.89,0.97,0.89,12,2009,0.0,127.35294117647057,-21.65
2010-03-31,38.16,-15.78,-0.12,0.0,-3.19,-14.8,-12.39,2.16,52.96,-13.62,6.11,26.27,14.27,124.32,28.42,290.6,58.34,23.76,4.85,168.24,0.55,168.79,125.0,121.81,-25.94,-0.12,15.54,2.41,-4.5,2.22,1.39,-0.12,-21.72,-14.48,-51.8,-45.24,-48.4,-42.41,-41.35,-15.1,0.74,0.65,3,2010,0.0,131.5,-15.78
2010-06-30,56.44,-18.64,-0.15163277164439282,0.0,-10.290000000000001,-17.599999999999998,-15.189999999999998,1.59,74.03999999999999,-19.190000000000005,3.85,30.37,5.7,118.95,26.12,280.43,53.53,31.58,3.69,176.24,0.47,176.7,125.0,103.72,4.960000000000001,-0.11000000000000001,-7.109999999999999,2.41,-2.622124463519313,1.92,1.7,-0.28,-26.579058686809994,-18.715816385822198,-71.8955955839628,-56.32074375363161,-67.36827425915166,-38.15,-36.38,-15.96,0.67,0.64,6,2010,0.0,122.92857142857142,-34.42
2010-09-30,60.900000000000006,-8.780000000000001,-0.07113425925925926,0.0,2.5500000000000007,-7.649999999999999,-5.25,1.6,68.55000000000001,-7.469999999999999,2.67,9.34,76.19,175.62,23.78,260.3,47.53,23.55,2.53,158.32,0.39,158.72,125.0,101.58,7.200000000000001,-0.03,-8.35,2.3999999999999995,-5.621412300683372,1.97,1.56,-0.35,-13.495185185185186,-9.487277777777779,-34.57531481481482,-26.421296296296298,-31.92505555555556,-28.9,-27.78,-12.71,1.11,0.63,9,2010,0.0,123.42857142857144,-43.2
2010-12-31,77.53,-16.019999999999996,-0.1271428571428571,0.0,0.4599999999999991,-15.330000000000005,-12.990000000000002,1.44,92.86000000000001,-4.600000000000001,5.67,33.3,87.93,195.07,22.05,274.63,3.5,23.23,1.33,150.38,40.34,190.72,125.0,83.9,9.6,-0.62,-5.97,2.3400000000000007,-2.8279213483146073,2.15,2.27,-0.47,-23.329361702127652,-19.866747720364735,-76.37227963525834,-57.79319148936168,-48.227720364741636,-26.22,-25.41,-14.42,1.3,0.71,12,2010,0.0,126.0,-59.22
2011-03-31,77.27,-5.41,-0.04,0.0,4.59,-4.82,-2.66,1.22,82.08,-3.36,11.93,40.23,106.31,216.13,24.27,307.09,0.0,42.68,0.26,167.59,53.49,221.08,125.0,86.0,6.31,-4.72,4.68,2.16,-7.625,1.77,2.57,-0.04,-7.04,-6.44,-25.160000000000004,-20.84,-13.84,-7.04,-7.0,-6.89,1.29,0.66,3,2011,0.0,135.25,-5.41
2011-06-30,110.05,2.19,0.020403726708074534,0.0,10.3,2.64,4.84,1.28,107.42,1.19,25.06,40.6,120.42,322.05,23.16,389.17,15.37,64.0,2.63,234.46,63.83,298.29,125.0,90.88,-15.489999999999998,1.71,26.9,2.2,15.684634703196348,1.76,3.28,-0.03,2.2580124223602485,1.7683229813664596,9.630559006211179,9.004844720496894,3.8359006211180118,-1.75,-1.72,-1.3,1.37,0.86,6,2011,0.0,107.33333333333334,-3.22
2011-09-30,178.70999999999998,3.7700000000000005,0.0,0.0,13.32,4.1899999999999995,6.59,1.6,174.51999999999998,5.32,45.55,17.95,148.31,352.56,24.5,427.11,0.0,97.53,77.58,328.57,3.88,332.46,125.0,94.66,-3.8900000000000006,26.68,-2.299999999999997,2.3999999999999995,0.0,2.11,3.51,0.0,3.5643636363636366,15.902545454545455,15.902545454545455,15.354181818181821,55.933090909090915,0.15,0.15,0.68,1.07,0.62,9,2011,0.0,inf,0.55
2011-12-31,236.89,11.899999999999999,0.09558232931726908,0.0,29.689999999999998,12.16,15.219999999999999,1.64,224.73000000000002,20.790000000000003,12.42,107.6,142.06,352.18,23.5,464.82,24.92,76.44,57.14,354.02,4.26,358.27,125.0,106.55,-34.48,-1.9100000000000001,3.259999999999998,3.0600000000000005,4.289495798319328,1.92,3.36,0.1,10.246425702811246,14.643212851405623,44.656064257028106,49.97044176706827,48.89991967871485,2.08,2.06,3.17,0.99,0.59,12,2011,0.0,124.49999999999999,12.45
2012-03-31,255.47,15.99,0.13,0.0,29.01,17.17,19.83,1.76,238.3,18.82,21.62,118.09,115.06,358.33,23.89,469.17,0.0,119.76,44.77,342.21,4.41,346.63,125.0,122.54,51.04,-3.13,-38.71,2.66,3.385,1.8,2.83,0.13,13.64,17.68,52.2,61.36,54.08,6.27,6.26,12.91,1.05,0.71,3,2012,0.0,123.0,15.99
2012-06-30,285.17999999999995,24.729999999999997,0.20041502946954812,0.0,37.53999999999999,26.0,28.760000000000005,1.84,259.18,28.240000000000002,15.56,98.35,267.73,496.94,24.78,621.47,109.98,119.36,0.92,416.15,58.04,474.2,125.0,147.27,-120.91999999999999,-2.2199999999999998,117.08000000000001,2.76,2.2969834209462197,1.56,3.22,0.33,15.91173870333988,20.74599214145383,67.1694007858546,83.0811394891945,51.08761296660118,7.54,7.53,18.77,1.19,0.55,6,2012,0.0,123.39393939393939,40.72
2012-09-30,246.59000000000003,18.410000000000004,0.14633350245222393,0.0,31.049999999999997,19.229999999999997,22.189999999999998,3.72,227.36,20.659999999999997,43.77,85.14,250.65,520.18,24.61,652.46,100.0,154.69,0.68,428.63,58.15,486.78,125.0,165.68,42.559999999999995,-3.1500000000000004,-11.200000000000003,2.960000000000001,6.3514163498098855,2.81,2.94,0.47,11.28324708269914,14.396725858278371,44.44802300016912,56.57813630982582,34.7215153052596,7.52,7.51,19.94,1.21,0.63,9,2012,0.0,125.80851063829789,59.13
2012-12-31,318.74,5.43,0.0437360594795539,0.0,21.930000000000007,7.419999999999995,10.469999999999999,3.6,311.31000000000006,7.230000000000004,30.59,128.64,233.2,566.7,23.11,700.1,114.91,179.84,0.63,469.25,58.0,527.25,125.58,172.84,-28.880000000000003,0.21000000000000085,15.489999999999995,3.049999999999999,20.568839779005526,2.62,3.05,0.52,3.101895910780669,4.0338104089219335,12.565706319702603,15.546486988847581,10.173680297397768,5.86,5.84,16.99,1.21,0.71,12,2012,0.0,124.15384615384616,64.56
2013-03-31,306.64,4.32,0.029999999999999995,0.0,23.87,8.26,11.17,4.28,298.38,7.05,35.76,203.84,223.94,673.85,27.36,814.73,53.14,214.39,2.09,470.51,161.37,631.88,125.77,182.85,-26.81,-4.22,36.2,2.91,35.6675,2.94,3.46,0.03,2.12,5.16,9.44,11.32,9.6,1.43,1.41,3.58,1.43,0.96,3,2013,0.0,144.00000000000003,4.32
2013-06-30,290.74,2.88,0.023999999999999997,0.0,21.52,5.92,8.56,2.02,284.82000000000005,1.7600000000000007,51.5,108.53,218.02,581.76,28.11,741.46,0.0,204.03,1.95,391.38,161.5,552.89,126.72,188.58,61.980000000000004,-3.3500000000000005,-53.24,2.6399999999999997,21.043750000000003,1.36,2.93,0.06,1.5519999999999998,3.3280000000000003,6.112,6.864,6.4799999999999995,1.22,1.21,2.8,1.49,0.93,6,2013,0.0,120.00000000000001,7.2
2013-09-30,289.12,1.5100000000000007,0.012135476463834678,0.0,16.07,2.240000000000002,4.919999999999998,2.02,286.88,8.58,39.97,169.68,233.39,580.38,31.32,751.56,0.0,196.29,2.95,398.9,162.58,561.47,126.72,190.09,-7.780000000000001,-3.209999999999999,-0.5500000000000007,2.6800000000000006,41.6176490066225,1.35,2.95,0.07,0.8044087256027556,1.6226865671641795,3.1760275545350187,3.3979334098737097,3.2315040183696913,0.99,0.98,3.16,1.45,0.87,9,2013,0.0,124.42857142857143,8.71
2013-12-31,222.33999999999992,-29.42,-0.22729116368903912,0.0,-27.18,-40.59,-37.97,1.92,262.92999999999995,-38.81,5.74,90.98,251.45,469.24,29.24,649.24,9.58,117.11,3.0,326.48,162.09,488.58,126.72,160.67,-46.31,-0.5300000000000011,12.620000000000001,2.619999999999999,-2.111828687967369,1.51,3.04,-0.16,-18.12647030420087,-20.342559150169002,-73.24457749879286,-70.57390632544664,-42.56027040077257,-1.88,-1.87,-16.78,1.44,0.67,12,2013,0.0,129.4375,-20.71
2014-03-31,148.57,-2.95,-0.02,0.0,12.57,-1.17,1.21,1.76,149.74,-0.31,56.01,92.56,262.87,501.74,27.86,659.0,12.34,103.83,3.04,315.78,181.25,497.03,126.72,161.97,31.61,-0.98,19.64,2.38,-22.0,1.38,3.07,-0.02,-1.7999999999999998,-0.64,-7.279999999999999,-6.84,-1.36,-2.01,-1.99,-0.49,1.59,0.76,3,2014,0.0,147.5,-2.95
2014-06-30,153.82,-6.87,-0.055967413441955195,0.0,3.879999999999999,-6.01,-3.62,2.36,159.82999999999998,-9.44,39.75,86.98,285.6,499.82,26.64,669.59,7.4,117.12,3.09,317.33,197.15,514.48,126.72,155.11,-26.49,1.3399999999999999,8.89,2.3899999999999997,-10.541848617176127,1.93,3.32,-0.08,-4.113604887983707,-2.8543380855397147,-17.71368635437882,-15.978696537678207,-5.708676171079429,-3.33,-3.25,-1.49,1.58,0.68,6,2014,0.0,122.75,-9.82
2014-09-30,162.04000000000002,-14.120000000000001,-0.11206349206349207,0.0,-3.5699999999999985,-15.2,-12.91,3.28,177.24,-24.270000000000003,7.8,74.04,330.42,530.45,25.1,704.44,5.85,114.8,3.14,343.63,219.83,563.46,126.72,140.98,-49.69,-0.71,18.449999999999996,2.29,-7.31594192634561,2.95,4.0,-0.19,-8.021386800334168,-7.2428404344193815,-40.05974937343359,-34.114486215538854,-14.627234753550542,-5.29,-5.15,-3.17,1.54,0.58,9,2014,0.0,126.0,-23.94
2014-12-31,84.60999999999996,-9.2,-0.07217863608931804,0.0,-2.67,-8.990000000000002,-6.73,3.1,93.59999999999997,-13.759999999999998,9.36,63.72,396.27,550.57,23.07,731.37,29.78,119.9,3.15,330.12,269.46,599.59,126.72,131.78,-65.75999999999999,-3.63,70.95000000000002,2.2600000000000007,-10.734478260869565,2.98,4.55,-0.26,-5.030295715147857,-5.04140012070006,-27.927579963789977,-25.162582981291486,-8.68364514182257,-6.22,-6.04,-3.34,1.67,0.47,12,2014,0.0,127.46153846153845,-33.14
2015-03-31,69.23,-13.49,-0.11,0.0,0.37,-14.2,-12.45,3.8,83.43,-16.05,5.76,26.43,433.34,521.54,21.69,658.93,20.41,73.95,3.1,242.5,298.15,540.64,126.72,118.29,-17.74,-0.7,14.83,1.75,-8.6375,4.07,4.57,-0.11,-8.2,-8.6,-45.6,-38.52,-13.639999999999999,-20.02,-19.49,-3.53,2.15,0.36,3,2015,0.0,122.63636363636364,-13.49
2015-06-30,83.63000000000001,-15.47,-0.12286256906077347,0.0,-0.6599999999999999,-15.73,-13.93,3.3,99.35999999999999,-14.21,11.05,26.08,431.12,516.91,20.9,661.67,21.14,86.11,2.6,246.74,312.11,558.85,126.72,102.82,-3.210000000000001,-0.98,9.49,1.7999999999999998,-6.715837104072398,4.07,5.44,-0.23,-9.358922651933701,-9.615331491712707,-60.19197513812155,-47.99118784530387,-15.40589779005525,-19.76,-18.95,-3.59,2.09,0.35,6,2015,0.0,125.91304347826087,-28.96
2015-09-30,211.03999999999996,14.13,0.11433580579905596,0.0,45.76,22.37,24.2,3.24,188.68000000000004,25.340000000000003,5.61,12.22,366.26,436.92,19.18,568.87,15.09,100.72,2.04,241.55,210.37,451.92,126.72,116.95,107.05,-0.13000000000000012,-112.36000000000001,1.83,7.084394904458599,3.51,3.86,-0.12,9.94721510451787,4.535320296695887,48.325933917734325,43.82872555630479,8.80385704652731,-4.17,-4.08,-0.63,1.81,0.29,9,2015,0.0,123.58333333333334,-14.83
2015-12-31,134.71000000000004,18.14,0.1644108761329305,0.0,37.519999999999996,26.619999999999997,28.419999999999998,2.66,108.07999999999998,15.31,7.93,21.1,323.59,379.75,17.53,494.15,18.62,89.19,1.29,214.8,143.64,358.44,126.72,135.71,69.22,-0.030000000000000027,-66.86999999999999,1.7999999999999998,4.044896637265711,2.48,2.64,0.03,14.68737160120846,68.17570996978851,53.48833836858006,54.145981873111786,149.50429003021148,0.68,0.66,1.27,1.77,0.26,12,2015,0.0,110.33333333333334,3.31
2016-03-31,94.1,9.61,0.08,0.0,27.32,14.2,15.84,1.52,79.89,11.31,2.03,14.88,287.79,327.14,16.09,431.28,17.27,80.68,109.6,278.64,7.29,285.93,126.72,145.35,26.18,-0.08,-32.01,1.64,4.75,1.33,1.97,0.08,8.92,10.439999999999998,26.44,29.16,37.2,10.87,10.21,6.43,1.17,0.14,3,2016,0.0,120.12499999999999,9.61
2016-06-30,60.59,-4.239999999999999,-0.0315828677839851,0.0,10.61,-2.83,-1.3100000000000005,1.86,63.44000000000001,-1.790000000000001,30.38,3.74,273.83,334.33,14.77,434.19,0.0,70.01,89.48,240.47,52.41,292.88,126.72,141.31,-5.710000000000001,-0.06999999999999999,34.14,1.5200000000000002,-14.723172169811324,1.67,2.07,0.04,-3.9162756052141523,-6.5692364990689,-12.001489757914335,-13.896461824953443,-18.539143389199253,3.65,3.47,2.0,1.39,0.25,6,2016,0.0,134.25,5.37
2016-09-30,72.22,-3.3200000000000003,-0.03239024390243903,0.0,9.32,-1.8499999999999996,-0.3999999999999986,2.36,74.05999999999997,-2.2299999999999995,24.41,15.59,263.09,353.07,13.47,447.22,23.96,46.01,76.3,251.35,57.88,309.23,126.72,137.99,-19.75,-0.03,13.809999999999999,1.4500000000000002,-18.21536144578313,2.17,2.24,0.02,-2.979902439024391,-12.113951219512199,-9.65229268292683,-10.429658536585368,-31.48331707317074,0.95,0.9,1.25,1.4,0.36,9,2016,0.0,102.49999999999999,2.05
2016-12-31,103.42999999999998,-1.9299999999999997,-0.0,0.0,22.599999999999994,0.7400000000000002,2.040000000000001,2.06,102.69,-7.1,16.47,17.21,235.69,304.46,12.3,407.08,17.26,42.09,30.94,212.8,58.22,271.02,126.72,136.06,54.9,-9.08,-53.769999999999996,1.2999999999999998,-0.0,1.92,1.99,0.0,-1.9299999999999997,-146.67999999999998,-5.789999999999999,-5.789999999999999,-339.68,0.04,0.04,1.1,1.43,0.32,12,2016,0.0,inf,0.12
2017-03-31,71.42,-1.28,-0.01,0.0,18.5,1.67,2.86,1.73,69.75,4.17,12.55,28.52,219.46,283.46,11.29,378.57,28.38,30.4,11.64,185.0,58.8,243.8,126.72,134.78,-2.75,-0.1,-1.07,1.19,-43.25,1.63,1.81,-0.01,-1.36,1.6400000000000001,-3.8000000000000003,-3.64,3.44,-1.88,-1.79,0.58,1.53,0.35,3,2017,0.0,128.0,-1.28
2017-06-30,59.45,-10.97,-0.08059591836734695,0.0,12.84,-8.01,-6.85,1.41,67.46000000000001,-5.0,64.17,4.3,186.11,272.98,10.25,364.19,17.25,32.03,0.0,139.2,25.61,164.81,190.08,199.38,34.43,0.0,17.19,1.1600000000000001,-4.374601185050136,1.34,0.83,-0.09,-12.035657142857143,-5.6954448979591845,-21.9937306122449,-25.754873469387757,-10.101355102040817,-9.75,-9.36,-1.6,1.96,0.62,6,2017,0.0,136.11111111111111,-12.25
2017-09-30,15.060000000000002,-14.600000000000001,-0.09787709497206704,0.0,1.9000000000000021,-16.5,-15.450000000000001,1.31,31.569999999999993,-12.44,15.96,10.66,182.45,236.44,9.33,326.58,0.0,24.14,0.0,80.62,61.14,141.76,190.08,184.82,0.3200000000000003,-26.889999999999997,-21.64,1.0499999999999998,-3.347054794520548,1.35,0.77,-0.18,-17.87888268156425,-12.832774674115457,-31.603426443202977,-36.19277467411546,-20.206182495344507,-19.28,-18.4,-5.08,2.93,0.67,9,2017,0.0,149.16666666666669,-26.85
