,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2000-03-31,115.1,5.1,0.14,0.0,28.88,16.26,25.53,0.76,0.0,98.85,8.67,8.08,24.7,17.81,62.79,849.24,1299.61,93.23,23.48,28.41,171.71,330.16,501.87,359.65,797.74,16.54,-46.57,17.78,9.27,1.3575,0.34,0.63,0.14,0.0,0.0,1.56,0.0,2.5599999999999996,0.0,5.76,4.77,4.43,0.0,0.37,0.26,3,2000,0.0,36.42857142857142,5.1
2000-06-30,115.6,2.0100000000000007,0.056540084388185675,0.0,26.26,12.819999999999997,22.119999999999997,0.71,0.0,102.77000000000001,4.960000000000001,14.35,24.88,17.05,69.89,842.4,1299.69,7.89,23.96,53.98,113.84,386.09,499.93,359.65,799.76,12.64,-2.469999999999999,-3.9000000000000004,9.3,3.13936567164179,0.32,0.63,0.2,0.0,0.0,0.6219409282700424,0.0,1.006413502109705,0.0,2.770464135021098,3.31,3.08,0.0,0.61,0.46,6,2000,0.0,35.55,7.11
2000-09-30,117.80000000000001,2.339999999999999,0.06438095238095236,0.0,27.25,13.5,22.919999999999995,0.92,0.0,104.30000000000001,5.359999999999998,12.96,25.88,16.6,71.02,833.98,1291.41,4.1,27.27,53.8,112.79,376.52,489.31,359.65,802.1,14.240000000000002,-1.9699999999999989,-13.66,9.419999999999998,3.574038461538463,0.41,0.61,0.26,0.0,0.0,0.7230476190476187,0.0,1.1687619047619044,0.0,3.575619047619046,2.91,2.71,0.0,0.63,0.48,9,2000,0.0,36.34615384615384,9.45
2000-12-31,109.87,-3.3999999999999995,-0.09553719008264462,0.0,29.429999999999993,8.18,17.63000000000001,0.89,0.0,101.69,8.560000000000002,14.76,29.64,16.72,78.34,826.57,1254.33,6.1,26.47,59.56,120.59,361.07,481.65,359.65,772.67,10.729999999999997,-1.1200000000000045,-7.81,9.45,-2.3310294117647063,0.41,0.62,0.17,0.0,0.0,-1.0790082644628098,-0.0,-1.753388429752066,-0.0,-10.070743801652892,1.39,1.32,0.0,0.65,0.51,12,2000,0.0,35.588235294117645,6.05
2001-03-31,119.44,3.68,0.1,0.0,31.02,14.78,24.0,0.94,0.0,104.66,9.22,19.93,29.18,15.46,83.06,818.59,1249.49,8.76,24.6,36.06,101.19,371.77,472.95,359.65,776.54,16.79,-1.26,-10.37,9.22,2.35,0.44,0.61,0.1,0.0,0.0,1.16,4.64,1.88,1.88,5.16,3.25,3.08,0.0,0.82,0.67,3,2001,0.0,36.8,3.68
2001-06-30,123.28,3.97,0.10898039215686274,0.0,32.019999999999996,14.410000000000002,23.770000000000003,0.89,0.0,108.88,7.909999999999998,22.5,31.57,15.2,90.62,810.27,1245.89,5.79,29.01,30.57,138.51,327.06,465.57,359.65,780.32,16.03,-1.0399999999999998,-12.42,9.359999999999998,2.0425692695214104,0.41,0.6,0.21,0.0,0.0,1.266248366013072,4.75362091503268,2.034300653594771,2.0135424836601308,5.4801568627450985,3.33,3.15,0.0,0.65,0.54,6,2001,0.0,36.42857142857143,7.65
2001-09-30,131.13000000000002,6.85,0.1889655172413793,0.0,35.279999999999994,18.139999999999997,27.57999999999999,0.96,0.0,112.97999999999999,10.970000000000002,28.14,27.9,14.78,92.53,802.72,1238.17,0.96,29.89,24.87,135.61,315.13,450.74,359.65,787.43,22.810000000000002,-1.4700000000000002,-15.689999999999998,9.440000000000001,1.27007299270073,0.44,0.57,0.4,0.0,0.0,2.210896551724138,7.067310344827586,3.4769655172413794,3.439172413793104,8.106620689655172,4.1,3.88,0.0,0.68,0.57,9,2001,0.0,36.25,14.5
2001-12-31,124.59999999999997,5.870000000000001,0.16425625920471282,0.0,27.85000000000001,14.75,24.22,0.95,0.0,109.86000000000001,7.019999999999996,13.53,32.13,15.06,89.3,795.07,1226.49,7.88,18.69,24.46,134.46,298.79,433.25,359.65,793.25,2.8399999999999963,-1.7200000000000002,-9.480000000000004,9.470000000000002,1.440127768313458,0.43,0.55,0.57,0.0,0.0,1.9134413352970054,5.763377515954836,2.962376043200786,2.996956308296515,6.5471968581246935,4.33,4.09,0.0,0.66,0.55,12,2001,0.0,35.736842105263165,20.37
2002-03-31,128.05,9.34,0.26,0.0,32.45,18.78,27.66,1.05,0.0,109.27,11.38,24.63,36.5,12.47,103.09,788.53,1233.26,7.45,18.48,24.0,144.38,293.1,437.48,359.65,795.78,13.28,-1.8,-6.89,8.88,1.01,0.47,0.55,0.26,0.0,0.0,3.04,6.04,4.68,4.76,6.88,7.79,7.29,0.0,0.71,0.63,3,2002,0.0,35.92307692307692,9.34
2002-06-30,131.14999999999998,3.01,0.07311740890688259,0.09999999999999999,27.879999999999995,12.91,22.169999999999998,1.07,0.0,118.24,2.049999999999999,48.36,32.35,16.71,100.62,1465.11,1725.11,24.84,49.03,108.18,450.76,374.33,825.09,479.53,839.78,15.33,-221.17999999999998,229.58999999999997,9.26,3.6619186046511625,0.61,0.98,0.3,0.1,0.33,0.7019271255060728,2.0765344129554655,1.4331012145748987,1.4818461538461538,2.427497975708502,5.14,4.76,0.0,0.22,0.19,6,2002,4.116666666666666,41.166666666666664,12.35
2002-09-30,182.24,-1.4299999999999997,-0.03535714285714285,-0.0017857142857142794,46.78,0.7399999999999984,19.14,0.99,0.0,181.5,2.719999999999999,42.14,32.88,18.48,98.92,1411.03,1809.99,33.56,63.16,36.91,264.38,472.18,736.57,570.31,1015.17,-13.059999999999999,260.7,-253.87,18.4,-7.006363636363638,0.56,0.73,0.27,0.1,0.37,-0.3142857142857142,-1.1157142857142854,-0.5657142857142856,-0.6338095238095236,-1.0999999999999999,2.57,2.47,0.0,0.37,0.3,9,2002,-0.07222222222222197,40.44444444444444,10.92
