,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2008-12-31,,,,,,,,,,,77.39,64.21,18.26,163.13,206.87,371.84,41.05,17.77,17.47,115.32,5.07,120.39,179.25,251.44,,,,,,0.0,0.48,0.4,0.0,0.0,,,,,,25.39,24.93,1.41,1.26,12,2008,,177.5,71.0
2009-03-31,37.28,7.1,0.04,0.0,11.69,8.1,14.83,1.62,29.18,7.63,120.94,39.8,16.32,180.45,200.72,383.02,41.21,13.56,15.22,90.08,3.46,93.54,220.0,289.48,30.15,-13.84,27.24,6.73,10.125000000000002,1.23,0.32,0.04,0.0,0.0,7.400000000000001,0.0,9.8,0.0,11.08,20.44,19.05,2.0,1.82,3,2009,0.0,177.5,7.1
2009-06-30,52.72,12.1,0.06302083333333335,0.1,20.29,12.87,19.92,1.43,39.86000000000001,14.07,62.1,60.92,18.21,144.52,196.86,343.2,30.45,18.74,8.08,60.72,2.9,63.62,220.0,279.58,-3.719999999999999,-14.66,-40.45,7.049999999999999,5.672727272727273,1.13,0.23,0.1,0.1,1.0,14.091458333333332,0.0,17.318125000000002,0.0,18.704583333333332,22.2,21.33,2.38,2.08,6,2009,19.2,191.99999999999997,19.2
2009-09-30,73.85,22.849999999999998,0.10868014268727706,0.04868014268727706,32.959999999999994,24.050000000000004,32.0,2.3,49.77999999999999,24.900000000000002,60.62,76.74,21.12,160.95,243.48,407.86,31.75,22.37,7.02,109.74,3.6,113.34,220.0,294.52,20.630000000000003,-13.079999999999998,-9.05,7.950000000000001,5.290754923413567,1.72,0.38,0.2,0.14,0.68,22.40984542211653,0.0,31.039048751486323,0.0,32.82140309155767,26.48,25.66,1.47,1.27,9,2009,10.235,210.24999999999997,42.05
2009-12-31,81.48000000000002,22.980000000000004,0.10954636321697679,-0.0003175457481162362,28.950000000000003,24.65,33.68000000000001,2.76,56.84,23.529999999999994,67.48,82.64,20.93,171.5,276.9,452.1,20.0,31.18,5.08,131.68,2.93,134.6,220.0,317.5,37.39999999999999,-16.36,-14.179999999999996,9.030000000000001,6.296420800696257,1.91,0.42,0.31,0.14,0.44,20.326151007227438,23.902309703213906,28.948509918499163,32.312643395356,30.729521759188067,27.46,26.51,1.3,1.14,12,2009,-0.06661290322580271,209.7741935483871,65.03
2010-03-31,85.6,22.84,0.1,0.0,36.42,24.56,34.02,3.1,61.04,25.15,82.96,83.33,25.22,194.45,302.06,500.19,20.02,49.16,3.46,107.18,2.19,109.37,240.0,388.79,35.6,-68.52,48.4,9.46,7.75,1.91,0.28,0.1,0.0,0.0,18.28,22.24,23.480000000000004,26.92,25.0,27.29,26.68,1.81,1.58,3,2010,0.0,228.39999999999998,22.84
2010-06-30,98.69,29.41,0.12383157894736842,0.08,40.11,30.710000000000004,41.79999999999999,3.02,67.98000000000002,29.940000000000005,50.94,104.71,30.73,188.61,328.52,523.57,20.0,27.4,2.96,121.34,1.45,122.79,240.0,399.0,-7.84,-3.9000000000000057,-20.279999999999998,11.09,6.098202142128528,1.82,0.31,0.22,0.08,0.36,22.4698028708134,28.70641148325359,29.494430622009567,34.672842105263165,30.935379904306224,29.17,28.35,1.55,1.3,6,2010,19.0,237.5,52.25
2010-09-30,98.06000000000003,25.569999999999993,0.10843099460292982,0.08942945258288358,43.41,28.859999999999992,40.17,3.52,69.19999999999999,30.86999999999999,57.09,105.35,36.46,200.47,323.06,529.72,20.23,28.36,11.8,120.69,1.4,122.09,240.0,402.6,39.629999999999995,-23.200000000000003,-10.280000000000001,11.309999999999999,8.118296832225266,2.1,0.3,0.33,0.17,0.52,19.307288614751986,23.591955795425335,25.40571061423798,29.348655872526336,27.03546132099717,28.07,27.56,1.66,1.36,9,2010,21.089090909090906,235.81818181818178,77.82
2010-12-31,86.46999999999997,10.070000000000007,0.0423927636818751,0.0012326358361174933,26.860000000000014,11.710000000000008,23.549999999999997,4.04,74.76000000000002,13.760000000000005,70.49,104.42,40.84,218.05,323.95,562.25,41.96,27.83,6.2,134.05,1.33,135.38,240.0,411.93,20.790000000000006,-34.26999999999998,26.88,11.840000000000003,23.82717974180733,2.35,0.33,0.37,0.17,0.46,7.163231311867112,8.661872795539885,9.780125156445564,11.045033564683136,10.256757310274214,24.38,23.83,1.63,1.32,12,2010,0.29280098280099054,237.54054054054055,87.89
2011-03-31,94.05,25.3,0.1,0.0,48.52,28.12,41.04,3.1,65.93,30.71,47.73,109.31,49.24,217.41,398.94,629.26,53.13,27.52,4.22,168.21,18.88,187.09,240.0,429.26,14.77,-58.43,20.9,12.92,7.750000000000001,1.73,0.44,0.1,0.0,0.0,16.08,19.92,23.56,24.76,24.4,27.15,26.9,1.29,1.0,3,2011,0.0,253.0,25.3
