,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2010-09-30,,,,,,,,,0.0,,,14.47,103.18,136.34,262.45,158.71,429.17,93.19,62.28,24.14,223.66,49.11,272.77,95.0,156.15,,,,,,0.0,1.75,0.32,0.0,0.0,,,,,,6.45,6.37,14.53,1.17,0.56,9,2010,,93.96875,30.07
2010-12-31,174.71000000000004,9.329999999999998,0.09472081218274112,0.15,51.870000000000005,11.580000000000005,15.72999999999999,4.86,0.0,163.13,18.54,78.99,100.76,129.37,319.46,153.22,483.86,13.92,62.93,24.8,158.96,41.7,200.66,135.0,282.93,16.62,-1.120000000000001,48.99,4.15,12.827170418006432,2.32,0.71,0.4,0.15,0.38,7.710274111675126,0.0,13.194609137055835,0.0,16.936081218274108,6.18,6.09,11.17,2.01,1.2,12,2010,14.774999999999997,98.49999999999999,39.4
2011-03-31,178.99,12.66,0.08999999999999998,0.0,55.44,19.29,22.76,4.66,0.0,159.7,16.94,61.23,115.4,153.97,345.6,145.84,508.66,20.02,95.8,24.57,177.2,48.83,226.02,135.0,282.88,5.78,-1.99,-21.54,3.47,12.945,2.22,0.8,0.09,0.0,0.0,9.96,0.0,17.92,0.0,23.28,7.19,7.07,17.07,1.95,1.08,3,2011,0.0,140.66666666666669,12.66
2011-06-30,176.55,7.989999999999998,0.058038740920096844,0.1,51.64,12.3,15.749999999999996,4.98,0.0,164.26,14.189999999999998,26.84,116.29,176.95,338.52,157.85,506.82,10.05,110.16,24.86,185.66,43.92,229.58,135.0,277.37,-9.06,-6.1,-19.22,3.4499999999999997,21.451188986232797,2.42,0.83,0.15,0.1,0.67,6.299138014527845,0.0,11.514886198547215,0.0,15.229365617433412,5.85,5.81,14.1,1.82,0.87,6,2011,13.766666666666666,137.66666666666666,20.65
2011-09-30,193.24999999999994,9.05,0.06703703703703705,0.0980246913580247,55.92999999999999,15.16,18.93,3.7,0.0,178.08000000000004,13.680000000000003,14.64,113.61,187.71,328.19,153.88,492.54,17.5,95.99,25.45,183.52,36.77,220.29,135.0,272.91,2.07,-0.6600000000000001,-13.620000000000005,3.7699999999999996,13.799834254143645,1.83,0.81,0.22,0.2,0.91,7.3496969696969705,12.359191919191922,13.261144781144782,16.868956228956232,18.441279461279464,5.44,5.41,14.52,1.79,0.77,9,2011,13.233333333333334,135.0,29.7
2011-12-31,174.35000000000002,-0.8399999999999999,-0.00611226611226611,0.003534303534303573,47.360000000000014,-1.1899999999999977,3.75,3.86,4.61,175.54000000000002,6.159999999999997,19.0,110.98,179.86,323.31,143.95,483.28,10.03,81.69,25.54,182.25,30.96,213.21,135.0,272.08,0.10999999999999988,0.4499999999999993,3.8000000000000043,4.940000000000001,-157.87107142857144,1.92,0.78,0.21,0.2,0.95,-0.6950519750519749,-1.0967151767151766,-1.2352598752598751,-1.2108108108108107,-1.7614968814968812,4.01,3.99,10.8,1.77,0.79,12,2011,0.4857142857142911,137.42857142857144,28.86
2012-03-31,196.14,12.86,0.1,0.0,55.9,18.26,22.14,3.98,0.0,177.87,16.65,17.86,121.79,186.64,335.9,141.51,492.98,10.63,94.0,25.42,184.04,26.23,210.28,135.0,284.94,9.58,-0.4,-10.33,3.88,9.95,1.89,0.74,0.1,0.0,0.0,10.44,14.600000000000001,18.04,18.12,23.64,6.61,6.56,16.91,1.83,0.81,3,2012,0.0,128.6,12.86
2012-06-30,198.0,9.14,0.06647272727272728,0.1,53.330000000000005,12.819999999999997,16.759999999999998,3.8,0.0,185.19,12.98,21.72,119.05,169.92,327.64,139.26,482.07,16.16,95.23,25.81,184.08,20.04,204.13,135.0,280.58,30.5,-1.4300000000000002,-25.200000000000003,3.9400000000000004,14.291575492341355,1.83,0.73,0.16,0.1,0.63,7.577890909090908,10.452836363636363,13.028654545454547,13.111745454545456,17.332763636363637,5.61,5.58,17.66,1.78,0.86,6,2012,13.75,137.5,22.0
2012-09-30,200.18000000000006,7.789999999999999,0.05752937227257469,0.10845585767035917,54.519999999999996,11.260000000000005,15.11,4.02,0.0,188.91000000000003,10.239999999999998,30.65,116.92,192.64,355.11,138.12,508.14,3.56,119.08,29.22,196.4,41.08,237.48,135.0,273.52,16.29,-2.66,-4.689999999999998,3.8499999999999996,17.4667297817715,1.98,0.87,0.22,0.21,0.95,6.129493118496139,8.849063444108761,11.390815709969788,11.401275595837529,14.204525008392077,5.03,5.01,17.21,1.81,0.83,9,2012,14.685909090909089,135.4090909090909,29.79
2012-12-31,199.79999999999995,14.939999999999998,0.11022132796780683,0.00021126760563379415,54.97,19.599999999999994,23.000000000000007,4.3,0.76,180.20999999999992,18.730000000000004,23.9,117.78,195.62,348.18,138.72,501.63,21.18,98.06,22.97,175.57,40.42,215.99,135.0,288.46,0.17999999999999972,-0.9399999999999995,-6.0,3.4000000000000004,9.752876506024096,2.01,0.75,0.33,0.21,0.64,11.917263581488934,16.80708249496982,20.721609657947685,21.32281690140845,25.38430583501006,5.66,5.63,20.79,1.98,0.87,12,2012,0.02863636363636246,135.54545454545453,44.73
2013-03-31,197.16,15.74,0.11999999999999998,0.0,54.87,20.69,23.86,5.05,0.0,176.47,17.15,33.73,117.69,182.54,351.03,137.43,509.41,12.0,91.86,16.72,162.31,39.37,201.68,135.0,310.53,17.82,-1.39,-6.61,3.17,10.52,2.2,0.65,0.12,0.0,0.0,12.36,16.52,20.28,21.16,23.84,8.13,7.98,25.23,2.16,1.04,3,2013,0.0,131.16666666666669,15.74
2013-06-30,194.04,14.1,0.10395442359249331,0.13,59.88,18.19,21.22,4.82,0.0,175.85999999999999,21.29,26.51,155.49,211.94,395.38,135.24,551.59,43.13,127.86,10.21,209.79,37.56,247.35,135.0,307.08,0.620000000000001,-0.8699999999999999,-6.97,3.0300000000000002,11.592099290780142,2.12,0.81,0.22,0.13,0.59,10.225335120643432,14.213404825737266,18.371581769437,19.203217158176944,21.50911528150134,7.65,7.63,27.19,1.88,0.87,6,2013,17.632727272727273,135.63636363636363,29.84
2013-09-30,188.88000000000005,13.110000000000003,0.09767636786961585,0.12862694465022756,59.599999999999994,18.129999999999995,20.790000000000006,4.42,0.0,170.74000000000007,16.840000000000003,21.86,137.19,195.7,356.23,135.55,510.52,80.54,93.01,6.6,182.41,28.29,210.7,135.0,302.64,-17.8,-0.9100000000000001,14.07,2.6599999999999993,11.310821891685736,1.97,0.7,0.32,0.26,0.81,10.268228172293368,13.662481955762518,17.325345750873108,18.204433061699653,21.22019091967404,7.44,7.4,24.57,1.95,0.88,9,2013,17.26414772727273,134.21875,42.95
2013-12-31,196.58999999999992,7.799999999999997,0.058403940886699486,-0.0012967980295566664,59.45000000000002,10.68,13.759999999999991,4.5,1.25,185.90999999999997,12.950000000000003,46.12,102.33,189.3,358.62,134.39,511.45,16.64,79.36,6.32,175.44,27.32,202.75,135.0,310.52,57.67,-2.71,-30.709999999999997,3.08,19.258974358974367,1.96,0.65,0.38,0.26,0.68,6.0986009852216725,8.213438423645316,10.045477832512312,10.420492610837433,12.387783251231522,6.56,6.53,20.83,2.04,0.97,12,2013,-0.17319078947368638,133.55263157894737,50.75
