,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,cash,account_receivable,property_plant_equipment,total_asset,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,NPMA%,month,year,operating_profit,depreciation,dividend,ROCE%,number_of_shares,return_old
2002-09-30,160.51,-5.78,-0.4144660950896337,0.0,,-6.2700000000000005,-6.2700000000000005,20.2,0.01,41.03999999999999,136.26,0.0,194.71,1382.24,606.47,139.0,775.77,-5.51,-27.549999999999997,16.95,-12.186280276816609,3.62,0.78,-0.92,0.0,0.0,-1.675884645362432,-1.6578643803585347,-2.973343725643024,-2.973343725643024,-2.67,9,2002,,,0.0,,13.945652173913043,-12.83
2002-12-31,172.94000000000005,-11.67,-0.838334693877551,0.0,,-11.67,-11.67,16.5,4.03,40.41,154.32,0.0,187.08,1365.59,605.14,139.0,760.46,4.56,23.6,-15.9,-4.923093401885176,3.02,0.8,-1.76,0.0,0.0,-3.4104979591836737,-3.4104979591836737,-6.135085714285715,-6.020767346938775,-3.75,12,2002,,,0.0,,13.920454545454545,-24.5
2003-03-31,194.97,1.96,0.14,0.0,,2.11,2.11,16.6,0.0,44.74,153.8,0.0,186.08,1400.32,637.94,139.0,762.39,-1.68,23.35,-2.33,29.6425,3.03,0.84,0.14,0.0,0.0,0.56,0.6,1.04,1.0,1.01,3,2003,,,0.0,,13.999999999999998,1.96
2003-06-30,232.71,4.25,0.30797101449275366,0.0,,4.1,4.1,22.0,0.0,34.410000000000004,198.65,0.0,185.46,1532.14,754.11,139.0,778.03,47.97,-0.14000000000000057,11.48,17.859229411764705,3.93,0.97,0.45,0.0,0.0,1.1223832528180355,1.177133655394525,2.1900161030595817,2.162640901771337,1.45,6,2003,,,0.0,,13.799999999999999,6.21
2003-09-30,113.06,-132.29,-9.516737785532994,0.0,,-132.29,-132.29,23.6,0.0,44.17999999999999,202.37,0.0,190.26,1607.76,957.22,139.0,650.54,40.690000000000005,-39.7,3.7699999999999996,-0.6194874896061683,5.04,1.47,-9.07,0.0,0.0,-32.9046192893401,-35.3808597715736,-81.3382043147208,-74.20327411167511,-23.32,9,2003,,,0.0,,13.90077177508269,-126.08
2003-12-31,251.48000000000002,-37.83999999999999,-2.7216544655929713,0.0,,-37.83999999999999,-37.83999999999999,24.0,5.03,43.989999999999995,149.53,0.0,189.31,1675.46,1038.7,139.0,636.76,2.9599999999999937,-16.070000000000004,-18.13,-2.2092811839323474,5.24,1.63,-11.79,0.0,0.0,-9.030629575402633,-9.954006832601266,-23.767730600292822,-21.66243045387994,-20.69,12,2003,,,0.0,,13.903307888040713,-163.92
2004-03-31,283.2,-23.46,-1.69,0.0,,-21.68,-21.68,26.0,0.0,48.13,159.38,0.0,190.14,1739.86,1175.41,139.0,564.45,34.03,-22.7,-0.03,-3.845,6.4,2.08,-1.69,0.0,0.0,-5.4,-5.52,-16.64,-14.16,-8.28,3,2004,,,0.0,,13.881656804733728,-23.46
2004-06-30,316.79,-10.89,-0.7830655021834062,0.0,,-12.670000000000002,-12.670000000000002,26.0,0.0,51.43,144.14,0.0,191.19,1803.66,1252.21,139.0,551.45,44.84,-60.31,0.43000000000000005,-8.303615702479338,6.55,2.27,-2.47,0.0,0.0,-2.40943231441048,-2.612331877729258,-7.900401746724891,-6.556192139737991,-5.73,6,2004,,,0.0,,13.906882591093117,-34.35
2004-09-30,325.83000000000004,8.630000000000003,0.6207426127527219,0.0,,8.630000000000003,8.630000000000003,22.5,0.0,50.19999999999999,169.63,0.0,190.63,1790.54,1228.47,139.0,562.07,22.519999999999996,4.140000000000001,-0.11000000000000004,9.060115874855153,5.56,2.19,-1.85,0.0,0.0,1.932690513219285,2.026640746500778,6.147029548989116,5.690699844479006,-2.78,9,2004,,,0.0,,13.902702702702701,-25.72
2004-12-31,332.52999999999986,-19.64,-1.411516754850088,0.0,,-19.64,-19.64,20.0,1.88,59.870000000000005,210.06,0.0,196.27,1762.89,1214.7,139.0,548.19,12.480000000000004,30.1,-0.29,-3.539419551934827,5.07,2.22,-3.26,0.0,0.0,-4.451040564373898,-4.5722751322751325,-14.32299823633157,-13.26652557319224,-3.6,12,2004,,,0.0,,13.914110429447854,-45.36
2005-03-31,325.41,23.23,1.67,0.0,,23.23,23.23,14.0,0.0,52.71,226.87,0.0,195.18,1762.56,1193.61,139.0,568.96,10.0,6.4,0.41,2.095,3.42,2.1,1.67,0.0,0.0,5.28,5.32,16.32,16.4,7.14,3,2005,,,0.0,,13.910179640718564,23.23
2005-06-30,329.73999999999995,7.759999999999998,0.5583994837044207,0.0,,7.870000000000001,7.870000000000001,15.5,0.0,53.93,215.48,0.0,194.53,1765.48,1190.28,139.0,575.2,-35.53,17.0,8.18,6.938804768041239,3.75,2.07,2.23,0.0,0.0,1.7628396256857048,1.7428073572120035,5.39869635366247,5.508873830267827,4.73,6,2005,,,0.0,,13.896860986547084,30.99
2005-09-30,315.2900000000001,12.129999999999999,0.8720547309833024,0.0,,19.67,19.67,18.0,8.57,51.89,166.79,0.0,193.14,1742.77,1158.83,139.0,583.94,16.590000000000003,-55.48,-8.59,5.163380049464139,4.28,1.98,3.1,0.0,0.0,2.779322820037106,3.2294155844155847,8.304211502782932,8.472996289424861,4.44,9,2005,,,0.0,,13.909677419354837,43.12
2005-12-31,329.3699999999999,6.890000000000001,0.4959808038392322,0.0,,-0.7600000000000051,-0.7600000000000051,13.9,27.09,60.66999999999999,180.97,0.0,191.5,1721.14,1132.68,139.0,588.46,19.39,25.589999999999996,0.0,7.004303338171261,3.28,1.92,3.6,0.0,0.0,1.603671265746851,1.5816276744651072,4.684263147370526,4.849590081983604,3.85,12,2005,,,0.0,,13.891666666666666,50.01
2006-03-31,325.02,24.1,1.73,0.0,,24.1,24.1,16.5,0.0,80.75,221.44,0.0,193.91,1718.11,1106.66,139.0,611.44,-3.73,44.92,0.0,2.385,3.75,1.81,1.73,0.0,0.0,5.6,5.52,15.759999999999998,16.32,7.41,3,2006,,,0.0,,13.93063583815029,24.1
2006-06-30,302.97,21.339999999999996,1.5356910211267603,0.0,,21.339999999999996,21.339999999999996,19.0,0.0,70.94,359.33,0.0,192.15,1690.9,1077.51,139.0,613.4,31.62,107.21,0.0,3.0928584817244613,4.31,1.76,3.27,0.0,0.0,5.053221830985915,4.940510563380281,13.919841549295773,14.370686619718308,7.24,6,2006,,,0.0,,13.896024464831804,45.44
2006-09-30,305.87,19.340000000000003,1.3912380364309975,0.0,,22.17,22.17,23.3,0.0,-1.6599999999999966,311.28,0.0,190.0,1699.42,1060.36,139.0,639.05,3.4299999999999997,-236.53,0.0,4.186918304033091,5.07,1.66,4.66,0.0,0.0,4.549885767212103,4.693189255943193,12.109144797777095,12.64653288051868,6.94,9,2006,,,0.0,,13.901287553648068,64.78
2006-12-31,281.65999999999997,-58.88,-4.191457627118644,0.0,,-61.71,-61.71,22.0,6.03,69.32,372.11,0.0,187.7,1653.92,1071.76,139.0,582.17,-8.309999999999999,13.440000000000012,21.11,-1.3121688179347826,5.25,1.84,0.42,0.0,0.0,-14.370711864406779,-13.971525423728814,-40.31783050847458,-40.31783050847458,0.49,12,2006,,,0.0,,14.04761904761905,5.9
2007-03-31,282.09,-4.15,-0.3,0.0,,-4.15,-4.15,16.3,0.0,50.19,357.99,0.0,184.51,1626.81,1044.59,139.0,582.23,-43.25,60.44,-21.1,-13.5825,3.89,1.79,-0.3,0.0,0.0,-1.04,-1.0,-2.84,-2.8,-1.47,3,2007,,,0.0,,13.833333333333336,-4.15
2007-06-30,272.56,-11.35,-0.8128064516129033,0.0,,-11.35,-11.35,15.0,0.0,52.99000000000001,313.19,0.0,185.0,1641.09,1047.14,139.0,593.95,-8.990000000000002,34.510000000000005,0.0,-4.612444933920705,3.51,1.76,-1.11,0.0,0.0,-2.7532903225806447,-2.724,-7.644774193548386,-7.527612903225806,-2.79,6,2007,,,0.0,,13.963963963963963,-15.5
2007-09-30,267.13,-5.309999999999999,-0.38274867851994226,0.0,,-5.309999999999999,-5.309999999999999,15.2,0.0,52.00999999999999,246.29,0.0,184.87,1653.63,1071.67,139.0,581.96,19.870000000000005,-7.280000000000001,0.9299999999999997,-9.92491996233522,3.63,1.84,-1.5,0.0,0.0,-1.2860355598270061,-1.2656222969726092,-3.6539740509370486,-3.480461316674675,-2.53,9,2007,,,0.0,,13.873333333333333,-20.81
2007-12-31,268.69000000000005,-15.23,-1.094497780244173,0.0,,-15.23,-15.23,13.5,1.72,54.21000000000001,190.97,0.0,184.6,1647.87,1089.3,139.0,558.57,17.409999999999997,-21.75,-0.9299999999999997,-3.082212738017071,3.36,1.95,-2.59,0.0,0.0,-3.7018534961154272,-3.684950055493896,-10.902719200887903,-10.682974472807992,-3.3,12,2007,,,0.0,,13.915057915057915,-36.04
2008-03-31,286.22,4.58,0.33,0.0,,12.25,12.25,11.3,0.35,52.68,198.32,0.0,182.35,1703.99,1150.65,139.0,553.34,21.37,-23.82,0.0,8.56,2.84,2.08,0.33,0.0,0.0,1.08,2.96,3.32,3.2399999999999998,1.6,3,2008,,,0.0,,13.878787878787879,4.58
2008-06-30,288.03,15.78,1.1315717092337918,0.0,,8.11,8.11,11.0,0.37,62.93,196.24,0.0,180.49,1687.14,1124.48,139.0,562.66,34.55,-26.630000000000003,0.0,2.4288783269961978,2.72,2.0,1.46,0.0,0.0,3.751237721021611,3.7822396856581535,11.222711198428291,10.912691552062867,3.55,6,2008,,,0.0,,13.945205479452055,20.36
2008-09-30,286.82000000000005,26.0,1.8731665228645382,0.0,,26.0,26.0,10.7,6.22,48.959999999999994,271.85,0.0,178.69,1659.94,1109.62,139.0,550.32,33.78999999999999,-11.169999999999995,0.0,1.4264615384615384,2.7,2.02,3.34,0.0,0.0,6.258843830888697,6.281276962899051,18.88869715271786,18.372735116479724,5.38,9,2008,,,0.0,,13.880239520958085,46.36
2008-12-31,282.9899999999999,13.579999999999998,0.976473139806473,0.0,,13.579999999999998,13.579999999999998,8.1,12.17,52.66,347.64,0.0,176.33,1638.85,1093.84,139.0,545.01,21.310000000000002,-85.43,0.0,2.0745066273932253,2.07,2.01,4.31,0.0,0.0,3.3168368368368366,3.307774441107774,9.968635301968634,9.841761761761761,5.24,12,2008,,,0.0,,13.907192575406032,59.94
2009-03-31,280.83,24.23,1.74,0.0,,24.23,24.23,9.8,0.0,57.42,266.31,0.0,174.48,1660.33,1097.66,139.0,562.67,30.82,-109.94,0.0,1.4074999999999998,2.42,1.95,1.74,0.0,0.0,5.84,5.76,17.24,17.36,8.63,3,2009,,,0.0,,13.925287356321839,24.23
2009-06-30,272.46999999999997,-8.34,-0.5983385777218375,0.0,,-1.9800000000000004,-1.9800000000000004,11.9,0.69,47.39999999999999,298.32,0.0,163.14,1678.86,1066.77,139.0,612.09,1.509999999999998,30.5,0.0,-4.972769784172662,2.7,1.74,1.14,0.0,0.0,-1.9944619257394585,-2.771252359974827,-5.458527375707993,-5.689465072372561,2.87,6,2009,,,0.0,,13.938596491228072,15.89
2009-09-30,266.97,11.45,0.8250365764447695,0.0,,23.950000000000003,23.950000000000003,12.0,9.18,47.610000000000014,350.6,0.0,160.96,1747.92,1089.99,139.0,657.94,38.66,-40.96000000000001,0.0,3.6353842794759825,2.54,1.66,1.97,0.0,0.0,2.613313825896123,4.53979517190929,6.968836869056328,7.588661302121435,3.33,9,2009,,,0.0,,13.878172588832488,27.34
2009-12-31,268.98,36.18000000000001,2.6030006297229225,0.0,,31.599999999999994,31.599999999999994,12.8,15.08,60.54999999999998,354.89,0.0,158.4,1789.98,1098.91,139.0,691.07,62.55,-48.16,0.0,1.228966279712548,2.57,1.59,4.57,0.0,0.0,8.088098236775819,10.343652392947106,20.937921914357684,23.421309823677586,5.83,12,2009,,,0.0,,13.899343544857768,63.52
2010-03-31,275.97,1.28,0.09,0.0,,12.66,12.66,15.7,1.08,52.64,332.75,0.0,158.07,1871.9,1172.16,139.0,699.74,39.39,-48.52,0.0,43.61,3.12,1.68,0.09,0.0,0.0,0.28,2.88,0.72,0.8,0.46,3,2010,,,0.0,,14.222222222222223,1.28
2010-06-30,281.16999999999996,23.83,1.7177339705296695,0.0,,23.249999999999996,23.249999999999996,20.0,12.46,52.230000000000004,293.07,0.0,158.22,1855.59,1129.94,139.0,725.64,50.06999999999999,-27.759999999999998,0.0,2.9108843894250946,3.83,1.56,1.81,0.0,0.0,5.124731182795699,7.706077260055753,13.134496216646752,14.235364396654719,4.51,6,2010,,,0.0,,13.872928176795579,25.11
2010-09-30,327.25,24.049999999999997,1.7318348250610252,0.0,,26.28,26.28,22.9,14.4,59.46000000000001,227.48,0.0,157.57,1883.17,1086.28,139.0,796.9,24.070000000000007,-99.66,0.0,3.30629106029106,3.99,1.36,3.54,0.0,0.0,5.107445077298616,6.712082994304312,12.073921887713588,13.228478437754271,0.0,9,2010,,,0.0,,13.887005649717514,49.16
2010-12-31,333.32000000000005,51.69,3.721064947942489,0.0,,56.480000000000004,56.480000000000004,27.75,14.98,50.16999999999999,137.84,0.0,160.79,1924.52,1104.68,139.0,819.85,45.31999999999999,-54.96000000000001,0.0,1.8632569162313792,4.7,1.35,7.26,0.0,0.0,10.742909271194844,13.100608824987603,25.217134357957363,27.369816559246406,0.0,12,2010,,,0.0,,13.891184573002754,100.85
2011-03-31,407.4,39.38,2.83,0.0,,94.68,94.68,31.5,15.56,29.61,181.46,0.0,162.69,2132.41,1298.6,139.0,833.81,159.46,-12.75,0.0,2.7825,5.25,1.56,2.83,0.0,0.0,7.4,18.92,18.88,20.56,0.0,3,2011,,,0.0,,13.915194346289754,39.38
2011-06-30,295.9,29.18,2.0982701283547254,0.0,,31.0,31.0,31.5,18.69,31.93,35.15,0.0,164.72,2118.6,1263.27,139.0,855.32,11.5,-157.8,0.0,3.753413296778615,5.12,1.48,4.93,0.0,0.0,5.515939323220537,10.75948658109685,13.653652275379228,14.760245040840138,0.0,6,2011,,,0.0,,13.906693711967547,68.56
2011-09-30,291.12,23.739999999999995,1.7078396533044415,0.0,,24.47,24.47,31.25,14.26,38.809999999999995,22.22,0.0,169.17,2047.12,1178.88,139.0,868.25,-42.849999999999994,29.930000000000007,0.0,4.578064448188712,5.0,1.36,6.64,0.0,0.0,4.639973997833152,7.860177681473454,10.936346695557962,11.409603466955577,0.0,9,2011,,,0.0,,13.900602409638555,92.3
2011-12-31,303.61,24.97,1.797107529632472,0.0,,23.22,23.22,28.75,3.96,33.18000000000001,46.64,0.0,167.56,2730.83,1831.25,139.0,899.58,29.629999999999995,-5.210000000000008,0.0,4.0037114537444936,4.44,2.04,8.44,0.0,0.0,3.6538347403427984,6.3452374861430885,11.106294875074614,11.617320712884796,0.0,12,2011,,,0.0,,13.894549763033176,117.27
2012-03-31,293.21,-45.77,-3.29,0.0,,-24.77,-24.77,33.0,0.0,36.62,49.38,0.0,165.31,2936.8,2057.33,139.0,879.47,13.98,-11.24,0.0,-2.5075,5.22,2.34,-3.29,0.0,0.0,-6.24,-3.92,-20.8,-21.36,0.0,3,2012,,,0.0,,13.911854103343465,-45.77
2012-06-30,321.59999999999997,53.43000000000001,3.8363577023498703,1.0,,46.47,46.47,28.25,0.0,34.720000000000006,65.87,0.0,163.9,2786.24,1892.0,139.0,894.24,70.19,-39.82,-13.88,1.840808534531162,4.39,2.12,0.55,1.0,1.82,7.533211488250655,24.55268929503917,23.994673629242822,24.55268929503917,0.0,6,2012,,,13.927272727272726,,13.927272727272726,7.66
2012-09-30,326.6400000000001,16.13,1.1594073139974779,-0.0010776109136764415,,24.62,24.62,41.5,13.18,31.189999999999998,52.32,0.0,162.61,2787.81,1870.28,139.0,917.53,21.28,-34.81999999999999,0.0,8.948904215747055,6.29,2.04,1.71,1.0,0.58,2.305254308532997,5.207162673392181,7.024245481294661,7.214089953762085,0.0,9,2012,,,-0.014992025518340668,,13.912280701754385,23.79
2012-12-31,357.3299999999999,34.94,2.516536693342415,-0.0020253255307519187,,25.499999999999993,25.499999999999993,50.0,11.8,39.72,66.39,0.0,162.67,2861.36,1898.05,139.0,963.32,11.409999999999997,2.6499999999999915,0.0,4.967004865483687,7.21,1.97,4.23,1.0,0.24,4.878392644304443,6.115838583347522,14.516192746466881,15.01593052954197,0.0,12,2012,,,-0.028119945253205714,,13.88416075650118,58.73
2013-03-31,400.56,57.22,4.12,0.0,,64.6,64.6,45.25,6.94,31.74,102.54,0.0,160.44,2995.48,1900.94,139.0,1094.54,123.76,-87.61,0.0,2.745,5.75,1.74,4.12,0.0,0.0,7.64,8.72,20.92,23.2,0.0,3,2013,,,0.0,,13.888349514563107,57.22
2013-06-30,381.72999999999996,0.990000000000002,0.07126095172650762,1.0,,2.950000000000003,2.950000000000003,63.0,33.44,35.900000000000006,72.22,0.0,159.59,2771.8,1707.06,139.0,1064.74,-9.63000000000001,-6.790000000000006,-13.9,221.08040404040358,8.22,1.6,4.19,1.0,0.24,0.1428620511939532,0.16531180209586016,0.37212162858615433,0.4040955162343248,0.0,6,2013,,,13.892601431980905,,13.892601431980905,58.21
2013-09-30,403.30999999999995,25.96,1.8690459783770939,-0.0002276901247983855,,30.930000000000007,30.930000000000007,47.5,0.0,-67.64,70.89,0.0,157.43,2765.54,1683.15,139.0,1082.39,178.91000000000003,-180.23,0.0,6.354899845916795,6.1,1.56,6.06,1.0,0.17,3.7504288939051915,4.379612688606391,9.59813710348105,10.387701081145302,0.0,9,2013,,,-0.0031624880865148697,,13.88943894389439,84.17
2013-12-31,413.26,98.83999999999999,7.112850663898147,0.000470406583852625,,123.14,123.14,55.25,-0.02,151.77,161.74,0.0,155.62,2965.36,1792.5,139.0,1172.86,92.63,-1.7900000000000205,0.0,1.944157223796034,6.55,1.53,13.17,1.0,0.08,13.329168897874434,16.440028413747882,33.700978088629036,37.00626632424457,0.0,12,2013,,,0.006536758459443348,,13.895975702353834,183.01
2014-03-31,408.85,6.99,0.5,6.5,,8.81,8.81,78.5,0.0,0.0,193.2,0.0,153.0,3040.03,1943.46,139.0,1096.58,56.21,-24.75,0.0,39.25,9.95,1.77,0.5,6.5,13.0,0.9200000000000002,1.16,2.56,2.56,0.0,3,2014,,,90.87,,13.98,6.99
2014-06-30,424.65,68.64,4.93721539071797,-0.03619992066640303,,84.35,84.35,71.25,0.0,0.0,119.27,0.0,148.31,2940.08,1765.9,139.0,1174.18,38.160000000000004,-21.729999999999997,-90.35,3.6085118006993,8.43,1.5,5.44,6.5,1.19,9.32988496628322,11.83479571598572,23.379166997223326,24.540864736215788,0.0,6,2014,,,-0.5032720588235406,,13.902573529411763,75.63
2014-09-30,418.20000000000005,41.45,2.980944653228562,0.0011287216885392814,,50.09,50.09,90.25,9.5,121.39,62.25,0.0,147.4,2915.05,1693.81,139.0,1221.24,64.25999999999999,-121.28,0.0,7.56994933655006,10.27,1.39,8.42,6.5,0.77,5.692825418517254,7.137273659036556,13.580645712333448,14.387837376153058,0.0,9,2014,,,0.015694861673893,,13.90498812351544,117.08
2014-12-31,418.3599999999999,45.83,3.297081824320177,-0.0022527484464196557,,55.72,55.72,87.75,11.35,46.290000000000006,111.25,0.0,147.05,2981.58,1733.33,139.0,1248.25,78.35,-29.360000000000014,0.0,6.656098079860353,9.77,1.39,11.72,6.5,0.55,6.1440500890062,7.528149284881223,14.684954883064268,15.146321281689277,0.0,12,2014,,,-0.03131358783329574,,13.900170648464163,162.91
2015-03-31,415.78,62.92,4.53,0.0,,78.07,78.07,98.75,0.0,0.0,148.07,0.0,153.15,3256.32,1946.9,139.0,1309.42,74.82,-38.0,0.0,5.45,10.48,1.49,4.53,0.0,0.0,7.72,9.92,19.24,20.92,0.0,3,2015,,,0.0,,13.88962472406181,62.92
2015-06-30,411.38,20.019999999999996,1.4410344827586203,6.000000000000001,,24.210000000000008,24.210000000000008,105.0,-12.01,79.68,96.2,0.0,161.54,3212.25,1960.96,139.0,1251.3,74.24000000000001,-42.709999999999994,-83.4,18.218214285714286,11.66,1.57,5.97,6.0,1.01,2.4910344827586206,3.2055172413793094,6.401379310344827,6.604137931034481,0.0,6,2015,,,83.356783919598,,13.892797319932999,82.94
2015-09-30,415.44999999999993,43.400000000000006,3.1225740066487258,0.002586941355503168,,53.620000000000005,53.620000000000005,86.25,0.0,-79.68,151.78,0.0,163.5,3283.56,2006.23,139.0,1277.33,82.32,-26.74000000000001,0.0,6.906489631336404,9.39,1.57,9.09,6.0,0.66,5.290169384201362,6.911571948709831,13.589552002532852,13.891847395915784,0.0,9,2015,,,0.03595535432940267,,13.8987898789879,126.34
2015-12-31,437.8000000000002,17.299999999999983,1.2441450849345574,0.002736029659772855,,21.650000000000006,21.650000000000006,90.5,-11.56,171.48,77.15,0.0,165.3,3303.23,2008.94,139.0,1294.29,27.620000000000005,-102.24,0.0,18.183329479768805,9.72,1.55,10.33,6.0,0.58,2.09565580618212,2.7219437482595352,5.347535505430238,5.4438874965190704,0.0,12,2015,,,0.03804484998352109,,13.905130687318488,143.64
2016-03-31,437.83,15.08,1.09,9.0,,18.32,18.32,89.75,10.19,43.69,374.15,85.91,163.89,3426.68,2234.12,139.0,1192.55,298.32,-1.32,0.0,20.585,10.46,1.87,1.09,9.0,8.26,1.76,2.2,5.04,4.84,0.0,3,2016,,,124.5137614678899,,13.8348623853211,15.08
2016-06-30,458.40000000000003,15.409999999999998,1.1068514266972778,0.05657141309678862,,18.799999999999997,18.799999999999997,86.0,-1.45,41.31,168.9,100.67,176.22,3360.72,2142.38,139.0,1218.34,-65.0,-15.149999999999999,-125.1,19.424761518494485,9.81,1.76,2.19,9.0,4.11,1.8396982617251558,2.2844604788455225,5.0541161036405375,4.993466710396851,0.0,6,2016,,,0.7876083951237831,,13.922374429223744,30.49
2016-09-30,478.56999999999994,40.03,2.8779367555303463,-0.00847908686159162,,48.04,48.04,81.75,0.0,-85.0,201.33,108.16,190.17,3368.12,2144.34,139.0,1223.78,83.97000000000003,-16.79,-34.75,7.099565326005496,9.29,1.75,5.07,9.0,1.78,4.7454736245036875,5.812637549631311,13.07843448667045,12.80596710153148,0.0,9,2016,,,-0.11793791035097456,,13.909270216962524,70.52
2016-12-31,468.78,19.78,1.4238095238095239,2.4890109890109895,,22.92,22.92,84.75,0.0,175.91,94.73,84.0,196.13,3410.33,2165.38,139.0,1244.95,-97.58000000000001,-9.020000000000003,0.0,14.882608695652172,9.46,1.74,6.5,11.5,1.77,2.321904761904762,2.821333333333334,6.352380952380954,6.229714285714286,0.0,12,2016,,,34.57810650887575,,13.892307692307693,90.3
2017-03-31,470.01,12.03,0.87,1.4,,13.43,13.43,79.5,0.0,0.0,192.46,0.0,193.29,3441.25,2200.36,139.0,1240.89,99.24,-1.51,0.0,22.845,8.91,1.77,0.87,1.4,1.61,1.4,1.5599999999999998,3.88,3.9600000000000004,0.0,3,2017,,,19.358620689655172,,13.827586206896552,12.03
2017-06-30,499.26,64.6,4.644995432598199,0.00803862716951556,,78.63999999999999,78.63999999999999,77.75,0.0,0.0,198.37,57.37,192.74,3466.35,2164.94,139.0,1301.41,27.650000000000006,-2.2800000000000002,-19.46,4.184401315789474,8.3,1.66,5.51,1.4,0.25,7.45222497716299,9.104528252642568,19.861359780764715,20.502048805950672,0.0,6,2017,,,0.11179673321233707,,13.907441016333937,76.63
