,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2007-06-30,,,,,,,,,0.0,,,26.17,59.3,0.0,91.94,54.95,147.37,0.0,4.32,3.97,26.2,4.11,30.31,80.0,117.05,,,,,,0.0,0.26,0.18,0.0,0.0,,,,,,17.38,17.21,0.0,3.51,3.51,6,2007,,82.11111111111111,14.78
2007-09-30,56.32000000000001,10.480000000000002,0.12861441013460018,0.0,18.94,13.880000000000003,17.68,5.5,0.0,42.44,14.04,83.38,70.97,4.91,160.91,57.94,223.84,0.0,6.45,27.93,34.38,3.34,37.72,100.0,186.12,6.500000000000001,-2.879999999999999,53.6,3.799999999999999,10.68970419847328,2.96,0.2,0.31,0.0,0.0,18.719619952494064,0.0,22.51996832937451,0.0,30.983626286619167,17.9,17.77,0.0,4.68,4.54,9,2007,0.0,81.48387096774194,25.26
2007-12-31,64.82999999999998,12.669999999999998,0.1469760084365937,0.0,23.909999999999997,18.29,22.629999999999995,7.85,0.0,46.55,17.770000000000003,72.32,85.51,5.43,165.03,71.78,242.91,0.0,5.47,3.99,40.86,3.26,44.12,100.0,198.79,9.74,-19.660000000000004,-1.1400000000000006,4.340000000000002,13.351838989739544,3.95,0.22,0.44,0.0,0.0,20.857231742683886,0.0,25.4936567360928,0.0,35.488025309781165,18.47,18.32,0.0,4.04,3.91,12,2007,0.0,86.20454545454545,37.93
2008-03-31,63.62,15.08,0.15,0.0,24.5,19.09,23.89,7.5,0.0,44.53,19.09,70.22,94.25,4.88,172.14,76.06,253.1,0.0,4.59,4.11,36.05,3.18,39.23,100.0,213.87,4.63,-5.36,-1.37,4.8,12.5,3.51,0.18,0.15,0.0,0.0,23.84,0.0,28.2,0.0,35.2,23.86,23.7,0.0,4.78,4.64,3,2008,0.0,100.53333333333333,15.08
2008-06-30,53.78000000000001,6.369999999999999,0.06236363636363636,0.15,13.61,8.14,13.119999999999997,6.4,0.0,45.64,8.04,56.96,88.35,5.26,153.61,76.98,236.5,0.0,4.42,4.06,28.04,3.21,31.26,100.0,205.24,8.02,-4.79,-16.49,4.9799999999999995,25.65918367346939,3.12,0.15,0.21,0.15,0.71,10.774060606060607,16.855999999999998,12.413333333333332,15.810666666666664,15.51369696969697,18.42,18.27,0.0,5.48,5.29,6,2008,15.32142857142857,102.14285714285714,21.45
2008-09-30,64.84,14.260000000000002,0.14375805096611594,-0.004458535024202868,23.189999999999998,18.02,23.89,4.6,0.0,46.83,17.88,69.3,89.16,5.43,167.56,76.18,251.57,0.0,4.83,4.17,28.88,3.19,32.07,100.0,219.5,19.550000000000004,-5.85,-1.3599999999999994,5.870000000000001,8.000943197755959,2.1,0.15,0.36,0.15,0.42,22.66585270232428,30.41281433772053,25.98826099131896,28.128658639036686,32.45737328479418,19.76,19.6,0.0,5.8,5.61,9,2008,-0.4422619047619012,99.19444444444446,35.71
2008-12-31,67.09,15.079999999999998,0.1514235085646781,0.0005931285686158293,24.64,19.060000000000002,23.669999999999995,2.88,0.0,48.02000000000001,18.870000000000005,73.8,93.07,4.72,180.18,81.05,270.3,0.0,3.9,4.26,32.84,2.88,35.71,100.0,234.58,20.199999999999996,-14.29,-1.4100000000000001,4.610000000000001,4.757352453580903,1.23,0.15,0.51,0.15,0.29,22.31566843866903,29.762142153967314,25.712305571962982,27.838172868674935,32.16116558377633,20.54,20.37,0.0,5.49,5.34,12,2008,0.05906862745097641,99.58823529411764,50.79
2009-03-31,64.53,11.1,0.11,0.2,21.23,14.32,19.88,3.74,1.21,50.21,15.9,82.52,98.36,5.11,195.39,85.53,286.33,0.0,5.18,3.85,38.48,2.14,40.63,100.0,245.7,15.63,-5.67,-1.24,5.56,8.5,1.52,0.17,0.11,0.2,1.82,15.52,21.24,18.08,19.32,23.12,17.25,17.2,0.0,5.08,4.94,3,2009,20.181818181818183,100.9090909090909,11.1
2009-06-30,65.34,12.35,0.12113006396588487,0.0020546617561542687,20.959999999999997,15.559999999999999,21.37,3.92,0.0,49.779999999999994,14.58,54.7,107.17,6.28,177.96,87.48,273.16,0.0,6.65,3.36,33.61,1.52,35.13,100.0,238.03,2.179999999999998,-8.8,-21.21,5.81,8.088825910931174,1.65,0.15,0.23,0.2,0.87,18.074712153518124,24.71053304904051,20.7501066098081,22.287931769722814,26.26942430703625,18.13,18.06,149.4,5.29,5.11,6,2009,0.2094861660079026,101.95652173913042,23.45
2009-09-30,80.97,18.029999999999998,0.1782135969141755,0.09844660601232653,24.180000000000007,18.669999999999998,24.730000000000004,4.04,0.0,62.3,18.749999999999996,47.64,120.73,6.02,183.36,94.26,286.41,0.0,5.59,3.46,38.86,1.49,40.35,100.0,246.06,14.080000000000002,-9.94,-11.190000000000001,6.0600000000000005,5.665252357182474,1.64,0.16,0.41,0.3,0.73,25.17593056894889,31.38297974927676,29.313963355834137,30.98308582449373,34.0953037608486,19.76,19.67,167.41,4.72,4.56,9,2009,9.959915164369036,101.17073170731707,41.48
