,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2003-06-30,83.87,16.02,0.007069726390114739,0.0,11.069999999999999,24.769999999999996,38.98,3.09,335.3,59.09,-13.41,726.02,0.0,0.0,931.29,839.72,5075.41,209.74,31.04,153.82,501.32,1270.13,1771.46,402858.0,3303.96,29.45,-1773.77,2569.23,14.21,109.18032147315854,376.46,0.54,0.01,1.272550750220653,3.619699911738747,1.951244483671668,-1.329108561341571,2.1491968225948805,26.43,16.15,1.86,1.86,6,2003,0.0,2266.0,22.66
2003-09-30,406.21000000000004,412.85999999999996,0.14219553637031593,0.0,3.450000000000003,334.42,559.53,3.76,495.18,71.8,-33.47,951.69,0.0,0.0,1307.8,1469.54,4816.36,200.0,40.99,0.0,368.81,730.68,1099.48,402858.0,3716.88,225.42,763.9899999999998,-613.7300000000005,225.11,6.614131666908879,407.68,0.3,0.15,34.278603967670826,0.0,44.440844966936076,0.0,31.47261204996326,371.64,79.7,3.55,3.55,9,2003,0.0,2903.4666666666667,435.52
2003-12-31,285.01,-82.69999999999999,-0.02343971430191032,0.0,78.47999999999999,-51.900000000000034,-222.41000000000003,5.57,0.66,336.90000000000003,-21.010000000000005,1906.39,83.79,17.68,2971.13,4123.54,14328.41,915.56,403.71,465.58,2023.26,3970.63,5993.89,805716.0,7671.39,-555.27,-5254.92,6694.65,-170.51,-59.41838633615479,585.16,0.78,0.1,-2.3064678873079756,-4.078510288532395,-4.312907431551499,-9.413389263647183,-2.418978515957145,98.93,42.43,1.47,1.46,12,2003,0.0,3528.2,352.82
2004-03-31,382.24,-79.58,-0.01,0.0,69.86,37.18,99.45,2.84,-1.11,345.06,6.6,1423.68,69.14,19.84,2528.66,5183.08,16056.6,2676.32,92.26,477.52,3753.74,4122.66,7876.39,201429.0,7531.47,-6.66,-2479.91,2014.83,62.27,-71.0725,76.03,1.05,-0.01,-2.0,1.6,-4.24,-7.2,1.2,-25.54,-20.82,0.67,0.67,3,2004,0.0,7958.0,-79.58
2004-06-30,303.77,-191.16000000000003,-0.021181945778237423,0.0,14.040000000000006,-110.15,-34.7,1.59,-2.27,413.92,-129.73,262.07,48.85,24.32,553.69,4493.06,15892.28,2648.01,63.09,507.48,3758.46,4147.04,7905.5,201429.0,7356.3,-118.4,-1023.9500000000003,-229.14999999999986,75.44999999999999,-18.71641086001255,43.42,1.07,-0.03,-4.80124104306715,-1.9769816059688263,-10.393274728521831,-14.347237940459484,-1.6945556622589941,-47.66,-39.47,0.15,0.14,6,2004,0.0,9024.666666666668,-270.74
2004-09-30,366.02,-267.78999999999996,-0.03480827437654355,0.0,56.150000000000006,-164.31,-92.01,0.94,-3.42,530.3299999999999,-77.53,248.84,61.32,24.22,639.6,4575.56,16143.58,2891.05,74.41,540.99,4380.52,4199.82,8580.34,80571.6,6905.24,607.3399999999999,-559.8199999999997,-60.72000000000003,72.30000000000001,-6.721821296538332,10.92,1.24,-0.07,-6.643407795294598,-4.495240005199339,-15.514545150687981,-20.168908695894377,-4.01786938517817,-61.03,-51.19,0.15,0.14,9,2004,0.0,7693.285714285713,-538.53
2004-12-31,1968.6299999999999,-47.889999999999986,-0.005716551277241567,0.0,53.31999999999999,635.22,683.23,0.84,634.93,1333.4099999999999,-156.65,415.47,94.08,22.59,1984.73,4535.99,17172.81,2534.19,68.38,1040.23,5073.01,4226.75,9299.76,80571.6,6737.58,-941.93,1446.6699999999996,162.25,48.00999999999996,-36.857886823971604,10.08,1.38,-0.07,-1.1139108488796423,0.8264499846526379,-2.841942634971521,-2.6590129940997915,1.0747116401214145,-48.59,-19.41,0.39,0.39,12,2004,0.0,8377.42857142857,-586.42
2005-03-31,609.6,-28.34,0.0,-0.0,54.88,77.84,162.22,0.67,168.13,531.76,-60.88,1016.56,80.13,20.91,2113.58,4550.55,16539.77,2528.05,71.71,662.21,4826.45,3965.2,8791.65,80571.6,6620.64,2.02,723.58,-624.88,84.38,0.0,8.17,1.33,0.0,-0.68,1.9200000000000002,-1.72,-1.6,2.64,-9.42,-4.65,0.44,0.43,3,2005,0.0,-inf,-28.34
2005-06-30,202.31999999999994,-197.0,-0.02622703470311529,0.0,8.219999999999999,-144.82,-15.680000000000007,0.7,90.2,347.14,-148.92000000000002,166.65,54.2,21.97,1218.71,4489.92,15765.72,2571.22,74.27,580.37,4295.47,4049.87,8345.34,24171.48,6336.43,-669.4,-158.68000000000006,27.299999999999955,129.14000000000001,-6.671551015228426,2.67,1.32,-0.03,-5.000621283393983,-1.4687139433744563,-12.449099139078726,-11.504925889766575,-2.0282240170409156,-42.09,-27.75,0.28,0.28,6,2005,0.0,7511.333333333334,-225.34
2005-09-30,303.59000000000003,-218.08,-0.029508817825086825,0.0,46.54,-119.29,-71.24,0.54,92.16,422.88,-113.53999999999996,314.62,66.81,21.18,792.18,6143.15,15262.6,1255.34,95.54,1909.15,4479.96,3575.64,8055.61,8057.16,6138.15,33.65999999999997,501.7600000000001,-448.34000000000003,48.04999999999998,-4.600319836757154,0.71,1.31,-0.06,-5.7247106580668445,-2.3410328807902214,-14.203577646475127,-13.377330747372694,-3.4033503224933472,-53.64,-39.75,0.18,0.17,9,2005,0.0,7390.333333333334,-443.42
2005-12-31,1639.03,-226.41000000000003,-0.02704089097233627,0.0,-921.9,-31.48999999999998,123.26,0.41,0.0,1670.5200000000002,-1567.74,909.22,35.35,7.03,2180.19,3656.47,13600.35,746.09,405.38,3094.67,4856.86,1511.78,6368.64,8057.16,5822.03,-1398.6499999999999,3811.3,-1462.8600000000001,154.75,-3.7646688529658583,0.56,1.09,-0.08,-6.6655796246808885,-1.9199032590358749,-15.56203275457952,-14.426315333741396,-3.3665909260558653,-64.98,-24.32,0.45,0.45,12,2005,0.0,8372.875,-669.83
2006-03-31,145.73,-249.13,-0.03,0.0,-29.41,-159.62,-113.16,0.41,0.0,305.35,-184.3,362.96,29.39,10.03,1834.0,3710.29,13208.44,569.0,328.98,3234.57,4927.0,1362.97,6289.97,8057.16,5537.46,-271.16,-354.35,-16.19,46.46,-3.4525,0.6,1.14,-0.03,-7.56,-4.28,-18.0,-16.4,-7.72,-223.13,-170.95,0.37,0.37,3,2006,0.0,8304.333333333334,-249.13
2006-06-30,307.97,-210.18,-0.02745596655853345,0.0,-30.099999999999998,51.66000000000001,102.41,0.26,0.0,256.30999999999995,-150.63,236.36,22.08,10.64,1730.89,3883.33,13213.23,546.52,472.62,3272.63,5081.65,1401.88,6483.54,8057.16,5328.8,-171.54999999999995,80.87,66.44,50.74999999999999,-2.409312375107051,0.4,1.22,-0.06,-6.369784241579761,-1.3727983279266727,-15.778028782303888,-14.405230454377218,-2.4344290348566333,-211.9,-101.24,0.34,0.34,6,2006,0.0,7655.166666666667,-459.31
2006-09-30,166.53000000000003,-266.97999999999996,-0.03308347905106775,0.0,-14.550000000000004,-123.8,-68.93,0.26,0.0,290.33000000000004,-178.07999999999998,319.85,23.68,10.64,1638.88,3905.56,12665.24,520.94,487.77,1979.65,3847.64,2489.42,6337.07,8057.16,4947.0,-36.28000000000003,283.78000000000003,-170.93,54.87000000000002,-1.9994874147876247,0.43,1.28,-0.09,-8.425259331671922,-2.4408255655454427,-21.585132109763318,-19.261936691955,-3.8670911068581413,-222.86,-117.1,0.43,0.42,9,2006,0.0,8069.888888888889,-726.29
2006-12-31,353.61,-324.6300000000001,-0.04015710044532411,0.0,6.200000000000003,-177.65000000000003,-122.07999999999998,0.24,0.0,531.26,-379.99,195.52,40.67,11.15,1837.12,2537.42,11268.12,410.16,319.58,2988.88,4381.1,1084.18,5465.28,8057.16,4431.47,-469.55999999999995,887.6600000000001,-542.4200000000001,55.56999999999999,-1.464871700089332,0.43,1.23,-0.13,-11.528176835534582,-4.065134168157425,-29.296149278727217,-25.329863357819825,-7.339482358314622,-226.97,-107.92,0.42,0.42,12,2006,0.0,8084.0,-1050.92
2007-03-31,227.54,-296.79,-0.04,0.0,4.09,-123.47,-73.61,0.13,0.0,351.01,-150.96,310.81,41.58,11.13,1500.76,2357.52,10812.14,396.65,316.86,2992.94,4555.01,1115.02,5670.02,8057.16,4034.48,-63.87,678.16,-488.63,49.86,-0.805,0.26,1.41,-0.04,-10.960000000000003,-4.12,-29.44,-24.8,-7.88,-211.36,-130.43,0.33,0.33,3,2007,0.0,7419.75,-296.79
2007-06-30,539.58,-814.28,-0.10260307631382362,0.0,-15.68,-688.8,-640.5,0.15,0.0,1228.38,-2.1399999999999864,748.34,34.58,8.4,1893.94,2337.61,10491.84,0.0,110.23,2951.39,4603.72,1141.17,5744.89,8057.46,3653.93,-154.63,1000.89,-355.20000000000005,48.3,-0.36499880262317635,0.33,1.57,-0.14,-31.044759376096916,-20.080887792848333,-89.14741573438218,-72.52571737154274,-40.4549272323076,-463.27,-144.84,0.41,0.41,6,2007,0.0,7936.214285714284,-1111.07
2007-09-30,84.09000000000003,-1270.1499999999999,-0.16002091364930582,0.0,-15.16,-1037.46,-992.86,0.16,0.0,1121.55,-208.07000000000002,803.09,37.14,8.11,1886.23,2306.98,8149.28,0.0,124.35,2061.32,3567.37,1116.16,4683.53,8057.46,2242.79,-256.12,1246.8100000000002,-1084.2599999999998,44.599999999999994,-0.24371814352635518,0.56,2.09,-0.3,-62.34414795776954,-37.914288473975525,-226.52560536195733,-141.3304709350669,-86.13392378696634,-706.53,-279.75,0.53,0.53,9,2007,0.0,7937.4,-2381.22
2007-12-31,116.70999999999992,-1016.1200000000003,-0.12561898426415966,0.0,12.5,-1245.48,-1365.2299999999998,0.14,0.0,1362.1799999999998,-117.65999999999997,90.56,17.56,1.08,565.45,595.37,4134.68,0.0,110.82,1061.27,2178.2,625.56,2803.76,8057.46,1329.15,142.24,-205.84000000000015,-448.6099999999999,-119.74999999999999,-0.2841927134590402,0.87,2.11,-0.42,-98.30582797129522,-48.082161691205485,-305.79249883732575,-141.111992323406,-189.26593629133387,-733.05,-350.99,0.26,0.26,12,2007,0.0,8088.904761904762,-3397.34
2008-03-31,87.4,-337.42,-0.04,0.0,22.14,-279.12,-267.96,0.22,0.0,366.52,-73.4,429.54,23.05,1.1,505.92,681.83,3868.55,0.0,131.61,879.54,1994.83,565.51,2560.34,12086.18,1299.71,-102.92,404.4,28.42,11.16,-1.375,2.05,1.97,-0.04,-34.88,-15.2,-103.84,-50.599999999999994,-59.599999999999994,-629.75,-386.06,0.25,0.25,3,2008,0.0,8435.5,-337.42
2008-06-30,43.29999999999998,-137.34999999999997,-0.011571919034479851,0.0,4.98,-99.61000000000001,-88.73000000000002,0.16,0.0,142.91000000000003,-73.57999999999998,322.82,11.76,1.17,375.73,736.0,3665.88,0.0,142.14,882.05,2007.21,623.61,2630.82,12086.18,1025.48,-54.57000000000001,-112.82999999999998,60.67999999999999,10.879999999999999,-3.456643611212232,1.89,2.57,-0.04,-14.985635149651406,-6.19097668344672,-53.577985129641704,-23.47942372095962,-26.418691155717497,-537.07,-363.25,0.19,0.19,6,2008,0.0,11869.25,-474.77
2008-09-30,55.160000000000025,-1226.46,-0.10813881720872544,0.0,20.249999999999996,-1184.71,-1173.81,0.1,7.93,1239.87,-32.360000000000014,279.36,7.55,1.2,393.58,823.96,3553.8,0.0,140.21,1028.6,2682.38,577.62,3260.0,12086.18,293.17,-58.01999999999998,-77.28,91.85,10.899999999999999,-0.2323402516184792,4.12,11.12,-0.15,-138.04280479417832,-77.05251188845718,-1673.383313014701,-386.9062694638585,-517.364938544465,-1263.45,-915.33,0.15,0.15,9,2008,0.0,11341.533333333335,-1701.23
2008-12-31,116.74000000000001,-100.6099999999999,-0.008933978599653678,0.0,44.970000000000006,-65.78999999999996,-54.76999999999998,0.05,8.94,182.52999999999997,-16.090000000000003,227.34,12.87,1.23,335.34,860.19,3343.35,0.0,68.45,1462.3,3151.59,144.49,3296.08,12086.18,46.72,-78.60000000000002,29.620000000000005,-3.0600000000000023,11.020000000000003,-1.387959447371038,12.93,70.55,-0.16,-12.036302668383419,-9.73133618967277,-861.3874146428087,-58.499691870532295,-189.76217244594395,-865.77,-595.45,0.11,0.11,12,2008,0.0,11261.5,-1801.84
2009-03-31,51.12,-485.24,-0.02,0.0,24.4,-440.53,-428.0,0.01,0.0,491.64,-43.55,361.16,15.36,0.98,503.79,861.62,3527.9,0.0,89.62,1731.1,3413.68,142.46,3556.14,46784.98,-28.74,-51.44,-6.16,191.42,12.53,-0.125,-16.28,-123.73,-0.02,-55.0,-47.64,6753.52,-305.44,-1542.76,-1014.3,-949.22,0.15,0.15,3,2009,0.0,24262.0,-485.24
2009-06-30,90.94,-71.42999999999995,-0.0025663319381321057,0.0,12.61,-42.48000000000002,-31.05000000000001,0.01,0.0,133.43000000000006,-43.19,426.33,14.35,0.96,572.12,858.18,3687.16,0.0,81.73,1936.58,3507.76,140.38,3648.14,46784.98,38.56,102.32,17.39,-54.54999999999998,11.430000000000001,-0.9741530169396618,12.13,94.61,-0.02,-7.750322453158958,-6.744320333411173,-740.9770204968828,-53.70306213735243,-138.1918422045376,-681.86,-391.86,0.16,0.16,6,2009,0.0,27833.499999999996,-556.67
2009-09-30,161.58999999999997,43.319999999999936,0.0008438687055615065,0.0,3.770000000000003,71.0,82.42000000000002,0.02,0.0,90.58999999999992,-27.200000000000003,185.55,12.73,0.98,330.57,855.29,3611.9,0.0,83.15,1919.49,3359.22,140.28,3499.5,46784.98,112.01,-234.76,-3.01,-3.0,11.420000000000002,5.925092336103425,8.35,31.24,-0.01,4.796549722411603,3.8817960455829295,154.7013865783576,85.53115652089204,55.0404924515437,-470.23,-169.06,0.1,0.1,9,2009,0.0,51335.0,-513.35
2009-12-31,218.76,17.52000000000004,0.0003533469132565605,0.0,16.619999999999997,35.94999999999999,40.19999999999999,0.01,0.0,182.81000000000006,-48.920000000000016,97.38,10.47,1.09,236.64,849.29,3496.0,0.0,82.86,1710.4,3235.72,144.43,3380.16,46784.98,119.18,-26.159999999999997,-5.460000000000001,-56.55000000000001,4.25,7.075199771689482,3.93,28.36,-0.01,2.0041836919912113,1.5547264183288663,58.80116652885074,84.48524695964362,20.420624810923144,-331.64,-94.91,0.07,0.07,12,2009,0.0,49583.0,-495.83
2010-03-31,53.56,-91.5,0.0,-0.0,18.04,-65.32,-55.3,0.02,0.0,118.88,-33.08,117.94,11.24,0.0,202.6,264.5,3131.43,0.0,104.02,1139.85,2866.6,149.34,3015.95,46784.98,115.2,65.3,-41.73,-3.0,10.02,0.0,8.12,26.18,0.0,-11.68,-7.839999999999999,-317.72,-846.64,-98.64,-228.52,-170.84,0.07,0.07,3,2010,0.0,-inf,-91.5
2010-06-30,351.84,210.38,0.0,0.0,5.130000000000003,223.82,232.12,0.02,0.0,128.02,-24.89,65.78,7.4,0.0,139.08,260.63,2867.42,0.0,74.47,1055.15,2497.17,23.02,2520.19,46784.98,347.0,-66.96,56.839999999999996,-42.05,8.3,0.0,2.7,7.26,0.0,29.376749663526248,34.26107671601615,242.51745625841184,436.5455787348587,303.0406393001346,203.74,29.32,0.06,0.06,6,2010,0.0,inf,118.88
2010-09-30,16.610000000000014,-160.45999999999998,0.0,-0.0,4.68,-149.25,-142.63,0.04,0.0,165.85999999999999,-25.269999999999996,25.5,6.95,0.0,120.18,255.3,2963.18,0.0,76.24,1057.91,2578.48,29.2,2607.67,46784.98,355.32,-4.87,-32.41,-3.0,6.620000000000001,0.0,5.27,7.34,0.0,-21.610774410774408,4.322154882154882,-180.604329004329,-274.6111976911977,37.04704184704184,-55.65,-9.85,0.05,0.05,9,2010,0.0,-inf,-41.58
2010-12-31,412.65,281.17,0.0,0.0,2.5,293.91,300.44,0.03,0.0,118.73000000000002,-35.99000000000001,236.27,6.95,0.0,329.17,251.1,3006.34,0.0,77.09,1085.87,2244.02,108.55,2352.57,60430.92,653.64,-30.21,9.16,231.82,6.529999999999998,0.0,2.77,3.6,0.0,37.41266163028507,43.74981259651906,172.04191326850034,291.03952585667184,186.68777327935226,265.18,28.71,0.15,0.15,12,2010,0.0,inf,239.59
2011-03-31,17.76,-217.09,0.0,-0.0,3.48,-202.95,-196.6,0.04,0.0,220.71,-47.03,151.9,6.01,0.0,241.96,116.44,2848.59,0.0,80.33,1088.8,2252.04,155.26,2407.3,60430.92,441.2,-74.98,-1.97,-7.43,6.35,0.0,5.48,5.46,0.0,-30.480000000000004,-27.16,-196.8,-312.12,-136.08,-1400.58,-1222.35,0.11,0.11,3,2011,0.0,-inf,-217.09
2011-06-30,189.38,38.97,-0.0,-0.0,3.1300000000000003,49.50999999999999,55.94999999999999,0.03,0.0,139.85999999999999,-79.38,125.59,6.71,0.0,217.82,93.98,2299.86,0.0,73.13,693.33,1872.38,117.63,1990.01,60430.92,309.77,-80.46,432.63000000000005,-378.46,6.4399999999999995,-0.0,5.85,6.42,0.0,6.7735863462834045,5.198333707612845,50.3205704019762,47.467612845272846,31.408787334381312,-577.37,-85.99,0.12,0.12,6,2011,0.0,-inf,-178.12
2011-09-30,34.97000000000003,-69.16,0.0,-0.0,0.16999999999999993,-57.599999999999994,-51.120000000000005,0.02,0.0,92.59000000000003,44.349999999999994,99.03,6.67,0.0,192.14,93.77,2205.31,0.0,72.28,693.33,1893.32,122.89,2016.21,60430.92,189.03,-25.80000000000001,3.669999999999959,-4.449999999999989,6.48,0.0,6.39,10.67,0.0,-12.54098350048528,-9.140038822387575,-146.35249433840178,-101.63678421222905,-75.67101908767388,-546.48,-102.14,0.1,0.1,9,2011,0.0,-inf,-247.28
2011-12-31,274.47,138.97,-0.0,-0.0,2.79,148.95999999999998,155.49,0.02,0.0,125.48999999999995,-12.909999999999997,37.85,5.03,0.0,131.03,109.12,2067.95,0.0,57.95,671.33,1637.48,119.71,1757.18,60430.92,310.7,-56.079999999999984,21.390000000000043,-26.480000000000018,6.530000000000001,-0.0,3.89,5.66,0.0,26.893280398855136,12.574148278090666,178.91216692826146,115.27157972486381,74.0078441510479,-179.5,-20.97,0.08,0.08,12,2011,0.0,-inf,-108.31
2012-03-31,35.97,-154.8,0.0,-0.0,3.1,-145.23,-138.81,0.02,0.0,181.2,-40.49,20.31,4.62,0.0,117.65,109.77,1965.3,0.0,73.16,671.51,1632.55,115.89,1748.44,60430.92,216.26,-11.55,7.65,-13.63,6.42,0.0,5.59,8.08,0.0,-31.52,-24.12,-286.32,-188.36,-174.59999999999997,-912.2,-430.36,0.07,0.07,3,2012,0.0,-inf,-154.8
2012-06-30,516.1899999999999,458.45,0.0,0.0,4.220000000000001,465.13,471.67,0.02,0.0,51.06,4.640000000000001,75.24,4.95,0.0,305.71,111.08,1845.34,0.0,59.69,25.67,989.92,56.11,1046.03,66925.14,798.71,-41.28,151.81,-55.60999999999999,6.540000000000001,0.0,1.68,1.31,0.0,99.3446731434217,93.18469948954389,229.60999835336742,330.88721225094685,225.8657006421867,860.2,54.99,0.31,0.31,6,2012,0.0,inf,303.65
2012-09-30,239.31000000000006,175.45000000000005,0.0036620747234397837,0.0,5.41,176.51000000000005,183.22000000000003,0.02,0.0,62.80000000000001,-23.0,243.4,5.9,0.0,486.66,114.74,1747.45,0.0,33.2,26.46,713.62,53.75,767.36,66925.14,979.51,-35.879999999999995,226.85999999999999,-22.810000000000002,6.710000000000001,1.3653462524935875,1.37,0.78,0.01,40.16563556668755,36.79652682112295,71.64482988937593,120.11605092882492,70.34113128783137,880.54,60.53,0.68,0.68,9,2012,0.0,47910.0,479.1
2012-12-31,25.049999999999955,-102.59000000000003,-0.002724761626517225,0.0,7.649999999999999,-101.13000000000005,-93.62000000000006,0.06,0.0,126.19,-71.94,160.16,6.08,0.0,379.1,118.75,1701.47,0.0,31.68,27.32,728.37,51.33,779.7,66925.14,921.2,-46.250000000000014,-221.73999999999998,184.75,7.509999999999998,-5.505068720148161,4.36,0.85,0.01,-24.119589917930472,-22.855300523226482,-44.54440307030359,-66.6258712915992,-44.27192690765187,488.72,46.11,0.52,0.52,12,2012,0.0,37651.0,376.51
2013-03-31,154.96,89.34,0.0,0.0,9.43,90.66,97.76,0.22,0.0,64.3,-13.49,705.44,17.48,0.0,732.92,118.12,2163.45,0.0,60.63,27.32,603.86,46.08,649.94,66925.14,1512.95,-10.4,94.39,461.29,7.1,0.0,9.73,0.43,0.0,16.52,17.56,23.64,41.32,23.24,382.94,57.65,1.21,1.21,3,2013,0.0,inf,89.34
2013-06-30,448.98,326.02,0.0,0.0,13.920000000000002,348.90999999999997,379.93,0.07,0.0,100.07000000000001,-38.32,2098.48,15.07,272.01,2552.86,2110.01,5765.71,0.0,39.21,48.84,184.44,963.18,1147.62,180637.71,4617.54,-417.06,-577.02,2387.11,31.019999999999996,0.0,2.74,0.25,0.0,22.60539291217257,36.26281779661017,28.256741140215716,48.162045454545456,24.74034668721109,516.23,68.78,13.84,12.37,6,2013,0.0,inf,415.36
2013-09-30,68.09999999999991,-89.0,-0.0,0.0,-8.270000000000001,-59.15999999999997,-26.810000000000002,0.06,0.0,127.25999999999999,-70.99,1207.3,55.05,293.12,2336.5,2112.34,5680.48,0.0,88.9,44.72,194.57,956.86,1151.43,180637.71,4528.51,32.879999999999995,-913.33,-10.720000000000255,32.35,-0.0,2.39,0.25,0.0,-6.272214732197573,-11.169996323078808,-7.864811864199043,-12.926216448094129,-7.559382277239857,248.41,48.56,12.01,10.5,9,2013,0.0,inf,326.36
2013-12-31,92.01999999999998,-30.54000000000002,-0.0,0.0,25.370000000000005,-3.330000000000041,7.800000000000011,0.06,0.0,95.35000000000002,-39.8,1267.77,75.34,575.37,2080.77,2228.66,5686.68,0.0,110.49,49.02,242.97,942.84,1185.81,180637.71,4497.96,-583.22,630.52,13.170000000000073,11.129999999999995,-0.0,2.41,0.26,0.0,-2.147359881008723,-4.216258535595974,-2.7172361571225765,-4.509455750118318,-2.8617699952673945,158.25,38.72,8.56,6.2,12,2013,0.0,inf,295.82
