,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2008-03-31,858.42,303.16,0.09,0.0,589.87,513.46,699.8,,344.96,555.61,726.53,319.78,15.38,2269.96,9127.21,18699.16,3004.91,43.17,1436.72,4633.42,9045.45,13678.87,3290.0,4998.57,360.41,-117.9,-190.88,186.34,0.0,0.0,2.74,0.09,0.0,0.0,6.48,0.0,24.239999999999995,0.0,14.6,35.58,35.32,0.49,0.49,3,2008,0.0,3368.444444444445,303.16
2008-06-30,874.63,307.67,0.09066450567260939,0.0,586.16,487.52,676.74,5.4,387.09999999999997,526.9499999999999,568.97,308.38,15.71,2134.24,9054.79,18374.02,8.22,52.9,1522.67,1671.82,8517.04,10188.86,3990.0,8161.01,482.1499999999999,-55.34,-584.37,189.22,14.890060779406507,2.64,1.25,0.18,0.0,0.0,6.68902575184585,0.0,15.070455609580408,0.0,12.068453088420673,35.57,35.25,1.28,1.27,6,2008,0.0,3393.5000000000005,610.83
2008-09-30,936.5000000000002,358.01,0.09977158251104414,0.0,602.97,521.3699999999999,720.06,4.28,415.1400000000001,562.8500000000001,1079.74,330.49,17.25,2350.24,8992.35,18452.31,14.9,44.79,1547.63,1690.98,8218.12,9909.1,3990.0,8519.03,551.9300000000001,228.12,-269.28,198.69,10.723243764140667,2.0,1.16,0.27,0.0,0.0,7.76001197308121,0.0,16.805968787415875,0.0,13.421125469633788,36.61,36.29,1.39,1.38,9,2008,0.0,3588.296296296296,968.84
2008-12-31,969.2399999999998,389.57000000000005,0.10611001096870606,0.15,649.3699999999999,575.8200000000002,779.27,4.18,393.41999999999985,614.72,850.64,346.8,18.33,1941.0,8925.5,17894.63,0.35,49.21,1103.96,1352.86,8205.39,9558.25,3990.0,8310.09,1302.0200000000002,151.25,-1784.32,203.45000000000005,9.850625689863183,2.01,1.15,0.37,0.15,0.41,8.706756575702476,0.0,18.75566139825237,0.0,14.545675017115599,37.68,37.33,1.43,1.42,12,2008,550.7067567567568,3671.378378378379,1358.41
2009-03-31,956.51,305.77,0.08,0.2,650.91,564.77,754.21,4.54,391.74,616.32,2084.54,352.38,19.73,3278.0,8853.65,19063.28,0.0,25.34,505.0,649.9,9768.35,10418.24,3990.0,8615.86,396.31,-123.98,961.56,189.44,14.1875,2.1,1.21,0.08,0.2,2.5,6.4,11.96,14.2,17.96,12.28,32.09,31.97,5.04,5.01,3,2009,764.425,3822.1249999999995,305.77
2009-06-30,1012.8599999999999,398.1,0.10180573117194937,0.004514327929873455,725.7600000000001,631.77,828.9300000000001,4.12,381.09000000000003,692.4699999999999,1307.15,379.44,19.09,2890.7,8898.74,18611.43,0.0,23.38,515.0,859.4,9506.1,10365.5,3990.0,8215.96,753.3900000000001,-480.28,-1050.49,197.16000000000003,10.117799736247173,2.0,1.26,0.18,0.2,1.11,8.551681418443748,14.637401792944718,19.38833591430236,19.456206401750325,15.248236179976418,35.89,35.74,3.36,3.34,6,2009,17.652777777777942,3910.388888888889,703.87
2009-09-30,1034.04,484.7600000000001,0.12234925923121578,0.1126102880346842,736.25,651.8,858.1400000000001,4.12,382.2399999999999,709.1100000000001,1210.74,375.52,23.29,2945.16,8952.83,20013.68,0.0,23.07,560.0,971.91,10747.47,11719.38,3990.0,8261.83,528.3799999999999,-1257.9,633.0999999999999,206.34000000000003,8.416479237148279,1.99,1.42,0.3,0.31,1.03,9.690061331112291,15.67701841615978,23.474744537829267,23.115853377417704,15.840150761801404,39.72,39.58,3.03,3.01,9,2009,446.1732222222223,3962.1000000000004,1188.63
2009-12-31,1063.67,405.0,0.10165471282543626,0.0017098699196174641,736.98,607.8900000000001,613.5899999999997,4.46,455.78,624.4099999999999,2285.59,384.04,22.5,3947.45,9125.4,21064.26,0.0,40.61,420.0,1005.04,11364.48,12369.52,3990.0,8666.83,761.3800000000001,-174.91999999999985,470.1,5.699999999999932,10.968502777777777,2.05,1.43,0.4,0.31,0.78,7.695261760885526,12.818659287287511,18.69430168859773,19.080589597334388,12.442536849833399,39.36,39.18,3.93,3.91,12,2009,6.812249999999949,3984.0750000000003,1593.63
2010-03-31,1068.79,516.68,0.13,0.17,769.89,668.29,880.1,4.38,400.5,726.11,2396.46,409.05,23.12,4325.15,9252.7,21469.34,0.0,14.39,427.5,1007.53,11254.1,12261.64,3990.0,9183.5,614.31,-392.08,-111.36,211.81,8.4225,1.9,1.34,0.13,0.17,1.31,9.64,13.2,22.52,23.24,13.08,48.58,48.34,4.29,4.27,3,2010,675.6584615384616,3974.461538461538,516.68
2010-06-30,1105.69,540.8100000000001,0.1380804546615098,-0.0025101746734102646,796.4,695.23,802.42,4.44,410.46000000000004,757.43,1627.09,395.6,21.2,4491.16,9311.04,21566.58,0.0,22.13,435.0,1351.58,11141.9,12493.48,3990.0,9046.04,842.49,-828.5900000000001,-783.28,107.19,8.036618960448216,1.96,1.38,0.27,0.17,0.63,10.023618190242935,13.88987092076521,23.91348911100814,25.059045475607338,13.80804546615098,48.87,48.63,3.32,3.31,6,2010,-9.831424501424522,3916.6296296296296,1057.49
