,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2008-03-31,505.41,-28.01,-0.03,0.0,76.56,-16.16,-3.24,0.81,0.0,521.58,-24.02,27.66,4.97,2155.59,2372.44,841.6,4624.14,0.0,73.35,1973.38,2512.15,565.73,3077.88,2021.4,1546.14,97.39,85.91,-178.33,12.92,-6.750000000000001,0.46,1.99,-0.03,-2.44,-1.28,-7.239999999999999,-6.08,-3.08,-6.01,-5.54,0.0,0.94,0.09,3,2008,0.0,933.6666666666667,-28.01
2008-06-30,479.84999999999997,66.93,0.06878725590955807,0.0,33.28,76.36,86.39,0.53,0.0,403.4799999999999,-163.45999999999998,27.09,3.63,2066.4,2276.75,837.46,4493.41,0.0,74.81,1873.14,2367.46,512.76,2880.22,2021.4,1613.06,-227.31,106.72,120.01000000000002,10.03,1.9262288958613476,0.29,1.79,0.04,5.984491264131552,8.460832476875643,16.577728674203495,14.651685508735868,19.466793422404933,5.51,3.95,0.0,0.96,0.09,6,2008,0.0,973.0,38.92
2008-09-30,197.28999999999996,-22.080000000000002,-0.026223277909738718,0.0,38.31999999999999,-13.650000000000006,-4.040000000000006,0.33,4.07,210.94000000000005,-18.700000000000017,21.96,0.75,2009.57,2112.6,833.89,4325.8,0.0,71.85,1741.48,2235.51,499.16,2734.68,2021.4,1590.99,123.17999999999999,13.140000000000015,-141.45000000000002,9.610000000000003,-3.1460597826086953,0.18,1.72,0.02,-2.04541567695962,-5.034869358669834,-5.559334916864609,-4.929976247030879,-11.695581947743468,1.93,1.42,0.0,0.95,0.05,9,2008,0.0,842.0,16.84
2008-12-31,227.09000000000015,-381.71999999999997,-0.43938390703793023,0.0,44.20000000000002,-373.21000000000004,-366.32,0.25,4.99,600.3,-13.669999999999987,21.67,85.59,1948.89,2069.81,533.12,3952.14,0.0,65.27,1814.01,2304.38,438.36,2742.75,2021.4,1209.26,-2.4000000000000004,-5.060000000000002,7.180000000000007,6.890000000000001,-0.14338258409305252,0.18,2.27,-0.42,-38.6239377329533,-30.463950887963165,-126.24964262223197,-109.72043850032887,-82.93894321420741,-33.32,-25.88,0.0,0.9,0.05,12,2008,0.0,868.7619047619048,-364.88
2009-03-31,250.08,-10.26,-0.01,0.0,41.76,2.15,3.68,0.23,0.9,247.93,-0.74,37.84,11.27,1799.54,1941.57,531.34,3825.23,0.0,67.47,1826.33,2286.62,339.48,2626.09,2021.4,1199.01,126.08,-16.38,-93.54,1.53,-5.75,0.17,2.19,-0.01,-1.08,0.2,-3.44,-2.9999999999999996,0.56,-4.27,-4.1,0.0,0.85,0.06,3,2009,0.0,1026.0,-10.26
2009-06-30,94.55999999999997,-61.88,-0.06862212364846133,0.0,18.760000000000005,-50.58,-46.58,0.6,1.35,145.14,-23.07,42.2,9.19,1766.82,1852.56,527.5,3712.13,0.0,31.11,1938.66,2391.21,183.67,2574.88,2021.4,1137.12,50.530000000000015,4.059999999999999,-50.219999999999985,4.0,-2.185883968972204,0.46,2.26,-0.08,-6.656345993900749,-4.048705295259218,-21.75321319656224,-18.013307457721098,-12.592159689492654,-22.18,-20.93,0.0,0.77,0.04,6,2009,0.0,901.75,-72.14
2009-09-30,103.52000000000004,-26.929999999999993,-0.029901080044413032,0.0,29.57999999999999,-18.1,-5.130000000000003,0.6,1.38,121.62000000000006,-12.669999999999998,24.05,5.02,1717.46,1768.74,525.7,3625.67,0.0,28.58,1934.57,2349.78,165.57,2515.35,2021.4,1110.19,-0.17000000000001592,-5.009999999999998,-12.980000000000018,12.969999999999999,-5.012360750092835,0.47,2.27,-0.11,-2.968361764409003,-1.8158110426970822,-9.698823054405974,-7.980870091854243,-5.664895528414251,-23.1,-22.11,0.0,0.75,0.02,9,2009,0.0,900.6363636363636,-99.07
2009-12-31,183.69,-412.07,-0.46758344093594706,0.0,34.59,-395.08000000000004,-386.55999999999995,0.58,1.36,578.77,-13.800000000000004,15.05,7.68,1571.75,1610.77,53.33,2318.17,0.0,35.7,1200.51,1595.72,24.19,1619.91,2021.4,698.12,35.28999999999999,4.539999999999999,-48.829999999999984,8.52,-0.3101050792341107,0.73,2.32,-0.58,-71.10493015612163,-47.467781038463045,-236.11351410572448,-172.84463747701218,-206.05918535039322,-87.05,-80.9,0.0,1.01,0.02,12,2009,0.0,881.2758620689656,-511.14
2010-03-31,258.0,-40.27,-0.05,0.0,63.79,-19.89,-15.81,0.48,0.02,277.89,6.89,27.6,5.65,1427.65,1497.97,51.31,2189.27,0.0,26.56,1110.77,1527.88,3.42,1531.29,2021.4,657.85,118.39,-5.08,-100.55,4.08,-2.4,0.64,2.33,-0.05,-7.36,-2.64,-24.479999999999997,-17.36,-12.04,-16.03,-15.61,0.0,0.98,0.05,3,2010,0.0,805.4,-40.27
2010-06-30,186.68,-7.729999999999997,-0.00805208333333333,0.0,53.02,9.41,5.870000000000001,0.39,0.02,177.26,5.070000000000001,30.37,10.57,1312.46,1381.14,49.8,2076.09,0.0,25.85,823.98,1224.47,201.37,1425.84,2021.4,650.12,81.91000000000001,-3.9399999999999995,-75.17999999999999,-3.54,-12.108667529107379,0.53,2.19,-0.05,-1.4880249999999995,-0.23189999999999988,-4.753949999999998,-3.459174999999999,-0.7923249999999996,-11.59,-10.79,0.0,1.13,0.06,6,2010,0.0,960.0,-48.0
2010-09-30,66.65999999999997,-50.39,-0.056336009757089134,0.0,-7.150000000000006,-23.95,-23.35,0.61,0.02,90.63,-43.17,21.29,0.26,1204.4,1255.55,49.95,1942.48,0.0,23.68,707.28,1137.64,204.98,1342.62,2021.4,599.74,-2.630000000000024,5.76,-12.219999999999999,0.5999999999999999,-2.709190811668982,0.89,2.24,-0.11,-10.386311617034252,-2.5402418945014738,-33.61723345868482,-23.579180811058034,-8.767931700376055,-21.27,-19.24,0.0,1.1,0.04,9,2010,0.0,894.4545454545455,-98.39
2010-12-31,283.87000000000006,128.27,0.12878514056224902,0.0,25.159999999999997,155.02,163.81,0.54,0.02,128.84000000000003,-19.229999999999997,8.37,0.2,1027.41,1062.54,59.94,1788.77,0.0,21.02,536.99,847.37,213.27,1060.64,2021.4,728.0,9.090000000000003,1.4499999999999997,-23.450000000000017,8.79,1.048257581663678,0.65,1.46,0.03,28.67615796519411,100.79583668005355,70.40254350736278,71.94796519410978,219.96502008032132,5.41,3.76,0.0,1.25,0.04,12,2010,0.0,996.0,29.88
2011-03-31,50.19,-49.0,-0.06,0.0,8.69,-29.5,-27.51,0.58,0.03,79.69,-28.95,8.85,3.53,1017.05,1046.44,59.23,2107.28,0.0,19.28,539.15,877.18,551.04,1428.22,2021.4,678.94,-18.24,-0.41,19.12,1.99,-2.4175,0.75,2.1,-0.06,-9.32,-5.48,-28.88,-29.319999999999997,-9.6,-109.57,-97.63,0.0,1.19,0.03,3,2011,0.0,816.6666666666667,-49.0
2011-06-30,57.83,-132.18,-0.1532056518379512,0.0,9.230000000000002,-102.41,-96.11,0.57,0.03,160.24,-27.56,10.37,0.63,1013.2,1040.05,58.66,2029.17,0.0,27.91,841.34,1207.15,275.14,1482.29,2021.4,546.75,-4.370000000000001,-1.8800000000000001,7.779999999999998,6.299999999999999,-0.9286537297624451,0.92,2.71,-0.21,-26.05955182691246,-18.764044596533832,-96.70924384589911,-88.36318357434597,-46.8371564190308,-179.17,-167.73,0.0,0.86,0.02,6,2011,0.0,862.7619047619048,-181.18
2011-09-30,43.83,-58.650000000000006,-0.06602801984739191,0.0,6.59,-36.59,-32.46000000000001,0.43,0.03,80.42000000000002,-33.51,5.81,0.06,1033.4,1049.46,57.37,2048.06,0.0,34.22,860.21,1269.18,290.64,1559.82,2021.4,488.11,-43.959999999999994,-6.55,45.949999999999996,4.130000000000001,-1.6254462915601025,0.77,3.2,-0.27,-11.454638702414211,-8.255947963140558,-48.05861652003503,-43.12852437142977,-21.158312137764252,-168.35,-157.94,0.0,0.83,0.01,9,2011,0.0,888.2592592592592,-239.83
2011-12-31,403.41999999999996,326.09000000000003,0.37803153257593325,0.0,-6.430000000000003,345.72,346.89,0.36,0.03,57.69999999999999,-43.83,20.77,0.3,1126.69,1162.93,56.61,1998.0,0.0,20.65,523.12,937.09,246.58,1183.67,2021.4,814.2,-48.150000000000006,99.0,-35.88999999999999,1.17,0.238075377963139,0.39,1.45,0.1,65.32384882912126,141.5350057964294,160.13415719916532,169.2069139809877,252.52506376072338,57.24,15.53,0.0,1.24,0.04,12,2011,0.0,862.6,86.26
2012-03-31,20.65,-64.34,-0.07,0.0,3.67,-32.39,-28.89,0.42,0.26,53.04,-25.28,10.21,1.31,1182.32,1203.75,55.85,2037.42,0.0,30.52,537.7,986.01,301.42,1287.43,2021.4,749.86,-63.15,-0.68,53.28,3.5,-1.5,0.49,1.72,-0.07,-12.64,-6.24,-34.32,-36.04,-12.32,-332.51,-311.57,0.0,1.22,0.02,3,2012,0.0,919.1428571428571,-64.34
2012-06-30,128.32,-8.789999999999992,-0.01322166005743196,0.0,32.69,-10.21,-6.359999999999999,0.36,0.51,138.54000000000002,-10.589999999999996,588.75,1.11,1272.6,1879.47,56.49,2587.83,0.0,39.78,376.74,650.6,288.48,939.08,22235.36,1648.63,36.42,-14.950000000000001,557.0500000000001,3.8499999999999996,-6.801339590443692,0.49,0.57,-0.11,-1.3606290168193618,-0.8894571311363318,-2.1346971147271963,-3.2020456720907946,-1.0577328045945569,-51.81,-49.09,-0.5,2.89,0.93,6,2012,0.0,664.8181818181818,-73.13
2012-09-30,215.97,22.309999999999995,0.0439000393545848,0.0,55.69,35.31,40.62,0.37,0.77,180.65,8.779999999999998,137.5,4.64,1314.44,1869.78,50.18,2734.1,0.0,38.22,237.38,591.71,304.57,896.28,30535.36,1837.68,-1.8599999999999994,-582.43,133.04999999999995,5.3100000000000005,2.1070596145226363,0.61,0.49,-0.1,3.2661629279811093,0.5268004722550176,4.864124360487995,7.673726879181424,0.5970405352223533,-15.97,-13.93,-0.08,3.16,0.94,9,2012,0.0,508.2,-50.82
