,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2015-09-30,,,,,,,,,0.0,,,547.04,72.1,454.21,1303.15,160.88,3747.17,711.75,83.41,65.17,952.93,709.45,1662.38,384.32,1843.52,,,,,,0.0,0.9,0.15,0.0,0.0,,,,,,23.39,20.49,20.65,1.37,0.89,9,2015,,789.0666666666667,118.36
2015-12-31,231.87,3.010000000000005,0.003968031638790482,0.0,89.75,37.58000000000001,60.89999999999998,8.95,15.77,194.28000000000003,64.27000000000001,1678.78,63.72,414.64,2470.71,158.33,4915.18,711.75,103.81,65.89,911.84,713.28,1625.12,467.5,3046.62,98.77999999999997,-116.71999999999991,1150.59,23.319999999999993,563.9067940199326,1.37,0.53,0.16,0.0,0.0,0.2450259536953123,0.0,0.394819148059653,0.0,0.6735733706846844,16.67,14.99,12.55,2.71,2.25,12,2015,0.0,758.5625,121.37
2016-03-31,201.48,46.13,0.05,0.0,105.7,77.15,100.14,9.05,0.0,124.33,72.34,1698.1,105.62,393.7,2483.61,154.61,4920.72,711.75,98.8,60.0,915.23,697.29,1612.52,467.5,3092.75,41.5,20.95,-43.13,22.99,45.25,1.37,0.52,0.05,0.0,0.0,3.7600000000000002,0.0,5.959999999999999,0.0,7.72,23.99,22.9,5.88,2.71,2.28,3,2016,0.0,922.6,46.13
2016-06-30,201.4,51.98,0.05298134746712874,0.15,105.61999999999999,84.13,106.64999999999999,8.8,0.0,117.28000000000002,78.65,436.13,82.17,489.12,1086.77,150.12,4169.01,9.6,97.29,280.0,429.71,511.91,941.63,467.5,3004.48,31.659999999999997,-442.72999999999996,-850.89,22.52,41.524047710657946,1.37,0.31,0.1,0.15,1.5,4.980246661910101,0.0,6.9299602487004375,0.0,9.133984303332992,25.39,24.35,7.46,2.53,1.39,6,2016,147.165,981.0999999999999,98.11
2016-09-30,146.17999999999995,29.489999999999995,0.03235579937304075,-0.011466300940438887,72.86000000000001,49.400000000000006,70.21000000000001,7.25,0.0,96.76999999999998,52.75999999999999,356.74,61.83,526.18,1041.19,140.36,4843.14,381.86,57.15,60.0,544.27,1137.14,1681.4,467.5,2941.74,-17.059999999999995,-736.8199999999999,756.31,20.809999999999995,56.022414377755176,1.15,0.57,0.14,0.15,1.07,2.4313072100313473,4.539056426332288,4.012119122257053,4.927326018808777,4.529811912225705,24.29,23.24,7.12,1.91,0.95,9,2016,-10.450714285714298,911.4285714285713,127.6
2016-12-31,357.37,-77.78,-0.07806101967081494,0.012791764638412572,188.65999999999997,-25.54000000000002,5.1200000000000045,6.75,0.0,382.9,159.67000000000002,418.16,128.37,544.62,1145.44,142.55,5377.66,598.02,78.99,60.0,1109.86,1090.88,2200.75,467.5,2956.74,185.59,-412.2800000000002,208.63,30.66000000000001,-21.617703779892,1.07,0.74,0.05,0.15,3.0,-5.8077398635086315,-22.481573665194702,-10.491401043757525,-10.366503412284223,-27.102786029706945,6.03,5.5,3.58,1.03,0.54,12,2016,12.745714285714286,996.4,49.82
2017-03-31,167.06,2.01,0.0,,85.29,21.53,44.91,8.35,0.0,145.53,53.6,483.46,111.22,1251.68,1876.78,129.27,5365.96,88.14,104.76,60.0,606.1,1790.02,2396.12,467.5,2772.53,41.9,15.74,179.54,23.38,0.0,1.41,0.86,0.0,0.0,0.0,0.16,1.68,0.28,0.28,1.8,1.24,1.2,1.13,3.1,1.03,3,2017,,inf,2.01
2017-06-30,159.60000000000002,32.0,0.03763598941487798,,51.80999999999999,45.53999999999999,68.51,7.7,0.0,114.04999999999998,25.419999999999995,304.2,113.27,1850.57,2305.28,127.01,5761.63,88.14,90.05,60.0,623.52,2177.45,2800.97,467.5,2757.4,-46.92,-469.86,314.21000000000004,22.970000000000002,51.147851562499994,1.31,1.02,0.04,0.05,1.25,2.220523375477801,5.080858571008528,4.629226698029991,4.441046750955602,4.930314613349015,12.33,10.41,1.9,3.7,0.73,6,2017,,850.2499999999999,34.01
2017-09-30,451.92,164.09,0.17394699646643108,0.004933745583038878,297.85,241.69,263.84999999999997,8.0,0.0,210.24,272.69,957.18,136.6,518.18,1661.77,122.34,6536.65,88.14,114.27,91.27,528.75,2863.35,3392.1,467.5,2920.4,189.52,-176.05999999999995,642.74,22.160000000000004,11.49919251630203,1.28,1.16,0.21,0.05,0.24,10.039226653205452,17.99108934881373,22.464012115093386,22.39774659262999,17.0302392730944,27.37,25.44,4.95,3.14,2.16,9,2017,4.654166666666676,943.3333333333334,198.1
