,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2000-03-31,1210.4,71.42,0.47000000000000003,0.0,269.8,138.91,235.71,11.5,0.0,1071.5,146.3,346.04,212.58,743.77,1399.14,2944.24,4756.76,427.69,116.77,1791.36,2687.59,622.31,3309.9,1509.0,1444.26,106.31,-28.28,-131.74,96.8,6.1175,12.02,2.29,0.47,0.0,0.0,6.0,0.0,19.8,0.0,26.84,5.92,5.9,0.52,0.24,3,2000,0.0,151.95744680851064,71.42
2000-06-30,1171.02,23.42,0.1555735976381274,0.0,242.99999999999994,98.14000000000001,206.83,9.0,0.0,1072.87,153.64999999999998,266.42,202.23,1178.15,1722.33,2895.76,5034.21,236.48,555.05,1602.75,2732.74,902.34,3635.08,1509.0,1396.03,187.39999999999998,-56.379999999999995,-209.40999999999997,108.69000000000001,14.466947053800169,9.73,2.6,0.63,0.0,0.0,1.8570054829185998,0.0,6.706950653732602,0.0,10.174019401096585,3.99,3.98,0.63,0.2,6,2000,0.0,150.53968253968253,94.84
2000-09-30,1350.2999999999997,-47.190000000000005,-0.28720041972717736,0.0,257.1700000000001,28.349999999999966,125.51999999999992,10.0,0.0,1321.9500000000003,127.88,207.25,282.91,1082.93,1658.84,2848.11,4918.42,366.39,414.38,828.19,1964.24,588.08,2552.32,2260.0,2362.69,-31.049999999999955,-44.610000000000014,16.47999999999996,97.17000000000002,-8.704026276753547,9.57,1.08,0.29,0.0,0.0,-3.8425435466946487,-0.0,-8.001997901364115,-0.0,-35.57323819517314,1.28,1.28,0.84,0.29,9,2000,0.0,164.31034482758622,47.65
2000-12-31,1583.73,163.34,0.9831830892459359,0.0,322.27,115.60000000000002,238.98000000000002,10.0,0.0,1468.1299999999997,121.89000000000004,391.9,345.49,1264.72,2050.76,2787.01,5120.55,574.04,261.72,723.23,1992.7,598.78,2591.48,2260.0,2526.03,-99.59000000000003,177.88,106.97000000000003,123.38,2.541464583078242,8.95,1.03,1.27,0.0,0.0,12.758155362813405,0.0,25.856941087255315,0.0,37.717070951229914,3.97,3.97,1.03,0.39,12,2000,0.0,166.13385826771653,210.99
2001-03-31,1387.46,268.16,1.19,0.0,248.11,149.09,242.55,10.5,0.0,1238.37,154.6,269.99,294.79,1224.41,1817.66,2723.9,4811.09,547.53,180.05,180.0,1122.87,890.66,2013.53,2260.0,2794.18,212.66,-35.05,-301.39,93.46,2.205,8.49,0.72,1.19,0.0,0.0,22.28,12.48,38.4,50.6,16.16,19.37,19.33,1.62,0.53,3,2001,0.0,225.34453781512607,268.16
2001-06-30,1331.33,134.53999999999996,0.5946888502607399,0.0,252.27999999999997,157.45000000000002,253.19,10.75,0.0,1173.88,175.72,200.16,274.54,1243.99,1832.01,2754.98,4859.23,296.51,339.91,195.0,1065.69,861.31,1927.0,2260.0,2928.73,312.62,-129.55,-251.10000000000002,95.74,4.5196744462613365,8.3,0.66,1.78,0.0,0.0,11.078585547554006,8.285552520486712,18.37521728333747,24.883385150235902,10.79794586540849,14.87,14.81,1.72,0.55,6,2001,0.0,226.23595505617976,402.7
2001-09-30,1317.0500000000002,83.69999999999999,0.3699732730263157,0.0,228.30000000000007,104.21999999999997,210.42999999999995,12.0,0.0,1212.8400000000001,104.0,209.32,386.39,1127.75,1892.96,2733.19,4902.46,401.41,216.28,220.0,1094.59,791.32,1885.91,2260.0,3012.42,26.970000000000027,-85.23000000000002,67.46000000000004,106.21000000000004,8.106666666666667,9.0,0.63,2.15,0.0,0.0,6.828157894736841,5.76125822368421,11.116406249999999,12.458634868421052,7.426998355263157,12.11,12.05,1.73,0.7,9,2001,0.0,226.2325581395349,486.4
2001-12-31,1186.1800000000003,-151.09999999999997,-0.666949000894721,0.0,77.19999999999993,-132.07999999999998,-39.729999999999905,12.1,0.0,1318.25,-27.04000000000002,492.97,251.97,935.16,1826.92,2587.16,4652.22,330.51,204.96,235.0,1034.37,752.62,1786.99,2260.0,2861.32,422.59000000000003,-51.44999999999996,-86.74000000000001,92.34999999999997,-4.537978160158836,9.56,0.62,1.48,0.0,0.0,-12.996492693110643,-10.27461974351327,-21.12606024455711,-22.441932597673716,-13.87974947807933,6.45,6.42,1.77,0.86,12,2001,0.0,226.55405405405406,335.3
2002-03-31,1124.74,-5.98,-0.030000000000000002,0.0,151.29,10.37,85.88,14.7,0.0,1114.37,3.88,348.36,263.02,990.07,1725.19,2577.43,4562.2,285.14,311.35,290.0,1102.48,599.67,1702.15,2260.0,2855.35,62.66,-87.61,-149.17,75.51,-122.5,11.64,0.6,-0.03,0.0,0.0,-0.52,0.88,-0.84,-0.84,1.2,-0.54,-0.53,1.56,0.67,3,2002,0.0,199.33333333333334,-5.98
2002-06-30,1117.82,21.060000000000002,0.09775862068965518,0.0,130.73,34.75,116.89000000000001,13.0,0.0,1083.0700000000002,28.12,324.02,227.56,900.91,1567.21,2536.88,4353.15,147.28,241.34,290.0,922.45,549.19,1471.64,2260.0,2876.4,173.06,-30.790000000000006,-167.34,82.14,33.24438271604938,10.21,0.51,0.07,0.0,0.0,1.9551724137931035,5.47448275862069,2.904827586206897,2.904827586206897,7.373793103448277,0.68,0.67,1.7,0.72,6,2002,0.0,215.42857142857142,15.08
