,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2000-03-31,557.8,25.7,0.73,0.0,76.38,52.77,94.23,24.5,0.0,505.03,34.3,88.27,464.49,736.92,1379.3,1201.73,2660.2,63.74,205.44,757.47,1121.14,130.84,1251.97,350.0,1255.4,36.43,-172.51,50.64,41.46,8.39,6.83,1.0,0.73,0.0,0.0,3.8799999999999994,0.0,8.2,0.0,13.719999999999999,4.77,4.61,1.23,0.57,3,2000,0.0,35.205479452054796,25.7
2000-06-30,593.0800000000002,11.209999999999997,0.3188973178000542,1.0,96.93,27.68999999999999,70.96,24.5,0.0,565.3900000000001,51.71000000000001,61.08,489.73,817.41,1447.17,1274.23,2810.75,26.62,282.83,860.78,1234.74,149.85,1384.59,350.0,1268.29,-5.050000000000001,-114.98000000000002,92.83,43.27,19.20406556645852,6.76,1.09,1.05,1.0,0.95,1.591449471687889,0.0,3.535204551612029,0.0,6.207867786507721,3.29,3.21,1.17,0.51,6,2000,35.152380952380945,35.152380952380945,36.91
2000-09-30,704.9499999999998,35.96000000000001,1.0264416083436259,-0.0033889444346420186,132.27999999999997,66.67999999999999,114.31,25.0,0.0,638.26,84.15999999999998,132.05,543.03,920.86,1660.09,1353.92,3101.38,50.74,257.35,1023.59,1489.54,137.88,1627.42,350.0,1304.25,28.970000000000002,-118.21999999999997,160.23,47.63000000000001,6.089386818687429,6.71,1.25,2.08,1.0,0.48,4.638726499245232,0.0,11.034247289693976,0.0,18.021945931110203,4.02,3.93,1.11,0.5,9,2000,-0.11872710622709803,35.03365384615385,72.87
2000-12-31,692.9300000000003,50.78999999999999,1.4498520135856376,-7.11473145970613e-05,101.56,90.44000000000003,139.06,25.0,0.0,602.4999999999998,54.81,92.54,486.54,984.97,1623.31,1331.0,3047.83,908.38,245.35,60.04,1314.8,198.84,1513.63,350.0,1355.03,-2.270000000000003,-25.319999999999993,-11.920000000000016,48.619999999999976,4.309474305965741,6.46,1.12,3.53,1.0,0.28,6.6701407083939825,0.0,14.999602134885977,0.0,22.52404657933042,4.96,4.85,1.23,0.49,12,2000,-0.002492373066026232,35.03116147308782,123.66
2001-03-31,697.93,53.82,1.54,0.0,107.8,89.11,138.92,27.0,0.0,608.82,64.71,53.92,465.53,885.19,1449.13,1326.13,2862.44,736.47,167.32,64.92,1141.67,176.59,1318.26,350.0,1356.35,215.8,-39.82,-214.6,49.81,4.3825,6.97,0.97,1.54,0.0,0.0,7.519999999999999,12.92,15.880000000000003,16.48,20.72,7.9,7.71,1.27,0.49,3,2001,0.0,34.94805194805195,53.82
2001-06-30,675.39,38.57,1.1021192769780281,1.5,77.58999999999999,65.05999999999999,106.19000000000003,24.5,0.0,610.33,41.72000000000001,40.64,399.55,898.18,1365.09,1311.09,2760.58,653.66,240.4,70.3,1012.81,156.79,1169.61,350.0,1394.92,131.57,-28.82,-116.02000000000001,41.129999999999995,5.5572932330827065,6.15,0.84,2.64,1.5,0.57,5.594090269509687,9.234423638921962,11.0545903236281,11.588951185193205,14.728321246888191,6.97,6.73,1.35,0.46,6,2001,52.49431818181817,34.99621212121212,92.39
2001-09-30,625.6300000000001,-5.400000000000006,-0.15456949074606297,-0.002596301560263118,43.98000000000002,5.240000000000009,51.02999999999997,23.5,0.0,620.3899999999999,2.6799999999999926,69.74,393.22,922.51,1430.34,1508.71,3020.41,943.73,169.87,70.3,1299.07,137.14,1436.21,350.0,1389.52,-14.449999999999989,-242.82,286.36,45.78999999999999,-38.01785185185181,5.92,1.03,2.49,1.5,0.6,-0.7151166800781708,-1.293665938613635,-1.5543855615588016,-1.6040464421197855,-2.299298769973563,4.44,4.35,1.1,0.39,9,2001,-0.09070372398686288,34.93574297188754,86.99
2001-12-31,618.8799999999999,8.760000000000005,0.2506778067885119,0.000408317342477256,70.57999999999998,27.039999999999992,72.78000000000003,23.0,0.0,591.8400000000001,32.05,76.21,394.54,910.72,1406.61,1523.99,3009.65,688.42,148.09,70.3,1062.04,356.66,1418.69,350.0,1398.28,81.97999999999996,-60.60000000000002,-14.920000000000002,45.74000000000001,22.926441210045652,5.76,1.01,2.74,1.5,0.55,1.1637305483028728,2.2542704960835525,2.506778067885119,2.547032898172325,3.5021702349869477,3.72,3.66,1.32,0.47,12,2001,0.014268753847517246,34.94525547445255,95.75
2002-03-31,627.4,-46.33,-1.32,0.0,2.71,-39.76,18.18,25.0,0.0,667.16,-46.6,103.79,398.85,820.04,1345.78,1394.2,2908.01,693.05,244.82,63.13,1113.79,304.48,1418.26,350.0,1299.45,164.75,-22.59,-114.59,57.94,-4.735,6.73,1.09,-1.32,0.0,0.0,-6.36,-5.52,-14.28,-13.959999999999999,-8.88,-7.55,-7.38,1.21,0.47,3,2002,0.0,35.098484848484844,-46.33
2002-06-30,739.6899999999999,-4.469999999999999,-0.12758858267716533,1.5,48.99,9.569999999999997,58.61000000000001,22.0,0.0,730.12,3.190000000000005,38.19,479.62,845.14,1390.19,1372.79,2930.35,648.72,245.42,64.21,1175.03,267.03,1442.06,350.0,1294.98,-122.53,-25.529999999999998,82.48,49.040000000000006,-43.100447427293076,5.95,1.11,-1.45,1.5,-1.03,-0.6089055118110236,-0.3730866141732283,-1.3797165354330705,-1.3304409448818892,-0.6053858267716534,-3.81,-3.72,1.18,0.46,6,2002,52.55172413793103,35.03448275862069,-50.8
