,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2013-09-30,,,,,,,,,,,181.64,144.95,223.52,1308.48,710.74,2271.61,0.0,273.37,5.91,436.58,16.76,453.34,240.0,1818.28,,,,,,0.0,0.25,4.04,0.0,0.0,,,,,,31.72,31.55,1702.09,3.0,2.49,9,2013,,235.75247524752476,952.44
2013-12-31,910.2599999999998,253.8599999999999,1.037494653071375,0.0,353.6200000000001,265.11,280.1300000000001,34.75,645.1500000000001,261.3600000000001,2336.48,326.41,385.16,3771.38,776.52,4836.42,0.0,374.43,6.27,426.85,17.79,444.64,320.0,4391.78,-18.32000000000005,-142.21,2317.86,15.020000000000003,8.375103403450723,2.53,0.1,4.93,0.0,0.0,20.99400945038547,0.0,23.123714498880865,0.0,23.258399403133538,30.85,30.7,1504.05,8.84,7.93,12,2013,0.0,244.68559837728196,1206.3
2014-03-31,900.57,168.19,0.53,0.0,213.65,169.38,186.39,42.25,731.19,122.92,1771.2,722.08,358.59,3698.53,967.45,4993.18,0.0,350.77,0.0,411.45,21.76,433.2,320.0,4559.97,-348.07,-214.21,-1.9,17.01,19.93,2.96,0.1,0.53,0.0,0.0,13.48,0.0,14.76,0.0,14.8,19.69,18.68,846.9,8.99,8.12,3,2014,0.0,317.33962264150944,168.19
2014-06-30,1020.5299999999999,231.74,0.7243142549946241,2.4,288.96000000000004,234.39999999999998,254.3,37.5,786.1399999999999,198.19,300.94,596.62,373.2,3201.62,1059.8,4467.53,0.0,365.68,6.76,422.87,20.96,443.82,320.0,4023.71,-588.3399999999999,-115.03999999999999,-770.2,19.899999999999995,12.943276948304133,2.98,0.11,1.25,2.4,1.92,20.744360263046033,0.0,23.038987822869,0.0,23.131700047508314,21.75,20.82,877.78,7.57,6.69,6,2014,767.8656,319.944,399.93
2014-09-30,1192.8899999999999,256.49999999999994,0.8010374297335586,0.001991865088432609,384.56999999999994,263.62,286.46,39.0,929.25,303.65,440.81,712.31,438.92,3570.63,1130.23,4888.84,0.0,366.87,7.33,584.83,24.67,609.5,320.0,4279.33,252.05999999999995,-91.11000000000001,-2.4700000000000273,22.840000000000003,12.16890701754386,2.92,0.14,2.05,2.4,1.17,20.991088158676472,29.134317444358114,23.976417896805444,33.65138704812394,24.24212787349755,21.38,21.08,889.87,6.11,5.35,9,2014,0.6378146341462525,320.20975609756096,656.43
2014-12-31,1467.3400000000001,347.24,1.0863467075831699,-0.004277025268484214,446.55000000000007,350.7900000000001,374.89,34.0,1116.56,359.86,265.24,934.98,488.46,4036.64,1140.01,5328.14,0.0,498.04,7.72,676.28,26.07,702.36,320.0,4625.78,-142.14999999999998,-28.129999999999995,-2.7099999999999227,24.099999999999994,7.825816510194678,2.35,0.15,3.14,2.4,0.76,26.072320981996075,27.719139557822793,30.030221088604822,30.80519453605269,30.293158508274633,22.2,21.91,870.25,5.97,5.25,12,2014,-1.3671089016622773,319.640127388535,1003.67
2015-03-31,1507.52,161.31,0.5,0.0,404.3,166.22,189.78,32.0,1341.3,300.16,834.56,1068.22,413.91,4154.1,1128.76,5415.84,0.0,521.92,7.18,604.15,25.45,629.6,320.0,4786.24,578.18,-11.28,-2.57,23.56,16.0,2.14,0.13,0.5,0.0,0.0,11.92,12.76,13.48,13.8,13.8,10.76,10.7,474.91,6.88,6.19,3,2015,0.0,322.62,161.31
2015-06-30,748.81,179.79000000000002,0.11068865435356201,0.25,187.89000000000004,179.14000000000001,202.84,7.15,569.6700000000001,63.75999999999999,628.61,977.06,568.63,4140.25,1113.66,5397.08,66.21,617.08,6.78,725.91,24.86,750.77,400.0,4646.31,122.53000000000009,-14.51,-322.22,23.7,16.15002920073419,2.46,0.16,0.21,0.25,1.19,13.324805628847846,14.758487247141602,15.475328056288479,16.5927563764292,15.580745822339491,15.25,15.12,523.27,5.7,4.92,6,2015,406.0714285714286,1624.2857142857144,341.1
2015-09-30,1407.42,419.62,0.26477232095909137,-0.006223427429653112,386.54999999999995,429.92999999999995,454.77,6.6,977.49,305.38999999999993,566.21,649.33,910.82,4745.5,1136.5,6021.16,83.32,797.29,6.54,931.04,24.39,955.42,400.0,5065.73,-9.670000000000073,-41.529999999999994,-2.319999999999993,24.839999999999996,6.231769219770268,2.08,0.19,0.48,0.25,0.52,27.86728678094437,31.35345567357241,33.140668840046274,35.92077821011673,33.60402040172468,21.4,20.76,651.5,5.1,4.12,9,2015,-9.86309523809524,1584.8333333333335,760.72
2015-12-31,2090.16,559.46,0.35173370297989665,0.0009029703020295385,579.99,555.4100000000001,581.5400000000001,5.45,1534.7600000000002,522.8,697.53,1008.02,1766.36,5642.4,1138.64,6857.32,0.0,1128.75,6.25,1208.71,23.58,1232.3,400.0,5625.02,165.86,-27.55000000000001,-2.8899999999999864,26.13000000000001,3.875872537804312,1.55,0.22,0.83,0.25,0.3,32.6307170234362,37.02103167749852,39.784048235846626,43.66583223499826,39.93660743231984,23.53,22.94,588.81,4.67,3.21,12,2015,1.4362449799197066,1590.5783132530123,1320.18
