,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,cash,account_receivable,property_plant_equipment,total_asset,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,NPMA%,month,year,operating_profit,depreciation,dividend,ROCE%,number_of_shares,return_old
2000-03-31,83.36,91.61,3.66,14.000000000000002,,117.32,117.32,85.5,0.0,35.01,794.27,0.0,41.78,5605.86,659.16,250.0,4946.7,9.7,-42.86,0.0,5.84,4.32,0.13,3.66,14.0,3.83,6.52,0.0,7.4,0.0,109.9,3,2000,,,350.42076502732243,,25.030054644808743,91.61
2000-06-30,133.25,71.92999999999999,2.8764962700256813,-0.0134022458034039,,88.15,88.15,93.0,0.0,34.52,739.52,0.0,41.38,5199.34,587.1,250.0,4612.24,142.5,-103.61999999999999,-334.54,8.08264562769359,5.04,0.13,6.54,14.0,2.14,5.5418735477559,0.0,6.245603522074109,0.0,75.5,6,2000,,,-0.3351381160074425,,25.00611620795107,163.54
2000-09-30,86.90999999999997,36.099999999999994,1.4447956321378481,4.988859151365422,,53.84,53.84,92.5,0.0,35.05,712.48,0.0,42.65,5151.47,641.68,250.0,4509.8,15.820000000000022,30.799999999999983,-140.45999999999998,16.009911357340723,5.13,0.14,7.99,19.0,2.38,2.806411540773392,0.0,3.204227609697455,0.0,65.77,9,2000,,,124.65279611747093,,24.986232790988733,199.64
2000-12-31,113.22000000000003,87.88999999999999,3.5152331930581155,0.012444388999274743,,113.58999999999997,113.58999999999997,92.0,0.0,35.33,680.12,0.0,41.74,5239.02,678.6,250.0,4560.42,148.11999999999998,-117.65,0.0,6.542951416543407,5.04,0.15,11.5,19.0,1.65,6.712567036483149,0.0,7.702945779570827,0.0,69.0,12,2000,,,0.3111421886053449,,25.00260869565217,287.53
2001-03-31,102.59,45.45,1.82,10.0,,69.64,69.64,92.5,0.0,38.1,594.77,0.0,42.2,5422.54,780.68,250.0,4641.86,26.47,-125.24,40.0,12.705,4.98,0.17,1.82,10.0,5.49,3.3599999999999994,5.04,3.92,3.8,44.3,3,2001,,,249.72527472527474,,24.972527472527474,45.45
2001-06-30,152.26,61.64999999999999,2.463697478991597,0.02031581863514387,,77.23,77.23,96.5,3.28,37.940000000000005,323.53,0.0,44.4,5123.36,704.81,250.0,4418.55,26.689999999999998,219.57,-282.9,9.793613138686133,5.46,0.16,4.28,10.0,2.34,4.812268907563024,6.56218487394958,5.572100840336134,5.456974789915966,42.02,6,2001,,,0.5083701345382963,,25.023364485981304,107.1
2001-09-30,124.20000000000002,62.26000000000002,2.488782475200756,4.247155315889619,,74.99000000000001,74.99000000000001,89.0,5.04,39.22999999999999,258.01,0.0,40.82,5339.86,836.52,250.0,4503.34,70.72,-153.78,-2.8400000000000034,8.942675875361386,4.94,0.19,6.77,14.25,2.1,4.66141237600378,6.220118091639114,5.528993859234768,5.528993859234768,44.68,9,2001,,,106.24789132925642,,25.01624815361891,169.36
2001-12-31,162.19,95.68,3.826622396619378,-0.007109431044883829,,107.93,107.93,95.0,1.82,41.019999999999996,300.14,0.0,49.99,5391.65,743.79,250.0,4647.86,132.47000000000003,112.32,-110.50999999999999,6.204949832775921,5.11,0.16,10.6,14.25,1.34,7.104521581648053,8.95285239963779,8.230848173860549,8.317488680953819,48.97,12,2001,,,-0.17776260416377454,,25.003773584905662,265.04
2002-03-31,115.85,28.07,1.12,10.0,,46.52,46.52,102.0,0.0,41.18,437.23,0.0,48.07,5723.4,878.88,250.0,4844.52,77.34,-97.94,5.8,22.7675,5.26,0.18,1.12,10.0,8.93,1.96,3.32,2.32,2.36,24.23,3,2002,,,250.62499999999997,,25.062499999999996,28.07
2002-06-30,201.87000000000003,129.48000000000002,5.17755633132339,-0.0218184703268788,,138.82,138.82,134.0,0.0,40.99,294.97,0.0,44.94,5700.93,860.72,250.0,4840.22,134.72,-55.099999999999994,-247.69,6.4702820898980535,6.92,0.18,6.3,10.0,1.59,9.073051094890511,11.242693748016503,10.71671977150111,11.17694700095208,49.59,6,2002,,,-0.5456349206348818,,25.00793650793651,157.55
