,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2000-03-31,3503.22,-237.58,-0.95,0.0,319.22,86.45,378.52,2.75,0.0,3416.77,-62.86,1410.32,3644.32,0.0,9608.54,6947.11,26241.34,949.46,4006.58,3515.51,9506.2,10101.96,19608.16,2500.0,6587.84,292.35,-10.44,-982.12,292.07,-0.7225,1.04,2.98,-0.95,0.0,0.0,-3.64,0.0,-14.44,0.0,2.08,-7.11,-6.78,0.0,1.01,1.01,3,2000,0.0,250.08421052631581,-237.58
2000-06-30,3809.43,-152.77,-0.6105320865889586,0.0,300.85,20.129999999999995,297.6,1.88,0.0,3789.2999999999997,-42.57000000000001,1418.97,3405.31,593.95,9533.74,6673.27,25610.61,1051.47,4371.94,3186.26,10057.07,9555.03,19612.1,2500.0,5983.01,599.31,-103.37,-639.12,277.46999999999997,-0.7665444786280029,0.78,3.28,-1.56,0.0,0.0,-2.379509670808249,0.0,-10.206844114256437,0.0,1.08017215319585,-5.57,-5.34,0.0,0.95,0.89,6,2000,0.0,250.22435897435898,-390.35
2000-09-30,4042.7000000000007,-481.03,-1.9265931051894696,0.0,403.6099999999999,-168.29,77.33000000000004,1.5,0.0,4210.99,123.94000000000001,2130.79,3591.64,589.18,10269.96,6469.6,25748.64,1094.59,3726.2,3965.52,10948.86,9565.09,20513.95,2500.0,5234.69,696.8100000000001,-524.6199999999999,-84.20000000000005,245.62,-0.19473494376650105,0.72,3.92,-3.49,0.0,0.0,-7.46347816107783,0.0,-36.76535839702541,0.0,-0.9274144460510912,-8.02,-7.67,0.0,0.94,0.88,9,2000,0.0,249.67908309455586,-871.38
2000-12-31,3811.449999999999,-3095.4,-12.383847352260522,0.0,-380.9799999999999,-2781.73,-2437.51,1.08,0.0,6593.180000000002,-896.09,2650.65,3264.95,570.87,9621.73,6305.4,23115.73,1126.7,4078.74,4510.66,11874.78,9110.65,20985.44,2500.0,2130.29,1108.59,-679.57,-24.819999999999936,344.22000000000014,-0.0224263907734057,1.26,9.85,-15.87,0.0,0.0,-53.5618955424803,0.0,-581.2214783779287,0.0,-78.96946137673378,-26.99,-26.15,0.0,0.81,0.76,12,2000,0.0,249.95463137996222,-3966.78
2001-03-31,3632.36,-337.53,-1.35,0.0,286.1,-22.41,215.95,1.03,0.0,3654.77,36.3,3016.8,2996.97,603.75,10671.99,6041.25,23574.57,1211.54,4141.56,5102.93,13406.43,8416.11,21822.54,2500.0,1740.21,363.38,-12.6,-109.46,238.36,-0.18999999999999997,1.47,12.54,-1.35,0.0,0.0,-5.72,-0.36,-77.6,-32.44,-0.88,-9.18,-9.29,0.0,0.8,0.75,3,2001,0.0,250.02222222222218,-337.53
2001-06-30,4549.02,-2342.95,-9.37012176923536,0.0,-163.01000000000002,-2059.63,-1788.97,1.13,0.0,6608.65,-2115.19,4023.27,2795.96,618.98,11143.45,6133.82,21526.09,1422.73,3972.11,5693.26,14499.21,7753.82,22253.03,2500.0,-728.3,19.139999999999986,870.49,131.98,270.65999999999997,-0.02860154932883758,-3.86,-30.55,-10.72,0.0,0.0,-43.52911045782844,-30.872453441174713,1286.818401928013,-356.69396376768333,-103.5957865755387,-38.55,-32.76,0.0,0.77,0.73,6,2001,0.0,250.04477611940297,-2680.48
2001-09-30,5663.669999999999,315.90999999999985,1.263869794508092,0.0,742.7199999999999,779.04,1060.4499999999998,0.83,0.0,4884.629999999999,383.7299999999998,4335.98,2675.23,0.0,11152.41,6042.08,21045.95,1553.6,3898.64,6542.48,14966.62,6990.18,21956.8,2500.0,-931.39,184.93000000000006,-57.19999999999993,99.77000000000001,281.40999999999997,0.16841133550694828,-2.23,-23.57,-9.46,0.0,0.0,6.006721560368267,2.9766404885454847,-135.67495282440353,58.73120102175022,11.452316996324907,-19.36,-17.08,0.0,0.75,0.75,9,2001,0.0,249.95454545454544,-2364.57
2001-12-31,5791.43,-163.41999999999962,-0.6535532972836112,0.0,646.54,173.8699999999999,488.19000000000005,1.73,0.0,5617.560000000001,536.5400000000002,3341.47,3139.06,653.51,11708.97,6788.0,22426.5,1046.56,4645.41,6313.09,15070.28,8156.57,23226.85,2500.0,-855.92,1590.7899999999997,-2286.81,857.21,314.32000000000005,-0.657444468241343,-5.05,-27.14,-10.11,0.0,0.0,-2.9141624769085253,-1.282541782206414,76.37070874489201,-102.58782795817999,-3.9691565235621886,-14.09,-12.87,0.0,0.78,0.73,12,2001,0.0,250.0484668644906,-2527.99
2002-03-31,5521.74,251.28,1.01,0.0,617.11,587.0,795.92,1.97,0.0,4934.74,377.66,4726.73,3599.89,712.25,14134.45,7402.27,25506.83,1528.11,4717.07,6725.22,16398.58,9452.78,25851.36,2500.0,-401.28,1315.5,-960.32,656.56,208.92,0.4875,-12.27,-64.42,1.01,0.0,0.0,3.96,9.56,-250.48,150.12,25.76,4.73,4.55,0.0,0.86,0.82,3,2002,0.0,248.79207920792078,251.28
2002-06-30,5666.59,5820.1,22.028912372475453,0.0,658.08,164.0,454.22000000000014,3.05,0.0,5502.59,458.69,3801.07,3640.66,667.75,13781.88,8232.67,23379.22,1696.34,4687.49,1224.64,9053.45,5114.45,14167.9,3738.68,9148.05,-913.22,-881.7799999999999,1084.68,290.22,0.03390317176680813,1.25,1.55,22.98,0.0,0.0,99.58065349228677,12.807061327078852,254.49241325695314,553.0043067638659,20.092515375417122,56.24,54.27,0.0,1.52,1.45,6,2002,0.0,264.20278503046126,6071.38
2002-09-30,4662.1,-4.550000000000182,-0.015112093135954635,0.0,305.0999999999999,17.940000000000055,360.75,2.63,0.0,4644.16,40.41999999999996,2899.09,3949.85,907.34,13549.24,8574.95,23523.13,1253.5,4914.39,2549.22,10332.96,4032.71,14365.66,3738.68,9105.56,41.700000000000045,-797.1600000000003,-211.72000000000003,342.81000000000006,-43.33449999999827,1.08,1.58,20.15,0.0,0.0,-0.07736791701762184,-0.010349721353656277,-0.1998846184910486,-0.44530801093818484,-0.017489529128062637,39.1,38.28,0.0,1.31,1.22,9,2002,0.0,301.0833746898263,6066.83
2002-12-31,5571.23,269.5100000000002,0.844300258508856,0.0,592.3400000000001,477.05999999999995,828.7699999999998,2.27,0.0,5094.17,441.1200000000001,3323.33,3986.43,0.0,14139.4,8446.94,24131.4,1133.27,5343.32,1153.02,8877.84,5832.4,14710.23,3738.68,9364.83,-1035.06,-267.5499999999997,1053.6,351.71000000000004,0.6465413157211229,0.91,1.57,19.85,0.0,0.0,4.467773257116889,0.9102279865032502,11.511406648001852,25.338365239239078,1.390011710230197,30.12,29.58,0.0,1.59,1.59,12,2002,0.0,319.2110831234257,6336.34
2003-03-31,4375.56,130.13,0.35,0.0,291.66,203.13,520.79,1.72,24.32,4172.43,98.34,2566.91,4582.9,1010.93,14926.33,8226.75,25130.26,1696.07,5290.86,457.93,11953.82,3608.0,15561.81,3738.68,9511.69,57.42,-77.58,-196.2,317.66,1.2275,0.68,1.64,0.35,0.0,0.0,2.08,3.2,5.48,11.44,6.16,3.06,2.97,0.0,1.25,1.16,3,2003,0.0,371.8,130.13
