,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2000-03-31,339.79,13.97,0.55,0.0,63.56,39.83,58.96,0.43,0.0,299.96,33.86,1.63,178.86,322.81,558.39,543.39,1147.95,94.97,299.77,0.0,820.51,769.73,1590.24,252.54,-442.28,-36.41,-7.04,10.87,19.13,0.19249999999999998,-0.05,-3.6,0.55,0.0,0.0,4.88,0.0,-12.64,0.0,48.64,4.18,4.11,0.0,0.68,0.29,3,2000,0.0,25.4,13.97
2000-06-30,318.36999999999995,6.909999999999998,0.34748563218390804,0.0,52.66,28.769999999999996,47.26,0.43,0.0,289.59999999999997,26.58,10.41,188.6,329.71,570.5,468.14,1090.81,102.81,303.62,0.0,816.18,624.23,1440.41,211.75,-349.61,34.309999999999995,-11.02,-14.51,18.49,0.3097250361794501,-0.05,-4.12,1.05,0.0,0.0,2.528371647509578,0.0,-7.902816091954022,0.0,33.067394636015315,3.22,3.17,0.0,0.7,0.3,6,2000,0.0,19.885714285714283,20.88
2000-09-30,316.6600000000001,8.73,0.4304559270516718,0.0,61.44,28.190000000000012,46.47,0.43,0.0,288.47,27.11,2.34,175.26,354.94,575.06,454.01,1084.62,121.24,292.79,0.0,792.47,627.23,1419.69,211.75,-335.07,19.16,-10.34,-16.9,18.28,0.2459020618556701,-0.05,-4.24,1.46,0.0,0.0,3.2195744680851064,0.0,-10.425288753799393,0.0,39.07124620060791,3.08,3.04,0.0,0.73,0.28,9,2000,0.0,20.28082191780822,29.61
2000-12-31,287.2299999999999,161.83999999999997,7.895458866544789,0.0,53.97,25.129999999999995,43.150000000000006,0.43,0.0,262.0899999999999,19.960000000000008,7.13,151.94,345.36,532.44,440.78,1022.75,122.59,234.43,20.48,586.72,609.25,1195.97,211.75,-173.22,23.710000000000004,1.0199999999999996,-19.93,18.020000000000003,0.014786980968858134,-0.1,-6.9,9.34,0.0,0.0,63.29892504570383,0.0,-373.7071151736746,0.0,94.54262522851919,15.37,15.17,0.0,0.91,0.32,12,2000,0.0,20.49785867237687,191.45
2001-03-31,300.55,34.67,1.6399999999999997,0.0,44.33,12.65,29.78,0.43,0.0,287.9,9.21,7.38,173.19,332.93,543.54,427.85,1023.61,116.73,241.92,40.96,571.26,590.9,1162.16,211.75,-138.55,11.03,-5.84,-4.93,17.13,0.065,-0.13,-8.39,1.64,0.0,0.0,13.56,4.68,-100.08,-47.76,11.2,11.67,11.54,0.0,0.95,0.37,3,2001,0.0,21.14024390243903,34.67
2001-06-30,303.90000000000003,12.339999999999996,0.582744097000638,0.0,48.68000000000001,27.590000000000003,44.92999999999999,6.75,0.0,276.31000000000006,20.849999999999998,9.69,204.43,331.76,577.41,417.74,1032.11,124.03,242.97,61.44,586.06,572.26,1158.32,211.75,-126.21,-15.09,8.95,8.45,17.34,2.8952674230145874,-2.26,-9.18,2.22,0.0,0.0,4.777451606041266,3.97945968942778,-39.11210380770048,-20.747789831950644,9.470904062965323,7.92,7.78,0.0,0.99,0.42,6,2001,0.0,21.175675675675674,47.01
2001-09-30,294.78,0.6499999999999986,0.03068610994544685,0.0,49.7,16.239999999999995,33.78,4.69,0.0,278.53,18.98,5.18,202.4,304.23,546.7,412.16,985.41,94.72,226.77,81.92,557.33,553.64,1110.97,211.75,-125.56,25.389999999999997,-0.5499999999999998,-29.36,17.54,38.128000000000085,-1.58,-8.85,2.25,0.0,0.0,0.26403692824171154,0.29785984053713743,-2.070835081829622,-1.1287033151489696,0.7195551825430115,5.36,5.3,0.0,0.98,0.44,9,2001,0.0,21.182222222222222,47.66
2001-12-31,289.56999999999994,7.100000000000001,0.3358108108108109,0.0,42.95999999999998,22.610000000000007,39.89999999999999,4.44,0.0,266.98,14.469999999999999,6.49,228.02,285.92,550.44,442.22,1028.26,123.17,237.92,0.0,509.59,637.11,1146.7,211.75,-118.45,30.690000000000005,-55.050000000000004,25.669999999999998,17.29,3.2971690140845062,-1.59,-9.68,2.59,0.0,0.0,2.7642804967129297,3.998612125639154,-23.976113951789632,-19.474433893352817,7.909057706355005,4.67,4.61,0.0,1.08,0.52,12,2001,0.0,21.142857142857142,54.76
2002-03-31,276.72,7.38,0.35,0.0,47.64,21.92,39.08,6.67,0.0,254.8,18.22,64.47,245.19,293.9,648.66,441.45,1121.1,310.12,243.93,45.45,619.6,593.01,1212.62,211.75,-110.99,3.41,3.46,51.11,17.16,4.7675,-2.55,-10.93,0.35,0.0,0.0,2.64,8.16,-26.6,-23.64,17.48,2.71,2.67,0.0,1.05,0.57,3,2002,0.0,21.085714285714285,7.38
2002-06-30,302.79999999999995,2.88,0.13473684210526315,0.0,46.55,17.78,35.46000000000001,7.74,0.0,285.00999999999993,12.810000000000002,24.53,186.46,296.5,541.32,463.8,1038.13,244.63,218.43,68.18,555.28,571.64,1126.92,211.75,-108.11,48.56999999999999,-42.82,-45.69,17.680000000000003,14.356875,-3.03,-10.42,0.48,0.0,0.0,1.111578947368421,4.311578947368421,-10.655438596491228,-9.83578947368421,9.229473684210527,1.8,1.77,0.0,0.97,0.44,6,2002,0.0,21.375,10.26
