,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2014-03-31,182.97,16.25,0.08,0.0,33.41,21.92,35.79,,161.05,21.71,24.29,132.59,38.36,197.17,368.04,567.26,25.0,119.29,49.47,207.02,65.78,272.8,100.0,294.46,16.77,-3.46,-15.82,13.87,0.0,0.0,0.93,0.08,0.0,0.0,11.44,0.0,22.08,0.0,24.32,8.89,8.88,0.95,0.77,3,2014,0.0,203.125,16.25
2014-06-30,165.75000000000003,13.600000000000001,0.06834170854271357,0.0,29.760000000000005,18.53,32.1,,147.21999999999997,17.96,43.51,110.83,41.86,197.95,357.19,557.22,40.0,116.02,41.07,205.8,59.36,265.16,100.0,292.06,37.86,-2.54,-16.1,13.570000000000002,0.0,0.0,0.91,0.15,0.0,0.0,9.768308207705193,0.0,18.625393634840872,0.0,20.97634840871022,8.58,8.56,0.96,0.76,6,2014,0.0,199.00000000000003,29.85
2014-09-30,157.78999999999996,7.049999999999997,0.03247967479674796,0.07,22.510000000000005,10.019999999999996,23.849999999999994,5.65,147.77000000000004,9.409999999999997,160.54,115.0,44.04,320.97,346.92,670.0,0.0,107.49,33.74,144.83,53.63,198.46,135.0,471.55,2.4399999999999977,-3.3599999999999994,117.94,13.830000000000002,43.4948936170213,1.62,0.42,0.17,0.07,0.41,4.210894308943088,0.0,5.983902439024388,0.0,7.34422764227642,7.31,7.29,2.22,1.91,9,2014,15.194117647058823,217.05882352941174,36.9
2014-12-31,185.94000000000005,21.509999999999998,0.09206471494607088,0.0049678238013233095,38.25,27.879999999999995,41.45,3.64,158.05,27.36,184.44,132.36,34.15,352.07,335.93,693.18,0.0,116.83,26.57,152.07,48.06,200.12,135.0,493.06,39.48,-2.5600000000000005,-13.019999999999996,13.57,9.884351464435147,1.0,0.41,0.25,0.07,0.28,12.417688751926038,0.0,17.455469953775037,0.0,21.3295531587057,8.46,8.44,2.32,2.09,12,2014,1.160682352941178,233.64,58.41
2015-03-31,183.33,26.5,0.1,0.1,45.51,33.9,47.3,3.72,149.42,33.45,186.39,136.18,31.9,356.39,330.32,694.26,0.0,92.58,24.4,132.16,42.54,174.7,135.0,519.56,17.73,-7.76,-8.02,13.4,9.3,0.97,0.34,0.1,0.1,1.0,15.28,21.48,20.4,26.04,24.12,14.49,14.45,2.7,2.46,3,2015,26.5,265.0,26.5
2015-06-30,179.58,19.17,0.07135756514123058,0.0013575651412305624,36.580000000000005,24.630000000000003,38.17,4.5,154.95000000000002,23.869999999999997,206.37,118.99,36.02,362.64,325.76,690.92,0.0,104.81,23.56,142.17,37.03,179.2,135.0,511.72,62.64,-8.97,-33.69,13.540000000000001,15.76532211789254,1.19,0.35,0.17,0.1,0.59,11.098200131377274,15.749034377052771,14.976693671994745,19.073457411867746,17.914946354280712,12.63,12.58,2.55,2.3,6,2015,0.3647058823529399,268.6470588235294,45.67
2015-09-30,156.28000000000003,14.519999999999996,0.05307193886027579,0.08180702285898576,28.78,18.370000000000005,32.040000000000006,3.88,137.90999999999997,17.669999999999995,161.88,98.71,37.56,299.75,313.51,615.74,0.0,94.19,0.0,101.38,9.71,111.09,135.0,504.65,29.709999999999994,-1.3900000000000006,-72.81,13.669999999999998,18.28084710743802,1.04,0.22,0.22,0.18,0.82,9.437155673699948,11.540734341252698,11.511786010965274,11.897763748130915,14.42591792656587,11.64,11.59,2.96,2.59,9,2015,22.381657754010693,273.59090909090907,60.19
2015-12-31,153.95999999999992,22.53,0.08443302707930368,-0.004554796026024278,38.43000000000001,28.179999999999993,41.739999999999995,3.86,125.79000000000008,27.13000000000001,175.27,99.83,34.94,311.3,307.84,621.03,0.0,73.72,0.0,85.92,7.94,93.86,135.0,527.17,21.250000000000014,-7.859999999999999,0.0,13.560000000000002,11.427696404793608,0.99,0.18,0.31,0.18,0.58,14.511586073500968,17.42044003868472,17.09360251450677,17.671015473887813,21.396963249516443,12.34,12.29,3.62,3.22,12,2015,-1.2153958944281555,266.83870967741933,82.72
2016-03-31,153.78,22.46,0.08,0.14,39.86,28.15,41.57,3.86,125.63,27.53,202.08,113.74,51.84,369.63,298.95,670.62,0.0,95.86,0.0,112.62,8.37,120.99,135.0,549.63,31.33,-4.51,0.0,13.42,12.062499999999998,0.95,0.22,0.08,0.14,1.75,13.4,16.48,16.36,16.8,20.16,14.66,14.61,3.28,2.82,3,2016,39.30500000000001,280.75,22.46
2016-06-30,161.79999999999998,20.72,0.07677628531727651,-0.005641500694766099,38.09,26.009999999999998,39.51,3.7,135.8,24.72,172.65,117.44,52.5,344.04,291.72,637.75,0.0,83.85,0.0,96.52,8.67,105.19,135.0,532.56,13.490000000000002,-5.75,-37.17,13.500000000000002,12.050596042471042,0.94,0.2,0.16,0.14,0.88,12.994386289949048,15.64316813339509,15.566391848077812,15.87349698934692,19.213265400648446,13.77,13.68,3.56,3.02,6,2016,-1.5225000000000009,269.875,43.18
