,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2000-03-31,56.19,-225.48,-3.97,0.0,6.6,-72.87,-68.15,0.06,0.0,129.06,-80.83,18.65,0.0,2017.79,2172.37,139.16,2337.6,1832.36,51.54,0.0,6436.2,4.44,6440.64,568.0,-4103.67,6.31,-0.09,-8.3,4.72,-0.0025,-0.01,-1.57,-3.97,0.0,0.0,-38.6,0.0,21.96,0.0,7.120000000000001,-499.4,-401.28,0.34,0.02,3,2000,0.0,56.795969773299745,-225.48
2000-06-30,47.290000000000006,-202.74000000000004,-3.5271892952220827,0.0,4.99,-69.1,-64.73999999999998,0.06,0.0,116.38999999999999,-79.86,16.43,0.0,2400.73,2548.48,245.04,2810.58,2119.59,173.1,0.0,7155.36,4.26,7159.62,568.0,-4324.54,8.95,-0.03,-11.149999999999999,4.36,-0.005280408404853507,-0.01,-1.66,-7.45,0.0,0.0,-28.86140395124002,0.0,18.748549810844896,0.0,6.1927028163093745,-524.14,-413.82,0.36,0.02,6,2000,0.0,57.479194630872485,-428.22
2000-09-30,60.88000000000001,-39.96999999999997,-0.7034597065293999,0.0,17.53,-70.11000000000001,-65.88000000000002,0.06,0.0,130.99,-64.25999999999999,14.65,0.0,2081.48,2195.35,239.18,2451.6,1894.27,175.55,0.0,6588.23,260.99,6849.22,568.0,-4364.5,13.090000000000002,0.6,-15.470000000000002,4.23,-0.029283837878408825,-0.01,-1.57,-8.24,0.0,0.0,-6.522369123646378,0.0,3.664137209252651,0.0,1.751819560434865,-346.35,-284.86,0.33,0.02,9,2000,0.0,56.81917475728155,-468.19
2000-12-31,93.06,-462.92,-8.148617026989292,0.0,14.859999999999996,-285.53999999999996,-283.74,0.06,0.0,378.59999999999997,-11.689999999999998,15.76,0.0,1739.64,1853.34,267.61,2131.48,1814.29,178.35,0.0,6706.26,252.06,6958.31,568.0,-4827.45,31.04,-0.07,-29.870000000000005,1.799999999999999,-0.0,-0.01,-1.44,-16.39,0.0,0.0,-86.86555014982117,0.0,38.361640622482845,0.0,21.63684033035839,-473.0,-361.71,0.28,0.02,12,2000,0.0,56.80964002440513,-931.11
2001-03-31,67.81,-134.64,-2.37,0.0,25.94,5.66,8.34,0.06,0.0,62.15,4.69,20.02,0.0,1716.66,1832.54,265.6,2111.43,1806.79,180.6,0.0,6821.03,250.6,7071.63,568.0,-4960.79,25.12,-0.28,-20.58,2.68,-0.005,-0.01,-1.43,-2.37,0.0,0.0,-25.52,1.0,10.84,11.88,-0.48,-201.44,-198.55,0.27,0.02,3,2001,0.0,56.81012658227847,-134.64
2001-06-30,9.530000000000001,-150.82,-2.6575513206754016,0.0,-2.4800000000000004,-10.86,-7.4399999999999995,0.06,0.0,20.390000000000008,-18.67,13.05,0.0,1712.92,1819.86,262.21,2095.61,1794.4,183.49,0.0,6956.03,250.6,7206.63,568.0,-5111.61,-2.830000000000002,-0.03999999999999998,-4.110000000000003,3.4199999999999995,-0.004731799496088053,-0.01,-1.41,-5.03,0.0,0.0,-28.783975338050862,-0.443805787150564,11.792553772857845,12.78583339171863,0.2324696980312478,-416.37,-369.1,0.26,0.02,6,2001,0.0,56.751491053677924,-285.46
2001-09-30,35.599999999999994,-155.40000000000003,-2.735344553826612,0.0,10.5,-12.96,-10.32,0.06,0.0,48.57000000000001,-17.36,9.76,0.0,1691.13,1787.38,259.58,2060.29,1786.13,185.37,0.0,7076.12,250.6,7326.72,568.0,-5267.01,7.260000000000002,0.0,-10.539999999999996,2.6400000000000006,-0.007092342342342341,-0.01,-1.39,-7.76,0.0,0.0,-30.173388377262626,-1.127977135598603,11.801460781200381,12.901238488409023,0.5075897110193713,-441.92,-390.35,0.25,0.01,9,2001,0.0,56.81185567010309,-440.86
2001-12-31,12.0,955.38,16.82294721293633,0.0,0.5600000000000023,-9.54,-3.6999999999999993,0.06,0.0,21.529999999999973,0.21000000000000085,5.9,0.0,893.34,966.81,134.0,2045.3,558.19,166.06,1.75,1237.04,5119.68,6356.72,568.0,-4311.62,-3.1400000000000006,-1.74,0.8299999999999983,5.84,0.0013463752642927421,-0.01,-1.47,9.06,0.0,0.0,186.87212003420666,-9.878375184638111,-88.60828267122754,-83.63195833009406,-25.475809686698284,500.75,411.81,0.78,0.06,12,2001,0.0,56.790286975717436,514.52
2002-03-31,5.62,58.96,6.63,0.0,-0.55,-12.31,-9.95,0.06,0.0,17.92,-17.93,99.9,0.0,479.98,645.52,133.76,1634.71,260.0,29.67,0.0,597.11,5009.84,5606.96,249.22,-3972.3,-5.93,-0.07,100.0,2.36,0.0025,-0.0,-1.41,6.63,0.0,0.0,14.44,-2.64,-5.92,-5.28,-4.76,0.0,1049.11,1.08,0.28,3,2002,0.0,8.89291101055807,58.96
2002-06-30,10.739999999999998,4051.0,129.13057791316703,0.0,9.15,-9.889999999999999,-8.220000000000002,1.07,4.55,20.64,-1.4299999999999997,6.34,0.0,479.98,546.66,133.48,1424.53,260.0,29.67,1.75,606.24,739.54,1345.78,249.22,78.69,-14.96,0.020000000000000004,-78.62,1.6700000000000004,0.0025363860775117256,3.38,17.1,131.01,0.0,0.0,1137.4845594604326,-4.967697982462116,20592.21207019046,-643.9082813458039,-10.684493279739948,28054.33,25122.0,0.9,0.11,6,2002,0.0,31.37134569880162,4109.96
