,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,property_plant_equipment,total_asset,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,TIE,month,year,dividend,ROCE%,number_of_shares,return_old
2002-09-30,,,,,,,,,1.93,,,118.87,0.0,25.06,6241.73,6050.6,50.0,191.13,,,,,,0.0,31.66,27.13,0.0,0.0,,,,,0.0,9,2002,,,4.6745300405455215,126.82
2002-12-31,527.3500000000001,14.490000000000009,0.581404713042248,0.0,0.0,33.91,37.17999999999998,8.23,18.21,846.52,0.0,436.69,0.0,108.11,9238.03,7683.42,1000.0,1554.61,-2386.0599999999995,-105.77000000000001,2809.6600000000008,3.2700000000000005,3.5351880607315365,5.3,4.94,5.67,0.0,0.0,0.6275479442360771,0.0,3.728373080461399,0.0,0.0,12,2002,0.0,,24.922398589065256,141.31
2003-03-31,538.44,51.68,0.52,0.55,0.0,76.46,82.91,11.94,24.3,0.0,0.0,198.03,0.0,146.07,9923.48,8379.7,1000.0,1543.79,-1192.15,-51.23,1004.72,6.45,5.7425,7.74,5.43,0.52,0.55,1.06,2.08,0.0,13.4,0.0,0.0,3,2003,54.66153846153847,,99.38461538461539,51.68
2003-06-30,683.3899999999999,98.23999999999998,0.982924226254002,0.0030929316148098638,0.0,146.89,153.15,20.11,135.66,1385.42,0.0,125.06,0.0,170.36,11104.56,9462.53,1000.0,1642.03,-1106.8600000000001,-31.110000000000007,1064.9999999999998,6.260000000000001,5.116111563517916,12.25,5.76,1.5,0.55,0.37,3.5385272145144078,0.0,23.93092849519744,0.0,0.0,6,2003,0.3091282051281965,,99.94666666666666,149.92
2003-09-30,697.8300000000002,126.41999999999999,1.2626445682854455,0.0009696750379967065,0.0,171.82000000000002,180.16000000000003,33.63,213.78,711.94,0.0,222.91,0.0,190.37,12195.57,10427.12,1000.0,1768.45,-808.7099999999996,-28.429999999999993,935.0,8.34,6.656029900332225,19.02,5.9,2.76,0.55,0.2,4.153917637692697,7.850355359339943,28.601644351161614,51.603734529926896,0.0,9,2003,0.0970869565217427,,100.1231884057971,276.34
2003-12-31,806.9199999999998,76.52000000000004,0.654906761888568,0.07869518805750443,0.0,111.82999999999998,122.44999999999993,36.0,311.72,1010.4899999999998,0.0,225.04,0.0,223.73,14297.08,9453.24,2500.0,4843.83,-1857.0300000000002,-49.72000000000001,1908.8600000000001,10.620000000000001,13.741803450078404,18.58,1.95,3.02,0.55,0.18,2.1425426514765076,3.738606812900302,6.314862551720232,9.5677107067959,0.0,12,2003,9.194829158268547,,116.84105960264901,352.86
2004-03-31,923.74,151.93,0.61,0.7,0.0,216.57,229.0,23.1,112.49,992.06,0.0,202.15,0.0,231.14,16238.42,11216.8,2525.38,5021.62,-1732.31,-18.8,1728.22,12.43,9.4675,11.62,2.23,0.61,0.7,1.15,3.76,6.64,12.12,18.52,0.0,3,2004,174.34590163934428,,249.06557377049182,151.93
2004-06-30,1052.33,150.75,0.5976608959957711,0.008791192126294657,0.0,225.2,239.51,27.25,238.26,1154.9,0.0,147.3,0.0,269.59,17892.8,12890.5,2529.4,5002.3,-1509.75,-99.37,1554.2699999999998,14.309999999999999,11.399440796019903,13.78,2.58,1.2,0.7,0.58,3.366823047442844,6.076219109290339,12.052828069248049,18.148969208404914,0.0,6,2004,2.217431693989056,,252.23333333333335,302.68
2004-09-30,1085.2100000000003,151.04000000000002,0.5992065591113463,-0.00046284051838141067,0.0,237.70000000000005,254.65999999999997,23.2,407.03,1102.6,0.0,285.2,0.0,289.88,18985.93,13830.2,2532.12,5155.73,-717.4099999999999,-42.08999999999999,897.4099999999999,16.960000000000004,9.68030124470339,11.39,2.68,1.8,0.7,0.39,3.182452613946928,5.805645772723267,11.717817155955217,17.45688442211055,0.0,9,2004,-0.11666666666667425,,252.06666666666666,453.72
2004-12-31,1220.0099999999998,115.82999999999993,0.45961864629971,-0.00014830421677937747,0.0,172.30999999999995,134.12,23.9,625.96,1382.9100000000003,0.0,465.13,0.0,294.48,22739.53,17464.52,2535.25,5274.28,-3051.47,-60.420000000000016,3291.8100000000004,-38.190000000000005,13.00578218078219,11.49,3.31,2.26,0.7,0.31,2.033710824335,3.7420279167764003,8.785630761127202,9.159833552804841,0.0,12,2004,-0.037374631268448866,,252.0132743362832,569.55
