,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2000-03-31,4244.9,175.92,0.72,1.25,468.69,306.78,409.84,11.25,0.0,3938.12,162.86,764.28,2518.03,1244.6,6240.07,3429.27,17694.05,796.71,1479.45,0.0,3995.08,2237.9,6232.99,3000.0,10197.76,-32.28,-136.97,169.96,103.06,3.9074999999999998,3.31,0.61,0.72,1.25,1.74,3.96,0.0,6.919999999999999,0.0,8.96,4.3,4.14,1.56,1.25,3,2000,305.41666666666663,244.33333333333331,175.92
2000-06-30,4371.27,249.41,1.0144577151858556,0.007739088864332924,639.6299999999999,411.6,530.8,10.75,0.0,3959.67,189.34999999999997,631.22,2773.33,1230.29,6535.93,3354.58,17046.68,628.86,1813.14,217.53,4354.4,2101.65,6456.05,3000.0,9372.68,141.59,262.17,-485.54999999999995,119.19999999999999,2.6475475121286234,3.44,0.69,1.73,1.25,0.72,5.863917428819975,0.0,10.648874050737074,0.0,13.275909058848423,5.16,4.94,1.5,1.22,6,2000,1.9026974951830766,245.85549132947978,425.33
2000-09-30,4672.08,323.52000000000004,1.317668424918208,-0.0016846640764392018,562.77,490.5200000000001,607.2400000000001,10.5,0.0,4181.56,224.67000000000002,777.55,3035.54,1403.48,7441.13,3362.26,17697.51,1080.26,1699.7,211.89,4781.82,2091.24,6873.07,3000.0,9579.39,-338.46000000000004,30.049999999999997,362.59999999999997,116.72000000000003,1.990637363996043,3.29,0.72,3.05,1.25,0.41,7.30981959003806,0.0,13.513661748013623,0.0,16.174919943914002,5.92,5.64,1.56,1.26,9,2000,-0.41362645693163813,245.52459016393445,748.85
2000-12-31,5716.9000000000015,208.47000000000003,0.8471026407053024,0.0029109183218450647,686.8,414.27,639.9899999999998,11.75,0.0,5302.629999999999,237.52999999999997,763.26,3065.09,1606.81,6961.16,3311.84,17679.22,997.3,1888.64,643.42,4622.5,1775.65,6398.16,3000.0,9991.2,821.3,-524.02,-418.45,225.72000000000003,3.4670532930397657,3.53,0.64,3.89,1.25,0.32,4.712416746751348,0.0,8.344723185559689,0.0,10.827234780428697,5.27,5.04,1.51,1.16,12,2000,0.7163702642336034,246.09768637532133,957.32
2001-03-31,4767.69,273.95,1.11,1.25,646.84,449.94,591.9,10.25,0.0,4317.74,231.85,977.41,3057.22,1555.55,7026.18,3381.36,17980.07,1218.65,1740.49,607.89,4613.32,1793.1,6406.42,3000.0,10339.04,332.46,-320.19,143.14,141.96,2.3075,2.97,0.62,1.11,1.25,1.13,6.08,10.08,10.6,10.68,13.479999999999999,6.03,5.75,1.52,1.19,3,2001,308.5022522522522,246.80180180180176,273.95
2001-06-30,4609.570000000001,110.90000000000003,0.4495361829284138,-0.0005223165220564532,620.37,271.14000000000004,419.84000000000003,13.75,0.0,4338.450000000001,268.16999999999996,808.14,3309.2,1364.77,7011.43,3388.56,17934.27,1251.53,1674.93,1111.48,5068.98,1184.82,6253.79,3000.0,10423.46,54.02000000000004,268.14,-519.5999999999999,148.70000000000002,7.643211226330026,3.96,0.6,1.56,1.25,0.8,2.478212290502794,4.748946342730935,4.253303884630377,4.483835260491102,6.4548785241003,4.21,4.1,1.38,1.11,6,2001,-0.12885481635476026,246.69871794871796,384.85
2001-09-30,4624.6900000000005,291.18999999999994,0.9992911662031831,0.19173971650896077,671.71,460.15999999999997,611.97,11.75,0.0,4164.51,298.85,904.21,3024.33,1333.27,7106.66,3349.84,17981.86,1028.28,1759.22,815.09,4427.19,1160.5,5587.68,3000.0,11175.79,890.8899999999999,-713.3100000000001,1.2799999999999727,151.81,2.936881761049487,3.15,0.5,2.32,1.25,0.54,6.478163422282703,11.405702621146677,10.42364061298148,11.21618188272883,15.006596651085735,4.97,4.83,1.61,1.3,9,2001,55.872292219274925,291.3965517241379,676.04
2001-12-31,4359.029999999999,245.24,0.950315647794373,-0.16146786217975595,632.4099999999999,444.79999999999995,574.77,13.5,0.0,3914.239999999998,217.08000000000004,902.5,2894.3,1236.04,6619.39,3305.7,17584.65,756.81,1620.37,650.8,3858.37,1042.66,4901.03,3000.0,11450.48,434.8100000000002,6.330000000000041,-622.49,129.97000000000003,3.550030990050562,3.54,0.43,3.57,1.25,0.35,5.5794442514762075,9.817266411948594,8.57147447030219,9.146455366446682,12.617636332059744,5.19,5.02,1.72,1.4,12,2001,-41.66865884284749,258.06162464985994,921.28
2002-03-31,4258.28,272.83,0.94,1.25,552.86,385.28,530.2,14.2,0.0,3873.0,205.01,1158.53,2846.44,1191.63,6684.86,3270.92,17793.57,989.88,1791.57,652.45,4242.1,544.63,4786.73,3000.0,11760.52,579.92,-79.74,-254.55,144.92,3.7775000000000003,3.62,0.41,0.94,1.25,1.33,6.120000000000001,8.6,9.28,9.88,11.36,6.7,6.41,1.58,1.29,3,2002,362.8058510638298,290.24468085106383,272.83
2002-06-30,4574.61,264.74000000000007,0.9110794873225815,0.001435488460879333,563.32,389.01,538.98,16.0,0.0,4185.6,202.39,1032.69,2965.91,1129.03,6397.68,3259.43,17490.14,866.94,1873.15,651.68,4149.37,616.9,4766.27,3000.0,11606.97,277.46000000000004,162.76999999999998,-555.6600000000001,149.97,4.391082288282843,4.14,0.41,1.85,1.25,0.68,6.04759789422773,8.608469966702014,9.120644381196868,9.613119779749615,11.425429246423723,6.37,6.09,1.54,1.27,6,2002,0.4171219091431908,290.5783783783784,537.57
2002-09-30,4319.210000000001,223.15999999999997,0.7656430008018612,0.003812838379636185,580.1199999999999,335.30999999999995,491.8399999999999,15.1,0.0,3983.91,191.17000000000007,1401.38,2735.46,1126.11,6468.89,3251.79,17505.03,827.48,1699.99,548.9,3875.65,632.09,4507.74,3000.0,11878.58,423.6,97.21000000000001,-152.12,156.53000000000003,4.934381945689192,3.81,0.38,2.61,1.25,0.48,5.104286672012408,7.333745218408633,7.5097551036504395,7.7444349506395165,9.551469772455404,6.02,5.78,1.67,1.38,9,2002,1.111318214766527,291.4674329501916,760.73
2002-12-31,4743.269999999999,202.57999999999993,0.6960789361680039,-0.0018779041340977248,609.0600000000002,297.1700000000001,466.19000000000005,17.7,0.0,4446.089999999998,167.20999999999992,1135.09,3057.6,1162.19,6349.46,3514.72,18398.54,750.95,1949.21,51.39,3599.13,621.11,4220.24,3000.0,12977.14,317.30999999999995,-14.840000000000003,-568.7599999999999,169.02000000000004,6.360090458090633,4.09,0.33,3.31,1.25,0.38,4.4077989432269975,6.5780510946631905,6.241577892890137,6.636933904973476,7.999650372154339,5.63,5.38,1.76,1.44,12,2002,-0.5465268372863079,291.03021148036254,963.31
2003-03-31,4479.9,276.85,0.9500000000000001,1.25,565.01,387.88,547.04,16.4,0.0,4092.01,204.1,1069.93,2860.66,1176.89,6326.12,3585.09,18510.85,755.6,1848.32,552.92,3971.52,147.58,4119.1,3000.0,13155.11,366.68,-220.29,32.83,159.16,4.315,3.74,0.31,0.95,1.25,1.32,6.0,8.56,8.4,8.88,10.680000000000001,6.42,6.18,1.59,1.3,3,2003,364.2763157894737,291.42105263157896,276.85
