,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2003-12-31,,,,,,,,,,,122.96,16.07,2625.2,2882.3,224.77,3142.8,27.98,179.77,36.9,1001.71,1226.74,2228.45,800.0,914.34,,,,,,0.0,2.44,2.75,0.0,0.0,,,,,,9.15,9.11,0.0,2.88,0.26,12,2003,,79.90181818181817,219.73
2004-03-31,330.0,2.76,0.019999999999999997,0.0,109.95,15.92,20.35,3.01,314.08,7.54,430.53,16.66,2862.22,3415.9,280.18,3719.39,7.56,128.65,46.57,910.09,1114.67,2024.75,1000.0,1694.63,-302.47,-59.84,670.94,4.43,37.5825,1.77,1.19,0.02,0.0,0.0,0.28,0.0,0.64,0.0,2.28,0.86,0.84,0.0,3.75,0.61,3,2004,0.0,138.0,2.76
2004-06-30,729.19,64.78,0.35488007106899616,0.0,225.97000000000003,85.47,106.33000000000001,2.1,643.72,93.24,85.15,10.1,2755.29,3004.31,292.85,3304.61,69.76,107.33,56.07,443.93,1101.27,1545.2,1000.0,1759.42,-379.04999999999995,-18.599999999999994,52.26999999999998,20.86,1.4778936400123497,1.19,0.88,0.37,0.0,0.0,7.826544270062185,0.0,14.732318625999406,0.0,13.581356233343204,6.47,6.38,0.0,6.77,0.56,6,2004,0.0,182.54054054054055,67.54
2004-09-30,701.47,72.74,0.38890076988879385,0.0,237.8,109.85000000000001,101.07,4.63,591.6100000000001,107.94,127.05,30.25,2746.83,3048.73,292.15,3345.82,50.0,109.24,18.16,396.29,1117.38,1513.67,1000.0,1832.15,117.53999999999996,-25.67,-49.97000000000003,-8.779999999999998,2.979551828430025,2.53,0.83,0.75,0.0,0.0,8.690635871114914,0.0,15.887892785856858,0.0,14.850824066153407,8.05,7.97,0.0,7.69,0.76,9,2004,0.0,187.04,140.28
2004-12-31,787.3799999999999,62.06,0.06440940990412176,0.0,230.10000000000002,109.27999999999997,116.05000000000001,2.78,678.1000000000001,100.16999999999999,160.17,23.53,3179.05,3494.17,285.96,3785.86,316.27,222.08,0.0,736.4,1155.25,1891.65,1000.0,1894.21,-264.29999999999995,19.08,278.33000000000004,6.77,10.79190138575572,1.47,1.0,0.21,0.0,0.0,6.551357121676387,11.34832460215479,13.102714243352773,17.678849461302757,12.894150439853712,8.02,7.94,0.0,4.74,0.43,12,2004,0.0,963.5238095238096,202.34
2005-03-31,336.04,31.52,0.03,0.0,131.26,40.51,46.02,2.23,295.53,37.79,57.3,10.59,3370.81,3556.7,280.76,3843.95,321.5,311.21,0.0,810.55,1107.67,1918.22,1000.0,1925.73,-59.07,-3.25,-40.55,5.51,18.595,1.16,1.0,0.03,0.0,0.0,3.28,4.28,6.56,6.96,5.36,9.46,9.38,0.0,4.39,0.23,3,2005,0.0,1050.6666666666667,31.52
2005-06-30,436.2,18.080000000000002,0.018225806451612904,0.09,131.94,34.27,42.04999999999999,1.99,401.93000000000006,28.449999999999996,300.14,10.85,3510.77,3890.91,274.62,4171.2,595.0,81.88,0.0,883.71,1333.69,2217.4,1100.0,1953.81,-341.51,-1.37,585.7199999999999,7.779999999999999,27.296460176991147,1.12,1.13,0.05,0.09,1.8,1.7350967741935486,2.916129032258065,3.7034838709677422,3.8930322580645162,3.3098064516129035,6.49,6.42,0.0,4.4,0.43,6,2005,89.28,992.0,49.6
2005-09-30,346.78,20.109999999999992,0.02019365944627743,0.0003485870032993679,120.40000000000003,30.269999999999996,37.07000000000001,1.57,316.51,31.74000000000001,118.89,11.52,3659.18,3837.12,268.85,4112.68,763.39,101.35,0.0,1054.91,1083.85,2138.76,1100.0,1973.91,-28.920000000000016,-1.2299999999999995,-151.09999999999997,6.800000000000001,19.438032073595235,0.87,1.08,0.07,0.09,1.29,1.961669774781236,3.254063979342991,4.07334959116339,4.223359632764308,3.9694964854396777,6.27,6.23,0.0,3.64,0.17,9,2005,0.3471428571428419,995.8571428571427,69.71
2005-12-31,415.52,29.730000000000004,0.026907683024939667,0.008881306746351004,139.89,42.61999999999999,49.41000000000001,1.22,372.89999999999986,39.43999999999998,62.65,5.56,3690.7,3809.74,264.19,4080.6,768.34,87.09,0.0,1047.01,1029.94,2076.94,1100.0,2003.65,-1.0199999999999818,-2.2300000000000004,-52.98000000000002,6.789999999999999,11.338768920282542,0.67,1.04,0.09,0.09,1.0,2.9179887369267905,4.4846138374899445,5.931649235720033,6.099074818986324,5.824018503620274,6.52,6.48,0.0,3.64,0.11,12,2005,9.812857142857155,1104.888888888889,99.44
2006-03-31,312.76,10.5,0.01,0.0,100.14,20.94,27.76,1.19,291.81,18.19,21.98,6.47,3754.47,3850.96,259.1,4119.72,758.87,91.2,0.0,1013.32,1092.24,2105.57,1100.0,2014.15,-92.68,-1.39,53.39,6.82,29.75,0.65,1.05,0.01,0.0,0.0,1.0,2.12,2.08,2.12,2.68,3.39,3.36,0.0,3.8,0.1,3,2006,0.0,1050.0,10.5
