,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2000-03-31,207.12,-27.02,-1.16,0.0,53.35,-5.72,1.84,,212.84,-9.44,25.04,154.68,18.44,237.76,225.87,478.03,391.44,109.39,76.81,837.88,19.78,857.66,233.1,-389.15,21.92,-10.46,-0.94,7.56,0.0,0.0,-2.2,-1.16,0.0,0.0,-22.6,0.0,27.76,0.0,6.36,-13.3,-13.05,0.28,0.26,3,2000,0.0,23.293103448275865,-27.02
2000-06-30,133.17000000000002,-32.2,-1.3810874704491727,0.0,41.48,-12.11,-6.6499999999999995,,145.28,-16.310000000000002,22.69,83.11,11.64,152.38,221.69,389.14,386.51,58.82,77.67,784.18,18.47,802.66,233.1,-421.34,2.0799999999999983,2.540000000000001,-6.960000000000001,5.46,0.0,0.0,-1.91,-2.54,0.0,0.0,-33.10260047281324,0.0,30.579669030732866,0.0,9.808983451536644,-17.83,-17.4,0.19,0.18,6,2000,0.0,23.31496062992126,-59.22
2000-09-30,220.48999999999995,-55.040000000000006,-2.3603710834937863,0.0,62.42999999999999,-5.020000000000003,1.4199999999999995,,225.51,-3.539999999999999,18.5,147.67,18.21,215.42,216.84,447.38,392.5,119.05,79.15,897.56,17.3,914.87,233.1,-476.38,-0.17999999999999972,-5.970000000000001,1.96,6.440000000000001,0.0,0.0,-1.92,-4.9,0.0,0.0,-49.21132854892351,0.0,46.224736565727284,0.0,9.788314370733415,-20.91,-20.38,0.24,0.22,9,2000,0.0,23.318367346938775,-114.26
2000-12-31,190.80000000000007,-20.760000000000005,-0.8902414457117467,0.0,58.43000000000001,3.66,10.02,,187.14999999999998,-3.1899999999999977,24.47,139.18,36.29,231.84,212.74,459.61,392.9,134.79,79.48,932.64,14.77,947.42,233.1,-501.62,10.240000000000002,-2.5500000000000007,-0.54,6.359999999999999,0.0,0.0,-1.89,-5.79,0.0,0.0,-18.069287512961044,0.0,16.556338320248855,0.0,2.4969811879721524,-18.47,-17.96,0.25,0.21,12,2000,0.0,23.31951640759931,-135.02
2001-03-31,184.61,30.66,1.32,0.0,50.79,-7.78,-1.62,,192.38,-10.96,50.6,95.97,33.04,233.87,209.02,457.84,391.65,116.59,70.72,893.03,23.93,916.96,233.1,-470.97,31.32,-4.57,-0.62,6.16,0.0,0.0,-1.95,1.32,0.0,0.0,26.8,-6.64,-26.04,-28.52,7.16,16.9,16.61,0.26,0.22,3,2001,0.0,23.227272727272727,30.66
2001-06-30,156.57999999999998,4.540000000000003,0.19475568181818192,0.0,60.050000000000004,1.9500000000000002,7.88,,154.64,-1.1399999999999988,54.11,86.77,49.11,232.0,205.56,452.4,349.4,127.27,74.0,845.46,59.93,905.39,233.1,-466.42,1.4699999999999989,4.86,-2.82,5.93,0.0,0.0,-1.94,1.51,0.0,0.0,4.0137727272727295,-0.7171136363636367,-3.8951136363636385,-4.091159090909093,0.7635454545454549,10.51,10.32,0.27,0.22,6,2001,0.0,23.311258278145697,35.2
2001-09-30,255.27000000000004,4.199999999999996,0.1801522842639592,0.0,69.02000000000001,11.99,18.07,,243.27999999999997,7.76,32.73,132.9,16.54,218.99,212.49,446.22,349.4,120.85,74.5,834.94,58.43,893.37,233.1,-462.23,-6.789999999999999,-13.79,-0.8000000000000003,6.080000000000002,0.0,0.0,-1.93,1.69,0.0,0.0,3.765076142131976,0.5884263959390856,-3.6328934010152247,-3.58172588832487,-0.6737055837563446,6.72,6.61,0.26,0.24,9,2001,0.0,23.31360946745562,39.4
2001-12-31,258.77,11.579999999999998,0.49745390349156526,0.0,78.13,16.0,21.020000000000003,,242.76,6.5,48.04,181.1,20.66,285.65,203.4,503.7,349.4,170.9,75.0,891.32,45.52,936.84,233.1,-450.65,26.64,-11.18,-1.3399999999999999,5.02,0.0,0.0,-2.08,2.19,0.0,0.0,9.194947038054138,4.179521380933698,-10.276171047469596,-9.731016084739112,-5.197143978030599,6.1,5.96,0.32,0.3,12,2001,0.0,23.27853881278539,50.98
2002-03-31,231.64,-3.35,-0.14,0.0,58.2,-0.87,5.06,,232.51,-5.53,67.28,112.7,17.12,265.25,200.26,480.06,349.4,141.59,75.5,873.11,44.02,917.13,233.1,-454.0,20.24,-4.41,-0.17,5.93,0.0,0.0,-2.02,-0.14,0.0,0.0,-2.8,-0.76,2.96,2.88,0.88,-1.48,-1.45,0.3,0.28,3,2002,0.0,23.928571428571427,-3.35
2002-06-30,227.74,-8.25,-0.3556034482758621,0.0,50.879999999999995,-6.57,-0.29000000000000004,,234.31,-9.940000000000001,43.18,117.6,44.46,268.15,207.65,489.82,349.4,134.2,76.0,894.3,42.52,936.83,233.1,-462.25,-50.489999999999995,-20.73,39.760000000000005,6.280000000000001,0.0,0.0,-2.03,-0.5,0.0,0.0,-6.742241379310346,-4.494827586206897,7.14051724137931,7.112068965517242,5.23448275862069,-2.57,-2.53,0.3,0.25,6,2002,0.0,23.2,-11.6
