,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2000-03-31,627.86,105.79,2.2,0.0,165.06,124.67,170.73,21.25,0.0,503.2,124.3,128.16,584.14,246.67,991.55,1478.9,2473.28,1000.02,376.61,25.96,1446.05,22.17,1468.22,480.0,1005.07,113.74,-6.7,-28.78,46.06,2.415,10.15,1.46,2.2,0.0,0.0,17.12,0.0,42.12,0.0,48.56,16.88,16.85,0.0,0.69,0.52,3,2000,0.0,48.086363636363636,105.79
2000-06-30,570.4999999999999,77.32000000000001,1.6088100049150784,0.0,140.87,96.24,141.95000000000002,22.75,0.0,474.25000000000006,96.67,199.88,607.51,238.86,1119.19,1454.89,2576.53,1023.3,395.25,47.09,1494.14,0.0,1494.14,480.0,1082.39,138.76,-85.89999999999999,18.86,45.709999999999994,3.5345534790481112,10.09,1.38,3.81,0.0,0.0,12.009069957948775,0.0,28.578546229042654,0.0,34.47329364862651,15.3,15.28,0.0,0.75,0.59,6,2000,0.0,48.06036745406824,183.11
2000-09-30,505.6600000000001,34.79999999999998,0.7250332706163092,0.0,112.93,56.31000000000003,101.86000000000001,19.5,0.0,449.3599999999999,66.98999999999998,131.24,550.85,261.33,1077.86,1540.68,2620.92,1053.66,344.53,47.85,1503.73,0.0,1503.73,480.0,1117.19,82.75999999999999,-180.9,29.5,45.55,6.7314152298850605,8.38,1.35,4.54,0.0,0.0,5.308393373411039,0.0,12.462906704602814,0.0,15.848524620256061,12.8,12.79,0.0,0.72,0.54,9,2000,0.0,47.997797356828194,217.91
2000-12-31,592.9000000000001,50.880000000000024,1.0600394359909227,0.0,140.41999999999996,89.32,135.32,21.0,0.0,503.57000000000016,82.60000000000002,123.39,627.45,294.24,1172.0,1525.72,2700.02,1017.29,448.34,26.76,1531.94,0.0,1531.94,480.0,1168.08,97.07999999999998,-49.06,-55.86,46.0,4.952645931603771,8.63,1.31,5.6,0.0,0.0,7.5414234160497085,0.0,17.42250530153652,0.0,23.760026786710824,11.71,11.7,0.0,0.77,0.57,12,2000,0.0,47.99821428571429,268.79
2001-03-31,844.48,111.99,2.33,0.0,226.6,178.54,224.4,22.75,0.0,665.94,175.02,123.1,837.82,314.73,1407.8,1501.43,2911.44,702.41,526.4,0.02,1427.38,300.0,1727.38,480.0,1184.07,63.57,-22.24,-41.62,45.86,2.44,9.22,1.46,2.33,0.0,0.0,15.4,26.52,37.84,40.92,48.12,13.33,13.26,0.0,0.99,0.77,3,2001,0.0,48.06437768240343,111.99
2001-06-30,688.3699999999999,77.01,1.6053936507936508,2.0,171.07000000000002,128.75000000000003,174.79999999999998,33.0,0.0,559.6199999999999,123.00999999999996,180.14,732.74,276.13,1369.77,1535.85,2907.84,610.91,393.35,0.01,1146.77,500.0,1646.77,480.0,1261.07,155.63,-111.09000000000002,12.499999999999996,46.05,5.141604986365407,12.56,1.31,3.94,2.0,0.51,10.593968253968255,18.270520634920636,24.431320634920638,26.28933968253968,28.44073015873016,12.42,12.33,0.0,1.19,0.95,6,2001,95.93908629441624,47.96954314720812,189.0
2001-09-30,586.9700000000003,44.5,0.9262098501070665,1.5031522081761757,121.15000000000003,81.63,129.96999999999997,32.0,0.0,505.34000000000015,65.09000000000003,88.83,617.18,296.13,1068.71,2109.47,3180.4,684.78,392.92,0.0,1246.82,700.0,1946.82,480.0,1233.57,98.68,-391.8499999999999,201.86,48.34,8.631629213483146,12.45,1.58,4.86,3.5,0.72,5.595374732334047,10.222612419700214,14.430578158458243,15.147152034261243,15.330107066381156,11.17,11.02,0.0,0.86,0.62,9,2001,72.21934991957552,48.04526748971193,233.5
2001-12-31,485.15999999999985,11.77000000000001,0.24521833081909752,-0.0034435889162880927,78.56999999999994,34.65999999999997,81.0,36.0,0.0,450.50999999999976,30.269999999999982,66.94,523.36,315.76,970.52,2279.53,3252.26,765.0,408.96,0.0,1306.92,700.0,2006.92,480.0,1245.34,137.32999999999998,-239.44000000000005,80.22,46.34,36.72798428207304,13.88,1.61,5.11,3.5,0.68,1.447316019081014,2.731473070493744,3.781449015370819,3.9023786031720173,4.1787890895747575,9.54,9.42,0.0,0.74,0.5,12,2001,-0.16528552906027016,47.99804305283757,245.27
2002-03-31,758.15,66.23,1.38,0.0,176.02,105.67,153.04,40.0,0.0,652.48,103.54,35.3,759.43,398.58,1252.11,2361.88,3616.21,1020.2,466.51,0.0,1676.64,700.0,2376.64,480.0,1239.57,-123.03,-163.82,255.2,47.37,7.2475,15.49,1.92,1.38,0.0,0.0,7.32,12.96,21.36,21.88,21.8,8.77,8.74,0.0,0.75,0.51,3,2002,0.0,47.99275362318841,66.23
2002-06-30,771.42,73.08999999999999,1.5213967843812801,1.5,181.65,114.61,167.39000000000001,41.0,0.0,656.81,115.23,9.4,839.79,332.34,1228.06,2374.44,3604.7,1170.16,314.04,0.0,1592.03,700.0,2292.03,480.0,1312.67,-7.859999999999985,-96.0,77.96000000000004,52.78000000000001,6.73821589820769,14.99,1.75,2.9,1.5,0.52,8.100126327878264,14.185713465403387,22.264855010048805,22.7265202411714,22.957352856732697,9.13,9.11,0.0,0.77,0.56,6,2002,72.06206896551724,48.04137931034483,139.32
