,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2000-03-31,255.92,-37.44,-1.78,0.0,11.2,-8.62,29.06,3.2,0.0,264.55,-9.1,0.28,7.85,0.0,169.01,1638.31,1821.19,345.17,193.01,391.83,1160.87,603.23,1764.1,240.0,57.09,-49.82,-209.02,258.22,37.68,-0.45,13.45,30.9,-1.78,0.0,0.0,-8.24,0.0,-262.32,0.0,-5.24,-14.67,-14.63,0.15,0.15,3,2000,0.0,21.033707865168537,-37.44
2000-06-30,259.0400000000001,-43.540000000000006,-2.059251667078291,0.0,27.320000000000004,-12.200000000000001,26.680000000000003,2.7,0.0,271.22999999999996,25.64,3.79,16.01,0.0,184.02,1600.09,1797.84,347.87,185.31,296.57,1100.39,690.62,1791.01,240.0,6.83,17.21,-0.11999999999997613,-13.590000000000032,38.88,-0.32548231511254017,94.88,262.23,-3.83,0.0,0.0,-9.677945171647321,0.0,-2549.9234872808106,0.0,-6.430456902938998,-15.76,-15.73,0.17,0.17,6,2000,0.0,21.14360313315927,-80.98
2000-09-30,283.16999999999996,-48.95,-2.316959131840222,0.0,36.43,-14.339999999999996,23.21999999999999,2.5,0.0,297.52,-52.5,0.17,13.31,0.0,218.5,1562.9,1795.76,376.6,180.96,303.68,1168.04,688.44,1856.48,240.0,-60.72,-22.950000000000003,-0.5200000000000102,19.850000000000023,37.56,-0.2720699693564862,-9.88,-30.57,-6.15,0.0,0.0,-10.910428692372816,0.0,322.4604325405988,0.0,-8.439005618409912,-16.31,-16.28,0.19,0.19,9,2000,0.0,21.12682926829268,-129.93
2000-12-31,274.4699999999999,-85.16999999999999,-4.0189470013947,0.0,21.060000000000002,-47.55,-10.829999999999998,2.1,0.0,322.01,3.5500000000000043,4.27,52.84,26.69,148.9,1548.99,1712.53,345.35,187.79,206.41,1052.59,788.16,1840.74,240.0,-128.22,66.87,28.24000000000001,-91.00000000000003,36.72,-0.13259070095103911,-3.93,-14.36,-10.15,0.0,0.0,-19.892797768479774,0.0,265.70189121338905,0.0,-19.845283124128308,-19.99,-20.05,0.14,0.12,12,2000,0.0,21.192118226600982,-215.1
2001-03-31,254.8,-19.55,-0.67,0.0,43.21,14.33,48.61,2.8,0.0,240.48,14.11,0.6,59.62,0.0,135.05,1515.09,1665.35,355.37,174.52,203.66,1011.07,763.26,1774.34,369.25,-108.99,26.01,-0.73,-28.97,34.28,-1.045,-9.49,-16.28,-0.67,0.0,0.0,-4.68,3.28,71.76,301.36,8.76,-7.68,-7.67,0.13,0.13,3,2001,0.0,29.17910447761194,-19.55
2001-06-30,268.61999999999995,4.99,0.14394230769230767,0.0,51.589999999999996,29.92,64.03,3.4,0.0,238.68000000000004,30.259999999999998,0.3,50.79,25.71,140.69,1484.33,1639.78,203.88,152.14,217.3,836.05,874.51,1710.56,480.0,-70.77,15.789999999999996,-2.88,-13.189999999999998,34.11,5.908617234468937,-23.06,-24.17,-0.42,0.0,0.0,1.2200824175824176,-3.5231593406593404,-28.198983516483516,-62.42983516483517,-7.553543956043956,-2.78,-2.78,0.17,0.14,6,2001,0.0,34.66666666666667,-14.56
2001-09-30,232.89,8.74,0.28532646048109966,0.0,38.14999999999999,35.18000000000001,70.52,1.7,0.0,197.71999999999997,56.86000000000001,0.26,58.1,0.0,153.35,1475.8,1644.41,201.67,164.59,177.53,800.02,906.42,1706.44,480.0,-62.03,23.22,-27.07,3.759999999999998,35.34,1.4899599542334094,-13.15,-27.51,-0.19,0.0,0.0,2.102405498281787,-27.751752577319586,-56.34446735395189,-56.94515463917526,-56.5246735395189,-0.77,-0.77,0.19,0.19,9,2001,0.0,30.63157894736842,-5.82
2001-12-31,231.12,-21.08,-0.5720594795539033,0.0,8.890000000000015,3.9199999999999875,41.41,1.7,0.0,227.20000000000005,-18.10000000000001,0.17,51.01,0.0,90.55,1410.76,1584.12,191.0,162.36,142.82,765.37,901.86,1667.23,480.0,-83.11,21.230000000000004,29.419999999999998,-50.73,37.489999999999995,-0.7433230550284631,-9.82,-20.06,-0.73,0.0,0.0,-5.328773234200742,15.860936802973978,101.46611152416355,79.8062156133829,31.909947955390333,-2.73,-2.72,0.12,0.12,12,2001,0.0,36.84931506849315,-26.9
2002-03-31,220.17,-19.4,-0.44,0.0,16.41,2.07,39.27,2.1,0.0,218.1,-10.99,0.26,32.21,0.0,85.42,1381.8,1551.58,181.54,173.42,146.15,796.11,857.99,1654.1,480.0,-102.52,49.49,-7.89,-41.51,37.2,-1.1925,-9.83,-16.13,-0.44,0.0,0.0,-5.0,0.52,75.68,73.36,1.08,-9.38,-8.81,0.11,0.11,3,2002,0.0,44.090909090909086,-19.4
2002-06-30,230.07000000000002,-9.71,-0.22015115080728276,0.0,-11.879999999999999,9.049999999999999,46.82,2.62,0.0,221.02,-21.339999999999996,0.13,35.82,0.0,87.75,1352.54,1540.39,171.45,207.76,170.22,849.88,802.71,1652.6,480.0,-112.21,5.030000000000001,7.64,-12.800000000000004,37.769999999999996,-2.9754557157569512,-11.21,-14.73,-0.66,0.0,0.0,-2.521731363792511,0.9339745791824116,34.61042940570251,42.45581587083477,2.148141532119547,-7.17,-6.47,0.1,0.1,6,2002,0.0,44.1060606060606,-29.11
2002-09-30,166.78999999999996,-68.09,-1.527121399176955,0.0,-13.5,-53.339999999999996,-14.400000000000006,2.0,0.0,220.13,-26.58,4.51,33.49,0.0,90.99,1283.37,1473.5,164.23,179.51,206.92,873.88,779.92,1653.8,480.0,-180.3,-21.92,44.47,-18.090000000000003,38.94,-0.32833015127037746,-5.32,-9.17,-2.18,0.0,0.0,-18.49358024691358,-7.593576131687243,151.05892592592593,224.78106172839506,-19.726485596707818,-16.22,-15.75,0.1,0.1,9,2002,0.0,44.58715596330275,-97.2
2002-12-31,337.71000000000004,-10.709999999999994,-0.2411759799833193,0.0,-25.57,-44.290000000000006,2.280000000000001,2.04,0.0,382.0,-202.44000000000003,6.62,34.16,0.0,125.01,1157.75,1362.91,161.79,135.55,264.52,877.82,644.71,1522.53,480.0,-159.62,6.259999999999998,31.769999999999996,-36.00999999999999,46.56999999999999,-2.1158823529411777,-6.13,-9.54,-2.43,0.0,0.0,-3.1442201834862367,-2.3303753127606326,26.837030859049193,35.29704753961632,-7.078465387823181,-13.86,-11.3,0.14,0.14,12,2002,0.0,44.407407407407405,-107.91
2003-03-31,173.29,-5.69,-0.14,0.0,13.33,8.86,35.02,1.75,0.0,164.43,5.09,1.82,27.36,0.0,76.14,1136.75,1289.11,157.48,128.69,242.13,836.26,618.15,1454.41,480.0,-165.31,69.87,-0.06,-74.55,26.16,-3.125,-5.08,-8.8,-0.14,0.0,0.0,-1.76,2.48,13.76,17.0,7.84,-3.36,-3.28,0.09,0.09,3,2003,0.0,40.64285714285714,-5.69
2003-06-30,157.52,7.03,0.0,,21.990000000000002,23.990000000000002,51.04999999999999,2.2,0.0,133.52999999999997,13.510000000000002,3.22,24.47,0.0,80.89,1117.11,1268.67,92.13,104.07,166.61,502.92,829.03,1331.96,860.0,-63.29,7.75,-0.1,-6.299999999999997,27.06,0.0,-29.89,-21.05,0.0,0.0,0.0,2.308358208955224,49.105074626865665,-44.488358208955226,-32.10716417910447,90.02597014925374,0.42,0.41,0.16,0.16,6,2003,,inf,1.34
