,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2000-03-31,100.35,2.91,0.11999999999999998,0.0,10.74,2.97,12.96,8.5,97.38,-0.66,0.06,78.41,64.2,149.77,311.92,527.14,1.41,46.16,0.0,67.47,0.0,67.47,250.0,459.68,-14.09,-7.12,0.28,9.99,17.7075,4.62,0.15,0.12,0.0,0.0,2.2,0.0,2.52,0.0,2.6,3.02,2.9,2.22,1.27,3,2000,0.0,24.250000000000004,2.91
2000-06-30,96.61000000000001,1.92,0.075527950310559,0.0,11.799999999999999,1.9499999999999997,10.41,7.0,94.66,-1.2999999999999998,1.91,70.9,73.29,148.89,314.8,532.13,0.63,51.25,0.0,70.53,0.0,70.53,250.0,461.59,11.0,-8.370000000000001,-0.78,8.459999999999999,23.168906250000003,3.79,0.15,0.19,0.0,0.0,1.4469565217391305,0.0,1.6695652173913043,0.0,1.7013664596273292,2.55,2.45,2.11,1.07,6,2000,0.0,25.42105263157895,4.83
2000-09-30,110.35999999999999,-0.5099999999999998,-0.02006944444444444,0.0,7.870000000000001,2.12,10.66,7.2,108.23999999999998,-2.91,4.98,83.24,66.93,158.09,305.17,531.93,2.29,51.64,0.0,70.84,0.0,70.84,250.0,461.09,-1.4100000000000001,2.8100000000000005,1.66,8.54,-89.68235294117652,3.9,0.15,0.17,0.0,0.0,-0.38249999999999984,-0.0,-0.4438888888888886,-0.0,-0.7224999999999996,1.47,1.41,2.23,1.29,9,2000,0.0,25.41176470588235,4.32
2000-12-31,97.60000000000002,-1.1600000000000001,-0.04772151898734178,0.0,6.379999999999999,-1.9000000000000004,6.289999999999999,7.5,99.5,-5.22,3.97,59.71,64.7,130.23,323.38,526.19,0.06,49.02,0.0,66.26,0.0,66.26,250.0,459.93,27.64,-26.410000000000004,-2.23,8.190000000000001,-39.288879310344825,4.08,0.14,0.13,0.0,0.0,-0.8810126582278481,-0.0,-1.0131645569620253,-0.0,-1.6445569620253166,0.81,0.78,1.97,0.99,12,2000,0.0,24.307692307692307,3.16
2001-03-31,94.48,1.16,0.05,0.0,10.67,2.6,10.75,7.5,91.88,-0.44,6.73,70.76,68.55,149.0,317.75,540.74,0.08,50.42,5.62,70.27,9.38,79.64,250.0,461.1,-9.74,-2.52,15.02,8.15,37.5,4.07,0.17,0.05,0.0,0.0,0.84,1.96,1.0,1.0,2.2,1.27,1.23,2.12,1.14,3,2001,0.0,23.199999999999996,1.16
2001-06-30,100.99999999999999,2.05,0.08302180685358256,0.0,10.840000000000002,2.35,10.07,7.0,98.65,-0.38999999999999996,6.03,72.95,64.1,146.68,311.86,535.35,3.62,41.75,7.5,66.58,5.62,72.21,250.0,463.14,-0.5399999999999991,-1.8299999999999996,1.6700000000000017,7.719999999999999,21.080304878048782,3.78,0.16,0.13,0.0,0.0,1.5327102803738315,2.3757009345794393,1.7626168224299064,1.7626168224299064,2.7077881619937694,1.7,1.64,2.2,1.24,6,2001,0.0,24.69230769230769,3.21
2001-09-30,93.91999999999999,0.9299999999999997,0.03818840579710144,0.0,10.649999999999995,1.7000000000000002,16.86,7.0,92.22,-0.93,12.84,69.91,62.34,147.7,306.49,532.66,0.01,41.89,7.5,64.84,3.75,68.59,250.0,464.07,17.04,-4.75,-5.490000000000002,15.160000000000002,45.82935483870969,3.77,0.15,0.17,0.0,0.0,0.7008695652173912,1.123188405797101,0.799710144927536,0.799710144927536,1.275942028985507,1.48,1.43,2.28,1.32,9,2001,0.0,24.352941176470583,4.14
2001-12-31,107.56,4.06,0.16339024390243903,0.0,15.370000000000005,5.32,12.340000000000003,7.9,102.24000000000001,10.6,28.48,68.94,63.67,195.34,304.39,547.49,0.04,50.84,7.5,77.49,1.88,79.36,250.0,468.13,22.36,-4.860000000000001,-1.8399999999999999,7.019999999999996,12.087931034482759,4.22,0.17,0.33,0.0,0.0,2.970731707317073,4.416487804878049,3.4658536585365853,3.5054634146341463,5.050243902439024,2.13,2.07,2.52,1.7,12,2001,0.0,24.848484848484844,8.2
2002-03-31,127.29,7.56,0.3,0.0,18.91,10.52,18.35,9.1,116.77,5.45,4.94,96.29,70.09,206.94,306.21,563.94,0.0,64.5,7.5,88.24,0.0,88.24,250.0,475.69,-10.43,-11.2,-1.91,7.83,7.5825,4.78,0.19,0.3,0.0,0.0,5.36,7.6,6.36,6.44,8.84,6.2,5.94,2.35,1.55,3,2002,0.0,25.2,7.56
2002-06-30,134.96999999999997,5.650000000000001,0.2266843300529902,0.25,16.27,7.890000000000001,18.519999999999996,10.9,127.08,3.21,14.19,96.2,72.99,221.61,300.02,573.64,5.0,69.03,5.62,98.55,0.0,98.55,250.0,475.08,12.92,-0.5500000000000007,-3.13,10.63,12.023438053097344,5.74,0.21,0.53,0.25,0.47,3.934897804693414,5.6799394398183205,4.756093868281606,4.824526873580622,6.638001514004543,5.24,5.04,2.25,1.51,6,2002,6.231132075471698,24.92452830188679,13.21
