,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2002-09-30,18.320000000000007,-8.219999999999999,-0.019071925754060325,0.0,2.420000000000001,-6.73,-4.01,0.63,0.0,25.049999999999997,-7.049999999999999,1.57,1.3,15.85,30.16,77.8,837.4,1.79,2.07,4.04,29.36,79.86,109.22,423.57,617.29,-4.290000000000001,-2.3000000000000003,5.6899999999999995,2.7199999999999998,-8.297536496350366,0.43,0.18,-0.02,-3.928816705336427,-1.7927610208816704,-5.34013921113689,-5.454570765661253,-1.8309048723897912,-14.59,-11.95,0.0,1.03,0.49,9,2002,0.0,430.99999999999994,-8.62
2002-12-31,11.799999999999997,-10.820000000000002,-0.02782921810699589,0.0,-2.0100000000000016,-9.52,-6.67,0.63,0.0,21.320000000000007,-8.98,0.72,2.69,17.63,33.38,78.76,842.12,5.53,3.33,13.87,52.48,72.33,124.81,423.57,606.47,-11.379999999999999,-4.32,14.85,2.8499999999999996,-5.686469500924214,0.44,0.21,-0.05,-5.142839506172841,-3.5176131687242806,-7.146543209876544,-7.146543209876544,-3.7847736625514408,-27.26,-23.16,0.0,0.64,0.3,12,2002,0.0,388.8,-19.44
2003-03-31,6.73,-11.75,-0.03,0.0,-2.37,-10.53,-7.83,1.42,0.0,17.26,-10.61,0.46,3.24,13.14,35.3,76.55,850.25,5.44,0.53,16.92,39.5,67.93,107.42,478.44,632.03,-17.25,-8.9,25.9,2.7,-11.867500000000001,1.08,0.17,-0.03,-5.52,-5.0,-7.4399999999999995,-7.64,-5.2,-178.84,-174.59,0.0,0.89,0.56,3,2003,0.0,391.6666666666667,-11.75
2003-06-30,5.92,-9.969999999999999,-0.022951197053406997,0.0,-1.2599999999999998,-8.200000000000001,-5.66,1.37,0.0,14.119999999999997,-8.900000000000002,1.46,2.92,15.34,38.28,86.34,872.29,32.86,2.83,19.21,68.44,71.04,139.48,478.44,622.06,-7.390000000000001,-21.490000000000002,29.870000000000005,2.54,-14.901183550651957,1.05,0.22,-0.05,-4.571878453038674,-4.021049723756906,-6.407974217311233,-6.481418047882135,-4.278103130755064,-186.44,-171.7,0.0,0.56,0.34,6,2003,0.0,434.4,-21.72
2003-09-30,12.159999999999998,-9.580000000000002,-0.02142492012779553,0.0,0.5699999999999998,-9.059999999999999,-5.799999999999999,5.58,0.0,21.220000000000002,-9.239999999999998,1.96,4.34,14.89,46.44,100.63,897.74,46.16,3.75,20.25,102.19,72.4,174.58,478.44,612.48,-11.619999999999997,-4.25,16.380000000000003,3.26,-65.16477035490604,4.36,0.29,-0.07,-4.272741214057509,-3.9176996805111832,-6.256076677316296,-6.2315910543131,-4.272741214057509,-133.13,-126.16,0.0,0.45,0.31,9,2003,0.0,447.1428571428571,-31.3
2003-12-31,18.470000000000002,-12.7,-0.025977272727272724,0.0,-0.94,-11.829999999999998,-8.420000000000002,4.54,0.0,30.300000000000004,-11.770000000000003,2.59,1.91,6.2,36.03,179.02,1088.57,54.21,44.67,20.21,216.17,67.65,283.82,483.65,693.62,5.089999999999996,-51.260000000000005,46.78999999999999,3.41,-43.71417322834645,3.17,0.41,-0.09,-4.664363636363635,-4.7336363636363625,-7.319818181818181,-7.816272727272725,-5.241636363636363,-124.22,-101.66,0.0,0.17,0.14,12,2003,0.0,488.8888888888889,-44.0
2004-03-31,11.48,-15.73,-0.03,0.0,-0.09,-15.58,-12.41,3.05,0.0,27.06,-15.85,0.64,3.17,5.96,31.64,176.43,1091.12,55.6,47.18,26.65,199.63,103.86,303.48,483.65,677.88,-46.26,-8.67,52.98,3.17,-25.44,2.18,0.45,-0.03,-5.76,-6.44,-9.28,-9.6,-7.0,-140.82,-137.02,0.0,0.16,0.13,3,2004,0.0,524.3333333333334,-15.73
2004-06-30,18.21,-12.849999999999998,-0.02697690692792162,0.0,1.73,-13.17,-8.629999999999999,2.62,0.0,31.38,-14.110000000000001,74.79,6.84,6.39,103.44,189.34,1178.19,0.0,49.31,27.42,150.45,101.06,251.52,554.84,819.11,4.829999999999998,-20.21,89.53,4.54,-24.326361867704286,1.78,0.31,-0.06,-4.370258922323303,-5.035689293212036,-6.276627011896431,-7.139888033589923,-5.035689293212036,-100.7,-96.26,0.0,0.69,0.65,6,2004,0.0,476.3333333333333,-28.58
2004-09-30,11.45,-17.020000000000003,-0.0335921052631579,0.0,-0.49,-18.71,-12.369999999999997,2.36,0.0,30.17,-19.1,121.48,2.29,10.5,148.3,188.93,1224.16,0.0,11.92,26.95,95.3,94.85,190.15,605.55,928.88,-64.97999999999999,-7.41,119.07999999999998,6.340000000000001,-17.59565217391304,1.54,0.2,-0.09,-5.568824561403509,-6.673631578947369,-7.330543859649124,-8.838456140350878,-6.270526315789475,-115.74,-110.84,0.0,1.56,1.45,9,2004,0.0,506.6666666666667,-45.6
2004-12-31,18.549999999999997,-11.61,-0.022323020450970107,0.0,2.62,-12.0,-7.400000000000006,2.66,0.0,30.540000000000006,-11.519999999999996,142.35,3.16,12.85,172.99,187.81,1252.64,0.32,11.58,26.69,143.45,88.31,231.76,605.55,917.26,-38.870000000000005,-8.399999999999999,68.15000000000003,4.599999999999998,-29.812273901808787,1.76,0.25,-0.11,-3.709680125852124,-4.123670686942842,-5.065296276874672,-5.763398007341373,-4.350959622443629,-100.09,-95.85,0.0,1.21,1.12,12,2004,0.0,520.0909090909091,-57.21
2005-03-31,6.73,-23.41,-0.04,0.0,-0.35,-22.01,-17.15,2.16,0.0,28.74,-14.58,295.4,6.82,10.53,327.56,187.08,1413.57,5.59,9.66,26.66,159.43,89.06,248.49,605.55,1061.73,-11.04,-9.74,173.83,4.86,-13.500000000000002,1.23,0.23,-0.04,-6.639999999999999,-7.04,-8.8,-10.76,-7.0,-366.93,-347.85,0.0,2.05,1.99,3,2005,0.0,585.25,-23.41
2005-06-30,8.82,-15.209999999999997,-0.02363024339720352,0.0,0.24999999999999997,-15.02,-9.09,1.8,0.0,23.84,-15.040000000000001,245.63,2.96,7.9,274.45,236.0,1418.89,4.78,9.03,30.45,86.56,93.04,179.6,756.94,1137.51,-9.600000000000001,-65.14,24.97,5.929999999999999,-19.043392504930967,1.2,0.16,-0.06,-4.284950802692905,-4.489746245468669,-5.3561885033661305,-6.222630761263593,-4.379471776281718,-277.04,-248.36,0.0,3.17,3.08,6,2005,0.0,643.6666666666666,-38.62
2005-09-30,6.98,-15.0,-0.02237970906378217,0.0,0.8099999999999999,-15.39,-8.05,2.24,0.0,22.379999999999995,-14.84,137.93,4.39,7.12,170.26,299.76,1385.6,3.21,8.11,30.91,73.24,89.11,162.35,756.94,1122.52,-13.54,-78.75,-15.420000000000016,7.34,-25.022666666666666,1.51,0.14,-0.08,-4.33047370384185,-4.498321521820216,-5.348750466243939,-5.852293920179038,-4.464751958224544,-258.41,-237.99,0.0,2.32,2.23,9,2005,0.0,670.25,-53.62
2005-12-31,5.079999999999998,-15.399999999999999,-0.02231237322515213,0.0,0.12,-15.679999999999993,-7.960000000000001,1.66,0.0,20.760000000000005,-18.1,31.84,6.24,10.48,70.1,381.83,1387.92,3.19,6.36,33.48,81.05,100.1,181.15,756.94,1107.12,-10.259999999999998,-100.03,4.200000000000017,7.720000000000002,-18.599545454545456,1.13,0.16,-0.1,-4.435699797160243,-4.605273833671399,-5.560243407707911,-6.086815415821501,-4.649898580121704,-289.88,-249.98,0.0,0.86,0.74,12,2005,0.0,690.1999999999999,-69.02
2006-03-31,11.5,-23.35,-0.03,0.0,5.34,-23.03,-14.89,1.66,0.0,34.53,-23.16,48.55,5.09,18.72,108.38,471.96,1606.67,0.03,6.85,75.2,113.31,304.23,417.54,756.94,1090.97,-41.89,-189.26,247.86,8.14,-13.8325,1.15,0.38,-0.03,-5.8,-6.12,-8.56,-8.68,-6.16,-212.85,-203.04,0.0,0.96,0.79,3,2006,0.0,778.3333333333334,-23.35
2006-06-30,7.670000000000002,-37.85,-0.04947712418300654,0.0,1.1600000000000001,-34.4,-24.369999999999997,1.66,0.0,42.06999999999999,-32.7,3.0,11.74,31.62,86.86,592.26,1714.77,6.25,6.12,135.22,179.32,385.38,564.71,756.94,1054.35,-51.47,-139.45,145.37,10.030000000000001,-8.38771466314399,1.19,0.54,-0.08,-8.831666666666665,-9.0790522875817,-14.348366013071896,-13.804117647058824,-9.252222222222223,-338.31,-319.25,0.0,0.48,0.31,6,2006,0.0,765.0,-61.2
2006-09-30,104.08,16.42,0.022000893255917822,0.0,54.67,26.919999999999998,38.53,1.66,0.0,77.16,25.27,32.76,9.99,45.69,128.77,616.37,1784.78,57.81,20.72,190.91,302.51,316.32,618.83,756.94,1070.77,20.060000000000002,-33.78000000000003,43.49000000000001,11.61,18.865143118148602,1.17,0.58,-0.06,3.681482804823582,2.8161143367574812,6.130915587315767,5.984242965609648,3.021456007146048,-37.32,-36.33,0.0,0.43,0.27,9,2006,0.0,746.3333333333334,-44.78
2006-12-31,193.93,46.85,0.0,0.0,88.24999999999999,58.57,95.48,1.66,0.0,135.36,58.34,77.45,9.38,45.19,180.8,1120.11,1802.63,56.03,13.39,245.07,357.64,232.26,589.9,756.94,1117.62,54.26,-2.0600000000000023,-7.520000000000039,36.91,0.0,1.12,0.53,0.0,9.958454106280195,159.33526570048312,17.20096618357488,17.20096618357488,175.63091787439615,0.71,0.65,0.0,0.51,0.38,12,2006,0.0,inf,2.07
2007-03-31,143.29,-25.5,-0.03,0.0,37.34,-11.42,22.85,1.66,0.0,154.71,-11.45,341.24,5.21,55.2,459.97,1115.54,2169.06,2.34,26.86,256.33,318.99,663.82,982.81,756.94,1087.67,-18.97,-124.26,407.02,34.27,-13.8325,1.16,0.9,-0.03,-4.72,-2.4,-9.36,-9.36,-2.48,-19.76,-17.8,0.0,1.44,1.27,3,2007,0.0,850.0,-25.5
2007-06-30,93.63,-35.81,-0.04672647202740173,0.0,20.93,-17.82,17.589999999999996,2.34,0.0,111.43999999999997,-13.46,267.76,3.51,60.87,380.18,1093.33,2060.35,7.07,25.76,250.73,311.97,599.16,911.13,756.94,1051.86,1.4899999999999984,-19.450000000000003,-55.52999999999997,35.410000000000004,-12.519669784976264,1.68,0.87,-0.08,-6.962244332082857,-3.621301582123634,-13.620766595987604,-13.597403359973903,-3.9016604142880444,-29.1,-25.88,0.0,1.22,1.02,6,2007,0.0,766.375,-61.31
2007-09-30,122.27000000000001,-42.129999999999995,-0.05702049497293117,0.0,22.46,-25.98,8.54,1.66,0.0,148.26000000000005,-22.66,151.26,4.09,60.72,264.55,1122.13,1956.3,1.49,34.24,244.0,313.76,536.96,850.72,756.94,1009.72,-3.5799999999999983,-43.98999999999998,-68.93,34.519999999999996,-7.279838594825541,1.24,0.84,-0.14,-8.618240525908739,-4.806013147718484,-16.68256767208043,-16.19382057231245,-5.473967517401391,-32.11,-28.8,0.0,0.84,0.65,9,2007,0.0,738.8571428571428,-103.44
2007-12-31,115.62,-44.50999999999999,-0.06016897600540723,0.0,17.67,-29.019999999999996,7.210000000000001,1.28,0.24,144.63999999999993,-24.770000000000003,5.48,3.74,62.25,103.56,1200.53,1898.6,26.49,47.87,235.32,366.14,472.9,839.04,756.94,964.47,18.97,8.069999999999993,-38.849999999999994,36.230000000000004,-5.318355425747024,1.0,0.87,-0.2,-9.374326461642445,-5.475376816492057,-18.459841838458935,-17.100022980736732,-6.618587360594795,-34.56,-31.16,0.0,0.28,0.11,12,2007,0.0,739.7499999999999,-147.95
2008-03-31,181.47,8.02,0.01,0.0,58.37,19.86,56.18,1.3,0.0,161.62,6.55,17.66,10.76,64.41,143.25,1199.91,1866.33,31.13,63.9,219.47,414.75,388.54,803.29,756.94,973.24,49.86,27.71,-65.38,36.32,32.5,1.01,0.83,0.01,1.72,3.92,3.28,3.12,5.48,5.34,4.42,0.0,0.35,0.19,3,2008,0.0,801.9999999999999,8.02
2008-06-30,287.46000000000004,29.400000000000002,0.03928380545163015,0.0,131.51,44.230000000000004,109.34,2.04,0.0,243.21999999999997,33.86,515.44,0.47,73.26,651.14,1196.44,2362.27,0.01,26.08,319.14,427.72,843.3,1271.02,756.94,1002.64,24.239999999999995,48.169999999999995,404.7,65.11000000000001,12.982448979591835,1.54,1.27,0.05,4.965473009086051,9.113842864778194,11.722287546766434,11.439444147514699,10.402351683591663,9.69,7.98,0.0,1.52,1.35,6,2008,0.0,748.4,37.42
2008-09-30,196.47999999999996,29.319999999999993,0.03953850764159424,0.0,121.09000000000003,45.42,85.54999999999998,1.43,0.0,151.06,64.8,458.6,0.9,133.39,644.11,1192.46,2335.73,1.99,26.14,322.87,438.32,777.22,1215.55,756.94,1031.96,69.89000000000001,-5.61999999999999,-124.82999999999998,40.129999999999995,9.042450545702593,1.05,1.18,0.09,5.025783637998201,8.962061732094693,11.369517530716209,11.492526221156727,10.139430626311055,11.53,10.03,0.0,1.47,1.17,9,2008,0.0,741.5555555555555,66.74
2008-12-31,315.0,45.08,0.060472187444106595,0.0,160.26,83.46,120.45999999999998,1.08,0.04,231.54000000000008,131.72000000000003,356.39,147.75,103.35,635.1,1195.57,2372.38,15.7,42.64,332.08,489.11,717.89,1207.0,756.94,1077.04,-55.77000000000001,-34.580000000000005,-15.870000000000005,37.0,4.464862466725821,0.76,1.12,0.15,7.595306742979789,14.577828653192629,16.738701484528708,17.657878733679127,16.529064568055805,12.62,11.41,0.0,1.3,1.09,12,2008,0.0,745.4666666666667,111.82
2009-03-31,107.91,-61.0,-0.08,0.0,2.98,-51.61,-22.11,1.43,0.0,159.52,-42.72,295.31,0.92,88.14,411.42,1272.03,2196.42,29.26,28.93,335.47,445.16,648.11,1093.27,756.94,1016.04,84.84,-72.78,-77.78,29.5,-4.47,1.07,1.08,-0.08,-11.12,-10.16,-24.0,-24.52,-11.8,-59.63,-56.53,0.0,0.92,0.73,3,2009,0.0,762.5,-61.0
2009-06-30,115.86000000000001,-76.25,-0.1,0.0,-19.01,-69.29,-37.77,1.16,0.0,185.14000000000001,-70.38,89.65,0.96,104.73,220.37,1299.3,2012.32,29.84,41.62,320.46,443.47,543.31,986.78,756.94,939.79,-68.84,-45.519999999999996,-89.03999999999999,31.520000000000003,-2.898,0.93,1.05,-0.18,-15.155555555555557,-12.28888888888889,-32.44444444444444,-31.400000000000002,-17.133333333333333,-72.42,-61.34,-8.41,0.5,0.26,6,2009,0.0,762.5,-137.25
2009-09-30,90.28,-147.85000000000002,-0.19706418800420908,0.0,-48.120000000000005,-140.85999999999999,-101.20000000000002,1.16,22.15,231.13999999999993,-86.69,29.86,2.04,125.13,184.76,1282.65,1925.02,62.02,105.56,319.09,592.11,457.1,1049.21,756.94,791.94,-20.75,-11.970000000000013,-27.629999999999995,39.660000000000004,-1.4703331078796076,1.11,1.32,-0.38,-30.72126972991933,-25.493882848123466,-74.6769554542266,-64.84448965275342,-40.74042792002807,-105.44,-90.78,-10.94,0.31,0.1,9,2009,0.0,750.2631578947369,-285.1
2009-12-31,162.24,-67.25,-0.0897048389385554,0.0,58.910000000000004,-59.670000000000016,-23.73999999999998,0.99,22.15,221.92000000000007,6.150000000000006,38.45,19.23,132.92,227.85,1260.86,1938.54,47.9,83.44,340.83,644.97,486.96,1131.93,756.94,724.68,-73.59,-6.359999999999985,95.18999999999998,35.93000000000001,-2.7637862453531596,1.03,1.56,-0.47,-13.879438058748402,-11.38297147722435,-37.118717184617566,-29.85835107137789,-18.97161912870725,-82.23,-73.98,-12.14,0.35,0.15,12,2009,0.0,749.6808510638299,-352.35
2010-03-31,317.96,-17.9,-0.02,0.0,136.42,-2.69,32.07,0.74,0.0,320.65,45.83,31.94,23.0,100.56,176.82,1248.83,1864.06,61.94,73.51,331.14,673.41,402.22,1075.63,756.94,706.79,85.32,-14.91,-76.94,34.76,-9.25,0.79,1.52,-0.02,-3.8399999999999994,-0.52,-10.12,-8.32,-0.92,-5.89,-5.63,-0.31,0.26,0.11,3,2010,0.0,894.9999999999999,-17.9
2010-06-30,127.54000000000002,-105.82,-0.13685095376656967,0.0,32.22,-91.77,-59.67,0.86,0.0,219.31000000000006,-16.169999999999998,0.19,1.01,13.45,18.34,96.15,845.51,62.1,4.38,41.18,121.91,117.44,239.34,756.94,606.16,-13.11999999999999,51.040000000000006,-32.760000000000005,32.1,-1.5725137025137026,1.07,0.39,-0.16,-50.05323634012286,-22.61462010992564,-69.82819915939217,-54.774594245069515,-44.64762366634336,-28.75,-27.77,-6.17,0.15,0.04,6,2010,0.0,773.25,-123.72
2010-09-30,241.59000000000003,29.620000000000005,0.037772582359192355,0.0,115.53000000000003,43.82999999999999,76.25999999999999,0.81,0.0,197.76,53.77000000000001,96.0,10.44,113.26,241.74,1222.81,1766.02,49.26,69.64,418.86,826.97,228.11,1055.08,756.94,630.58,85.74,69.38,-96.43999999999998,32.43000000000001,5.361031397704252,0.97,1.67,-0.12,6.710928799149842,3.449895855472902,18.785564293305,16.65770882040383,6.786473963868226,-14.67,-13.7,-1.94,0.29,0.16,9,2010,0.0,784.1666666666666,-94.1
2010-12-31,321.15999999999997,71.38999999999999,0.09430647291941874,0.0,195.53999999999996,84.55000000000001,116.84,0.82,0.0,236.61,87.75,58.7,26.37,150.46,271.45,1207.29,1740.44,48.73,44.04,611.95,870.28,87.46,957.74,756.94,701.97,9.719999999999999,31.200000000000003,-79.02000000000004,32.290000000000006,2.173498739319233,0.88,1.36,-0.03,16.34645530603258,-23.13652135623073,40.740396301188895,39.98594451783355,-49.03936591809774,-2.38,-2.25,0.71,0.31,0.14,12,2010,0.0,757.0,-22.71
2011-03-31,229.55,70.94,0.09,0.0,164.68,88.99,120.99,0.58,0.0,140.56,91.5,49.3,1.3,276.54,394.08,700.98,1838.94,61.69,61.64,599.24,1729.65,103.79,1833.44,756.94,-69.13,29.31,-31.79,-7.25,32.0,1.61,-6.35,-26.52,0.09,15.44,19.24,-410.48,89.0,325.72,33.12,30.9,20.04,0.23,0.07,3,2011,0.0,788.2222222222222,70.94
2011-06-30,255.95999999999998,-23.4,-0.029533024821203194,0.0,97.27999999999997,-8.280000000000001,23.13000000000001,0.58,0.0,264.25,11.86,36.87,15.1,314.41,413.54,684.04,1832.52,24.31,58.13,509.64,1749.9,100.92,1850.82,756.94,-92.54,111.38,23.77,-147.9,31.409999999999997,-4.911450854700854,-4.74,-20.0,0.06,-5.099368952461085,-11.872275978123685,101.14076567101388,-36.443752629364745,-192.33874631888935,10.32,9.79,6.15,0.24,0.06,6,2011,0.0,792.3333333333334,47.54
2011-09-30,319.87,16.57,0.020676961472469193,0.0,162.24,28.690000000000012,63.76999999999998,0.58,0.0,291.17,52.02999999999999,34.83,16.44,365.02,448.03,676.63,1847.07,24.94,40.04,517.63,1771.6,77.22,1848.82,756.94,-75.96,33.33000000000001,-13.850000000000001,-21.829999999999984,35.08,7.012635787567894,-5.78,-24.34,0.08,3.5874528154734056,6.265119326158166,-87.25677741382,23.90256746217439,149.86661675245674,8.25,7.96,6.18,0.25,0.05,9,2011,0.0,801.375,64.11
2011-12-31,293.87,-42.57,-0.05928969359331476,0.0,150.03000000000003,-30.38000000000001,10.130000000000024,0.58,0.03,324.25,-0.6599999999999966,106.02,29.79,404.5,578.96,676.15,1967.11,24.98,51.51,8.37,1901.49,123.6,2025.1,756.94,-131.57,80.57999999999998,-3.59,-4.780000000000001,40.510000000000005,-2.445197322057787,-3.34,-15.39,0.03,-8.6958217270195,-33.67654596100279,129.40963788300837,-59.6849582172702,-951.9553203342618,2.01,1.96,3.29,0.3,0.09,12,2011,0.0,718.0,21.54
2012-12-31,-51.309999999999945,-250.01,-0.33922659430122115,0.0,-176.32,-183.24,-211.46,0.46,76.95,131.93000000000006,-216.93,45.74,25.37,346.96,452.83,623.79,1772.39,24.99,44.01,5.82,1929.29,131.99,2061.27,756.94,-360.04,-271.57,-7.969999999999999,172.07999999999998,-28.22,-0.3381220751169953,-0.97,-5.73,-0.31,-56.42104258764827,-24.3805436162297,277.77186676587735,406.8530572941743,290.7281341095111,-23.38,-21.8,-32.37,0.23,0.05,12,2012,0.0,737.0,-228.47
2013-06-30,-778.21,191.35,0.257745150862069,0.0,-389.65000000000003,167.0,104.73,0.46,1.54,-945.21,-81.29,513.79,0.02,435.1,1015.68,598.27,1831.9,0.0,21.81,5.4,2053.87,141.81,2195.68,756.94,-389.32,-185.25,734.4699999999999,-20.580000000000002,-62.27,0.44617716226809506,-0.89,-5.64,-0.05,41.8578125,-0.0,-196.50490301724136,-0.0,583.1226293103448,-112.28,-13.76,28.03,0.49,0.28,6,2013,0.0,742.3999999999999,-37.12
2013-12-31,97.34999999999997,-335.45,-0.44118018090560157,0.0,-17.91,-207.25,-178.48000000000002,0.46,1.64,304.6,-171.37,214.76,0.5,515.9,837.02,604.62,1722.28,0.0,13.73,3.69,2163.1,140.53,2303.63,756.94,-715.05,-256.35,-39.51999999999998,-3.169999999999998,28.770000000000003,-0.2610044716053063,-0.49,-3.22,-0.49,-77.89981479990337,-29.784164049708778,187.6366320423008,249.61794562095713,118.02020023082912,-476.37,-101.5,-55.14,0.39,0.15,12,2013,0.0,760.3469387755102,-372.57
2014-12-31,-270.79999999999995,-52.660000000000025,-0.0693497636573149,0.0,13.95,-206.92,-214.54000000000002,0.46,0.0,-63.879999999999995,56.94999999999999,5.47,4.7,492.21,558.8,503.41,1403.55,0.0,36.82,2.32,2272.75,154.64,2427.39,756.94,-1140.27,279.56,-695.4399999999999,37.07,-7.6200000000000045,-1.6553769464489168,-0.31,-2.13,-0.56,-15.009270277261724,-11.135590621545992,18.471804905580516,22.70709404322368,20.02722103332315,-731.26,-441.66,-857.05,0.25,0.03,12,2014,0.0,759.3392857142857,-425.23
