,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2000-03-31,586.75,-155.82,-3.5500000000000003,0.0,217.99,19.18,92.53,0.98,567.57,22.47,349.1,160.94,69.14,627.87,3789.47,4469.91,913.15,182.62,3550.81,6034.83,1104.42,7139.26,445.4,-2669.35,67.09,-31.23,9.08,73.35,-0.07,-0.16,-2.67,-3.55,0.0,0.0,-13.96,0.0,23.36,0.0,-4.92,-27.17,-26.56,0.0,0.1,0.09,3,2000,0.0,43.89295774647887,-155.82
2000-06-30,1023.0,166.95,3.7499999999999996,0.0,232.48000000000002,348.45,419.38,0.94,674.5499999999998,34.08,408.28,140.81,46.01,653.33,3287.33,3979.13,874.44,170.68,0.0,2447.4,4034.13,6481.54,445.4,-2502.4,132.02,-40.00999999999999,-1.71,70.93,0.06266666666666666,-0.17,-2.59,0.25,0.0,0.0,16.8,0.0,-26.399999999999995,0.0,1439.9999999999998,0.93,0.69,0.0,0.27,0.25,6,2000,0.0,44.52,11.13
2000-09-30,627.6799999999998,490.42,9.758531751570132,0.0,237.83999999999992,-119.32999999999998,-65.18,0.94,747.0100000000002,54.620000000000005,195.12,138.02,48.16,445.6,2849.28,3287.28,24.06,178.36,8.0,589.45,2575.74,3165.18,898.25,122.1,-178.97000000000003,395.94,-430.12,54.150000000000006,0.02301063374250642,6.92,25.92,9.98,0.0,0.0,59.685448709002095,0.0,1606.618071179344,0.0,35.983363572923935,27.75,22.42,0.0,0.76,0.67,9,2000,0.0,50.25551102204409,501.55
2000-12-31,730.44,80.64000000000004,1.343561380305399,0.0,251.16000000000008,120.44,184.41999999999996,0.94,610.0,94.41000000000001,287.94,144.18,69.36,538.0,2806.92,3353.35,0.0,208.13,8.0,523.11,2633.74,3156.85,898.25,196.5,137.43,-509.15,404.53,63.98000000000002,0.1804904513888888,4.3,16.07,9.7,0.0,0.0,9.61823734519659,0.0,164.1527281471685,0.0,7.2192184681976705,23.67,19.62,0.0,1.03,0.9,12,2000,0.0,60.01958762886599,582.19
2001-03-31,713.09,-15.24,-0.17,0.0,267.85,24.92,91.56,0.94,688.17,88.26,298.08,143.06,66.52,560.21,2762.18,3329.36,218.76,0.0,34.28,468.88,2683.52,3152.41,898.25,176.95,37.92,-135.6,-12.78,66.64,-1.3825,4.77,17.82,-0.17,0.0,0.0,-1.84,2.56,-34.44,4.88,3.48,-2.18,-2.14,0.0,1.19,1.05,3,2001,0.0,89.6470588235294,-15.24
2001-06-30,735.7599999999999,39.04,0.44289075630252106,0.0,257.37,74.87,121.05000000000001,0.94,660.89,87.58,451.25,144.25,63.47,736.23,2731.51,3474.74,0.0,232.31,34.54,556.13,2706.98,3263.11,898.25,211.63,193.37,-140.20000000000002,0.0,46.17999999999999,0.5303790983606558,3.99,15.42,0.27,0.0,0.0,4.461714285714286,17.58440336134454,73.81512605042016,-13.647596638655461,22.43979831932773,1.67,1.64,0.0,1.32,1.21,6,2001,0.0,88.14814814814814,23.8
2001-09-30,811.6199999999999,100.92,1.132841565105837,0.0,286.30999999999995,132.45999999999998,181.78999999999996,0.94,679.1600000000001,103.41,494.05,149.3,54.59,760.6,2736.65,3504.75,0.0,245.44,60.1,547.12,2643.8,3190.92,898.25,308.13,104.31000000000003,104.21000000000001,14.28,49.33000000000001,0.20700158541418948,2.74,10.36,1.4,0.0,0.0,11.522617062219371,22.138960872354073,131.0212187299551,187.66329698524694,25.408017960230918,5.62,5.52,0.0,1.39,1.29,9,2001,0.0,89.08571428571429,124.72
2001-12-31,809.4700000000003,75.97999999999999,0.8517937219730941,0.0,297.80999999999995,101.57,187.89999999999998,0.94,707.8900000000001,79.64999999999998,575.52,140.47,63.99,864.65,2723.07,3594.62,8.9,240.38,210.08,726.53,2484.69,3211.22,898.25,379.7,123.82,-12.669999999999987,8.99,86.32999999999998,0.27735588312713877,2.22,8.46,2.25,0.0,0.0,8.449793721973094,14.552422521175883,80.04589536621823,105.48613452914798,17.626451420029895,6.67,6.54,0.0,1.19,1.1,12,2001,0.0,89.19999999999999,200.7
2002-03-31,850.49,108.22,1.21,0.0,309.88,133.78,182.36,0.94,716.71,106.84,490.64,137.18,60.46,817.6,2662.33,3507.86,0.0,246.91,93.06,654.75,2369.46,3024.21,898.25,483.65,182.17,-181.09,-227.9,48.58,0.195,1.75,6.25,1.21,0.0,0.0,12.36,15.639999999999999,89.52,131.04,18.76,13.18,12.72,0.0,1.25,1.16,3,2002,0.0,89.43801652892562,108.22
2002-06-30,883.1800000000001,118.71000000000001,1.3287066496276385,0.0,331.20000000000005,139.92999999999998,197.66999999999996,0.94,743.25,123.65,536.51,154.41,60.28,896.61,2624.51,3579.43,0.0,238.62,89.26,705.42,2276.02,2981.43,898.25,598.0,116.69000000000003,-17.24000000000001,26.420000000000016,57.739999999999995,0.1768260887878022,1.41,4.99,2.54,0.0,0.0,13.26614198210902,16.237422993874766,79.40853126514784,117.30282642224476,19.920137487330898,13.44,13.09,0.0,1.27,1.19,6,2002,0.0,89.34251968503938,226.93
2002-09-30,967.2599999999998,9.109999999999985,0.10189120488052857,0.0,347.9599999999999,29.110000000000014,112.17000000000002,0.94,938.1599999999999,65.36000000000001,524.39,140.27,62.18,901.58,2612.88,3603.36,13.33,261.7,8.0,538.37,2462.14,3000.52,898.25,602.71,136.36,-62.28,-36.21000000000001,83.06,2.3318990120746466,1.4,4.98,2.64,0.0,0.0,1.0111930181325182,1.3153228266395507,6.045544822911361,8.001547195390598,1.5252804609388217,8.96,8.74,0.0,1.67,1.56,9,2002,0.0,89.4090909090909,236.04
2002-12-31,969.2200000000003,-9.73999999999998,-0.10932213875386633,0.0,323.53999999999996,24.230000000000018,91.66000000000003,0.94,944.98,-0.9200000000000159,610.19,152.68,70.43,1011.86,2332.56,3561.43,0.0,278.92,8.0,507.2,2462.15,2969.35,898.25,588.55,166.48000000000002,-67.34999999999997,-13.330000000000013,67.43,-2.1491529774127356,1.43,5.05,2.54,0.0,0.0,-1.0932213875386632,-1.57355015466195,-6.61958462218293,-8.046798055678288,-1.8438426866990683,6.32,6.17,0.0,1.99,1.86,12,2002,0.0,89.09448818897638,226.3
2003-03-31,1074.91,164.47,1.84,0.0,379.47,198.31,256.84,0.94,876.6,229.87,771.11,165.53,74.95,1229.01,2320.1,3756.57,0.0,293.35,8.0,542.06,2458.13,3000.19,898.25,748.7,233.17,-339.46,-12.79,58.53,0.1275,1.13,4.01,1.84,0.0,0.0,17.52,21.84,87.88,106.76,24.68,15.73,15.3,0.0,2.27,2.13,3,2003,0.0,89.38586956521739,164.47
2003-06-30,1049.36,135.98,1.5252208354135464,0.0,375.65999999999997,169.39999999999998,231.33000000000004,0.94,879.9599999999999,102.70999999999998,582.26,179.3,73.24,1361.66,2368.08,3927.16,0.0,306.64,8.0,577.64,2458.13,3035.78,898.25,880.32,176.32000000000002,-30.180000000000007,0.009999999999999787,61.92999999999999,0.15466612737167232,0.96,3.45,3.37,0.0,0.0,13.849186220668997,17.74144117157597,61.78728440672325,73.59077383924114,19.877655516724914,14.41,14.14,0.0,2.36,2.23,6,2003,0.0,89.15430267062314,300.45
2003-09-30,1222.0500000000002,186.69,2.092473210986575,0.0,453.31000000000006,222.31,289.93,0.94,999.7400000000002,203.77000000000004,80.25,184.2,80.98,1419.64,2408.67,4173.03,0.0,323.85,8.0,640.6,2454.17,3094.77,898.25,1062.6,330.53,-659.89,-12.65,67.62000000000002,0.11089747710107666,0.79,2.91,5.46,0.0,0.0,17.889496243379728,23.254812168986327,70.27030915137333,89.67742332799605,25.60022170218007,14.81,14.56,0.0,2.22,2.09,9,2003,0.0,89.21978021978022,487.14
2003-12-31,1273.9900000000002,179.35000000000002,1.7975633542888867,0.0,460.65999999999985,213.60000000000002,286.61,13.9,1060.3899999999999,192.78999999999996,985.58,223.18,93.51,1635.88,2484.02,4456.28,0.0,398.12,90.13,824.74,2372.04,3196.78,1326.82,1239.39,247.22000000000003,533.94,-0.8200000000000003,73.00999999999996,1.9323936437134095,14.88,2.58,6.68,0.0,0.0,16.102723221653743,21.58152410388753,57.8879983195547,78.49001185314108,23.820405407432972,14.68,14.43,0.0,1.98,1.87,12,2003,0.0,99.77395209580838,666.49
