,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2000-03-31,100.34,-11.47,-1.15,0.0,24.46,-1.1,6.89,3.6,0.0,101.45,-2.7,46.55,59.02,226.37,353.42,343.75,701.11,299.28,52.7,88.25,516.54,87.48,604.02,100.0,97.08,-18.74,-2.2,8.52,7.99,-0.7825,3.71,6.22,-1.15,0.0,0.0,-6.56,0.0,-47.24000000000001,0.0,-2.4,-11.62,-11.43,0.68,0.25,3,2000,0.0,9.973913043478262,-11.47
2000-06-30,81.87,1.4100000000000001,0.1415606361829026,0.0,20.33,-7.030000000000001,0.8400000000000007,3.8,0.0,88.89,-8.84,38.51,45.23,269.39,370.46,334.62,714.68,257.55,71.18,97.62,516.32,102.53,618.84,100.0,95.84,-0.8800000000000026,-2.55,-4.609999999999999,7.869999999999999,6.706666666666666,3.96,6.46,-1.01,0.0,0.0,0.7904970178926441,-0.0,5.886679920477137,-0.0,2.2986083499005963,-5.63,-5.52,0.72,0.2,6,2000,0.0,9.96039603960396,-10.06
2000-09-30,154.14000000000001,1.2100000000000009,0.12168361581920913,0.0,37.32,10.43,18.05,3.7,0.0,143.71,8.2,21.75,67.49,237.14,339.74,324.97,674.27,157.94,43.93,12.64,290.48,289.1,579.59,100.0,94.68,-1.8599999999999994,-1.3399999999999999,-13.56,7.620000000000001,7.606611570247929,3.91,6.12,-0.89,0.0,0.0,0.716429378531074,-0.0,5.113446327683619,-0.0,-0.3281355932203392,-2.68,-2.63,1.17,0.35,9,2000,0.0,9.9438202247191,-8.85
2000-12-31,128.82,-20.450000000000003,-2.0450000000000004,0.0,36.34,-12.399999999999999,5.640000000000001,4.2,0.0,141.21999999999997,-7.91,31.73,43.73,206.55,291.65,319.1,620.31,147.95,39.8,16.56,251.11,255.21,506.32,100.0,113.99,23.22,-6.32,-6.92,18.040000000000003,-0.5122127139364303,3.68,4.44,-2.93,0.0,0.0,-13.177337883959046,0.0,-71.74948805460751,0.0,-7.649556313993176,-6.33,-6.3,1.16,0.34,12,2000,0.0,10.0,-29.3
2001-03-31,81.38,-25.05,-2.5,0.0,10.89,-17.32,-9.82,4.7,0.0,98.7,-20.42,32.15,42.73,229.48,313.01,318.66,635.84,155.38,58.16,21.55,297.29,254.32,551.6,100.0,84.23,-7.35,5.38,2.39,7.5,-0.47,5.58,6.55,-2.5,0.0,0.0,-15.76,-10.36,-118.96,-110.51999999999998,-20.48,-32.0,-30.78,1.05,0.28,3,2001,0.0,10.02,-25.05
2001-06-30,142.38,4.240000000000002,0.42379625180201846,0.0,45.49,11.620000000000001,19.05,5.8,0.0,130.76,11.330000000000002,22.7,82.1,283.58,401.49,310.63,716.11,159.2,113.13,20.69,380.01,249.92,629.93,100.0,86.18,-6.51,-1.5,-1.4400000000000002,7.43,3.4233431603773568,6.73,7.31,-2.08,0.0,0.0,2.37162902450745,0.6519942335415669,19.68207592503605,18.638885151369543,1.3854877462758297,-9.44,-9.3,1.06,0.31,6,2001,0.0,10.004807692307692,-20.81
2001-09-30,214.25,27.939999999999998,2.782244039270687,0.0,66.34,35.34,42.400000000000006,4.8,0.0,178.91,33.97,46.81,70.83,251.54,382.55,305.12,692.06,166.13,87.37,20.19,332.63,246.41,579.04,100.0,113.02,24.299999999999997,-1.3399999999999999,1.14,7.059999999999999,0.43127057981388695,4.25,5.12,0.71,0.0,0.0,16.14485273492286,68.02782608695652,98.9068162692847,107.68460028050491,129.31556802244037,1.65,1.63,1.15,0.39,9,2001,0.0,10.04225352112676,7.13
2001-12-31,173.19000000000005,-20.57,-2.0508779761904763,0.0,19.75999999999999,-11.560000000000002,-3.280000000000001,6.7,0.0,184.75,-14.579999999999998,31.82,99.75,188.17,329.44,303.75,637.06,158.69,72.21,27.8,309.4,236.83,546.24,100.0,90.83,0.7000000000000011,-3.8600000000000003,-11.82,8.280000000000001,-0.8167233835683034,7.38,6.01,-1.34,0.0,0.0,-12.917470238095238,17.63142857142857,-90.60595238095239,-80.32095238095238,33.793571428571425,-2.23,-2.2,1.06,0.46,12,2001,0.0,10.029850746268655,-13.44
2002-03-31,94.3,-11.91,-1.19,0.0,23.41,-4.88,0.98,6.4,0.0,99.17,-6.07,0.22,86.95,193.21,294.49,298.55,618.47,165.76,79.41,34.66,320.18,221.93,542.11,100.0,76.36,-8.15,-3.0,1.04,5.86,-1.345,8.38,7.1,-1.19,0.0,0.0,-7.720000000000001,-3.1199999999999997,-62.4,-59.32,-6.5600000000000005,-12.79,-12.63,0.92,0.32,3,2002,0.0,10.008403361344538,-11.91
2002-06-30,106.99,-5.899999999999999,-0.5896687254351487,0.0,33.42,0.96,6.220000000000001,6.5,0.0,106.04,1.63,0.22,57.34,200.78,272.21,295.55,593.11,152.33,76.9,42.55,313.77,209.2,522.97,100.0,70.14,18.91,-0.6400000000000001,-18.27,5.259999999999999,-2.754512711864407,9.27,7.46,-1.78,0.0,0.0,-3.9752947782144856,-0.7950589556428972,-33.6442448062886,-30.19898933183604,-1.8551375631667597,-8.92,-8.85,0.87,0.23,6,2002,0.0,10.00561797752809,-17.81
