,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2002-09-30,28.11,-94.86000000000001,-4.741865582396556,0.0,0.2699999999999996,-42.68,-37.040000000000006,0.11,0.0,70.78,-11.440000000000001,1.51,22.66,24.29,67.72,253.58,457.12,920.28,218.36,9.71,3122.18,160.42,3282.6,200.0,-2825.49,-4.430000000000003,-0.33999999999999997,4.43,5.640000000000001,-0.00550943495677841,-0.01,-1.16,-10.45,-83.00306720880172,-20.637325041856016,13.431504424778764,13.957874192776849,3.8660951925376703,-351.29,-201.81,0.0,0.02,0.01,9,2002,0.0,20.00478468899522,-209.05
2002-12-31,18.08,-46.41999999999999,-2.389411672603436,0.0,-4.5,5.689999999999998,19.660000000000004,0.11,0.0,12.390000000000015,10.75,1.22,19.91,22.77,60.16,246.15,433.48,918.21,219.05,9.66,3142.84,162.58,3305.42,8.0,-2871.93,1.0100000000000051,0.5800000000000001,-1.9000000000000001,13.970000000000002,-0.013758616975441623,-0.0,-1.15,-13.15,-42.83133988335224,-7.849626179199122,6.468673425451128,6.773936665753316,1.3736845813598462,-332.12,-209.97,0.0,0.02,0.01,12,2002,0.0,19.427376425855513,-255.47
2003-03-31,84.01,-9.97,-12.46,0.0,-1.36,54.42,59.01,0.11,0.0,29.59,-7.41,2.11,20.53,16.34,76.51,245.43,449.56,914.81,217.55,856.26,3167.36,164.03,3331.38,8.0,-2881.82,7.17,-5.86,-0.5,4.59,-0.0025,-0.0,-1.16,-12.46,-8.88,47.32,1.4,1.44,-8.0,-51.44,-11.87,0.0,0.02,0.02,3,2003,0.0,0.8001605136436597,-9.97
2003-06-30,47.769999999999996,-26.590000000000003,-33.237500000000004,0.0,7.45,24.010000000000005,28.07,0.11,0.0,23.750000000000004,-0.10999999999999943,1.94,28.2,16.92,83.71,239.34,451.67,904.48,217.65,842.48,3193.76,166.25,3360.01,8.0,-2908.35,0.3799999999999999,-1.0099999999999998,0.41000000000000003,4.0600000000000005,-0.0,-0.0,-1.16,-45.7,-23.535350109409194,49.77624726477024,3.665579868708972,3.7819474835886218,-8.320284463894968,-89.19,-27.74,0.0,0.03,0.02,6,2003,0.0,0.8,-36.56
2003-09-30,30.55000000000001,-58.14,-72.6780696937698,0.0,2.9000000000000004,-7.610000000000014,-3.569999999999993,0.11,0.0,38.16,-15.21,103.17,15.39,17.42,173.17,232.96,427.47,881.07,216.07,854.13,3226.03,167.82,3393.85,8.0,-2966.38,-0.7299999999999995,104.55000000000001,-2.7,4.039999999999999,-0.0,-0.0,-1.14,-118.38,-54.39497360084477,39.31663780359029,7.833858500527983,8.030318901795143,-6.213060190073917,-153.56,-58.34,0.0,0.05,0.05,9,2003,0.0,0.7999662105085319,-94.7
2003-12-31,27.78,-86.39,-107.98630736098073,0.0,11.42,-34.66,-31.070000000000007,0.11,0.0,62.44,-25.860000000000003,74.83,26.49,16.79,342.57,227.74,590.5,876.92,214.47,869.23,3473.94,168.95,3642.89,8.0,-3052.39,-28.39,-0.28000000000000114,-0.040000000000000036,3.5900000000000016,-0.0,-0.0,-1.19,-226.36,-58.52518195372467,13.472050361698601,11.315759014854493,11.659239052404882,-2.38527803854437,-197.16,-95.26,0.0,0.1,0.09,12,2003,0.0,0.8000088354833009,-181.09
2004-03-31,34.01,2990.14,109.04,0.0,-1.06,-3.58,-0.4,0.11,0.0,37.59,-10.77,58.27,17.71,17.33,122.8,213.97,351.22,0.0,3.33,9.02,62.03,170.03,232.06,383.0,119.16,-55.15,11.18,27.44,3.18,0.0,0.34,1.95,109.04,3405.44,-3.56,10037.4,-865.88,-4.96,17703.61,8791.94,0.0,1.98,1.7,3,2004,0.0,27.422413793103445,2990.14
2004-06-30,37.50000000000001,1.2200000000002547,0.03712578893881819,0.0,11.290000000000001,-9.54,-6.43,0.11,0.0,47.03,-4.75,7.59,38.47,17.04,96.46,220.38,343.59,0.0,2.34,1.97,69.71,153.55,223.26,383.0,120.33,-35.169999999999995,-13.39,-2.09,3.11,0.0,0.34,1.86,91.03,1.4202989944376092,-0.00538350449294079,4.055508130082147,-0.3500746148909588,-0.007814238339753449,5054.68,4183.14,0.0,1.38,1.14,6,2004,0.0,32.86125453147314,2991.36
2004-09-30,98.26,21.409999999999854,0.6172633822030846,0.0,14.36,21.81,25.14,0.11,0.0,76.46000000000001,0.7699999999999996,2.87,112.82,17.2,176.03,220.04,419.54,19.97,25.78,20.47,132.39,150.02,282.4,383.0,137.14,-34.45,-0.43000000000000016,30.229999999999997,3.329999999999999,0.0,0.3,2.06,86.86,20.41275649983224,0.05827261954945077,62.44721316263728,-6.053814529486113,0.08612977426089553,2209.1,1774.62,0.0,1.33,1.2,9,2004,0.0,34.685355744876816,3012.77
2004-12-31,76.25,-19.509999999999764,-0.5466627356126699,0.0,1.1000000000000014,4.120000000000001,7.310000000000002,0.11,-8.13,72.11999999999998,-9.34,4.22,116.5,16.08,161.32,220.34,406.29,19.62,25.96,13.71,116.13,5.7,121.83,383.0,284.46,-3.8200000000000074,1.6800000000000002,4.1200000000000045,3.1900000000000013,-0.0,0.14,0.43,83.87,-19.20795694326564,-0.06700480412660362,-27.43442614407001,5.638832309922892,-0.11497711525226535,1410.12,1216.67,0.0,1.39,1.25,12,2004,0.0,35.68928103016573,2993.26
2005-03-31,70.82,11.08,0.31,0.0,10.12,11.94,15.03,0.11,-8.07,58.88,1.58,2.83,148.78,15.8,173.4,209.6,420.02,44.97,17.86,2.49,110.68,13.96,124.64,383.0,295.38,-35.4,21.91,12.27,3.09,0.085,0.14,0.42,0.31,10.56,12.399999999999999,15.0,21.4,15.440000000000001,16.17,15.65,0.0,1.57,1.42,3,2005,0.0,35.74193548387097,11.08
2005-06-30,53.290000000000006,-62.339999999999996,-1.6296449473273509,0.0,2.9800000000000004,-58.47,-56.04,0.11,33.74,111.75999999999999,-18.740000000000002,21.82,59.92,9.95,95.25,218.4,347.98,43.59,11.21,2.8,99.53,16.58,116.11,383.0,231.88,17.84,1.9699999999999989,0.33000000000000007,2.4299999999999997,-0.016445299967917867,0.18,0.5,-1.34,-71.65573156457276,-65.47767460007803,-107.55656652360514,-141.60884900507216,-91.11417869683963,-42.81,-41.3,0.0,0.96,0.86,6,2005,0.0,38.253731343283576,-51.26
2005-09-30,49.480000000000004,6.030000000000001,0.15731594074729166,0.0,7.040000000000001,7.270000000000003,9.7,0.11,21.9,42.21000000000001,-5.25,10.4,73.07,10.09,100.82,218.74,345.34,33.15,6.84,3.05,99.73,5.84,105.58,383.0,239.76,3.219999999999999,-2.6099999999999994,-13.89,2.4300000000000006,0.16876865671641786,0.17,0.44,-1.18,6.985894317930579,5.476727835507408,10.057554720318375,12.798585009949154,8.521724519124477,-26.83,-26.06,0.0,1.01,0.91,9,2005,0.0,38.33050847457627,-45.23
2005-12-31,81.44,1.7099999999999937,0.0447931985294116,0.0,5.759999999999998,2.3900000000000006,5.059999999999999,0.11,11.83,79.04999999999998,-9.639999999999997,12.5,110.83,8.07,147.25,221.7,386.68,31.77,8.95,3.6,138.03,7.32,145.35,383.0,241.33,-9.59,13.470000000000002,-1.63,2.669999999999999,0.5726315789473706,0.17,0.6,-1.14,1.7681525735294052,1.4616727941176417,2.83375919117646,2.6011488970588137,2.3308180147058737,-17.55,-17.06,0.0,1.07,1.01,12,2005,0.0,38.17543859649123,-43.52
2006-03-31,164.55,5.12,0.13,0.0,12.97,7.03,9.73,0.11,0.0,157.52,1.27,11.33,217.65,41.77,314.39,220.67,560.9,22.1,94.33,3.91,308.02,7.25,315.27,383.0,245.64,10.2,-2.91,-8.64,2.7,0.20499999999999996,0.17,1.28,0.13,3.64,5.72,8.32,7.5600000000000005,11.120000000000001,3.22,3.11,0.0,1.02,0.89,3,2006,0.0,39.38461538461539,5.12
2006-06-30,151.97999999999996,7.010000000000001,0.18492992580379228,0.0,16.439999999999998,9.919999999999998,12.690000000000001,0.11,-13.77,142.04999999999998,6.109999999999999,27.9,330.23,17.92,423.02,219.21,670.5,83.66,58.61,3.82,411.62,6.18,417.8,383.0,252.7,-82.58,-0.5,99.59,2.7699999999999996,0.1427567760342368,0.16,1.65,0.32,4.1840395713108,7.697708161582853,11.095795548227535,11.58123660346249,15.14113767518549,3.87,3.83,0.0,1.03,0.98,6,2006,0.0,37.90625,12.13
2006-09-30,169.53000000000003,3.799999999999999,0.009541745134965472,0.0,-3.66,7.289999999999999,10.030000000000001,0.11,0.0,162.24,-17.36,72.5,269.59,12.39,393.71,220.98,639.25,21.86,34.72,4.38,265.38,7.89,273.27,574.5,365.98,33.24999999999999,-1.04,12.189999999999998,2.740000000000001,2.7982302631578952,0.17,0.75,0.04,2.3758945386064028,4.694538606403012,4.150659133709979,5.018957940991838,6.183050847457626,3.65,3.28,0.0,1.48,1.44,9,2006,0.0,398.25,15.93
2006-12-31,152.39000000000004,-8.19,-0.02116279069767442,0.0,7.219999999999999,-7.27,-4.6200000000000045,1.74,-43.22,159.67000000000002,-7.030000000000001,125.81,201.19,19.61,359.41,213.79,609.64,31.19,140.06,2.13,247.0,6.36,253.35,574.5,356.29,48.42,-2.51,7.340000000000003,2.6499999999999986,-20.554945054945055,2.81,0.71,0.02,-5.375348837209302,-14.433023255813954,-9.184651162790697,-10.962325581395348,-19.808372093023255,1.23,1.21,0.0,1.46,1.38,12,2006,0.0,387.0,7.74
2007-03-31,89.2,-4.51,-0.01,0.0,11.86,-2.72,-0.16,1.38,0.36,91.92,-2.48,54.2,226.7,8.93,300.37,213.0,551.62,40.46,79.79,2.66,194.69,5.16,199.85,574.5,351.77,-76.67,-3.45,8.5,2.56,-34.5,2.25,0.57,-0.01,-3.28,-1.9600000000000002,-5.12,-6.04,-3.04,-5.06,-5.06,0.0,1.54,1.5,3,2007,0.0,450.99999999999994,-4.51
2007-06-30,114.71,-4.6,-0.010098792535675083,0.0,8.010000000000002,-3.61,-0.9600000000000001,1.23,0.55,118.32000000000001,-6.92,54.05,165.35,11.86,252.4,170.67,492.28,1.16,63.56,2.53,146.74,4.62,151.36,574.5,340.93,43.49,-3.5699999999999994,-40.05,2.65,-30.449184782608697,2.07,0.44,-0.02,-3.7365532381997806,-2.201536772777168,-5.392755214050494,-6.200658616904501,-3.69615806805708,-4.87,-4.47,0.0,1.72,1.64,6,2007,0.0,455.49999999999994,-9.11
2007-09-30,86.57000000000002,-8.100000000000001,-0.01411969785008716,0.0,5.629999999999999,-7.619999999999999,-4.72,1.0,0.6,94.19,-5.57,42.02,149.49,6.8,208.87,172.45,453.47,0.0,66.98,2.34,116.52,4.13,120.64,574.5,332.83,-4.759999999999998,-5.360000000000001,-1.9299999999999962,2.8999999999999995,-17.703990740740736,1.73,0.36,-0.03,-7.1539802440441616,-4.800697269029635,-9.733178384660082,-9.281348053457291,-7.794073213248112,-6.31,-5.92,0.0,1.79,1.73,9,2007,0.0,573.6666666666667,-17.21
2007-12-31,82.64999999999998,-18.07,-0.030731292517006802,0.0,-0.10000000000000142,-17.0,-13.969999999999999,1.75,2.97,99.64999999999998,-19.54,56.84,119.93,9.2,194.36,213.41,441.7,16.12,53.81,13.1,122.34,4.61,126.95,574.5,314.76,4.519999999999996,-4.929999999999998,15.239999999999998,3.030000000000001,-14.23793027116768,3.19,0.4,-0.06,-16.36953514739229,-12.067154195011337,-22.96651927437642,-21.532392290249433,-19.852414965986394,-10.13,-9.46,0.0,1.59,1.51,12,2007,0.0,588.0,-35.28
2008-03-31,77.01,-30.26,-0.049999999999999996,0.0,-6.63,-29.83,-26.9,1.67,0.0,106.84,-31.18,72.48,121.32,4.86,210.07,184.28,470.3,1.0,17.98,3.0,70.03,5.19,75.22,675.04,395.08,-66.84,-13.86,96.34,2.93,-8.35,2.85,0.19,-0.05,-25.72,-23.36,-30.64,-32.4,-29.8,-40.49,-39.29,0.0,3.0,2.93,3,2008,0.0,605.2,-30.26
2008-06-30,73.67,-33.379999999999995,-0.05245128849780012,0.0,1.1399999999999997,-33.24,-30.190000000000005,1.03,6.68,106.9,-24.880000000000003,46.16,112.98,5.04,181.28,191.18,446.85,4.92,17.41,4.35,79.69,5.46,85.14,675.04,361.71,-17.22999999999999,-13.45,4.349999999999994,3.0500000000000003,-4.909316956261235,1.92,0.24,-0.1,-29.876253928346944,-28.176832181018224,-36.90472658705216,-37.995713387806404,-36.04452545568824,-43.13,-42.24,0.0,2.27,2.21,6,2008,0.0,636.4,-63.64
2008-09-30,110.71999999999997,-71.57000000000001,-0.11115819835810961,0.0,4.41,-69.99000000000001,-65.95,0.66,45.09,180.71999999999997,-29.879999999999995,12.18,109.26,16.34,201.36,214.74,562.41,29.35,54.71,32.38,252.92,19.36,272.28,675.04,290.13,-44.870000000000005,-20.99,31.890000000000015,4.039999999999999,-1.4830215173955568,1.54,0.94,-0.21,-50.89986835293247,-55.47323422823756,-98.66613416167444,-91.91195029953406,-91.02268471266919,-52.56,-51.73,0.0,0.8,0.73,9,2008,0.0,643.8571428571429,-135.21
2008-12-31,207.27000000000004,-10.719999999999999,-0.016161173165216196,0.0,24.340000000000003,-12.759999999999991,-8.320000000000007,0.39,52.56,220.02000000000004,-4.519999999999996,34.98,184.08,14.54,279.78,289.51,668.28,39.77,53.29,34.81,363.89,14.94,378.83,675.04,295.37,-40.56,-14.39,77.73999999999998,4.440000000000001,-6.0236963619403,0.89,1.28,-0.22,-6.417454944151304,-7.7191639827314456,-14.51861029260604,-14.057282258617144,-14.07785102446378,-31.57,-31.14,0.0,0.77,0.73,12,2008,0.0,663.3181818181819,-145.93
2009-03-31,274.74,-13.03,-0.02,0.0,32.32,-6.55,-1.16,0.25,0.0,281.28,4.47,42.02,113.54,21.97,406.1,263.16,825.98,48.85,74.25,12.08,534.58,16.23,550.81,675.04,275.17,1.97,-36.73,41.81,5.39,-3.125,0.61,2.0,-0.02,-6.32,-4.04,-18.96,-15.56,-9.0,-4.75,-4.74,0.0,0.76,0.72,3,2009,0.0,651.5,-13.03
2009-06-30,240.06999999999994,-46.81,-0.07040274064171123,0.0,-2.0599999999999987,-40.970000000000006,-34.730000000000004,0.36,0.0,281.05000000000007,-24.79,14.8,149.29,27.67,414.61,272.29,849.7,64.22,103.54,18.61,605.62,15.96,621.58,675.04,228.11,-41.73,-15.46,29.950000000000003,6.240000000000001,-1.2783593249305705,1.07,2.72,-0.09,-22.028235294117646,-22.935648395721923,-82.07395053475936,-63.48762700534759,-60.92183823529411,-11.65,-11.62,0.0,0.68,0.64,6,2009,0.0,664.8888888888889,-59.84
2009-09-30,284.19000000000005,-50.459999999999994,-0.0731967361740707,0.0,-2.34,-42.76,-38.650000000000006,0.48,0.0,326.94999999999993,-27.9,18.65,185.49,35.48,483.12,272.64,920.5,141.42,131.47,21.86,717.38,25.47,742.84,675.04,177.65,-82.05000000000001,-6.609999999999999,92.51,4.109999999999999,-1.6394173602853745,1.82,4.18,-0.16,-21.922422484134177,-22.288406165004528,-113.61963372620126,-86.29895194922936,-81.33987307343608,-13.84,-13.8,0.0,0.67,0.62,9,2009,0.0,689.375,-110.3
2009-12-31,138.82000000000005,-65.73,-0.09708458785434301,0.0,-20.220000000000002,-61.21000000000001,-48.489999999999995,0.47,0.0,200.02999999999997,-54.599999999999994,23.8,152.32,64.66,466.37,268.01,858.76,160.42,102.32,116.19,642.24,104.76,747.0,675.04,111.76,-63.359999999999985,-7.8500000000000085,76.36999999999998,12.72,-1.2118298341700897,2.84,6.68,-0.26,-30.618985400215873,-29.633203431233312,-235.2583605067318,-129.15237402715448,-104.50782480259048,-18.91,-18.77,0.0,0.73,0.63,12,2009,0.0,677.0384615384615,-176.03
2010-03-31,220.34,-32.4,-0.05000000000000001,0.0,-3.71,-25.35,-17.59,0.33,0.0,245.69,-24.92,36.32,135.64,20.42,432.48,261.43,823.71,164.87,156.61,148.17,679.5,64.86,744.36,675.04,79.35,15.69,2.35,-5.51,7.76,-1.65,2.81,9.38,-0.05,-15.72,-12.28,-163.32,-73.12,-70.32,-15.05,-14.7,0.0,0.64,0.61,3,2010,0.0,647.9999999999999,-32.4
2010-06-30,117.93999999999997,-52.27,-0.08025392701074761,0.0,-12.61,-46.29,-38.47,0.32,0.0,164.22000000000003,-45.67999999999999,31.96,99.91,17.43,379.84,254.72,765.38,152.52,175.86,64.37,577.15,161.14,738.29,675.04,27.08,1.209999999999999,0.8399999999999999,-6.42,7.82,-0.9962129328486703,7.98,27.26,-0.13,-27.311028699657495,-21.90314869493327,-772.0921648753987,-163.866172197945,-93.9835219085863,-25.6,-25.03,0.0,0.66,0.63,6,2010,0.0,651.3076923076923,-84.67
2010-09-30,112.33000000000004,-25.120000000000005,-0.03660806995172603,0.0,0.46000000000000085,-19.269999999999996,-11.530000000000001,0.5,0.0,131.60999999999996,-15.600000000000009,29.29,101.4,28.61,403.97,248.93,786.62,170.78,138.1,59.86,612.26,172.39,784.65,675.04,1.97,-20.84,-4.15,22.310000000000002,7.74,-3.4200109474522287,171.33,398.3,-0.16,-12.776216413152385,-9.746898624647056,-5100.510866199108,-111.88341378996266,-47.718619182074875,-24.83,-24.36,0.0,0.66,0.61,9,2010,0.0,686.1875,-109.79
2010-12-31,209.15999999999997,-6.849999999999994,-0.009983710562414257,0.0,15.04,0.35999999999999943,7.380000000000003,0.85,0.0,208.78999999999996,2.8700000000000045,30.75,147.63,49.56,407.46,237.82,764.19,139.28,118.09,198.94,667.93,91.76,759.69,675.04,4.5,-75.25,-3.17,81.60000000000001,7.02,-21.284671532846733,127.51,168.82,-0.17,-3.5847393689986258,-2.6216049382716027,-608.8888888888883,-47.134859396433434,-22.098062414266096,-18.21,-17.68,0.0,0.61,0.54,12,2010,0.0,686.1176470588235,-116.64
2011-03-31,197.47,6.52,0.01,0.0,24.49,14.1,21.05,1.12,0.0,183.37,12.53,37.65,100.55,56.26,418.45,232.14,784.59,139.58,131.16,200.51,692.05,81.5,773.55,675.04,11.13,13.75,-2.08,-4.77,6.95,28.000000000000004,67.93,69.5,0.01,3.3200000000000003,7.0,234.32000000000002,57.63999999999999,60.96,3.33,3.3,0.0,0.6,0.52,3,2011,0.0,652.0,6.52
2011-06-30,335.93999999999994,13.400000000000002,0.020180722891566263,0.0,31.040000000000003,21.949999999999996,29.13,1.21,3.02,313.99,1.0300000000000011,30.33,90.98,115.56,592.59,234.08,968.78,205.29,151.24,194.55,866.58,78.26,944.84,675.04,24.1,-80.12,-4.36,77.17,7.180000000000001,14.988313432835819,33.89,39.2,0.03,5.542971887550202,11.193574297188755,222.41847389558234,209.44899598393576,94.90321285140564,3.92,3.73,0.0,0.68,0.55,6,2011,0.0,664.0000000000001,19.92
2011-09-30,600.0100000000001,8.779999999999998,0.012236933797909404,0.0,34.28999999999999,17.230000000000004,24.990000000000002,1.11,5.07,582.7800000000001,16.089999999999996,14.19,100.48,165.02,812.11,239.12,1204.9,210.72,122.34,190.17,1101.85,70.82,1172.67,675.04,32.46,0.980000000000004,-11.939999999999998,-5.190000000000012,7.76,22.677249430523922,23.08,36.13,0.04,2.9123902439024385,6.546759581881531,108.19896864111496,204.01416027874558,63.264947735191626,2.6,2.53,0.0,0.74,0.59,9,2011,0.0,717.5,28.7
2011-12-31,385.6899999999998,9.830000000000002,0.01530755255644952,0.0,38.120000000000005,17.17,25.340000000000003,1.43,6.1,368.52,40.24,26.58,672.66,228.58,959.53,241.26,1356.39,202.04,243.2,42.34,1102.72,212.18,1314.91,675.04,41.79,1.1400000000000006,-10.080000000000002,20.89,8.169999999999998,23.35121820956256,23.1,31.46,0.06,2.898229950687776,6.776143264988321,94.09042304697641,169.8832182714768,28.33938229950688,2.59,2.54,0.0,0.87,0.66,12,2011,0.0,642.1666666666667,38.53
2012-03-31,296.26,2.83,0.0,0.0,29.61,11.09,19.45,1.48,1.97,285.17,15.79,7.63,724.0,326.03,1146.44,246.03,1559.51,52.82,300.68,112.27,1172.47,341.98,1514.45,675.04,45.44,-101.85,-6.19,89.08,8.36,0.0,21.99,33.33,0.0,0.72,3.8000000000000003,24.92,40.04,11.480000000000002,0.97,0.96,0.0,0.98,0.7,3,2012,0.0,inf,2.83
2012-06-30,295.63,-16.5,-0.024140453547915143,0.0,21.08,-4.41,4.120000000000001,1.33,6.24,300.05,-9.299999999999999,17.69,599.83,394.2,1111.31,260.2,1556.13,118.89,252.04,264.61,1283.24,245.36,1528.6,675.04,27.98,-94.19,-17.779999999999998,122.04,8.530000000000001,-13.773560606060606,32.09,54.63,-0.02,-4.248719824433065,2.5588880760790054,-235.90051207022677,-253.47476225310902,11.82882223847842,-2.33,-2.31,0.0,0.87,0.56,6,2012,0.0,683.5,-13.67
2012-09-30,459.55000000000007,-250.48,-0.36981714934696197,0.0,-203.7,-236.28,-227.4,1.25,14.29,695.8199999999999,-230.74,29.0,705.28,241.41,1089.65,311.78,1591.3,176.51,360.24,275.64,1552.6,260.73,1813.33,675.04,-221.52,-36.80000000000001,-27.18,75.29000000000002,8.879999999999999,-0.8462966105078249,-3.81,-8.19,-0.39,-62.963740299072505,-62.28100094643196,452.2768911603256,1059.9149150104108,-2250.3089063032367,-25.34,-25.12,0.0,0.7,0.55,9,2012,0.0,677.3076923076923,-264.15
