,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2000-03-31,120.29,5.67,0.47,0.0,44.94,11.04,15.18,10.0,0.0,109.25,8.14,4.9,105.8,177.87,333.74,242.78,708.47,86.33,41.87,9.58,159.5,85.15,244.65,120.0,463.82,16.33,0.58,-21.33,4.14,5.32,2.59,0.53,0.47,0.0,0.0,3.2000000000000006,0.0,4.88,0.0,8.04,4.89,4.71,0.0,2.09,0.98,3,2000,0.0,12.063829787234043,5.67
2000-06-30,107.02999999999999,-13.36,-1.1118855656697009,0.75,31.379999999999995,-14.04,-9.55,10.5,0.0,121.07,-12.43,6.28,105.62,157.06,299.88,238.56,674.28,96.3,31.12,5.15,147.54,85.73,233.28,120.0,441.0,-8.119999999999997,12.37,-2.8800000000000026,4.490000000000001,-2.3613940868263477,2.86,0.53,-0.64,0.75,-1.17,-7.9221846553966175,0.0,-12.091755526657996,0.0,-3.9610923276983088,-3.46,-3.38,0.0,2.03,0.97,6,2000,9.01171875,12.015625,-7.69
2000-09-30,144.04000000000002,9.81,0.8329245283018868,-0.015145931603773534,57.03,11.75,15.48,10.25,0.0,132.29000000000002,7.140000000000001,5.81,126.46,154.08,295.6,236.47,691.42,91.39,41.3,4.99,151.62,88.37,239.99,120.0,451.43,5.299999999999999,-3.369999999999999,-2.4299999999999997,3.7299999999999986,3.076269113149847,2.72,0.53,0.18,0.75,4.17,5.737924528301887,0.0,8.69943396226415,0.0,29.98528301886793,0.59,0.57,0.0,1.95,0.93,9,2000,-0.17838541666666607,11.777777777777779,2.12
2000-12-31,134.31,7.9799999999999995,0.6636831683168316,0.015346534653465254,61.95000000000002,12.510000000000002,16.82,10.0,0.0,121.80000000000001,5.700000000000001,6.37,133.47,165.48,311.83,232.91,704.04,95.76,36.9,10.58,166.46,74.22,240.68,120.0,463.36,-1.8699999999999992,6.8199999999999985,-4.399999999999999,4.310000000000002,3.7653508771929824,2.59,0.52,0.84,0.75,0.89,4.519366336633663,0.0,6.8896633663366345,0.0,12.483564356435643,2.07,2.0,0.0,1.87,0.88,12,2000,0.18452380952380842,12.023809523809524,10.1
2001-03-31,107.3,5.13,0.43,0.0,48.54,9.3,12.84,9.0,0.0,98.0,4.1,5.51,142.32,186.23,339.44,229.98,727.73,106.39,50.48,9.75,189.45,70.68,260.13,120.0,467.59,-6.62,-0.44,6.38,3.54,5.2325,2.31,0.56,0.43,0.0,0.0,2.8,5.200000000000001,4.4,4.4,6.919999999999999,5.02,4.78,0.0,1.79,0.81,3,2001,0.0,11.930232558139535,5.13
2001-06-30,79.8,-7.04,-0.589738219895288,0.5,35.1,-6.720000000000001,-3.1899999999999995,10.5,0.0,86.50999999999999,-10.86,6.68,112.37,179.07,304.26,226.87,697.3,112.15,33.43,10.4,174.01,59.24,233.25,120.0,464.04,11.719999999999999,1.08,-11.629999999999999,3.5300000000000002,-4.4514666193181816,2.72,0.5,-0.16,0.5,-3.13,-3.980732984293194,5.602513089005236,-6.0448167539267015,-6.1922513089005236,7.224293193717277,-1.07,-1.02,0.0,1.75,0.72,6,2001,5.96875,11.9375,-1.91
2001-09-30,110.38000000000002,0.26,0.10400000000000002,-1.8875000000000004,33.84,1.88,5.42,13.75,0.0,108.50999999999999,-8.58,9.31,99.0,171.08,290.97,225.09,654.84,48.63,50.12,10.73,132.02,58.91,190.92,120.0,463.91,42.03,23.54,-62.95,3.539999999999999,33.04759615384615,3.56,0.41,-0.66,0.5,-0.76,0.1575757575757576,-0.41600000000000004,0.22690909090909092,0.22690909090909092,-0.5357575757575758,-0.6,-0.55,0.0,2.2,0.91,9,2001,-4.71875,2.4999999999999996,-1.65
2001-12-31,109.08999999999997,-3.4600000000000004,-0.2911545988258317,0.39481409001956946,46.95,-0.6600000000000001,3.4299999999999997,13.5,0.0,109.75,-3.3099999999999987,3.9,102.09,79.87,195.1,219.77,644.61,62.65,46.05,2.14,126.03,56.26,182.29,120.0,462.31,-8.170000000000002,3.8900000000000006,2.5400000000000063,4.09,-11.593497109826588,3.5,0.39,-0.43,0.5,-1.16,-2.1396477495107633,1.5167123287671236,-3.0063405088062627,-2.9792563600782787,1.9771428571428573,-1.35,-1.26,0.0,1.55,0.91,12,2001,4.69186046511628,11.88372093023256,-5.11
2002-03-31,94.19,5.0,0.42,0.0,44.17,8.79,12.22,11.9,0.0,85.4,5.71,2.98,112.15,86.59,208.9,218.16,660.82,103.89,47.85,1.66,180.32,11.43,191.75,120.0,469.06,2.49,-5.26,1.85,3.43,7.082499999999999,3.04,0.41,0.42,0.0,0.0,3.04,5.08,4.28,4.28,7.32,5.49,5.31,0.0,1.16,0.68,3,2002,0.0,11.904761904761905,5.0
2002-06-30,92.64000000000001,-2.06,-0.17517006802721088,0.5,36.44,-2.709999999999999,0.8699999999999992,13.0,0.0,95.35,-7.5600000000000005,4.46,106.13,82.2,198.94,220.65,651.81,76.64,70.53,1.17,183.95,10.72,194.66,120.0,457.14,31.989999999999995,-5.140000000000001,-25.380000000000003,3.5799999999999996,-18.553398058252426,3.41,0.43,0.25,0.5,2.0,-1.2612244897959184,-2.522448979591837,-1.7937414965986396,-1.7937414965986396,-3.6435374149659867,1.64,1.57,0.0,1.08,0.63,6,2002,5.88,11.76,2.94
