,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2002-09-30,,,,,,,,,,,20.53,0.0,1498.99,1533.7,123.25,1911.89,10.22,31.66,0.0,274.42,569.76,844.18,650.0,1067.7,,,,,,0.0,0.79,1.9,0.0,0.0,,,,,,16.77,16.71,0.0,5.59,0.13,9,2002,,112.83684210526316,214.39
2002-12-31,645.6199999999999,175.33000000000004,1.3631579082418148,0.0,238.14999999999998,195.63,197.51,5.25,449.9900000000001,193.15999999999997,16.85,0.0,1769.8,1794.74,129.57,2420.55,14.5,168.06,0.0,332.59,169.9,502.48,825.0,1918.07,81.48,-257.99,176.08000000000004,1.879999999999999,0.9613523070780811,2.26,0.26,3.03,0.0,0.0,28.972729138868942,0.0,36.56682336036129,0.0,45.006705326901375,20.28,20.2,0.0,5.4,0.07,12,2002,0.0,128.62046204620464,389.72
2003-03-31,523.04,111.58,0.68,0.0,195.24,154.27,158.45,6.7,368.77,150.69,45.55,0.0,1926.18,1982.41,130.38,2481.81,11.81,164.48,0.0,509.11,81.87,590.98,825.0,1890.83,-25.54,125.18,-90.41,4.18,2.4625,2.92,0.31,0.68,0.0,0.0,18.0,0.0,23.6,0.0,31.28,21.48,21.33,0.0,3.89,0.11,3,2003,0.0,164.08823529411762,111.58
2003-06-30,620.1400000000001,144.54000000000002,0.8747344994533813,0.7,235.96999999999997,196.27,201.05,7.1,423.87,192.20999999999998,9.53,26.41,1747.57,1795.12,132.82,2935.54,8.58,283.16,0.0,790.17,108.83,899.0,825.0,2036.54,265.97,-514.34,243.24,4.780000000000001,2.0289013421890134,2.88,0.44,1.55,0.7,0.45,19.684347961892865,0.0,28.397832266125256,0.0,36.88557863501484,22.55,22.4,0.0,2.27,0.06,6,2003,115.66709677419355,165.23870967741937,256.12
2003-09-30,736.6599999999999,177.61,0.2170320245313905,0.5586596239819183,288.8,234.7,239.90999999999997,9.8,501.9599999999999,229.71000000000004,8.85,39.79,2072.03,2133.02,140.87,2995.27,29.52,213.33,0.0,747.12,35.7,782.82,825.0,2212.45,-163.41000000000003,199.86,-37.13000000000001,5.209999999999999,11.288311046675298,3.65,0.35,0.53,0.7,1.32,23.717914831807807,39.06576441565029,32.104359855209466,43.32450602909644,42.63655546077053,23.23,23.07,0.0,2.85,0.08,9,2003,457.18384662203283,818.3584905660377,433.73
2003-12-31,1265.4200000000003,350.66999999999996,0.424702320244773,0.006210611644039888,521.8399999999999,457.19000000000005,462.34000000000003,11.0,808.2400000000002,454.6,14.54,26.83,2312.14,2373.77,134.33,3280.1,22.09,107.91,0.0,666.47,49.49,715.95,825.0,2564.15,340.0,-316.18,-18.14,5.15,6.475712208058859,3.54,0.28,0.95,0.7,0.74,42.7563472718001,65.39521621621621,54.70165884752677,62.58771035186128,71.31422539520652,25.06,24.94,0.0,3.56,0.09,12,2003,5.12800397219462,825.6842105263158,784.4
2004-03-31,466.93,107.94,0.13,0.0,209.91,146.84,152.62,9.0,320.09,142.58,88.66,91.99,2858.17,3057.21,131.72,3643.59,44.11,97.95,0.0,1188.24,55.86,1244.1,825.0,2399.49,-465.13,316.82,222.43,5.78,17.3075,3.09,0.52,0.13,0.0,0.0,11.84,19.16,18.0,20.12,23.92,23.33,23.12,0.0,2.57,0.17,3,2004,0.0,830.3076923076923,107.94
2004-06-30,681.1599999999999,175.72000000000003,0.21062116618486926,0.33,303.81000000000006,236.85999999999999,242.76,6.65,444.3,232.83,8.69,60.07,3086.31,3180.77,130.8,3595.07,27.38,71.65,0.0,574.24,446.66,1020.89,825.0,2574.18,-144.14999999999998,167.17000000000002,-102.99000000000001,5.8999999999999995,7.893793535169587,2.13,0.4,0.34,0.33,0.97,19.550600014101388,29.115278854967215,27.306414721850103,30.47812169498696,31.469280124092226,24.89,24.71,0.0,5.54,0.16,6,2004,275.3170588235294,834.2941176470588,283.66
2004-09-30,610.0400000000002,147.94,0.17824096385542168,-0.0017072997873847874,273.62,203.05,209.16999999999996,6.7,406.9900000000001,201.34999999999997,17.87,42.3,3403.89,3492.32,129.9,3901.85,7.03,41.1,0.0,299.14,880.26,1179.4,825.0,2722.44,-196.89,-0.9800000000000182,207.05,6.120000000000001,9.394024604569422,2.03,0.43,0.52,0.33,0.63,15.164192771084338,23.322144578313253,21.73168674698795,23.98026506024096,22.334963855421684,24.69,24.55,0.0,11.67,0.3,9,2004,-1.4170588235293735,830.0,431.6
2004-12-31,587.69,148.88,0.1795341786108048,-0.0002956174200660948,266.37,206.75,211.55000000000007,6.3,380.9399999999998,205.74,13.72,45.81,3608.5,3695.49,116.69,4082.21,20.7,29.13,0.0,349.59,861.2,1210.79,825.0,2871.41,-23.90000000000009,22.74000000000001,-2.990000000000009,4.800000000000001,8.77270284793122,1.81,0.42,0.7,0.33,0.47,14.58843439911797,22.118610804851155,20.743891951488422,21.91342888643881,21.810837927232633,24.86,24.75,0.0,10.57,0.25,12,2004,-0.2451428571428096,829.257142857143,580.48
