,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2000-03-31,1645.7,-217.07,-5.43,0.0,388.42,-111.05,-29.08,7.55,0.0,1756.75,-168.45,489.57,2154.27,663.99,5704.53,2067.21,13337.88,1467.72,777.39,4155.22,8698.92,5296.85,13995.77,400.0,-1105.3,279.7,-66.17,-61.48,81.97,-0.3475,-2.73,-12.66,-5.43,0.0,0.0,-6.52,0.0,78.56,0.0,-9.56,-14.66,-13.19,0.0,0.66,0.58,3,2000,0.0,39.97605893186004,-217.07
2000-06-30,1600.6299999999999,-404.76000000000005,-10.121766399176625,0.0,409.68,-305.77,-260.36,5.5,0.0,1906.4,26.839999999999975,346.33,2114.27,705.06,5581.14,1681.29,12807.25,1321.73,644.11,8424.86,13264.21,655.24,13919.44,400.0,-1501.35,-162.95,147.18,115.03,45.41,-0.13442564729716375,-1.47,-9.27,-15.55,0.0,0.0,-12.653835292604091,0.0,107.84400366659699,0.0,237.50676036858948,-21.27,-19.15,0.0,0.42,0.37,6,2000,0.0,39.989067524115754,-621.83
2000-09-30,1663.04,-853.87,-21.345303449210544,0.0,351.7800000000001,-727.97,-658.1300000000001,3.85,0.0,2391.0099999999998,-19.639999999999986,481.56,2199.25,690.13,5178.41,1444.74,12210.03,1420.97,641.5,9109.98,13812.93,575.46,14388.39,400.0,-2492.64,-515.8199999999999,-68.30000000000001,48.69,69.84,-0.04320622577207304,-0.62,-5.77,-36.89,0.0,0.0,-27.98207847123399,0.0,137.01729077725827,0.0,165.30025181269906,-33.14,-30.06,0.0,0.37,0.32,9,2000,0.0,40.002710761724046,-1475.7
2000-12-31,2224.2200000000003,-210.18000000000006,-5.2548740123852244,0.0,442.4599999999998,-268.71000000000004,-173.45999999999992,1.43,0.0,2492.9300000000003,-234.05,494.43,2289.63,822.85,6049.5,1421.84,12812.82,939.68,849.67,9272.02,14196.35,573.02,14769.38,400.0,-2287.48,-21.220000000000027,292.24,426.62,95.25000000000003,-0.06015843562660575,-0.25,-6.46,-42.15,0.0,0.0,-6.562670652715497,0.0,36.75295038792798,0.0,50.95046053099866,-26.37,-23.63,0.0,0.43,0.37,12,2000,0.0,39.997153024911036,-1685.88
2001-03-31,1965.91,2751.2,27.59,0.0,430.4,-12.39,51.68,1.25,0.0,1978.3,17.74,364.21,2495.06,974.6,5850.94,1392.62,11507.76,958.86,943.34,750.89,3174.16,6458.95,9633.12,1150.0,1546.95,-855.58,100.88,-62.96,64.07,0.0125,0.93,6.23,27.59,0.0,0.0,95.64,-0.4,711.4,4983.48,-0.6,154.42,139.95,0.0,1.84,1.54,3,2001,0.0,99.71728887277999,2751.2
2001-06-30,2334.71,-8.199999999999818,-0.05500546846518288,0.0,420.01,157.72000000000003,220.01999999999998,1.03,0.0,2176.99,-4.719999999999999,254.88,2942.67,937.82,5451.61,1369.48,11275.16,889.15,1060.53,716.85,3139.15,6085.49,9224.64,1998.08,1735.57,-235.03999999999985,67.41,-430.03000000000003,62.30000000000001,-5.017682926829379,1.18,5.32,18.4,0.0,0.0,-0.2909310973386738,-0.014468829748450282,-1.8899161502004684,-28.007827925628252,-0.021404301859277688,70.53,63.78,0.0,1.74,1.44,6,2001,0.0,149.07608695652175,2743.0
2001-09-30,1841.2399999999998,115.44999999999982,0.6946911787857045,0.0,280.82000000000005,279.89,335.09,0.5,0.0,1561.3500000000004,-36.34,473.01,2676.75,1023.88,5506.73,1340.17,10748.48,797.96,970.9,716.01,3211.29,5984.71,9196.0,1998.08,1250.14,463.9799999999999,-31.53,-84.71000000000004,55.19999999999999,0.1856940233867478,0.8,7.36,17.2,0.0,0.0,4.295776382305089,0.5977575259318852,36.93979954170961,-74.33357169095127,0.9111763368259008,52.18,46.54,0.0,1.71,1.4,9,2001,0.0,166.18895348837208,2858.45
2001-12-31,2286.080000000001,-220.19999999999982,-1.2611473514640377,0.0,152.99,-18.52000000000004,-62.95999999999992,0.77,0.0,2304.5999999999995,-84.84,705.69,3075.45,715.32,5837.3,1051.12,11353.54,871.94,1152.45,732.98,3147.24,5758.5,8905.74,1998.08,2071.91,-453.41999999999996,737.69,252.32000000000005,-44.44,-0.14976441871026352,0.74,4.3,15.11,0.0,0.0,-7.758852269496818,-1.1251003506111998,-42.510097223538295,817.1834208281997,-1.655934047190371,34.3,31.3,0.0,1.85,1.63,12,2001,0.0,174.60291197882196,2638.25
2002-03-31,2398.65,278.47,1.39,0.0,325.78,424.3,450.48,1.17,0.0,1974.34,27.31,1048.37,2309.79,802.58,5858.61,1045.95,11236.63,934.68,1093.1,723.45,3186.24,5306.91,8493.14,1998.08,2362.82,551.64,423.01,-335.2,26.18,0.21,0.99,3.59,1.39,0.0,0.0,9.92,14.92,47.16,56.96,21.08,13.93,11.61,0.0,1.84,1.59,3,2002,0.0,200.3381294964029,278.47
2002-06-30,1953.9100000000003,1238.96,6.197126984440798,0.0,262.94000000000005,67.38999999999999,96.06999999999994,1.14,0.0,1886.53,-74.07,325.14,2280.7,832.95,4064.57,1039.76,8862.83,853.32,1111.25,500.11,2836.38,2099.56,4935.94,1998.08,3557.94,-246.01,-33.579999999999984,-1608.07,28.68,0.045928540872990246,0.64,1.39,7.59,0.0,0.0,55.912945440646354,15.937802205044054,139.29247214039526,187.2365164785196,26.650095490401537,39.84,34.86,0.0,1.43,1.14,6,2002,0.0,199.92490118577075,1517.43
2002-09-30,2015.5099999999993,7.6599999999998545,0.03832285307752257,0.0,263.48,73.85999999999996,101.42000000000007,0.85,0.0,1941.6599999999999,-45.830000000000005,365.59,2025.9,1102.55,4352.78,1018.91,8973.87,760.89,1256.93,653.27,3099.22,2206.92,5306.14,1998.08,3294.58,221.01999999999998,-68.88999999999999,62.16000000000008,27.560000000000002,5.47519255874684,0.52,1.61,7.63,0.0,0.0,0.3413395930731892,0.11532014504061837,0.9299946888380181,1.348281347330296,0.19347264751588064,26.74,23.95,0.0,1.4,1.05,9,2002,0.0,199.88073394495413,1525.09
2002-12-31,3450.16,365.3900000000001,1.8284189200626302,0.0,495.45000000000005,331.2900000000001,370.8299999999999,0.79,0.0,3118.87,29.590000000000003,628.52,2631.08,842.16,5040.81,1122.51,9642.93,849.45,1640.03,600.03,3603.76,2069.69,5673.45,1998.08,3583.99,298.15,-15.319999999999993,96.94999999999982,39.53999999999999,0.10347738033334243,0.44,1.58,9.46,0.0,0.0,15.153070119757949,6.60240912360882,40.781859633532235,51.68279272988871,11.480769963183956,21.36,19.25,0.0,1.4,1.17,12,2002,0.0,199.83932346723043,1890.48
