,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2000-03-31,673.3,12.28,0.6800000000000002,0.0,118.52,35.4,53.94,1.7,637.9,24.55,87.92,371.11,207.61,723.59,768.32,1573.56,360.17,278.75,73.38,959.18,169.59,1128.76,180.0,440.37,146.83,-10.56,-131.16,18.54,0.625,0.69,2.56,0.68,0.0,0.0,3.1199999999999997,0.0,11.16,0.0,23.04,1.85,1.82,0.0,0.75,0.54,3,2000,0.0,18.05882352941176,12.28
2000-06-30,626.1600000000001,3.120000000000001,0.1742337662337663,0.0,105.54,24.270000000000003,45.59,1.68,601.89,9.249999999999996,103.37,417.3,158.36,794.91,826.37,1704.92,323.12,255.94,123.64,1039.42,216.88,1256.3,180.0,443.24,-28.80000000000001,-78.59,122.34,21.32,2.406249999999999,0.68,2.83,0.86,0.0,0.0,0.7293506493506495,0.0,2.8120519480519492,0.0,7.269194805194807,1.21,1.19,0.0,0.76,0.61,6,2000,0.0,17.906976744186046,15.4
2000-09-30,527.76,-39.09,-2.178083579569439,0.0,83.07999999999998,-23.1,7.039999999999992,1.38,550.8700000000001,-16.599999999999998,91.75,378.44,171.52,742.52,856.06,1683.38,300.61,235.84,139.21,1080.49,182.46,1262.95,180.0,413.29,64.1,-53.04999999999998,-14.309999999999999,30.14,-0.15756971092350985,0.6,3.06,-1.32,0.0,0.0,-9.306357112705783,0.0,-37.819451245251166,0.0,40.06353735753483,-1.31,-1.3,0.0,0.69,0.53,9,2000,0.0,17.946969696969695,-23.69
2000-12-31,799.6200000000001,35.730000000000004,1.9882973421926917,0.0,156.21000000000004,51.63,76.80000000000001,1.2,747.9799999999998,49.8,35.95,591.16,239.83,997.31,849.76,1972.29,285.49,498.41,181.82,1345.22,171.6,1516.82,180.0,449.0,-6.3799999999999955,-0.8700000000000045,5.809999999999999,25.17,0.150794850265883,0.48,3.38,0.67,0.0,0.0,7.240963455149504,0.0,31.812757475083068,0.0,167.01697674418608,0.46,0.46,0.0,0.74,0.56,12,2000,0.0,17.97014925373134,12.04
2001-03-31,712.88,-27.43,-1.5199999999999998,0.0,100.69,-6.39,19.54,1.08,719.26,-13.81,76.05,553.37,295.74,1032.96,874.66,2050.9,394.66,475.5,181.58,1448.91,173.14,1622.06,180.0,421.62,-27.78,-64.17,131.55,25.93,-0.17749999999999996,0.46,3.85,-1.52,0.0,0.0,-5.36,-1.4,-26.04,-25.44,-4.24,-3.89,-3.85,0.0,0.71,0.51,3,2001,0.0,18.04605263157895,-27.43
2001-06-30,814.9399999999999,0.28999999999999915,0.016134856300663178,0.0,118.88,22.12,48.830000000000005,1.23,792.8199999999999,19.14,50.48,550.07,321.22,1158.18,848.26,2160.81,324.1,559.61,105.3,1506.62,221.93,1728.55,180.0,421.9,90.23,-10.980000000000004,-104.33000000000001,26.71,18.95120689655178,0.52,4.1,-1.51,0.0,0.0,0.053854089904200285,-0.0346204863669859,0.27482682387619667,0.2679882092851871,-0.1025792188651434,-1.79,-1.78,0.0,0.77,0.56,6,2001,0.0,17.973509933774835,-27.14
2001-09-30,869.3700000000001,19.44,1.0856103896103897,0.0,130.49,39.64,66.37,0.96,829.7400000000002,32.86,49.89,490.45,274.86,931.64,827.66,1908.06,226.11,561.68,107.36,1208.24,247.5,1455.74,180.0,441.27,148.44,5.8700000000000045,-154.88,26.730000000000004,0.22082047325102877,0.39,3.3,-0.43,0.0,0.0,4.03948051948052,-31.104000000000003,17.57174025974026,18.177662337662337,-79.88072727272728,-0.32,-0.32,0.0,0.77,0.54,9,2001,0.0,17.906976744186046,-7.7
2001-12-31,904.0099999999998,30.7,1.7085217391304348,0.0,160.77999999999997,56.92000000000001,84.16999999999999,1.05,847.0899999999997,54.25,49.38,538.69,302.45,976.05,822.23,1951.82,245.44,606.85,106.53,1224.9,243.2,1468.09,180.0,472.03,48.889999999999986,-25.47,-23.939999999999998,27.25,0.1535830618892508,0.4,3.11,1.28,0.0,0.0,6.300173913043478,30.53982608695652,26.001565217391306,26.642260869565217,82.4895652173913,0.7,0.7,0.0,0.8,0.55,12,2001,0.0,17.96875,23.0
2002-03-31,795.96,2.56,0.14,1.0,129.93,27.6,53.68,1.36,768.36,24.4,87.99,409.87,378.78,967.16,829.83,1938.19,321.01,563.72,110.7,1236.29,213.59,1449.88,180.0,482.03,31.84,-19.97,26.74,26.08,2.4275,0.51,3.01,0.14,1.0,7.14,0.52,5.5200000000000005,2.12,2.28,15.72,0.32,0.32,0.0,0.78,0.48,3,2002,18.285714285714285,18.285714285714285,2.56
2002-06-30,1103.52,14.209999999999999,0.7880322003577818,-0.01405571173013033,155.57999999999998,42.449999999999996,72.28999999999999,1.39,1061.0700000000002,35.52,82.9,749.8,228.89,1150.95,818.63,2092.91,451.8,651.06,84.25,1441.63,160.49,1602.12,180.0,481.69,-16.71,-22.550000000000004,34.18000000000001,29.840000000000003,0.43960767065446865,0.52,3.33,0.93,1.0,1.08,2.7115086463923674,11.151079308288612,11.795062611806797,12.574621347644603,36.46979129397734,0.89,0.88,0.0,0.8,0.64,6,2002,-0.2534562211981566,18.032258064516128,16.77
2002-09-30,1168.6100000000001,41.83,2.3270614334470987,-0.003159748981613846,165.37,49.74000000000001,77.24000000000001,1.17,1118.86,49.709999999999994,82.24,828.28,468.74,1481.29,838.67,2446.01,543.14,905.97,102.96,1747.92,165.7,1913.61,180.0,523.31,-21.740000000000002,-50.68,71.74,27.5,0.12608175950274922,0.4,3.66,3.26,1.0,0.31,6.852696245733788,15.70409556313993,31.979249146757674,34.691774744027306,48.99677815699659,1.92,1.91,0.0,0.85,0.58,9,2002,-0.056797941816739694,17.97546012269939,58.6
2002-12-31,1119.0299999999997,0.4200000000000017,0.018502202643171883,0.20812951001324279,159.89,23.290000000000006,55.78999999999999,1.55,1095.75,16.91000000000001,104.78,636.6,328.6,1178.9,891.96,2202.42,588.72,564.26,123.45,1394.47,184.56,1579.02,270.0,613.65,51.15,38.980000000000004,-67.58,32.5,21.078571428571344,0.68,2.57,2.6,1.0,0.38,0.07628600474415484,0.19612334801762193,0.2738325991189438,0.30941375804812055,0.5041138597085755,1.42,1.41,0.0,0.85,0.61,12,2002,4.724539877300611,22.7,59.02
2003-03-31,1008.0,19.73,0.73,1.0,167.02,40.73,74.41,1.49,967.28,35.34,137.25,497.63,304.08,1017.63,918.84,2080.19,567.78,486.64,135.86,1257.33,179.46,1436.8,270.0,637.14,105.41,-13.44,-59.49,33.68,0.51,0.63,2.26,0.73,1.0,1.37,3.8,8.12,12.4,14.12,19.800000000000004,1.97,1.96,0.0,0.81,0.57,3,2003,27.027397260273975,27.027397260273975,19.73
2003-06-30,1005.1199999999999,14.190000000000001,0.5271049528301888,-0.0039658180408375186,132.79999999999998,23.690000000000005,61.349999999999994,2.08,981.4200000000001,9.519999999999996,69.71,645.34,378.75,1185.52,937.56,2278.75,613.36,634.73,151.21,1473.64,172.93,1646.57,270.0,623.98,-29.75,-24.79,-12.259999999999998,37.660000000000004,0.9860465116279068,0.9,2.64,1.26,1.0,0.79,2.493290094339623,4.936379716981133,9.10301886792453,10.27436320754717,13.38679245283019,1.71,1.68,0.0,0.8,0.55,6,2003,-0.10676233963905446,26.92063492063492,33.92
2003-09-30,1330.06,14.149999999999999,0.5210214270855003,0.008747164353571694,162.47000000000003,32.45,72.5,2.36,1297.61,22.959999999999994,94.16,739.49,418.38,1386.8,958.6,2480.38,680.98,691.26,168.06,1650.12,178.11,1828.23,273.71,641.96,-33.33,22.08,35.71,40.05,1.1295600706713782,1.01,2.85,1.77,1.0,0.56,2.284252132307052,4.627376742250884,8.819097149989599,9.713958810068648,13.74083628042438,1.45,1.44,0.0,0.84,0.59,9,2003,0.23755716976056007,27.15819209039548,48.07
2003-12-31,1456.4200000000005,18.749999999999993,0.07015115234959592,0.898390481553444,199.69,39.66999999999999,82.04000000000002,3.7,1416.7500000000005,41.650000000000006,108.98,929.89,314.99,1472.32,940.73,2578.34,724.57,694.6,161.38,1696.37,145.98,1842.35,337.15,724.15,1.480000000000004,-54.89000000000001,68.22,42.36999999999999,13.185813333333337,1.72,2.54,0.25,1.0,4.0,2.9070637533672543,6.409009278659082,10.359922178988324,11.21296019155941,17.375037413947915,1.4,1.39,0.0,0.87,0.68,12,2003,240.12180790960448,267.28,66.82
2004-03-31,1109.39,2.52,0.01,0.1,152.12,21.95,63.51,3.0,1087.44,17.62,96.9,746.16,331.63,1279.37,913.76,2372.07,374.27,723.02,147.92,1309.82,320.83,1630.65,337.15,726.66,185.64,-2.79,-194.92,41.56,75.0,1.39,2.24,0.01,0.1,10.0,0.44,3.96,1.3999999999999997,1.48,8.28,0.23,0.23,0.0,0.98,0.72,3,2004,25.200000000000003,252.0,2.52
2004-06-30,1157.72,5.0,0.013297872340425534,0.032978723404255304,159.71999999999997,19.570000000000004,62.89000000000001,2.42,1138.15,14.400000000000002,62.23,724.65,298.13,1173.64,897.01,2258.67,411.47,634.82,130.75,1240.75,301.96,1542.72,339.04,699.86,32.130000000000024,-23.7,-43.110000000000014,43.31999999999999,45.495999999999995,1.17,2.2,0.02,0.1,5.0,0.8776595744680853,4.867021276595745,2.845744680851064,3.031914893617021,10.851063829787236,0.33,0.33,0.0,0.95,0.71,6,2004,12.399999999999991,375.99999999999994,7.52
2004-09-30,1353.19,31.52,0.09688524590163936,-0.015573770491803267,213.11000000000007,54.660000000000004,96.91999999999999,2.04,1298.52,50.24999999999999,71.35,779.53,325.31,1282.22,890.12,2352.95,445.46,646.12,122.29,1307.85,299.6,1607.46,339.22,730.84,34.44999999999999,-19.290000000000003,-6.039999999999992,42.260000000000005,5.263959390862944,0.95,2.2,0.12,0.1,0.83,5.360983606557377,12.85344262295082,17.245573770491802,18.375901639344264,29.711475409836062,1.08,1.08,0.0,0.98,0.73,9,2004,-5.066666666666663,325.3333333333333,39.04
2004-12-31,1659.5599999999995,51.75000000000001,0.15389910783125899,0.0032492565260491325,268.2099999999999,86.68,131.29000000000002,2.28,1572.8799999999997,72.95,60.16,896.8,373.19,1412.87,869.19,2473.25,352.0,802.11,108.75,1394.45,281.56,1676.0,339.74,783.12,144.08,-21.159999999999997,-134.11,44.61,3.7017758454106278,0.99,2.14,0.27,0.1,0.37,8.367551492455117,16.507104306641704,26.425046811322833,27.47384073135808,38.64577596651614,1.73,1.72,0.0,1.01,0.75,12,2004,1.0925925925925952,336.25925925925924,90.79
2005-03-31,1313.18,25.4,0.07,0.13,211.63,44.66,87.56,2.76,1268.52,35.89,46.08,836.43,418.23,1375.85,839.95,2406.85,361.98,778.22,103.52,1320.35,254.65,1575.0,350.59,819.37,25.08,-27.86,-11.31,42.9,9.8575,1.18,1.92,0.07,0.13,1.86,4.24,7.4799999999999995,12.4,13.16,16.44,1.95,1.93,0.0,1.04,0.73,3,2005,47.171428571428564,362.8571428571428,25.4
2005-06-30,1450.1499999999999,31.0,0.08794326241134752,-0.0038196555217831513,218.17000000000002,57.61,100.88,2.56,1392.54,55.790000000000006,104.39,779.29,381.38,1352.11,809.14,2366.32,424.66,688.9,92.02,1308.58,235.88,1544.46,350.59,804.84,97.96000000000001,-26.520000000000003,-13.12,43.27,7.27741935483871,1.12,1.92,0.16,0.13,0.81,5.232624113475177,9.717730496453902,15.412056737588653,16.48936170212766,21.260283687943264,2.05,2.04,0.0,1.03,0.74,6,2005,-1.3464285714285609,352.5,56.4
2005-09-30,1728.08,63.32,0.17982626127631143,-0.00014116271299700588,255.32999999999998,99.77,143.49,2.62,1628.31,84.31,179.4,968.62,306.02,1518.81,808.16,2521.18,447.83,667.11,88.41,1405.96,225.18,1631.14,352.32,868.78,84.33999999999999,-3.75,-5.580000000000002,43.719999999999985,3.644350915982312,1.06,1.88,0.34,0.13,0.38,10.049114600735049,17.538349482124957,29.153010357500836,31.670578015369195,38.33472769796192,2.68,2.67,0.0,1.08,0.86,9,2005,-0.04970588235294571,352.1176470588235,119.72
2005-12-31,1370.5200000000004,53.379999999999995,0.151104563835933,0.0004223332313861511,212.22000000000003,84.85999999999999,130.45,2.68,1285.67,70.28999999999999,119.08,705.32,496.83,1401.92,836.53,2416.52,293.45,690.1,97.1,1224.95,232.21,1457.16,360.0,917.83,130.69,-6.32,-184.69,45.59,4.43451198950918,1.05,1.59,0.49,0.13,0.27,8.831907567879838,14.469032928942807,23.263935297515882,25.101860196418254,29.702839976891966,2.98,2.95,0.0,1.14,0.74,12,2005,0.14919567827131175,353.265306122449,173.1
2006-03-31,1520.52,96.87,0.27,0.23999999999999996,249.78,148.84,190.92,3.9,1371.68,249.78,82.72,871.33,363.58,1380.56,809.45,2352.22,145.33,715.06,84.15,1120.16,214.47,1334.64,360.0,1014.7,158.72,-18.81,-176.28,42.08,3.61,1.38,1.32,0.27,0.24,0.89,16.48,25.040000000000003,38.2,42.24,48.32,6.66,6.37,0.0,1.23,0.91,3,2006,86.10666666666665,358.77777777777777,96.87
2006-06-30,1395.27,12.789999999999992,0.034989968995075664,0.0044355279956228896,185.83,26.379999999999995,68.84,3.6,1368.8799999999999,-144.78,87.75,764.66,245.02,1172.88,775.69,2104.55,213.32,495.68,80.94,965.68,194.88,1160.56,360.0,941.09,52.879999999999995,-6.630000000000003,-41.19999999999999,42.46000000000001,25.721657544957015,1.38,1.23,0.3,0.24,0.8,2.430636512857923,3.657618092285243,5.435108517235087,5.859653474375339,7.179941637789527,3.86,3.76,0.0,1.21,0.96,6,2006,1.6213333333333537,365.53333333333336,109.66
2006-09-30,1530.17,72.22999999999999,0.2025251525647369,-0.005979877948210486,260.64,104.01000000000002,143.60000000000002,3.2,1426.1699999999996,97.86000000000001,42.97,980.5,366.19,1466.73,763.48,2385.56,287.14,684.63,78.62,1193.35,175.99,1369.33,360.0,1013.32,-91.36,-6.02,52.59,39.58999999999999,3.947287484424754,1.14,1.35,0.51,0.24,0.47,12.10385617681016,18.07636263675848,28.512364615976686,30.70440156138325,37.20109076914619,4.17,4.09,0.0,1.23,0.92,9,2006,-2.132705882352951,356.6470588235294,181.89
2006-12-31,1477.0500000000002,29.870000000000005,0.08322298828862865,0.0015167003711193498,203.01999999999998,40.329999999999984,80.59999999999997,4.14,1436.7300000000005,30.25999999999999,99.4,704.01,312.93,1169.38,749.76,2075.3,80.02,527.29,77.5,864.99,164.26,1029.24,360.0,1043.2,299.89,-23.5,-219.96000000000004,40.27000000000001,12.441874790759956,1.43,0.99,0.59,0.24,0.41,5.755081224027201,8.028902531167361,11.453740083112962,12.187230827351723,14.895504344540992,3.63,3.58,0.0,1.35,0.99,12,2006,0.5443668993020907,358.91525423728814,211.76
2007-03-31,1352.94,50.99,0.14,0.33,212.86,56.9,94.91,4.8,1296.04,47.12,101.01,832.37,234.99,1281.82,717.28,2158.45,154.5,517.12,76.21,916.19,145.23,1061.42,360.0,1094.19,-50.68,-1.81,54.1,38.01,8.5725,1.58,0.97,0.14,0.33,2.36,9.44,10.08,18.64,19.36,18.32,3.8,3.77,0.0,1.4,1.14,3,2007,120.19071428571428,364.21428571428567,50.99
2007-06-30,1305.1799999999998,43.410000000000004,0.1195614406779661,-0.0010337469733655573,227.88,63.809999999999995,100.67000000000002,4.4,1241.37,62.39000000000001,22.39,759.42,265.15,1136.31,684.52,1985.62,113.66,515.69,76.27,838.05,125.06,963.11,360.0,1018.8,103.36,-2.23,-179.75,36.86000000000001,9.19861782999309,1.55,0.95,0.26,0.33,1.27,8.73718220338983,10.852500000000001,17.051300847457625,17.713487288135596,19.3505593220339,3.57,3.55,0.0,1.36,1.04,6,2007,-0.3753296703296485,363.0769230769231,94.4
2007-09-30,1496.0500000000002,44.19,0.12116458618947976,0.0014781286251089024,233.76999999999998,69.2,103.53999999999999,4.24,1426.8500000000004,68.11,33.75,862.39,236.72,1193.23,659.18,2016.3,156.91,478.89,74.64,840.14,107.38,947.52,360.0,1062.99,-4.159999999999997,-8.420000000000002,23.940000000000012,34.33999999999999,8.750081466395113,1.44,0.89,0.38,0.33,0.87,8.762112706544483,11.006846092791688,16.631433725377008,17.026812901363733,20.597979652211556,3.35,3.34,0.0,1.42,1.14,9,2007,0.539089068825902,364.7105263157895,138.59
2007-12-31,1460.3500000000004,17.72,0.04874672125903653,-0.0010883736434682781,222.91999999999996,27.390000000000015,58.24000000000001,4.04,1432.96,25.629999999999995,60.53,841.42,259.76,1215.11,656.11,2048.42,97.56,509.86,69.2,867.25,95.06,962.31,360.0,1080.71,111.32999999999998,-7.43,-77.11,30.85000000000001,20.7295993227991,1.35,0.89,0.43,0.33,0.77,3.4598835647111508,4.779445972746465,6.557000831680635,6.674899878446676,8.343624848058344,2.79,2.78,0.0,1.4,1.1,12,2007,-0.3956364749082013,363.51162790697674,156.31
2008-03-31,1324.25,27.51,0.08,0.24,201.52,36.94,67.39,3.06,1287.31,27.08,64.51,783.19,246.94,1207.83,635.57,2027.07,114.32,480.89,66.36,812.56,102.54,915.09,360.0,1108.22,16.77,-9.41,-3.38,30.45,9.562500000000002,0.99,0.83,0.08,0.24,3.0,5.44,7.079999999999999,9.92,10.0,12.16,2.1,2.08,0.0,1.49,1.18,3,2008,82.53,343.875,27.51
2008-06-30,1394.94,45.05,0.12417309812568908,0.012519294377067258,218.04999999999998,65.44,95.10000000000001,2.8,1329.5,61.39,59.96,870.44,226.0,1253.8,608.44,2050.35,133.64,529.8,59.09,891.6,88.45,980.06,360.0,1066.86,86.22,-2.17,-88.59,29.66,5.637291897891233,0.94,0.92,0.2,0.24,1.2,8.791455347298786,12.591152149944874,16.887541345093712,17.28489525909592,21.95380374862183,2.68,2.67,0.0,1.41,1.15,6,2008,4.542000000000002,362.8,72.56
2008-09-30,1421.3700000000003,40.2,0.11051791415395532,0.0006214969847463535,211.79000000000002,56.349999999999994,82.73999999999998,2.6,1365.02,51.33000000000001,158.86,731.58,180.39,1161.55,589.45,1937.36,58.59,487.58,54.64,751.34,74.34,825.68,360.0,1107.07,193.25,-0.7599999999999998,-93.61000000000001,26.39,5.883435323383084,0.85,0.75,0.31,0.24,0.77,8.299538843561548,11.451081943951756,14.531323164242638,14.816530684639945,19.08038311457964,2.74,2.72,0.0,1.55,1.31,9,2008,0.22606451612902845,363.741935483871,112.76
