,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2002-09-30,29.589999999999996,0.32,0.0,0.0,-1.13,0.32,4.199999999999999,6.15,0.0,29.259999999999998,-2.2699999999999996,113.23,0.79,0.71,421.94,198.17,854.57,0.0,0.03,0.0,14.98,148.91,163.89,2200.0,690.68,-2.8999999999999986,2.4099999999999966,0.0,3.88,0.0,19.59,0.24,0.0,0.14222222222222222,0.14222222222222222,0.21333333333333332,0.21333333333333332,0.14222222222222222,0.31,0.26,0.0,28.17,28.12,9,2002,0.0,inf,0.18
2002-12-31,37.61,0.16000000000000003,0.0,0.0,-3.46,0.16000000000000003,4.010000000000002,6.1,0.0,37.46000000000001,-0.6799999999999997,59.92,0.36,0.71,744.26,195.26,1015.08,0.0,0.34,0.0,23.6,300.52,324.12,2200.0,690.93,-278.44,390.55,75.3,3.8499999999999996,0.0,19.42,0.47,0.0,0.05647058823529413,0.07529411764705883,0.09411764705882356,0.09411764705882356,0.05647058823529413,0.36,0.32,0.0,31.54,31.51,12,2002,0.0,inf,0.34
2003-03-31,41.6,0.04,0.0,0.0,-5.58,0.04,3.88,4.5,0.0,41.56,-15.27,67.39,0.37,654.88,738.3,191.5,1005.79,0.0,0.03,0.0,13.76,300.97,314.73,2200.0,691.03,15.82,-0.01,0.33,3.84,0.0,14.33,0.46,0.0,0.0,0.0,0.04,0.04,0.0,0.1,0.1,0.0,53.66,6.06,3,2003,0.0,inf,0.04
2003-06-30,23.880000000000003,0.30000000000000004,0.0,0.0,-0.16000000000000014,0.29000000000000004,4.1499999999999995,5.7,0.0,23.58,-8.309999999999999,76.99,0.27,650.09,741.35,191.33,1009.16,0.0,0.12,0.0,16.24,301.27,317.51,2200.0,691.63,9.34,-0.03,0.34,3.8600000000000003,0.0,18.13,0.46,0.0,0.10588235294117648,0.14117647058823532,0.17647058823529416,0.17647058823529416,0.10588235294117648,0.56,0.52,0.0,45.65,5.62,6,2003,0.0,inf,0.34
2003-09-30,31.58,0.42,0.0,0.0,0.7200000000000006,0.39999999999999997,4.290000000000001,14.3,0.0,31.189999999999998,-8.61,95.61,2.05,639.96,749.53,187.5,1014.36,0.0,0.14,0.0,19.01,302.98,321.99,2200.0,692.37,18.55,-0.22,0.32999999999999996,3.8899999999999997,0.0,45.44,0.47,0.0,0.15473684210526317,0.17684210526315788,0.2431578947368421,0.2431578947368421,0.15473684210526317,0.83,0.78,0.0,39.43,5.76,9,2003,0.0,inf,0.76
2003-12-31,31.400000000000006,-0.29000000000000004,-0.0,0.0,1.2499999999999996,0.08999999999999997,4.039999999999999,8.9,0.0,31.310000000000002,-8.670000000000002,157.35,1.89,655.93,827.96,185.59,1093.09,0.0,0.76,120.0,215.91,183.78,399.69,2200.0,693.03,-18.71,-2.88,83.33,3.9499999999999993,-0.0,28.25,0.58,0.0,-0.09872340425531917,-0.19744680851063834,-0.17276595744680856,-0.17276595744680856,-0.22212765957446812,0.38,0.37,0.0,3.83,0.8,12,2003,0.0,inf,0.47
2004-03-31,9.86,-14.26,-0.06,0.0,2.57,-14.0,-10.06,5.9,0.0,23.86,-13.55,17.24,0.44,707.34,741.29,181.83,1001.87,0.0,0.42,120.0,139.52,183.71,323.22,2200.0,678.33,-57.27,-0.17,-82.67,3.94,-24.5825,19.14,0.48,-0.06,-5.68,-5.56,-8.4,-8.32,-6.48,-150.11,-144.62,0.0,5.31,0.24,3,2004,0.0,237.66666666666669,-14.26
2004-06-30,10.620000000000001,-13.549999999999999,-0.06334052499101042,0.0,4.050000000000001,-13.350000000000001,-9.409999999999998,4.04,0.0,23.97,-12.669999999999998,11.61,1.03,765.68,823.12,178.04,1073.72,0.0,0.4,120.0,156.22,254.42,410.63,2200.0,662.89,-79.63,3.69,70.34,3.94,-15.947136531365313,13.41,0.62,-0.13,-5.047752606975907,-5.1257101761956125,-8.18554476806904,-8.010140237324704,-5.8078389068680325,-137.81,-135.79,0.0,5.27,0.37,6,2004,0.0,213.9230769230769,-27.81
2004-09-30,18.31,-14.430000000000003,-0.06490767045454547,0.0,5.840000000000001,-13.649999999999999,-9.650000000000002,3.9,0.0,31.97,-11.280000000000001,20.19,1.48,881.46,975.29,174.25,1221.78,0.0,14.98,120.0,173.69,399.62,573.31,2200.0,648.47,-136.32000000000002,-0.26000000000000023,145.17000000000002,4.000000000000001,-15.024033264033262,13.23,0.88,-0.19,-4.728011363636364,-5.014971590909092,-8.895767045454548,-8.60880681818182,-5.342926136363637,-110.03,-108.89,0.0,5.62,0.54,9,2004,0.0,222.31578947368422,-42.24
2004-12-31,37.059999999999995,-9.89,-0.045532323038557455,0.0,10.61,-4.719999999999999,-0.7199999999999989,3.4,0.0,41.760000000000005,-9.86,38.62,0.49,1033.13,1158.9,170.42,1404.11,0.0,6.56,449.21,486.94,275.3,762.25,2200.0,638.62,-172.82999999999998,-2.7699999999999996,194.04,4.0,-18.67244944388271,11.71,1.19,-0.24,-2.8154153078841357,-2.777471705352005,-6.192395933243814,-5.941968156531748,-3.779182812200269,-71.5,-68.73,0.0,2.38,0.26,12,2004,0.0,217.20833333333334,-52.13
2005-03-31,76.41,0.82,0.0,0.0,24.84,5.3,9.27,3.46,0.0,71.11,5.31,21.18,0.53,1167.91,1284.18,168.19,1527.37,0.0,12.53,184.04,604.89,278.83,883.72,2200.0,639.45,-123.43,-1.73,107.74,3.97,0.0,11.9,1.38,0.0,0.2,1.68,0.52,0.4799999999999999,2.28,1.08,1.07,0.0,2.12,0.19,3,2005,0.0,inf,0.82
2005-06-30,49.16,-14.76,-0.06352941176470588,0.0,12.309999999999999,-19.72,-15.649999999999999,3.46,0.0,68.88000000000001,-4.51,20.26,0.43,1323.0,1425.73,164.92,1665.55,0.0,12.5,190.8,757.69,283.48,1041.17,2200.0,624.37,-132.25,-0.6099999999999999,131.94,4.0699999999999985,-13.616527777777778,12.19,1.67,-0.06,-3.5576470588235294,-4.447058823529412,-9.444705882352942,-9.190588235294118,-6.734117647058825,-11.26,-11.1,0.0,1.88,0.14,6,2005,0.0,232.33333333333334,-13.94
2005-09-30,79.93,6.249999999999999,0.024382314694408314,0.0,19.560000000000002,8.059999999999999,12.1,2.42,0.0,71.87,0.96,21.94,1.15,1420.3,1514.64,160.99,1750.84,0.0,44.96,202.3,836.12,284.06,1120.18,2200.0,630.66,-47.50999999999999,-0.14000000000000012,49.339999999999975,4.040000000000001,24.814092000000006,8.44,1.78,-0.03,1.4304291287386213,1.3979193758127435,3.9661898569570866,3.9011703511053306,2.2756827048114427,-3.78,-3.74,0.0,1.81,0.11,9,2005,0.0,256.33333333333337,-7.69
2005-12-31,119.68,12.760000000000002,0.05033530571992111,0.0,35.779999999999994,13.82,17.55,2.08,0.0,105.86000000000001,14.9,25.86,1.7,1405.62,1514.86,144.2,1734.94,9.75,18.29,0.0,67.06,992.01,1059.07,2200.0,643.41,-30.129999999999995,21.73,12.340000000000032,3.7300000000000004,10.330721003134794,7.11,1.65,0.02,2.919447731755424,4.832189349112427,7.9529783037475354,7.9529783037475354,4.5301775147929,1.62,1.56,0.0,22.59,1.63,12,2005,0.0,253.5,5.07
2006-03-31,48.18,0.49,0.0,0.0,9.1,3.73,7.33,4.64,0.0,44.45,-13.9,36.51,0.92,1469.21,1564.98,140.63,1781.5,0.0,31.61,0.0,74.44,1029.65,1104.09,2200.0,643.92,-34.48,-0.05,45.22,3.6,0.0,15.85,1.71,0.0,0.12,0.92,0.32,0.32,0.88,1.64,1.02,0.0,21.02,1.29,3,2006,0.0,inf,0.49
2006-06-30,68.47999999999999,-7.23,-0.03218100890207715,0.0,21.18,-4.33,-0.7000000000000002,2.72,0.0,72.81,-3.5699999999999985,28.81,1.09,1530.74,1613.11,137.12,1826.07,4.57,48.05,0.0,102.84,1052.57,1155.41,2200.0,636.66,-42.410000000000004,-0.14,25.950000000000003,3.6300000000000003,-21.13125172890733,9.4,1.81,-0.03,-1.5875964391691393,-0.12872403560830858,-4.548249258160237,-4.591157270029674,-0.12872403560830858,-6.86,-5.78,0.0,15.69,0.8,6,2006,0.0,224.66666666666669,-6.74
2006-09-30,83.75,3.1,0.017032967032967035,0.0,15.769999999999996,7.14,10.810000000000002,2.96,0.0,76.61,-5.41,18.07,0.87,1564.2,1633.83,133.47,1843.4,9.68,19.01,0.0,86.44,1082.08,1168.52,2200.0,639.78,-56.86999999999999,-0.12,46.239999999999995,3.67,43.44516129032258,10.18,1.83,-0.02,0.6813186813186813,-1.2263736263736265,1.9417582417582415,1.9417582417582415,-1.2604395604395604,-2.16,-1.82,0.0,18.9,0.81,9,2006,0.0,182.0,-3.64
2006-12-31,52.19,-13.95,-0.06344513928368391,0.0,7.710000000000001,-8.1,-4.380000000000001,2.36,0.0,60.28999999999999,-14.559999999999999,16.27,0.83,1623.16,1687.72,131.08,1894.78,8.29,46.15,2.47,130.46,1103.02,1233.47,2200.0,625.81,-31.659999999999997,-1.3499999999999999,31.22,3.719999999999999,-9.299372759856631,8.3,1.97,-0.08,-2.950198976691302,-0.2855031267765776,-8.914042069357588,-8.78715179079022,-0.2855031267765776,-8.12,-6.96,0.0,12.94,0.49,12,2006,0.0,219.875,-17.59
2007-03-31,72.9,2.44,0.01,0.0,14.54,8.64,12.3,2.64,0.0,64.26,-6.47,23.65,0.62,1630.78,1699.67,128.0,1900.61,8.82,48.19,0.0,137.58,1098.81,1236.38,2200.0,628.26,-2.28,2.48,7.18,3.66,66.0,9.24,1.97,0.01,0.52,1.88,1.56,1.52,1.96,4.22,3.35,0.0,12.35,0.5,3,2007,0.0,244.0,2.44
2007-06-30,56.28,3.03,0.016617915904936012,0.0,10.14,7.599999999999998,11.29,3.0,0.0,48.67999999999999,-10.14,10.83,0.89,1645.5,1698.97,124.44,1896.54,62.08,17.72,0.0,160.98,1068.44,1229.42,2200.0,631.36,-51.91,-0.16000000000000014,39.24,3.6899999999999995,45.132013201320134,10.45,1.95,0.03,0.6425594149908591,1.9276782449725776,1.9276782449725776,1.905521023765996,2.082778793418647,5.68,4.23,0.0,10.55,0.33,6,2007,0.0,182.33333333333334,5.47
2007-09-30,64.94999999999999,-18.77,-0.0846766917293233,0.0,17.07,-18.93,-15.2,2.8,0.0,83.88,-4.190000000000001,21.36,2.45,1616.73,1685.11,120.81,1879.45,55.45,13.07,45.33,191.19,1041.53,1232.71,2200.0,612.65,14.25,-0.19999999999999973,-3.520000000000003,3.7300000000000004,-8.267328183271177,10.05,2.01,-0.06,-4.008030075187969,-0.7903157894736842,-12.249894736842103,-11.967639097744362,-0.9032180451127818,-7.56,-6.85,0.0,8.81,0.36,9,2007,0.0,221.66666666666669,-13.3
2007-12-31,59.860000000000014,-19.459999999999997,-0.08910256410256409,0.0,14.340000000000003,-17.709999999999997,-13.99,2.44,0.0,77.56,-8.11,39.57,0.94,1596.3,1677.98,117.81,1869.67,45.52,12.34,150.96,975.47,268.96,1244.43,2200.0,593.2,18.069999999999997,-0.7300000000000002,0.8800000000000026,3.7200000000000006,-6.847446043165468,9.05,2.1,-0.15,-4.158119658119658,-2.566153846153846,-13.115897435897432,-12.759487179487177,-5.4174358974358965,-13.35,-12.9,0.0,1.72,0.08,12,2007,0.0,218.4,-32.76
2008-03-31,72.32,0.95,0.0,0.0,12.29,8.11,11.75,2.22,0.0,64.21,-9.16,31.18,0.9,1584.47,1657.17,114.18,1845.07,36.25,11.33,186.5,995.65,223.18,1218.84,2200.0,594.13,6.25,0.04,-14.68,3.64,0.0,8.22,2.05,0.0,0.2,1.72,0.64,0.64,3.8,1.73,1.31,0.0,1.66,0.07,3,2008,0.0,inf,0.95
2008-06-30,44.91000000000001,-70.10000000000001,-0.3142588575560376,0.0,12.720000000000002,-68.07,-65.57,1.98,0.0,112.98,-4.57,40.48,0.8,1556.94,1638.57,110.86,1825.34,30.0,10.49,135.23,1082.71,191.3,1274.01,2200.0,524.0,31.6,-0.07,-22.240000000000002,2.4999999999999996,-1.5758505706134094,8.31,2.43,-0.31,-15.36827187274042,-13.056948662328272,-53.525379609544466,-48.5377874186551,-32.72347071583514,-59.19,-58.99,0.0,1.51,0.08,6,2008,0.0,223.06451612903228,-69.15
2008-09-30,80.24999999999999,19.000000000000007,0.08713858424725826,0.0,18.12,28.29,32.0,1.1,0.0,51.96000000000001,-2.17,54.44,0.75,1518.49,1598.85,108.61,1810.05,21.25,8.86,93.15,1016.45,222.39,1238.84,2200.0,542.89,28.529999999999994,5.8100000000000005,-20.379999999999995,3.71,3.154171052631578,4.46,2.28,-0.23,4.197806580259224,2.606580259222334,14.002791625124631,13.15413758723829,6.046660019940182,-25.48,-25.39,0.0,1.57,0.08,9,2008,0.0,218.04347826086956,-50.15
2008-12-31,111.06000000000003,-4.410000000000004,-0.020207111436950163,0.0,17.919999999999995,1.6600000000000001,5.510000000000002,0.72,0.0,109.4,-4.860000000000001,141.83,2.98,1475.54,1629.96,104.84,1777.22,7.5,5.71,127.73,1030.01,182.48,1212.49,2200.0,538.4,30.49000000000001,74.15,-20.090000000000003,3.8499999999999996,-8.90775510204081,2.94,2.25,-0.25,-0.9925733137829919,-0.5334677419354843,-3.2751686217008826,-3.1167448680351932,-1.2997214076246344,-18.98,-17.68,0.0,1.58,0.15,12,2008,0.0,218.24,-54.56
2009-03-31,64.9,9.3,0.04,0.0,5.32,17.32,20.85,0.57,0.0,47.58,-12.58,133.67,1.7,1467.12,1612.69,101.38,1758.02,0.0,5.24,147.41,207.08,976.4,1183.48,2200.0,547.69,-0.67,0.01,-7.5,3.53,3.5625,2.29,2.16,0.04,2.12,3.84,6.8,6.52,4.48,27.07,14.33,0.0,7.79,0.7,3,2009,0.0,232.5,9.3
2009-06-30,28.03,-18.09,-0.082320819112628,0.0,7.279999999999999,-11.350000000000001,-7.800000000000001,0.8,0.0,39.379999999999995,-7.220000000000001,113.38,5.33,1464.15,1592.94,97.87,1729.62,0.0,1.63,161.27,197.82,976.87,1174.68,2200.0,529.71,-15.83,0.19,-4.640000000000001,3.5500000000000003,-2.429519071310116,3.32,2.22,-0.04,-4.198361774744028,2.798907849829352,-13.665255972696247,-13.747576791808875,3.210511945392492,-13.33,-9.46,0.0,8.05,0.65,6,2009,0.0,219.74999999999997,-8.79
2009-09-30,35.91,-21.14,-0.0988840628132309,0.0,8.22,-15.120000000000001,-11.520000000000001,1.48,0.0,51.030000000000015,-6.579999999999998,108.39,0.64,1444.75,1567.66,94.5,1702.19,0.0,3.54,277.46,309.83,860.21,1170.04,2200.0,508.68,14.36,0.13,-19.48,3.5999999999999996,-3.74125,6.4,2.3,-0.14,-4.972455730036752,-1.4691346475108589,-16.61252255262279,-16.07572335449382,-1.8646708987637823,-27.23,-23.23,0.0,5.06,0.4,9,2009,0.0,213.78571428571425,-29.93
2009-12-31,20.72,-33.2,-0.15251069222239824,0.0,4.449999999999999,-26.08,-22.5,1.71,0.0,46.81,-25.110000000000003,100.3,0.0,1446.53,1554.55,91.37,1686.39,0.0,4.21,277.46,316.7,871.46,1188.16,2200.0,475.49,-10.049999999999999,1.9499999999999997,0.0,3.58,-2.8047213855421687,7.91,2.5,-0.29,-7.867448122920957,-4.27029938222715,-27.93575162363377,-26.189767147156658,-5.406241089814668,-48.19,-42.21,0.0,4.91,0.34,12,2009,0.0,217.6896551724138,-63.13
2010-03-31,81.14,6.98,0.03,0.0,9.6,18.44,21.92,2.34,0.0,62.7,-8.77,124.38,0.0,1415.25,1546.09,87.94,1672.77,0.0,2.61,277.46,310.98,859.45,1170.43,2200.0,482.52,24.01,0.08,0.0,3.48,19.5,10.67,2.43,0.03,1.68,4.28,5.8,5.44,5.4,13.08,8.6,0.0,4.97,0.42,3,2010,0.0,232.66666666666669,6.98
2010-06-30,54.769999999999996,-63.019999999999996,-0.2811384725196288,0.0,11.799999999999999,-53.21000000000001,-49.75,2.54,-4.81,107.99,-52.57000000000001,115.54,0.0,1374.65,1500.42,84.64,1600.72,0.0,4.81,244.68,295.84,870.14,1165.98,2200.0,419.36,23.889999999999997,0.039999999999999994,-32.78,3.4600000000000004,-2.2586734370041257,13.33,2.78,-0.25,-15.743754461099215,-9.401270521056386,-60.096159885795856,-53.12392576730906,-11.965253390435404,-49.58,-41.23,0.0,5.07,0.43,6,2010,0.0,224.16,-56.04
2010-09-30,72.38,-16.000000000000007,-0.07329261521377016,0.0,12.850000000000001,-6.019999999999996,-2.5400000000000027,2.34,-4.81,78.39000000000001,-6.530000000000001,91.87,0.06,1327.69,1436.82,81.22,1530.8,0.0,1.95,211.3,236.04,879.91,1115.94,2200.0,403.47,9.620000000000005,0.1,-33.379999999999995,3.4799999999999995,-7.980681249999997,12.76,2.77,-0.33,-4.1843420322043325,-2.2387562465297064,-15.866740699611332,-14.036646307606892,-2.798445308162133,-39.09,-34.59,0.0,6.09,0.46,9,2010,0.0,218.3030303030303,-72.04
2010-12-31,6.860000000000014,-32.69999999999999,-0.1498567882375405,0.0,2.75,-23.43,-19.95,2.16,-4.81,30.289999999999992,-14.33999999999999,79.4,0.0,1320.85,1404.33,77.81,1495.28,0.0,2.28,199.06,218.29,899.01,1117.3,2200.0,370.82,-0.36000000000000654,0.12999999999999998,-12.240000000000009,3.4800000000000004,-3.603440366972478,12.81,3.01,-0.48,-8.741645980523197,-5.045178537330531,-35.278785564254335,-30.907962573992734,-6.281497040290241,-52.45,-48.68,0.0,6.43,0.38,12,2010,0.0,218.20833333333334,-104.74
2011-03-31,47.14,-45.39,-0.21,0.0,9.51,-37.57,-34.28,2.02,0.0,84.71,-11.22,76.92,0.0,1289.72,1371.23,7.86,1456.13,0.0,0.64,174.56,192.84,936.3,1129.14,2200.0,325.84,22.0,0.02,-24.5,3.29,-2.405,13.64,3.47,-0.21,-12.48,-9.6,-55.72,-44.92,-11.88,-96.7,-96.29,0.0,7.11,0.42,3,2011,0.0,216.14285714285717,-45.39
2011-06-30,28.319999999999993,-35.66,-0.16279086983343616,0.0,7.17,-28.199999999999996,-25.11,1.8,0.04,56.530000000000015,-8.519999999999998,57.96,0.0,1275.66,1352.21,7.42,1434.42,756.99,3.14,160.15,972.86,176.62,1149.49,2200.0,289.93,-9.46,-0.72,1.8599999999999994,3.09,-2.7615185081323617,13.66,3.96,-0.37,-9.94344231955583,-7.620372609500309,-49.206840222085134,-40.21374460209747,-25.078593460826646,-108.47,-107.41,0.0,1.39,0.08,6,2011,0.0,219.05405405405403,-81.05
2011-09-30,50.56,-13.519999999999996,-0.0614740403933594,0.0,9.690000000000001,-2.219999999999999,0.8999999999999986,1.52,0.04,52.76999999999998,-8.520000000000003,23.95,0.0,1242.14,1283.76,7.25,1361.95,756.99,1.13,140.15,919.45,172.85,1092.3,2200.0,276.37,-13.489999999999998,-0.52,-20.0,3.12,-6.172930843195267,12.1,3.95,-0.43,-3.968649677487575,-2.6877022311515275,-19.568759648937288,-15.908909802262873,-8.783639632018609,-75.6,-75.04,0.0,1.4,0.05,9,2011,0.0,219.93023255813952,-94.57
2011-12-31,27.89,-19.040000000000006,-0.08714725816389406,0.0,7.179999999999996,-11.620000000000005,-8.490000000000002,1.52,0.04,39.52000000000001,-9.219999999999995,15.52,0.0,1227.9,1259.42,7.41,1335.07,761.99,1.91,120.28,913.09,177.37,1090.46,2200.0,257.36,7.37,-0.9299999999999999,-14.880000000000003,3.130000000000001,-4.355845588235293,12.99,4.24,-0.52,-5.704793592113372,-3.77414664202095,-29.58984596426372,-24.247048675292678,-12.649759704251391,-74.21,-73.82,0.0,1.38,0.03,12,2011,0.0,218.48076923076923,-113.61
2012-03-31,16.77,-23.8,-0.11,0.0,5.04,-16.38,-13.3,1.5,0.0,33.14,-15.25,6.59,0.02,1223.9,1247.11,6.96,1320.36,784.99,5.69,113.1,924.39,180.95,1105.34,2200.0,233.62,-24.34,-0.41,15.82,3.08,-3.41,14.13,4.73,-0.11,-7.2,-4.72,-40.76,-34.04,-16.56,-142.0,-141.92,0.0,1.35,0.03,3,2012,0.0,216.36363636363637,-23.8
2012-06-30,42.16,-24.76,-0.11217462932454694,0.0,8.96,-17.360000000000003,-14.3,1.17,0.0,59.519999999999996,-15.02,9.84,0.98,1202.62,1231.81,6.59,1300.25,799.99,10.2,91.34,930.14,186.27,1116.4,2200.0,208.84,10.4,-0.39000000000000007,-6.76,3.0599999999999996,-2.60843295638126,12.33,5.35,-0.22,-7.607479406919275,-5.037660626029655,-47.419275123558485,-39.70981878088962,-18.600593080724877,-82.98,-82.4,0.0,1.32,0.03,6,2012,0.0,220.72727272727275,-48.56
2012-09-30,50.63,-28.89,-0.13055519690122658,0.0,7.789999999999999,-22.449999999999996,-19.33,1.41,0.0,73.09,-18.48,48.19,0.17,1179.0,1244.35,6.28,1311.43,776.99,14.08,0.0,811.57,351.64,1163.21,2200.0,180.0,-5.110000000000001,-0.49,43.949999999999996,3.12,-2.700964866735895,17.23,6.46,-0.35,-8.818071013557134,-6.266649451258877,-64.20331568754035,-50.640495803744344,-16.770747579083277,-71.05,-70.69,0.0,1.53,0.08,9,2012,0.0,221.2857142857143,-77.45
2012-12-31,26.789999999999992,-22.730000000000004,-0.10437013375923339,0.0,5.539999999999999,-16.42,-13.32,1.55,0.0,43.19999999999999,-18.069999999999993,29.55,1.72,1186.67,1245.59,7.97,1312.5,796.99,18.72,0.0,838.35,352.9,1191.25,2200.0,157.31,-26.279999999999998,-12.36,20.000000000000007,3.0999999999999996,-3.7132270127584683,21.68,7.57,-0.46,-6.924731483330007,-4.98253942902775,-57.79382711119984,-43.85360750648832,-13.894841285685768,-73.86,-73.47,0.0,1.49,0.07,12,2012,0.0,217.7826086956522,-100.18
2013-03-31,54.66,-15.31,-0.07,0.0,7.75,0.93,2.56,1.77,0.0,53.73,-18.37,36.6,2.73,1186.12,1255.53,8.38,1321.41,834.49,19.7,0.0,876.02,336.9,1212.93,2200.0,142.06,-29.92,-0.52,37.5,1.63,-6.3225,27.41,8.54,-0.07,-4.64,0.28,-43.12,-32.6,0.84,-43.29,-28.01,0.0,1.43,0.08,3,2013,0.0,218.7142857142857,-15.31
