,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2013-03-31,507.49,90.25,0.1,0.0,179.99,113.69,140.24,,393.8,110.41,182.46,177.13,66.96,694.78,833.24,1676.39,76.83,261.24,0.0,496.44,20.33,516.76,880.0,1159.62,64.06,-109.24,-5.79,26.55,0.0,0.0,0.45,0.1,0.0,0.0,21.52,0.0,31.12,0.0,38.56,17.9,17.78,218.63,1.4,1.26,3,2013,0.0,902.5,90.25
2013-06-30,529.74,90.13999999999999,0.09494206995953212,0.0,173.23000000000002,113.5,140.07,8.65,416.23999999999995,104.78999999999999,184.19,208.26,73.17,1978.92,885.58,3008.28,35.23,293.36,0.0,382.67,22.97,405.64,1100.0,2602.65,-23.28,-1220.09,1245.11,26.569999999999997,22.778890337253163,3.66,0.16,0.19,0.0,0.0,11.992682521204056,0.0,13.851548311990685,0.0,17.28945063473585,17.6,17.39,186.22,5.17,4.98,6,2013,0.0,949.4210526315788,180.39
2013-09-30,617.6099999999999,126.57,0.12782349491790462,0.09,220.29999999999995,158.89,187.2,10.1,458.72,149.06,504.31,161.47,83.83,1936.09,951.39,3030.44,0.0,321.23,1.11,370.9,29.32,400.22,1100.0,2630.22,125.85,339.66999999999996,-145.40999999999985,28.31000000000001,19.753410760843803,4.22,0.15,0.31,0.09,0.29,16.707767787333854,0.0,19.24774433150899,0.0,23.94835027365129,18.8,18.55,245.91,5.22,4.99,9,2013,89.1174193548387,990.1935483870967,306.96
2013-12-31,599.8100000000002,107.42000000000002,0.10628456971861577,0.09182455249895298,201.52999999999997,134.84999999999997,164.27999999999997,10.0,464.95000000000005,123.54000000000002,495.64,562.55,74.98,1766.95,1081.55,2994.48,0.0,268.9,1.12,340.54,15.3,355.84,1100.0,2638.64,142.32,-51.379999999999995,-99.61000000000013,29.429999999999993,23.52152345931856,4.17,0.13,0.41,0.18,0.44,14.351009218591631,0.0,16.27968531299773,0.0,20.354791254404173,18.65,18.38,272.74,5.19,4.97,12,2013,92.8055074744296,1010.6829268292684,414.38
2014-03-31,653.51,123.58,0.11,0.0,221.74,153.61,184.81,10.5,499.9,138.0,463.43,170.0,75.25,1846.83,1236.7,3248.12,48.0,314.32,2.17,457.52,27.48,485.0,1100.0,2762.21,39.7,-118.48,46.57,31.2,23.8625,4.18,0.18,0.11,0.0,0.0,15.2,24.96,17.88,25.2,22.0,19.37,18.91,451.79,4.04,3.87,3,2014,0.0,1123.4545454545455,123.58
2014-06-30,654.8599999999999,117.74,0.10733797447372784,0.09,227.45,148.11,181.05,13.3,506.75,137.36,587.68,765.6,77.05,1702.68,1299.33,3190.18,0.0,307.25,2.05,380.67,27.63,408.3,1100.0,2780.96,60.519999999999996,211.57,-147.83,32.94,30.97459232206557,5.26,0.15,0.22,0.09,0.41,14.754092491297861,19.008579479529256,16.93988397149014,17.48633184153821,20.960179015415218,18.82,18.44,486.65,4.47,4.27,6,2014,98.72181818181816,1096.9090909090908,241.32
2014-09-30,698.5,127.51999999999998,0.11754907276868018,0.09899734795082371,237.79000000000002,159.95999999999998,195.53999999999996,18.2,538.5400000000001,150.58999999999997,807.4,151.94,79.67,1624.2,1479.28,3287.51,40.0,358.56,2.12,457.42,27.44,484.86,1100.0,2798.48,244.28,43.09,-67.64999999999999,35.58,38.707663895859476,7.15,0.17,0.34,0.19,0.56,15.516477605465784,20.20461121353432,18.227020930484763,18.79402234031016,22.555592668907924,18.71,18.38,496.43,3.55,3.38,9,2014,107.39465240641711,1084.8235294117646,368.84
2014-12-31,707.9100000000003,111.78000000000003,0.10233282010736136,0.10130363476587839,228.69999999999993,137.74999999999994,173.96000000000004,18.0,570.1500000000001,130.40000000000003,678.46,161.72,86.56,1522.13,1557.33,3265.67,30.0,327.96,2.27,433.97,27.37,461.34,1100.0,2800.26,102.32999999999998,-110.41000000000001,-120.86999999999998,36.21000000000001,43.97513911254248,7.07,0.16,0.44,0.29,0.66,13.693991927094174,17.815213682327,15.963919936748372,16.438372102700686,19.694416378844,17.99,17.7,516.75,3.51,3.31,12,2014,110.65580213903743,1092.3181818181818,480.62
2015-03-31,737.7,133.26,0.01,0.0,253.55,166.7,205.5,19.6,571.0,161.04,671.63,188.02,81.42,1610.13,1599.61,3408.83,11.0,338.36,2.3,444.75,26.51,471.26,1100.0,2933.52,109.08,-96.16,-19.75,38.8,490.0,7.35,0.16,0.01,0.0,0.0,15.64,20.04,18.16,18.72,22.48,18.2,18.06,833.5,3.62,3.44,3,2015,0.0,13325.999999999998,133.26
2015-06-30,772.8,141.8,0.015465716570929978,0.1,271.54,177.11,216.22000000000003,1.91,595.69,169.62000000000003,594.99,187.31,88.1,1627.92,1663.1,3485.13,42.0,355.03,2.34,489.27,26.54,515.8,1100.0,2965.32,101.60000000000001,-98.41,-79.83,39.11,30.87635789844852,7.09,0.17,0.03,0.1,3.33,16.26993383261834,21.23958409074384,19.136246637097358,19.734254344506656,23.672856831236825,18.37,18.21,491.16,3.33,3.15,6,2015,916.8666666666668,9168.666666666668,275.06
2015-09-30,811.1999999999998,121.17000000000002,0.012232289326906091,0.017440964423020282,254.42999999999995,151.26999999999998,192.54999999999995,2.16,659.9299999999998,144.70999999999998,468.74,196.75,86.29,1512.72,1770.25,3507.83,60.0,411.69,2.37,523.61,25.72,549.33,1100.0,2954.49,131.06,-143.22000000000003,-114.10000000000001,41.28,44.145456796236694,8.04,0.19,0.04,0.11,2.8,13.822486939403884,17.822445549302174,16.403499987381068,16.84386240314969,20.293367993337206,17.21,17.07,0.0,2.89,2.72,9,2015,172.76583333333315,9905.75,396.23
