,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2000-09-30,,,,,,,,2.5,,,344.07,123.12,3.32,475.22,634.11,1158.11,0.0,43.68,13.78,128.91,34.89,163.8,700.0,994.31,,,,,,1.76,0.16,1.63,0.0,0.0,,,,,,20.77,19.15,0.0,3.69,3.66,9,2000,,59.33742331288344,96.72
2000-12-31,167.80000000000007,3.8400000000000034,0.06186157517899767,0.5,34.23000000000002,4.260000000000005,32.28,1.4,163.53999999999996,-4.310000000000002,260.8,109.34,2.81,395.68,619.87,1073.39,0.0,27.72,1.64,109.41,0.82,110.23,700.0,963.16,-33.77000000000001,23.440000000000005,-72.94,28.02000000000001,5.630312499999995,1.02,0.11,1.62,0.5,0.31,1.4312171837708842,0.0,1.5946539379474953,0.0,1.6389498806682594,16.11,14.94,0.0,3.62,3.59,12,2000,31.037037037037035,62.07407407407407,100.56
2001-03-31,153.3,-9.91,-0.14,0.7,42.18,-9.82,8.04,1.18,163.12,-9.76,172.85,110.82,0.0,315.84,719.68,1097.13,0.0,27.92,0.62,143.14,0.75,143.89,700.0,953.24,-14.06,-72.79,-1.1,17.86,-2.0975,0.86,0.15,-0.14,0.7,-5.0,-3.6,0.0,-4.16,0.0,-4.12,-6.49,-6.46,0.0,2.21,2.21,3,2001,49.54999999999999,70.78571428571428,-9.91
2001-06-30,173.95,30.97,0.44116809116809114,-0.005840455840455691,63.93,31.03,49.03,1.28,142.92000000000002,33.93,122.11,93.85,2.86,275.84,722.22,1076.32,0.0,30.44,0.44,140.43,0.67,141.1,700.0,935.22,54.92,-56.40999999999998,-49.25,18.0,0.722513722957701,0.95,0.15,0.3,0.7,2.33,11.529192782526117,0.0,13.235042735042736,0.0,13.352687559354226,6.45,6.44,0.0,1.96,1.94,6,2001,-0.4099999999999895,70.2,21.06
2001-09-30,167.45,35.040000000000006,0.04996791443850268,0.6299251336898395,66.63000000000001,35.08,49.550000000000004,1.1,132.38,34.72,119.14,113.14,0.0,255.92,719.81,1083.31,0.0,15.86,0.29,112.45,0.6,113.05,700.0,970.26,5.030000000000001,-7.780000000000001,-0.21999999999999886,14.469999999999999,5.503531678082191,0.79,0.12,0.08,0.7,8.75,12.941689839572195,12.541946524064173,14.440727272727274,14.265839572192515,14.490695187165777,11.38,11.34,0.0,2.28,2.28,9,2001,441.73499999999996,701.25,56.1
2001-12-31,149.75000000000006,11.96,0.017572729944166914,-0.0212386129885395,48.95999999999998,11.970000000000006,38.66,1.37,137.77000000000004,12.530000000000001,167.99,94.01,0.0,268.97,714.43,1095.41,0.0,24.63,0.29,104.65,8.55,113.2,700.0,982.21,61.75,-12.820000000000022,-0.07000000000000028,26.689999999999998,19.49042642140468,0.98,0.12,0.1,0.7,7.0,4.365066118131061,4.421298853952395,4.871160740523068,4.920364384366735,4.843044372612401,10.6,10.56,0.0,2.57,2.57,12,2001,-14.454999999999984,680.6,68.06
2002-03-31,142.4,13.16,0.02,0.09999999999999999,44.25,13.19,37.78,1.21,129.21,13.88,46.77,90.71,0.0,146.17,725.72,976.26,0.0,18.75,0.73,80.98,11.91,92.89,700.0,883.37,16.12,-26.14,-111.2,24.59,15.125000000000002,0.96,0.11,0.02,0.1,5.0,5.4,5.08,5.96,5.72,5.88,9.25,9.24,0.0,1.81,1.81,3,2002,65.8,658.0,13.16
2002-06-30,150.79999999999998,-2.7699999999999996,-0.005332050048123194,-0.026660250240615965,31.08,-2.2699999999999996,21.04,1.13,153.06999999999996,0.629999999999999,64.82,93.7,0.0,170.75,714.27,986.09,0.0,21.95,0.73,104.98,63.52,168.49,700.0,817.6,38.5,-7.269999999999996,-13.179999999999993,23.31,-52.981498194945864,0.97,0.21,0.02,0.1,5.0,-1.119730510105871,-1.1303946102021172,-1.3543407122232913,-1.26902791145332,-1.322348411934552,3.56,3.54,0.0,1.63,1.63,6,2002,-13.849999999999994,519.5,10.39
2002-09-30,120.42000000000002,-17.7,-0.024213406292749658,0.028932968536251717,33.42,-17.04,32.970000000000006,0.95,137.46000000000004,-16.45,73.29,70.46,0.0,159.36,688.44,971.3,0.0,24.91,0.71,107.6,63.8,171.4,700.0,799.9,8.14,0.509999999999998,-0.18000000000000682,50.01,-9.80861581920904,0.83,0.21,-0.01,0.1,-10.0,-7.264021887824897,-5.811217510259918,-8.813679890560875,-8.038850889192886,-6.876607387140902,-1.77,-1.77,0.0,1.48,1.48,9,2002,21.150000000000006,731.0,-7.31
2002-12-31,130.02999999999997,1.0599999999999996,0.0016959999999999994,-0.016960000000000013,31.00999999999999,1.7999999999999998,29.44999999999999,0.77,128.24,2.4299999999999997,68.82,86.51,8.53,175.76,678.03,979.23,0.0,27.75,3.13,116.86,61.41,178.27,700.0,800.96,-3.1799999999999997,-1.1000000000000014,-0.18999999999999773,27.650000000000006,113.50235849056608,0.67,0.22,-0.01,0.1,-10.0,0.43417599999999984,0.2849279999999999,0.5291519999999998,0.4748799999999998,0.3391999999999999,-1.15,-1.15,0.0,1.5,1.43,12,2002,-10.600000000000009,625.0,-6.25
