,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2000-03-31,948.2,69.33,0.77,0.0,513.4,137.2,246.64,1.2,811.0,119.56,13.34,181.18,85.91,379.17,4265.88,4832.38,488.22,156.57,187.35,1217.82,935.09,2152.91,900.0,2410.89,139.18,-144.93,-3.05,109.44,0.39,0.45,0.89,0.77,0.0,0.0,5.72,0.0,11.52,0.0,15.2,7.47,7.31,0.0,0.31,0.24,3,2000,0.0,90.03896103896103,69.33
2000-06-30,818.05,-7.210000000000001,-0.08008531873792661,0.5,415.5,31.700000000000017,142.36,1.15,786.3599999999999,32.19,16.2,129.99,85.62,641.17,4178.77,4992.03,110.5,121.39,46.97,617.66,1779.03,2396.7,900.0,2345.98,56.129999999999995,-352.65,304.61,110.66,-3.5971012482662963,0.44,1.02,0.69,0.5,0.72,-0.575685769478429,-0.0,-1.2302962009014813,-0.0,-1.7920540888602707,3.59,3.52,0.0,1.04,0.9,6,2000,45.01449275362319,90.02898550724638,62.12
2000-09-30,857.25,36.79,0.4091497320796684,-0.0006161361741533951,442.38,83.75999999999999,178.07000000000005,0.97,773.4800000000002,67.87,21.94,151.02,87.96,637.44,4191.12,4944.26,133.82,141.93,26.17,633.09,1712.87,2345.96,900.0,2351.06,106.80000000000001,-39.81999999999999,-62.44999999999999,94.31000000000003,0.5914705082902963,0.37,1.0,1.1,0.5,0.45,2.975634415124861,0.0,6.263710443837832,0.0,8.718608836315843,3.85,3.77,0.0,1.01,0.87,9,2000,-0.05540184453228392,89.91818181818181,98.91
2000-12-31,955.4699999999998,54.72,0.6090685413005272,-0.00042339031794212786,501.68000000000006,108.23999999999998,210.90999999999997,0.69,847.23,82.26999999999998,39.67,189.29,99.32,688.84,4100.5,4980.62,164.32,171.65,24.63,742.59,1610.14,2352.72,900.0,2369.85,226.96000000000004,-114.97000000000003,-95.47000000000003,102.66999999999996,0.28777549342105263,0.26,0.99,1.71,0.5,0.29,4.3881429408318695,0.0,9.23219683655536,0.0,12.138629173989456,4.39,4.29,0.0,0.93,0.79,12,2000,-0.03803827751195854,89.84210526315789,153.63
2001-03-31,1062.11,123.0,1.36,0.0,599.6,197.38,302.76,0.71,864.73,179.1,64.88,228.4,91.2,777.9,4178.76,5173.62,132.64,166.86,19.0,872.92,1591.5,2464.41,900.0,2462.99,315.59,-249.78,-42.81,105.38,0.13,0.26,1.0,1.36,0.0,0.0,9.52,15.799999999999999,19.96,20.2,18.36,11.79,11.58,0.0,0.89,0.79,3,2001,0.0,90.44117647058823,123.0
2001-06-30,1029.5200000000002,44.06999999999999,0.4879960495600646,1.0,536.5400000000001,92.75,202.36,1.24,936.77,77.17999999999998,31.14,186.03,107.8,672.74,4218.96,5116.34,295.31,192.85,35.0,1002.2,1486.64,2488.83,900.0,2381.48,170.41000000000003,-170.66,-28.340000000000003,109.61000000000001,0.6349948944860451,0.47,1.05,1.85,1.0,0.54,3.4502639612138624,6.056426647513018,7.406988687376548,7.459745017058717,7.4386424851858495,8.13,7.99,0.0,0.67,0.56,6,2001,90.3081081081081,90.3081081081081,167.07
2001-09-30,1072.42,43.20000000000002,0.4807533171636469,-0.004998206938569185,542.8699999999999,92.37,202.99,1.26,980.0500000000002,67.30000000000001,32.34,206.99,113.04,502.33,4599.49,5333.08,296.0,220.48,31.0,1050.45,1638.6,2689.06,900.0,2392.19,181.11,-326.22999999999996,146.91000000000003,110.62,0.6570937499999998,0.47,1.12,2.34,1.0,0.43,3.237894136110716,6.114196033670997,7.223626765587104,7.2893708089599105,7.338678841489515,6.78,6.65,0.0,0.48,0.37,9,2001,-0.44913374913373616,89.85897435897436,210.27
2001-12-31,1109.4799999999996,44.81999999999999,0.49723862166294247,0.003093428061086402,578.3700000000001,98.88,193.71000000000004,1.3,1010.5999999999999,79.96000000000004,41.82,218.72,118.57,498.6,4591.86,5334.89,375.66,200.44,41.5,1091.54,1557.06,2648.59,900.0,2398.86,90.15999999999997,-81.60000000000002,0.11999999999999034,94.82999999999998,0.6545147255689425,0.49,1.1,2.83,1.0,0.35,3.3594354933552864,6.557224508996824,7.470878513465834,7.520075267552627,7.969874162060448,6.08,5.97,0.0,0.46,0.35,12,2001,0.278834828304781,90.13780918727915,255.09
2002-03-31,1175.44,112.1,1.25,0.0,652.99,199.13,311.73,1.86,976.31,174.96,41.34,237.64,107.75,502.9,4545.69,5308.62,299.22,174.63,43.0,998.72,1544.74,2543.46,900.0,2489.86,190.72,-109.91,-81.7,112.6,0.3725,0.67,1.02,1.25,0.0,0.0,8.44,15.2,18.0,18.12,18.48,9.75,9.54,0.0,0.5,0.4,3,2002,0.0,89.67999999999999,112.1
2002-06-30,1109.69,63.870000000000005,0.711400806955731,1.5,587.1199999999999,107.38999999999999,219.31999999999994,1.99,1002.3,93.05999999999997,34.95,164.03,113.9,416.93,4519.64,5184.59,455.86,170.22,44.0,1086.69,1420.13,2506.83,900.0,2397.44,205.61999999999998,-114.97,-96.99,111.93,0.702557538750587,0.75,1.05,1.96,1.5,0.77,4.921732113428425,8.638438370176736,10.656493720520544,10.68553048815139,10.859751093936469,7.84,7.7,0.0,0.38,0.28,6,2002,134.67091836734696,89.78061224489797,175.97
