,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2002-12-31,,,,,,,,0.89,,,33.69,575.2,1762.76,2587.24,10900.81,19726.84,24.34,304.43,702.2,1184.49,10769.69,11954.18,5445.46,7689.48,,,,,,0.63,1.55,-0.03,0.0,0.0,,,,,,-23.03,-22.56,2.18,0.7,12,2002,,3900.6666666666665,-117.02
2003-03-31,2474.09,39.4,0.01,0.0,388.01,199.96,401.47,1.32,2274.13,197.39,65.14,765.08,1644.44,2582.86,10793.85,19545.38,74.47,454.88,185.04,833.46,10903.75,11737.22,5445.46,7728.88,455.11,88.9,-512.57,201.51,33.0,0.93,1.52,0.01,0.0,0.0,0.8,0.0,2.04,0.0,4.28,1.59,1.59,3.1,1.13,3,2003,0.0,3940.0,39.4
2003-06-30,1727.5599999999995,-120.38,-0.029730797727834032,0.0,199.11,34.870000000000005,237.44999999999993,1.72,1692.69,29.76000000000002,29.93,507.76,3020.56,3727.71,10681.49,20537.17,996.53,631.69,102.04,1840.8,11013.0,12853.8,5445.46,7608.5,-862.98,-5.180000000000007,832.96,202.57999999999998,-14.463116796810104,1.23,1.69,-0.02,0.0,0.0,-2.3190022227710547,0.0,-6.302929118300815,0.0,7.492161027414175,-1.93,-1.93,2.03,0.38,6,2003,0.0,4049.0,-80.98
2003-09-30,2816.9400000000005,-109.92,-0.028789942378208488,0.0,234.18999999999994,74.16,333.32000000000005,3.04,2742.7899999999995,39.599999999999994,45.58,829.24,2139.58,3157.18,10568.91,19734.31,250.32,550.97,102.04,1062.36,11100.43,12162.79,5445.46,7498.58,794.3,-32.44,-746.21,259.16,-26.3981077147016,2.21,1.62,-0.05,0.0,0.0,-2.2340995285489784,0.0,-5.873148245154531,0.0,3.8002723939235197,-2.74,-2.72,2.97,0.96,9,2003,0.0,3818.0,-190.9
2003-12-31,3379.34,149.29000000000002,0.03587839461667869,0.0,427.74,349.63,549.3799999999999,2.46,3029.7,191.07,23.4,1163.52,2654.61,4020.16,10450.82,20485.86,499.87,581.37,0.05,1225.62,10387.77,11613.39,5578.06,8865.74,-308.67,-41.44,327.94,199.75,17.141235179851293,1.55,1.31,-0.01,0.0,0.0,2.8702715693342955,-47.072453737082434,6.745138187935593,7.175678923335737,-49.08164383561644,-0.41,-0.4,3.28,1.11,12,2003,0.0,4161.0,-41.61
2004-03-31,4274.09,475.3,0.08,0.0,902.51,672.66,977.68,2.16,3601.43,660.2,84.3,1476.62,3720.17,5517.89,10296.05,21679.74,370.43,1044.53,0.05,1852.62,10085.8,11938.42,5756.44,9734.05,193.84,-10.44,-122.51,305.02,6.75,1.28,1.23,0.08,0.0,0.0,8.76,13.04,19.52,21.76,13.56,11.15,11.12,2.98,0.97,3,2004,0.0,5941.25,475.3
2004-06-30,2914.8599999999997,80.72999999999996,0.014519000773339563,0.0,466.5899999999999,260.23,417.39,1.79,2654.6300000000006,260.8399999999999,100.84,1134.46,4709.58,6251.24,10293.46,22318.66,1079.2,711.89,0.05,2295.14,10211.68,12506.82,5756.44,9804.76,-651.42,-67.7,735.66,157.16000000000003,30.821680292332474,1.05,1.28,0.1,0.0,0.0,1.4460924770246206,2.5263061345610835,3.2929093753934127,3.711056597665592,2.7063417441504947,7.75,7.73,2.72,0.67,6,2004,0.0,5560.299999999999,556.03
2004-09-30,5224.170000000001,319.83000000000004,0.05477416482086179,0.0,741.6199999999999,572.17,849.6499999999999,2.0,4651.999999999999,500.28999999999996,133.77,1718.5,3752.98,5920.12,10244.29,21817.64,259.82,652.56,0.05,1320.67,10318.51,11639.18,5756.44,10171.02,941.8499999999999,-97.11999999999999,-811.8,277.47999999999996,9.126109026670417,1.13,1.14,0.15,0.0,0.0,5.857184024844154,10.575065421414381,12.576148242869865,14.474985956659742,10.72112986093668,7.11,7.06,4.48,1.64,9,2004,0.0,5839.066666666667,875.86
2004-12-31,4302.519999999999,321.7199999999999,0.05641476978573455,0.0,807.7400000000002,547.1700000000001,632.5100000000002,2.02,3755.3600000000006,608.4200000000001,15.31,1417.15,4608.69,6201.39,10266.45,21995.71,204.98,478.79,579.47,1605.69,9919.7,11525.39,6175.15,10462.61,9.350000000000023,-157.14,29.340000000000003,85.34000000000003,8.952442807410172,1.19,1.1,0.21,0.0,0.0,5.845644716845637,10.380317640575157,12.303792648507821,13.313885669433354,10.81014445799028,7.2,7.16,3.86,0.99,12,2004,0.0,5702.761904761905,1197.58
2005-03-31,5798.64,399.86,0.07,0.0,818.27,585.77,871.04,1.95,5212.87,575.06,1498.39,2045.38,3275.89,6923.51,10154.0,22483.0,25.2,554.74,724.34,1744.06,9872.25,11616.31,6175.15,10858.45,1708.84,-45.99,-179.78,285.27,6.965,1.11,1.07,0.07,0.0,0.0,7.120000000000001,10.6,14.720000000000002,15.52,11.28,6.91,6.9,3.97,2.09,3,2005,0.0,5712.285714285714,399.86
