,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2000-03-31,124.66,8.73,0.7,3.0,18.95,10.47,22.41,1.58,0.0,114.19,-4.42,3.76,62.94,95.03,165.97,324.14,505.98,19.44,17.13,44.67,108.46,69.14,177.6,125.0,328.38,47.09,-8.94,-42.96,11.94,0.565,0.6,0.54,0.7,3.0,4.29,6.92,0.0,10.640000000000002,0.0,10.52,7.98,7.0,1.53,0.65,3,2000,37.41428571428572,12.471428571428573,8.73
2000-06-30,191.42,22.009999999999998,1.6038516590761225,0.2736499674690947,42.269999999999996,23.439999999999998,37.06999999999999,1.42,0.0,167.98000000000002,14.79,35.84,83.74,79.57,205.06,315.42,536.35,25.84,26.51,17.96,86.66,54.53,141.2,183.76,395.15,40.81,-3.8499999999999996,-4.880000000000003,13.63,0.21997046796910497,0.66,0.36,2.24,3.0,1.34,16.410839297332465,0.0,22.282081977878985,0.0,21.594716981132073,10.6,9.73,2.37,1.45,6,2000,3.755357142857129,13.723214285714283,30.74
2000-09-30,195.90000000000003,22.930000000000003,1.499614309670207,1.307519164736885,48.96000000000001,23.5,37.04,1.47,0.0,172.39999999999998,19.910000000000004,25.7,63.99,112.58,207.0,307.05,547.92,16.84,27.77,18.94,95.43,52.79,148.22,183.76,399.7,25.189999999999998,-23.07,-12.269999999999996,13.54,0.24576319232446572,0.68,0.37,3.51,4.0,1.14,16.747829327370972,0.0,22.95136202720328,0.0,21.686730016769147,11.19,10.48,2.17,0.99,9,2000,19.99275030525032,15.290598290598291,53.67
2000-12-31,154.5,11.090000000000003,0.6901281655342806,0.19387825132111716,41.68000000000001,11.64,25.189999999999998,1.56,0.0,142.85999999999996,18.14,20.0,61.8,109.72,195.44,295.68,533.45,16.9,22.88,18.24,76.36,46.28,122.65,183.76,410.8,29.549999999999983,-13.520000000000003,-21.739999999999995,13.549999999999997,0.5693507664562668,0.7,0.3,4.03,4.0,0.99,8.315787523162449,0.0,10.795453983940707,0.0,10.350210006176654,10.08,9.72,2.56,1.12,12,2000,3.115522470361178,16.069478908188586,64.76
2001-03-31,152.39,9.81,0.53,1.5,27.15,10.21,21.41,1.49,0.0,142.18,2.9,17.85,61.64,74.69,158.42,288.12,513.86,13.82,23.32,17.8,98.7,22.12,120.82,183.76,393.05,52.43,-28.4,-26.19,11.2,0.705,0.7,0.31,0.53,1.5,2.83,7.64,8.0,10.0,10.88,9.84,6.78,6.44,1.61,0.85,3,2001,27.764150943396224,18.50943396226415,9.81
2001-06-30,283.55,33.94,1.8308205714285712,0.0023223719676551194,45.65,34.13,45.55,1.97,0.0,249.42000000000002,29.35,60.77,73.1,89.77,253.12,279.14,549.58,24.0,53.89,18.34,117.36,0.0,117.36,187.5,432.22,54.949999999999996,22.84,-34.86,11.420000000000002,0.26747569239835006,0.85,0.27,2.36,1.5,0.64,24.70056228571428,25.352210285714285,31.403227428571423,32.83064685714285,31.837659428571424,10.34,10.04,2.16,1.39,6,2001,0.04305244643428452,18.53813559322034,43.75
2001-09-30,198.77000000000004,11.659999999999997,0.6270853636527701,1.5045034091013372,30.090000000000003,11.809999999999995,23.400000000000006,1.75,0.0,186.95999999999992,6.409999999999997,18.46,76.3,94.84,204.22,269.0,495.04,13.35,28.92,14.05,79.28,0.0,79.28,187.5,415.76,-8.0,8.99,-43.31,11.59,0.7009412521440824,0.79,0.19,2.98,3.0,1.01,9.418906334596642,9.06538170005414,11.220198520122718,11.439047103410934,11.371709077783791,8.99,8.73,2.58,1.38,9,2001,27.974675804800366,18.593959731543624,55.41
2001-12-31,141.01,7.720000000000006,0.4072168541105658,0.057600859842851154,38.05999999999999,7.780000000000001,19.349999999999994,1.65,0.0,133.23000000000002,14.290000000000006,20.86,52.92,97.32,267.17,258.07,621.46,11.19,15.78,0.0,110.48,0.0,110.48,250.0,510.98,16.64,-85.36000000000001,71.11,11.57,1.022182642487046,0.81,0.22,3.33,3.0,0.9,4.969757642958977,5.414883573578335,6.040994772691276,6.701346428005707,6.1192586725803935,8.27,8.14,2.42,1.54,12,2001,1.091994679243001,18.95795795795796,63.13
2002-03-31,144.4,4.73,0.19,1.0,23.73,7.24,17.47,1.71,0.0,137.17,3.13,20.81,59.85,92.27,248.12,262.43,604.9,3.01,34.88,0.0,114.18,0.0,114.18,250.0,490.72,33.82,-25.69,-8.18,10.23,2.25,0.87,0.23,0.19,1.0,5.26,3.12,5.16,3.84,4.28,5.92,3.38,3.28,2.17,1.36,3,2002,24.894736842105264,24.894736842105264,4.73
2002-06-30,248.29999999999998,19.94,0.800186461289015,0.0009813752053421225,43.03999999999999,23.6,34.68,1.55,0.0,224.69000000000003,19.93,43.68,74.15,87.51,271.29,282.73,645.76,7.48,40.13,2.45,109.54,18.55,128.08,250.0,510.66,42.68,0.38000000000000256,-20.61,11.079999999999998,0.4856055667001003,0.76,0.25,0.99,1.0,1.01,12.350352655046615,16.68267531414674,15.61576003242805,16.90899067693555,18.5901905147953,6.43,6.28,2.48,1.68,6,2002,0.02445507708665673,24.91919191919192,24.67
