,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2010-12-31,,,,,,,,,0.0,,,2.0,45.25,24.18,239.44,36.04,352.52,111.24,80.24,1.61,256.74,2.94,259.68,60.0,92.84,,,,,,0.0,2.8,0.15,0.0,0.0,,,,,,4.44,4.41,0.93,0.84,12,2010,,58.800000000000004,8.82
2011-03-31,336.25,13.35,0.22,0.1,49.46,20.67,24.52,3.12,0.0,315.58,24.0,6.91,97.44,20.56,281.05,47.73,403.73,101.53,117.12,2.7,274.37,11.0,285.36,80.0,118.37,-34.88,-43.53,84.57,3.85,3.545,2.11,2.41,0.22,0.1,0.45,13.24,0.0,45.12,0.0,63.92,4.0,3.97,1.02,0.95,3,2011,6.068181818181818,60.68181818181818,13.35
2011-06-30,128.02999999999997,5.270000000000001,0.0792481203007519,0.008749145591250857,22.669999999999995,9.599999999999998,10.959999999999997,2.84,0.0,118.43,11.0,1.33,92.28,26.9,255.41,46.99,383.51,97.35,95.29,2.69,249.49,10.38,259.87,80.0,123.64,6.240000000000002,0.6300000000000026,-12.439999999999998,1.3599999999999999,8.956679316888044,1.84,2.1,0.28,0.1,0.36,5.502083780880775,0.0,17.049667024704622,0.0,25.57450053705693,4.04,4.01,1.02,0.92,6,2011,0.581818181818182,66.5,18.62
2011-09-30,-304.92999999999995,-12.040000000000001,-0.14638297872340428,0.01914893617021276,-50.83,-19.47,-23.349999999999994,2.12,0.0,-285.46,-24.53,1.58,110.2,36.55,275.87,48.57,413.98,91.73,123.54,2.85,273.12,11.7,284.83,80.0,129.15,45.94,32.26,-78.53,-3.88,-3.6206395348837206,1.31,2.21,0.08,0.1,1.25,-11.63744680851064,-0.0,-37.25446808510638,-0.0,-56.13787234042553,4.14,4.13,1.01,0.88,9,2011,1.5749999999999993,82.25,6.58
2011-12-31,102.29999999999998,-0.3700000000000001,-0.004766505636070855,0.054041867954911435,15.749999999999996,2.7399999999999984,4.1,2.54,0.0,99.56,-0.5200000000000014,4.81,50.7,44.88,256.86,47.62,398.67,138.84,70.51,2.79,263.34,11.36,274.7,80.0,123.98,-33.92,-5.229999999999999,42.37,1.3599999999999999,-133.22128378378375,1.64,2.22,0.08,0.16,2.0,-0.37178743961352667,-0.8579710144927539,-1.194009661835749,-1.3656038647343,-2.385636070853463,2.41,2.37,0.98,0.8,12,2011,4.195,77.625,6.21
2012-03-31,420.5,8.74,0.11,0.0,59.3,21.63,25.63,3.08,0.0,398.87,14.33,5.69,107.35,49.98,341.1,46.85,496.51,200.21,106.34,3.18,359.53,10.46,370.0,80.0,126.51,-61.37,-30.95,96.68,4.0,7.0,1.95,2.92,0.11,0.0,0.0,7.04,19.24,27.64,28.56,63.16,2.12,2.08,0.95,0.81,3,2012,0.0,79.45454545454545,8.74
2012-06-30,-101.75999999999999,-1.6100000000000003,-0.01580645161290323,0.0,-231.5,2.710000000000001,4.150000000000002,2.74,0.0,-105.11000000000001,-246.79000000000002,20.42,125.41,39.81,540.27,46.22,696.72,155.18,123.91,3.01,367.98,10.14,342.8,173.7,318.6,-30.479999999999997,25.549999999999997,224.49,1.4400000000000004,-43.33357142857142,1.49,1.08,0.07,0.0,0.0,-0.9212903225806454,-4.073548387096775,-2.0232258064516135,-2.9083870967741943,-6.683870967741937,2.32,2.24,1.47,1.36,6,2012,0.0,101.85714285714285,7.13
2012-09-30,-149.65,-6.88,-1.1008,0.0,204.69,-20.04,-23.990000000000002,3.22,0.0,-151.92,250.27,54.38,125.81,41.91,550.44,52.43,731.72,239.97,115.44,2.18,403.86,12.5,417.23,173.7,325.12,64.41999999999999,-97.14999999999999,-238.47000000000003,-3.95,-0.7312863372093024,1.72,1.28,0.04,0.0,0.0,-3.3024,-82.56,-8.8064,-12.1088,-144.2048,0.16,0.15,1.36,1.26,9,2012,0.0,6.25,0.25
2013-03-31,169.09,0.25,0.0,,15.13,4.3,6.1,7.4,0.0,164.78,-2.32,54.38,125.81,41.91,524.64,57.77,742.75,239.97,115.44,2.18,403.86,13.37,417.23,173.7,325.52,-57.08,10.84,82.7,1.8,0.0,3.95,1.28,0.0,0.06,0.0,0.12,2.76,0.32,0.44,5.08,0.16,0.15,1.3,1.2,3,2013,inf,inf,0.25
2013-06-30,155.15,-10.44,-0.05122669283611384,-inf,17.809999999999995,-6.0,-4.109999999999999,3.06,0.0,161.16,0.5299999999999998,43.34,103.32,21.9,498.37,56.49,1534.63,236.02,115.42,3.44,405.62,12.22,417.84,318.55,1116.79,27.54,-338.01,294.45,1.89,-14.933620689655173,0.87,0.37,-0.05,0.06,-1.1,-2.7047693817468104,-0.614720314033366,-3.7293032384690874,-5.819352306182531,-0.614720314033366,-3.2,-3.14,1.23,1.17,6,2013,-inf,203.79999999999998,-10.19
