,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,property_plant_equipment,total_asset,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,TIE,month,year,dividend,ROCE%,number_of_shares,return_old
2000-03-31,3144.55,-234.3,-0.19,0.0,0.0,-231.96,-100.73,0.95,90.46,1586.9,0.0,733.32,0.0,5467.0,234178.83,217726.14,49402.0,16441.26,-1452.47,1215.13,-310.81,131.23,-1.2525,0.25,13.24,-0.19,0.0,0.0,-0.4,0.0,-5.72,0.0,0.0,3,2000,0.0,,1233.157894736842,-234.3
2000-06-30,2266.8099999999995,-1355.93,-1.0999350408431485,0.0,0.0,-1355.22,-1221.15,0.95,105.38,2462.33,0.0,611.4,0.0,5413.05,228398.75,214194.57,49402.0,14192.86,1190.27,238.44999999999982,-1550.64,134.07000000000002,-0.21696735819695706,0.25,15.09,-1.29,0.0,0.0,-2.3874559026052835,0.0,-38.199294441684536,0.0,0.0,6,2000,0.0,,1232.7364341085272,-1590.23
2000-09-30,1718.8600000000006,-1054.3000000000002,-0.8531580280806043,0.0,0.0,-1051.76,-929.7599999999998,0.95,204.61,636.5400000000004,0.0,519.57,0.0,5345.65,237155.82,224296.39,49402.0,12850.55,2058.49,-1025.4499999999998,-1124.8700000000001,122.0,-0.2759160580479939,0.25,17.45,-2.14,0.0,0.0,-1.7860504513089286,0.0,-32.81867704280155,0.0,0.0,9,2000,0.0,,1235.7616822429907,-2644.53
2000-12-31,2563.04,-2136.8699999999994,-1.7340225875266653,0.0,0.0,-1731.3399999999997,-1606.0300000000002,0.95,70.5,4156.83,0.0,634.38,0.0,5039.21,235380.67,223127.64,49402.0,12244.12,1005.4499999999998,-387.82,-504.14999999999964,125.31,-0.13984823597130386,0.25,18.22,-3.88,0.0,0.0,-3.6289338687413717,0.0,-69.80781653908895,0.0,0.0,12,2000,0.0,,1232.319587628866,-4781.4
2001-03-31,4409.66,204.72,0.15,0.0,0.0,282.12,378.28,5.84,0.0,1706.96,0.0,544.66,0.0,4992.57,240779.24,226181.44,52002.5,14524.44,-702.81,963.15,-350.06,96.16,9.73,1.66,15.57,0.15,0.0,0.0,0.36,0.48,5.64,5.28,0.0,3,2001,0.0,,1364.8,204.72
2001-06-30,6291.4,325.40999999999997,0.2271173108482825,0.0,0.0,322.78999999999996,412.76,7.24,0.0,3763.29,0.0,764.68,0.0,4742.58,292705.85,279375.66,14934.5,13264.91,2519.26,-2257.72,-41.51999999999998,89.97,7.970440444362497,0.57,21.06,0.37,0.0,0.0,0.4419580102993605,0.5647241242714052,9.821289117763566,9.477543998641842,0.0,6,2001,0.0,,1432.7837837837837,530.13
2001-09-30,5237.9400000000005,483.84000000000003,0.3292499778099944,0.0,0.0,487.0400000000001,581.31,6.49,0.0,2816.3899999999994,0.0,562.09,0.0,4094.3,280271.62,268706.06,14934.5,11494.19,2635.0,-1629.7300000000002,-1207.8500000000001,94.26999999999998,4.924829489087302,0.53,23.38,0.69,0.0,0.0,0.6871303884730318,0.8016521198852037,16.834694517589277,15.89943371105654,0.0,9,2001,0.0,,1469.521739130435,1013.97
2001-12-31,4598.290000000001,57.00999999999999,0.03885908233580458,0.0,0.0,53.52999999999997,177.32000000000016,7.78,0.0,3133.16,0.0,659.56,0.0,3605.51,271851.13,260316.3,14934.5,11516.6,-4000.87,4124.780000000001,-26.439999999999827,123.79000000000002,50.064229082617096,0.64,22.6,0.73,0.0,0.0,0.08304132663541802,0.09581691534855924,1.9802162505368912,1.9184675717567086,0.0,12,2001,0.0,,1467.0958904109589,1070.98
2002-03-31,4211.37,302.55,0.2,0.0,0.0,308.61,394.82,7.26,0.0,2054.07,0.0,608.54,0.0,3585.43,273636.29,261571.88,14934.5,12045.68,-2663.78,2841.99,-229.22,86.21,9.08,0.52,21.71,0.2,0.0,0.0,0.44,0.48,10.040000000000001,9.12,0.0,3,2002,0.0,,1512.75,302.55
2002-06-30,4525.7,312.46999999999997,0.20830655913628823,0.0,0.0,319.15,396.93,6.53,0.0,2846.52,0.0,575.88,0.0,3617.89,275592.02,263683.72,14934.5,11889.06,5892.700000000001,-4437.79,-1487.57,77.78000000000002,7.8336467500880085,0.47,22.18,0.41,0.0,0.0,0.4470970049754479,0.4470970049754479,10.506779616923026,9.937747065136092,0.0,6,2002,0.0,,1500.0487804878048,615.02
2002-09-30,5232.73,1224.69,0.8188076925167553,0.0,0.0,1237.89,1309.12,4.84,0.0,1875.4300000000003,0.0,745.1,0.0,3323.49,259611.34,248756.53,14934.5,10835.42,-1195.0500000000002,3395.56,-2031.29,71.22999999999999,1.4796514628191624,0.39,22.96,1.23,0.0,0.0,1.8905803632094187,1.8373245783302803,45.21416136238864,43.882766740410176,0.0,9,2002,0.0,,1495.69918699187,1839.71
2002-12-31,221.57000000000153,67.21000000000004,0.046876271684181854,0.0,0.0,55.82999999999993,115.97000000000025,4.02,5.41,280.5099999999993,0.0,782.37,0.0,3072.99,270669.58,259843.15,14934.5,10806.88,-448.79999999999995,141.03999999999996,345.02,60.140000000000015,21.421285522987638,0.29,24.04,1.33,0.0,0.0,0.09868688775617229,0.10009670043840334,2.488319384137773,2.407960061250604,0.0,12,2002,0.0,,1433.7744360902254,1906.92
2003-03-31,2648.11,34.86,0.03,0.0,0.0,37.64,105.34,3.63,1.18,1640.29,0.0,779.97,0.0,3105.73,250326.16,239770.07,14934.5,10536.42,6938.92,-6684.15,-257.16,67.7,30.2675,0.29,22.76,0.03,0.0,0.0,0.04,0.04,1.32,1.24,0.0,3,2003,0.0,,1162.0,34.86
2003-06-30,2583.0099999999998,58.459999999999994,0.04385126446635234,0.07,0.0,58.44,127.87,3.37,0.0,1655.3400000000001,0.0,688.18,0.0,3128.38,248168.01,237634.02,14934.5,10533.84,-1406.2799999999997,2921.1099999999997,-1606.55,69.42999999999999,19.227495723571675,0.27,22.56,0.07,0.07,1.0,0.10023146163737677,0.10023146163737677,2.230150021431633,2.0798028289755677,0.0,6,2003,93.32,,1333.1428571428569,93.32
