,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2000-03-31,196.25,-2.23,-0.16,0.0,27.63,6.82,12.56,3.9,0.0,189.43,27.38,101.82,213.19,226.3,568.87,236.01,818.51,116.31,235.3,26.43,383.58,96.38,479.96,140.0,340.19,19.84,2.05,-26.41,5.74,-6.095,1.6,1.41,-0.16,0.0,0.0,-1.08,0.0,-2.64,0.0,6.28,-1.16,-1.14,1.48,0.89,3,2000,0.0,13.9375,-2.23
2000-06-30,301.54,16.19,1.1597421203438396,3.0,57.59,24.58,30.61,3.7,0.0,276.96,4.879999999999999,82.97,314.57,244.67,662.75,242.66,917.84,133.0,330.99,25.23,512.02,92.44,604.45,140.0,314.38,28.05,-13.61,-34.349999999999994,6.029999999999999,0.7975911056207536,1.65,1.92,1.0,3.0,3.0,7.051232091690545,0.0,20.597020057306594,0.0,35.90561604584528,2.84,2.8,1.29,0.82,6,2000,41.88,13.96,13.96
2000-09-30,273.75999999999993,-1.2800000000000011,-0.09186119873817043,-0.005583596214511685,26.810000000000002,-0.9399999999999977,6.229999999999997,3.8,0.0,274.71000000000004,5.100000000000001,101.08,281.73,243.66,654.61,245.44,912.08,171.91,307.36,25.77,516.38,64.65,581.02,140.0,313.1,3.049999999999997,-21.57,32.69,7.170000000000002,-10.352031249999989,1.7,1.86,0.91,3.0,3.3,-0.5612618296529973,-0.0,-1.6353312302839131,-0.0,-3.10914826498423,1.66,1.64,1.27,0.8,9,2000,-0.07780219780220676,13.934065934065933,12.68
2000-12-31,205.74,4.66,0.33324106113033447,0.010684816913191172,31.870000000000005,13.269999999999996,24.140000000000008,3.65,0.0,192.44999999999993,10.57,79.93,224.51,261.66,589.01,238.67,839.32,174.81,227.15,25.78,440.14,59.19,499.34,140.0,317.76,-27.7,1.2600000000000016,5.23,10.869999999999997,2.734957081545064,1.61,1.57,1.24,3.0,2.42,2.225190311418685,0.0,5.869342560553633,0.0,11.770934256055364,1.8,1.77,1.34,0.74,12,2000,0.14941510102801203,13.983870967741936,17.34
2001-03-31,248.42,-3.95,-0.28,0.0,14.9,-3.85,3.89,3.7,0.0,252.27,-8.19,77.2,264.85,302.88,676.11,234.68,922.85,209.04,291.72,25.88,538.35,53.25,591.6,140.0,313.81,-28.22,-3.6,28.25,7.74,-3.3025,1.65,1.89,-0.28,0.0,0.0,-1.72,-1.76,-5.04,-4.84,-3.9999999999999996,-1.62,-1.59,1.26,0.69,3,2001,0.0,14.107142857142856,-3.95
2001-06-30,329.18000000000006,8.25,0.5947674418604652,2.0,37.49,14.74,22.849999999999998,3.7,0.0,314.44000000000005,12.27,70.16,364.51,311.05,769.27,232.19,1015.06,246.56,369.28,27.9,666.52,42.27,708.79,140.0,294.06,-5.130000000000003,-15.53,2.4499999999999993,8.11,1.5558181818181818,1.76,2.41,0.31,2.0,6.45,3.223255813953488,8.672093023255814,11.204651162790697,10.82093023255814,23.94418604651163,0.75,0.74,1.15,0.69,6,2001,27.741935483870968,13.870967741935484,4.3
2001-09-30,-221.77000000000004,-1.4499999999999997,-0.10175438596491226,0.05319750990379172,-2.1700000000000017,-7.870000000000001,-14.429999999999998,3.4,0.0,-213.90000000000003,13.299999999999999,30.16,156.35,89.92,286.08,102.28,397.14,28.13,70.6,1.1,103.81,0.72,104.53,140.0,292.61,26.92,10.309999999999999,-32.24,-6.5600000000000005,-8.353448275862071,1.63,0.36,0.2,2.0,10.0,-1.4652631578947366,-0.9361403508771928,-1.9740350877192978,-1.9129824561403503,-2.0961403508771927,0.8,0.8,2.76,1.89,9,2001,0.758064516129032,14.25,2.85
2001-12-31,79.89000000000004,5.0,0.356687898089172,-0.03312101910828059,13.870000000000005,5.1,8.24,3.7,0.0,74.79000000000002,3.5400000000000027,13.57,115.48,90.48,225.97,99.13,355.2,23.89,26.15,0.97,57.07,0.53,57.6,140.0,297.6,5.25,-1.58,-3.1500000000000004,3.1400000000000006,2.594425,1.74,0.19,0.56,2.0,3.57,5.630573248407643,3.464968152866242,6.726114649681529,6.496815286624203,6.929936305732484,1.8,1.8,3.96,2.37,12,2001,-0.46428571428571885,14.01785714285714,7.85
2002-03-31,95.21,2.86,0.2,0.0,12.69,2.91,5.88,3.7,0.0,92.29,2.31,18.52,138.75,131.1,304.03,89.31,415.89,93.63,17.33,0.89,115.13,0.29,115.42,140.0,300.47,-69.15,4.68,69.65,2.97,4.625,1.72,0.38,0.2,0.0,0.0,2.76,1.7200000000000002,3.8000000000000003,3.72,3.88,3.03,3.0,2.64,1.5,3,2002,0.0,14.299999999999999,2.86
2002-06-30,200.73000000000002,17.78,1.2663081395348836,0.0,34.080000000000005,21.57,24.55,3.7,0.0,179.16999999999996,21.68,9.36,233.84,98.13,358.94,86.97,468.19,113.84,31.42,0.89,157.58,0.07,157.65,140.0,310.54,-18.97,-2.3299999999999996,12.22999999999999,2.98,0.7313385826771653,1.67,0.51,1.47,0.0,0.0,15.195697674418605,11.37093023255814,22.91414728682171,23.53437984496124,27.152403100775196,7.01,6.97,2.28,1.66,6,2002,0.0,14.040816326530614,20.64
