,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2003-09-30,,,,,,,,,,,352.77,301.33,0.0,748.8,3029.44,4008.46,0.0,106.77,131.0,279.94,2489.0,2768.94,820.0,1239.51,,,,,,0.0,2.23,3.54,0.0,0.0,,,,,,18.71,18.26,2.67,2.67,9,2003,,81.88418079096046,289.87
2003-12-31,500.58000000000015,45.44999999999999,0.05557228915662649,0.0,84.17000000000002,69.38,99.41000000000003,,431.20000000000005,72.82,219.19,275.79,0.0,1081.68,3044.32,4356.22,0.0,129.72,131.0,329.82,2423.5,2753.32,955.0,1602.91,156.24,-542.27,252.45,30.03,0.0,0.0,1.72,0.41,0.0,0.0,4.1746987951807215,0.0,11.342168674698794,0.0,6.131927710843372,16.36,16.06,3.28,3.28,12,2003,0.0,817.8536585365854,335.32
2004-03-31,505.51,75.23,0.08,0.18,120.34,98.06,132.75,3.7,407.45,101.8,227.09,211.07,0.0,1026.21,3210.83,4467.25,0.0,107.92,131.0,532.74,2423.5,2956.24,955.0,1511.01,210.52,-202.62,0.0,34.69,11.5625,2.34,1.96,0.08,0.18,2.19,6.72,0.0,19.92,0.0,9.96,14.92,14.88,1.93,1.93,3,2004,169.26749999999998,940.375,75.23
2004-06-30,509.59000000000003,94.08,0.1000200815072943,4.5183391412221805e-05,130.07999999999998,117.41999999999999,152.62,3.64,392.16,115.69000000000001,8.67,278.15,0.0,677.44,3328.39,4236.06,0.0,92.49,131.0,272.96,2358.0,2630.96,955.0,1605.09,-32.0,46.20000000000002,-232.62,35.2,9.097173150510203,2.17,1.64,0.18,0.18,0.97,8.890673911759494,0.0,23.449152442265667,0.0,12.091316519992914,16.74,16.68,2.48,2.48,6,2004,0.04250000000001819,940.6111111111112,169.31
2004-09-30,569.07,108.64999999999998,0.11335623830767015,0.12335623830767017,144.92,131.39000000000001,167.62,4.16,437.68999999999994,131.26,213.93,313.21,0.0,773.18,3487.86,4261.27,0.0,114.41,131.0,308.9,2358.0,2666.9,955.0,1594.37,140.28,-45.640000000000015,-119.38,36.230000000000004,9.171528762080076,2.49,1.67,0.29,0.3,1.03,10.194243776082887,13.118052957260037,27.25240322348539,30.676543387537773,13.727831342639226,17.59,17.55,2.5,2.5,9,2004,118.2348275862069,958.4827586206897,277.96
2004-12-31,554.7999999999997,44.31,0.04674775809104168,-0.0033643881816810806,79.07000000000005,66.81,106.13,3.86,487.99,64.19,172.79,299.65,0.0,577.97,3872.66,4450.86,0.0,104.38,144.1,532.78,2279.4,2812.18,955.0,1638.68,326.75999999999993,-302.4,-65.5,39.31999999999999,20.63735330625141,2.25,1.72,0.34,0.3,0.88,3.98180904210755,5.164252334998605,10.817981195891646,10.933475657057748,5.807721475781178,15.11,15.07,1.08,1.08,12,2004,-3.1889452332657697,947.8529411764705,322.27
2005-03-31,513.56,33.39,0.03,0.18,76.73,55.05,93.76,4.1,458.51,61.5,198.66,217.01,0.0,529.64,4132.61,4662.48,0.0,138.31,144.1,678.14,2479.4,3157.54,955.0,1504.94,154.63,-328.76,200.0,38.71,34.1675,2.6,2.1,0.03,0.18,5.83,2.88,4.84,8.88,8.84,5.52,6.51,6.5,0.78,0.78,3,2005,200.34,1113.0,33.39
2005-06-30,590.55,90.57,0.09498305905130687,-0.030101645692158806,132.26999999999998,112.72000000000001,162.54000000000002,3.94,477.83000000000004,116.93,123.02,337.84,0.0,600.32,4215.59,4816.15,0.0,147.96,177.5,460.13,2760.5,3220.63,955.0,1595.52,-90.21,-132.8,147.38,49.82,10.371059953627029,2.36,2.02,0.13,0.18,1.35,7.510968054211035,10.842681510164569,22.708257502420132,22.649806389157792,11.251839303000967,11.23,11.23,1.3,1.3,6,2005,-28.703076923076964,953.5384615384614,123.96
2005-09-30,639.2700000000002,102.3,0.10851233094669849,0.09794015054158259,143.39999999999998,129.42999999999998,169.24,3.94,509.84000000000003,128.24,67.93,349.51,0.0,611.61,4228.58,4840.44,0.0,134.0,177.5,477.62,2760.5,3238.12,955.0,1602.32,92.96999999999998,-52.56999999999999,-95.5,39.81,9.079152492668623,2.35,2.02,0.24,0.28,1.15,8.445876425351365,11.80975868469902,25.536568549456376,25.608910103420843,12.316149562450278,12.99,12.98,1.28,1.28,9,2005,92.33307692307699,942.75,226.26
2005-12-31,665.7799999999997,86.63999999999999,0.09137488015340364,0.0016040268456375042,124.71000000000004,111.90000000000003,167.43,3.96,553.8799999999999,109.96999999999997,151.38,353.96,0.0,847.44,4214.1,5063.38,0.0,131.95,214.6,489.62,2884.8,3374.42,955.0,1688.96,-37.12999999999998,-40.81000000000006,161.39999999999998,55.53,10.83448753462604,2.24,2.0,0.33,0.28,0.83,6.844809204218599,9.525139022051773,20.523351869606902,20.833472674976026,9.901714285714284,13.0,12.99,1.73,1.73,12,2005,1.520909090909015,948.181818181818,312.9
