,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2003-09-30,152.55,17.889999999999997,2.3914261387824602,-0.007734153160151935,68.11,23.119999999999997,26.500000000000007,89.0,0.0,129.43,11.869999999999997,81.87,288.42,0.0,448.41,209.22,769.16,0.0,202.26,237.75,0.49,238.24,74.79,520.55,33.26,-11.71,0.049999999999998934,3.380000000000001,9.302775293460035,12.79,0.46,6.28,3.5,0.56,9.306760323541933,12.962443593018303,13.75450830140485,14.744589186888035,17.62343976160068,13.21,11.75,1.89,1.89,9,2003,-0.05785836233502195,7.480891719745222,46.98
2003-12-31,161.70000000000005,13.150000000000006,2.3006485947114594,-1.0808487131385176,66.26000000000002,18.650000000000006,22.129999999999995,89.0,0.0,143.05,10.380000000000003,173.53,261.05,0.0,522.76,210.07,855.71,0.0,247.05,299.16,0.53,299.69,74.79,545.47,95.58,23.080000000000002,4.050000000000001,3.4800000000000004,9.671098859315586,12.2,0.55,10.52,3.5,0.33,6.149642441377019,8.67773158157326,9.63998004323965,10.383535672709135,12.596707134541832,11.81,10.71,1.75,1.75,12,2003,-6.177892882226146,5.715779467680608,60.13
2004-03-31,99.22,4.34,0.58,0.0,43.09,4.71,8.23,91.0,0.0,94.51,-3.47,120.89,214.46,0.0,454.66,210.25,785.11,0.0,204.64,230.27,0.53,230.8,74.79,544.25,-22.09,-30.54,0.0,3.52,39.225,12.51,0.42,0.58,0.0,0.0,2.2,2.56,3.2,3.4,3.4,4.77,4.37,1.97,1.97,3,2004,0.0,7.482758620689656,4.34
2004-06-30,153.65,16.09,2.150058737151248,5.0,69.42999999999999,22.96,26.139999999999997,76.5,0.0,130.68,17.59,80.24,324.09,0.0,496.7,208.68,821.73,0.0,257.59,286.33,0.53,286.86,74.79,525.4,-25.31,21.049999999999997,-36.4,3.18,8.894477936606586,10.89,0.55,2.73,5.0,1.83,7.844170337738621,11.057444933920705,12.254547234459128,12.664082232011745,16.28689182574645,8.8,8.08,1.73,1.73,6,2004,37.417582417582416,7.483516483516484,20.43
2004-09-30,132.42000000000002,19.880000000000003,2.6582287273629372,-0.003244089078868593,69.17999999999999,26.589999999999996,30.04,78.5,0.0,105.83999999999997,14.520000000000001,98.18,264.13,0.0,480.2,204.28,806.32,0.0,207.44,247.12,0.53,247.64,74.79,549.32,33.739999999999995,-15.790000000000001,0.0,3.45,7.380704225352113,10.69,0.45,5.39,5.0,0.93,9.863557429918135,13.59198213842719,14.479702307119823,14.87424460431655,19.13530141404118,11.32,10.46,1.94,1.94,9,2004,-0.024261452832874397,7.478664192949908,40.31
2004-12-31,165.01999999999992,14.549999999999997,1.9467189208895368,-0.003043672644215597,76.06,20.800000000000004,24.909999999999997,74.0,0.0,144.22000000000003,10.68,148.17,272.04,0.0,526.91,206.02,860.23,0.0,228.32,281.98,0.53,282.51,74.79,566.71,48.379999999999995,1.4299999999999997,0.0,4.109999999999999,9.501525773195878,9.77,0.5,7.34,5.0,0.68,6.7684287276704325,9.282719650018226,10.26934013853445,10.47090776522056,13.770251549398466,10.73,9.97,1.87,1.87,12,2004,-0.022748757665077335,7.474114441416893,54.86
2005-03-31,95.83,3.67,0.49,0.0,46.13,4.56,8.14,78.0,0.0,91.26,-2.56,126.38,232.37,0.0,476.81,203.65,812.12,0.0,206.01,230.67,0.53,231.2,74.79,569.55,-7.08,-14.71,0.0,3.58,39.795,10.24,0.41,0.49,0.0,0.0,1.8,2.28,2.56,2.64,3.12,4.14,3.83,2.07,2.07,3,2005,0.0,7.489795918367347,3.67
2005-06-30,148.38,21.009999999999998,2.809278768233387,5.0,79.55000000000001,28.74,32.45,72.0,0.0,119.64999999999999,17.2,123.44,306.38,0.0,512.81,203.11,849.21,0.0,250.93,279.46,0.53,279.98,74.79,558.7,-1.8800000000000008,36.84,-37.89,3.71,6.407872441694432,9.64,0.5,3.3,5.0,1.52,9.909092382495947,13.586693679092381,15.05092382495948,15.493598055105348,19.88628849270664,10.99,10.11,1.84,1.84,6,2005,37.3939393939394,7.478787878787879,24.68
2005-09-30,132.34,16.509999999999998,2.20854819130857,-0.002199710138530762,71.78999999999999,22.130000000000003,26.099999999999994,71.0,0.0,110.21000000000001,13.419999999999998,159.97,260.65,0.0,500.0,206.52,841.54,0.0,215.16,255.54,0.53,256.07,74.79,573.91,37.71,-0.6799999999999997,-0.5,3.9699999999999998,8.039659297395518,9.25,0.45,5.51,5.0,0.91,7.840145666423889,10.790220927409564,11.511706724933235,11.75220199077446,15.167234765719835,11.83,10.94,1.96,1.96,9,2005,-0.016443931144479507,7.475499092558984,41.19
2005-12-31,197.12999999999994,16.550000000000004,2.2127814340145484,0.002523987309028074,83.55999999999997,22.529999999999994,26.790000000000006,76.0,0.0,174.60000000000002,12.710000000000004,178.51,302.46,0.0,555.02,213.87,907.69,0.0,252.25,303.75,0.53,304.28,74.79,591.81,27.39,-8.36,-0.5,4.26,8.582501510574016,9.6,0.51,7.72,5.0,0.65,7.29186006234846,10.112296501558713,11.190024246622794,11.430793210945621,14.801558711465193,10.78,10.06,1.83,1.83,12,2005,0.018877594199906866,7.4792746113989645,57.74
2006-03-31,122.8,11.07,1.48,0.0,63.49,14.7,18.97,87.0,0.0,108.1,3.52,201.04,266.72,0.0,521.18,215.54,882.94,0.0,238.54,264.42,0.53,264.95,74.79,605.54,5.62,17.41,-0.5,4.27,14.695,10.75,0.44,1.48,0.0,0.0,5.0,6.920000000000001,7.32,7.5200000000000005,9.52,9.96,9.01,1.97,1.97,3,2006,0.0,7.47972972972973,11.07
2006-06-30,151.53999999999996,19.0,2.5400731626205517,5.0,75.54999999999998,26.250000000000004,30.68,78.0,0.0,125.28999999999999,11.01,169.07,274.41,0.0,467.81,219.96,834.19,0.0,204.83,229.79,0.53,230.32,74.79,591.55,-17.35,22.779999999999998,-37.39,4.43,7.675763157894736,9.86,0.39,4.02,5.0,1.24,9.09876953774526,12.308613235783174,12.839374792151645,13.2184901895577,17.136015962753575,12.19,10.96,2.04,2.04,6,2006,37.400497512437816,7.480099502487563,30.07
2006-09-30,175.60000000000002,20.42,2.729946524064171,-6.651235799606936e-05,76.93,27.090000000000003,31.79,77.0,0.0,148.51,10.97,218.28,253.54,0.0,491.45,220.48,868.25,0.0,204.58,238.08,0.41,238.49,74.79,616.52,51.989999999999995,-3.289999999999999,0.5,4.700000000000001,7.05302277179236,9.34,0.39,6.75,5.0,0.74,9.415282234105765,12.877258863141217,13.249340463458111,13.718486829075065,17.471657754010696,12.43,11.22,2.06,2.06,9,2006,-0.0004975124378105988,7.48,50.49
2006-12-31,174.27000000000004,7.530000000000001,1.0071147880041365,-0.002137194071010345,76.11999999999998,12.099999999999994,16.97,80.0,0.0,162.17000000000007,1.0599999999999987,171.19,328.07,0.0,522.61,219.84,905.7,0.0,222.35,266.09,0.41,266.5,74.79,625.62,-41.699999999999996,-4.390000000000001,-1.0,4.869999999999999,19.860099601593625,9.56,0.43,7.76,5.0,0.64,3.3276318510858327,4.589120992761117,4.8123474663909,4.947321613236815,6.504715615305067,10.19,9.29,1.96,1.96,12,2006,-0.015979381443301577,7.476804123711341,58.02
2007-03-31,141.22,11.24,1.5,0.0,62.45,14.9,19.8,71.5,0.0,126.32,-1.25,167.82,288.1,0.0,481.04,217.09,857.72,0.0,195.13,213.91,0.45,214.36,74.79,629.21,0.11,-1.98,-1.5,4.9,11.917500000000002,8.5,0.34,1.5,0.0,0.0,5.24,6.839999999999999,7.159999999999999,7.28,9.24,8.99,7.96,2.25,2.25,3,2007,0.0,7.493333333333333,11.24
2007-06-30,161.73,16.53,2.208365142239827,5.0,80.83,24.940000000000005,29.84,78.5,0.0,136.79000000000002,10.71,168.75,294.36,0.0,482.47,216.89,849.48,0.0,200.93,225.86,0.45,226.31,74.79,609.82,38.17,0.1499999999999999,-37.4,4.9,8.887071990320628,9.63,0.37,3.71,5.0,1.35,7.7858264314007934,11.262066978754053,10.833489377025568,11.000158444364423,15.214504861361183,10.23,9.17,2.14,2.14,6,2007,37.42587601078167,7.485175202156334,27.77
2007-09-30,151.43,16.180000000000003,2.1646962457337886,-0.007147916800824199,72.22999999999999,21.33,26.39,77.0,0.0,130.11,5.299999999999999,175.72,278.78,0.0,492.99,215.44,866.29,0.0,200.3,224.95,0.41,225.36,74.79,626.66,23.869999999999997,-16.9,0.0,5.059999999999999,8.895936341161926,9.19,0.36,5.88,5.0,0.85,7.465993174061435,10.38170648464164,10.322803185438,10.411158134243461,14.048436860068259,10.81,9.67,2.19,2.19,9,2007,-0.05342703118983394,7.474489795918368,43.95
2007-12-31,186.86,13.919999999999995,1.8617729393468114,0.0015076014853838578,79.78000000000003,21.679999999999993,26.67,75.0,1.0,165.16999999999996,5.3100000000000005,217.68,263.55,0.0,536.26,209.8,901.29,0.0,198.31,244.12,0.34,244.46,74.79,641.34,58.96,-16.900000000000002,-0.09000000000000341,4.990000000000002,10.071126077586209,8.75,0.38,7.74,5.0,0.65,6.177045101088645,8.822975635044061,8.678652151373765,8.794110938310002,12.132794193882836,10.07,9.02,2.2,2.2,12,2007,0.011271950640718842,7.476744186046511,57.87
2008-03-31,121.69,3.33,0.45,0.0,57.85,7.34,12.09,78.0,0.0,114.35,-9.24,170.82,252.01,0.0,486.14,206.47,845.51,0.0,165.11,188.68,0.34,189.02,74.79,639.78,-47.66,0.8,0.0,4.75,43.33250000000001,9.12,0.3,0.45,0.0,0.0,1.56,3.4400000000000004,2.08,2.08,4.48,3.18,2.74,2.58,2.58,3,2008,0.0,7.4,3.33
2008-06-30,148.32,18.25,2.4440454124189066,5.0,72.47,23.06,27.91,72.0,0.0,125.27000000000001,7.75,167.38,283.66,0.0,488.78,207.48,842.15,0.0,184.53,209.26,0.21,209.47,74.79,616.98,14.029999999999994,19.93,-37.4,4.85,7.363805479452054,8.73,0.34,2.89,5.0,1.73,8.659870250231696,12.144114921223355,11.839666357738649,11.907321594068584,16.23725671918443,9.08,7.99,2.34,2.34,6,2008,37.3356401384083,7.46712802768166,21.58
2008-09-30,167.41000000000003,21.870000000000005,2.9243889528193328,0.007593343978085358,80.6,29.730000000000004,34.56,88.0,0.0,137.67000000000002,17.23,194.45,296.34,0.0,525.85,207.37,881.96,0.0,200.89,229.98,0.21,230.18,74.79,635.1,28.070000000000004,-1.0100000000000016,0.0,4.83,7.524777091906721,10.36,0.36,5.81,5.0,0.86,9.925808975834293,13.851838895281935,13.771304948216343,13.871972382048332,18.563074798619105,11.07,9.93,2.29,2.29,9,2008,0.056786711849881044,7.4784853700516365,43.45
2008-12-31,187.52000000000004,16.58,2.2178477427952683,-0.0018522006925393304,83.30000000000004,23.520000000000003,28.340000000000003,80.0,0.0,163.99999999999994,7.9300000000000015,242.05,253.49,0.0,531.72,204.0,893.38,0.0,173.37,217.95,0.21,218.15,74.79,657.73,54.06,-6.459999999999999,0.01999999999999602,4.82,9.015361881785285,9.1,0.33,8.03,5.0,0.62,7.424127936031983,10.29655838747293,10.086650008329169,10.208175912043977,13.67718807263035,10.63,9.61,2.44,2.44,12,2008,-0.013846526472370613,7.475716064757162,60.03
2009-03-31,112.7,2.07,0.28,0.0,54.11,3.73,8.23,76.0,0.0,108.97,11.65,184.28,216.67,0.0,481.88,206.55,846.86,0.0,152.96,173.25,0.21,173.46,74.79,655.35,-47.55,-10.22,0.0,4.5,67.8575,8.67,0.26,0.28,0.0,0.0,0.96,1.76,1.28,1.28,2.2000000000000006,2.05,1.84,2.78,2.78,3,2009,0.0,7.3928571428571415,2.07
2009-06-30,144.57999999999998,17.23,2.3032849740932644,5.0,70.61,20.38,25.540000000000003,79.0,1.12,124.21000000000001,40.58,217.43,255.81,0.0,484.46,210.49,851.18,0.0,178.95,197.73,0.21,197.93,74.79,637.43,41.449999999999996,29.1,-37.4,5.16,8.574666279744632,9.27,0.31,2.58,5.0,1.94,8.106134715025906,10.177305699481865,10.820082901554404,10.998632124352332,13.176932642487046,8.29,7.5,2.45,2.45,6,2009,37.4031007751938,7.48062015503876,19.3
2009-09-30,178.51000000000005,27.02,3.6108333333333333,0.0016149870801029046,92.47999999999999,36.86,42.309999999999995,90.0,1.12,141.64,47.42000000000001,128.51,314.04,0.0,551.15,215.86,933.08,0.0,215.81,250.46,0.21,250.66,74.79,665.12,8.6,-97.52,0.0,5.449999999999999,6.231428571428571,10.12,0.38,6.19,5.0,0.81,11.573333333333334,15.679999999999998,16.240000000000002,16.613333333333333,20.836666666666666,11.68,10.63,2.2,2.2,9,2009,0.012085008328007518,7.483037156704362,46.32
2009-12-31,273.09999999999997,31.550000000000004,4.205586233466033,0.012589849326359601,116.82,43.81,49.60000000000001,81.5,1.22,229.29000000000002,-5.63000000000001,155.35,465.61,0.0,716.73,216.43,1105.73,0.0,315.13,387.07,0.21,387.28,75.0,699.6,18.2,8.61,0.01999999999999602,5.789999999999999,4.843736133122028,8.74,0.55,10.38,5.0,0.48,11.409374598690126,16.984409913959162,18.03783228457686,18.588853216899967,23.6290740978554,12.02,10.98,1.85,1.85,12,2009,0.09444812784620638,7.501926782273603,77.87
2010-03-31,137.35,14.2,1.89,0.0,69.23,19.0,24.47,88.0,0.0,118.35,16.1,100.64,399.81,0.0,591.71,211.35,980.64,0.0,221.54,244.64,0.21,244.84,75.0,716.56,-49.95,-4.76,0.0,5.47,11.64,9.21,0.34,1.89,0.0,0.0,5.8,8.32,7.92,8.28,10.32,11.44,10.34,2.42,2.42,3,2010,0.0,7.5132275132275135,14.2
2010-06-30,153.75000000000003,17.02,2.267879564381807,5.0,76.08,22.85,28.300000000000004,95.0,0.0,130.9,17.189999999999998,119.24,398.64,0.0,589.13,208.42,975.49,0.0,225.91,256.79,0.21,257.0,75.0,700.53,23.790000000000003,32.04,-37.23,5.45,10.473924794359577,10.17,0.37,4.16,5.0,1.2,6.978090967328637,9.98739269698911,9.725714285714284,10.183651505445228,12.691402946828957,12.05,10.72,2.29,2.29,6,2010,37.52403846153846,7.504807692307692,31.22
2010-09-30,166.39999999999998,21.550000000000004,2.8749668372181167,-0.006049474497455397,91.80000000000001,28.21,33.51,101.0,0.0,138.19,20.939999999999998,125.44,366.79,0.0,649.55,204.52,1039.82,0.0,236.81,292.94,0.21,293.15,75.0,728.37,98.03,-91.83,0.0,5.299999999999999,8.7847969837587,10.4,0.4,7.04,5.0,0.71,8.281864695849917,11.597877581959448,11.826568125829072,12.365624407807468,15.322266439264736,12.95,11.53,2.22,2.22,9,2010,-0.04534527972027291,7.495738636363637,52.77
2010-12-31,236.36,42.60999999999999,5.682524638288949,0.0017930669665820647,121.32999999999998,58.53,63.629999999999995,107.0,0.0,177.82999999999998,54.940000000000005,125.8,415.21,0.0,784.42,203.63,1174.14,0.0,301.2,382.89,0.21,383.1,75.0,771.08,83.99000000000001,-83.63000000000001,0.0,5.100000000000001,4.706323632950013,10.41,0.5,12.72,5.0,0.39,14.510094359404485,20.15687984902495,22.104663451457323,23.176837911511846,29.038058293143212,15.29,13.75,2.05,2.05,12,2010,0.013445182961682178,7.498427672955974,95.38
2011-03-31,175.79,19.89,2.65,0.0,79.09,27.5,32.34,109.0,0.0,148.29,19.1,124.15,386.84,0.0,700.66,200.43,1089.9,0.0,241.77,279.3,38.25,317.55,75.0,753.84,-56.41,54.76,0.0,4.84,10.2825,10.84,0.42,2.65,0.0,0.0,7.279999999999999,10.64,10.56,10.84,13.56,12.61,11.31,2.51,2.51,3,2011,0.0,7.505660377358491,19.89
2011-06-30,182.98999999999998,20.339999999999996,2.7099776286353467,8.0,88.88,26.700000000000003,31.379999999999995,112.0,0.0,156.29,16.96,106.01,377.75,0.0,652.99,198.98,1035.19,0.0,227.71,270.31,37.69,308.0,75.0,711.21,19.879999999999995,21.979999999999997,-60.0,4.68,10.334402654867258,11.81,0.43,5.36,8.0,1.49,7.867024608501118,10.900581655480982,11.44662192393736,11.52751677852349,14.338612975391499,12.62,11.21,2.42,2.42,6,2011,60.044776119402975,7.505597014925372,40.23
2011-09-30,190.49,28.610000000000007,3.8152208018593847,-0.007133131553156139,98.85,40.91,45.32000000000001,100.0,0.0,149.58000000000004,30.78,126.09,359.22,0.0,699.79,196.93,1089.3,0.0,227.52,290.65,38.78,329.43,75.0,742.76,71.50999999999999,-51.42999999999999,0.0,4.41,6.550747990213211,10.1,0.44,9.18,8.0,0.87,10.50640325392214,14.84528181289948,15.410499709471239,15.56011621150494,19.799250435793148,14.05,12.53,2.41,2.41,9,2011,-0.05349071635286151,7.498910675381264,68.84
2011-12-31,208.51,43.28,5.770924009989296,0.0008052374634402873,114.13,61.17,63.730000000000004,110.0,0.0,147.33999999999997,314.11,78.72,441.1,0.0,809.03,199.22,1216.11,0.0,285.73,362.13,39.88,402.02,75.0,795.1,26.740000000000002,-74.11,0.0,2.5599999999999987,4.7666543438077635,10.38,0.51,14.95,8.0,0.54,14.236232607920087,20.196303960042812,21.77124509454156,22.11093828041384,28.25629682483054,16.55,14.8,2.23,2.23,12,2011,0.006039011665613714,7.499665551839466,112.12
2012-03-31,126.6,16.16,2.15,0.0,65.93,20.62,24.62,168.0,0.0,105.98,65.93,103.75,324.46,0.0,701.32,198.19,1112.39,0.0,206.93,240.48,40.85,281.33,75.0,811.55,12.37,12.66,0.0,4.0,19.535,15.53,0.35,2.15,0.0,0.0,5.8,7.48,7.96,8.24,9.44,14.96,12.76,2.92,2.92,3,2012,0.0,7.516279069767442,16.16
2012-06-30,159.15,21.400000000000002,2.854472843450479,9.0,81.50999999999999,27.12,31.139999999999997,192.0,0.0,132.02999999999997,81.50999999999999,188.99,244.14,0.0,666.54,196.35,1069.7,0.0,217.9,242.29,41.81,284.1,75.0,767.81,90.69999999999999,62.040000000000006,-67.5,4.02,16.814242990654204,18.75,0.37,5.01,9.0,1.8,7.9993610223642175,10.346751863684771,11.1444089456869,11.577422790202343,13.149946751863684,15.24,13.14,2.75,2.75,6,2012,67.47305389221557,7.497005988023953,37.56
2012-09-30,231.27999999999997,35.459999999999994,4.729942481511914,-0.00010332662530455523,94.58000000000001,46.029999999999994,49.970000000000006,226.0,0.0,185.25,94.58000000000001,219.57,374.97,0.0,800.72,196.28,1249.7,0.0,311.61,349.44,42.78,392.21,75.0,838.38,-9.219999999999999,39.8,0.0,3.9400000000000013,11.943485617597293,20.22,0.47,9.74,9.0,0.92,11.344092029580935,15.57870172555464,16.919013968775676,17.948529170090385,20.240657354149544,16.02,14.12,2.29,2.29,9,2012,-0.0007746314352914396,7.496919917864476,73.02
2012-12-31,255.13,43.49000000000001,5.796924727491203,0.0063986188317088615,129.85,57.60000000000001,60.249999999999986,190.0,0.0,197.52999999999997,129.85,277.82,474.19,0.0,902.3,195.57,1375.63,0.0,421.0,431.27,43.74,475.01,75.0,878.79,50.02000000000001,8.230000000000004,0.0,2.6499999999999986,8.191062888020234,16.22,0.54,15.53,9.0,0.58,12.646478413870057,17.439299630932968,19.798382971418764,20.783822847824226,23.934244270878043,16.9,15.09,2.09,2.09,12,2012,0.04800406182114614,7.502253702511269,116.51
2013-03-31,162.75,19.56,2.61,0.0,74.18,24.45,28.27,244.0,0.0,138.3,74.18,159.54,404.35,0.0,774.01,192.13,1259.51,0.0,251.56,283.33,68.29,351.61,75.0,884.95,-101.45,-16.83,0.0,3.82,23.3725,20.68,0.4,2.61,0.0,0.0,6.2,8.24,8.84,9.24,10.0,13.42,12.02,2.73,2.73,3,2013,0.0,7.494252873563219,19.56
2013-06-30,188.38,21.830000000000002,2.9113698961101715,8.0,72.68,25.44,29.080000000000002,210.0,0.0,162.94,72.68,229.96,372.76,0.0,739.82,189.65,1203.49,0.0,261.34,285.45,65.74,351.19,75.0,832.46,84.9,45.51,-60.0,3.64,18.031099404489233,18.92,0.42,5.52,8.0,1.45,7.257327856970282,9.261531770959168,10.485151002657647,10.90708866876057,11.45560763469437,13.4,11.79,2.59,2.59,6,2013,59.98550724637682,7.498188405797102,41.39
