,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,property_plant_equipment,total_asset,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,TIE,month,year,dividend,ROCE%,number_of_shares,return_old
2004-05-20,-3161.41,-463.62,-9.266571967316153,-1.299063830431721,0.0,-604.99,-814.8700000000001,25.8,214.41,-2404.46,0.0,598.53,0.0,410.3,16627.29,14506.71,250.0,2120.58,-1184.36,0.4899999999999949,991.4800000000002,-209.88000000000002,-0.6957750959837797,3.04,6.84,3.18,2.1,0.66,-11.189822752985544,-17.484098051539913,-87.42049025769957,-99.07655562539284,0.0,5,2004,-64.9940425854361,,50.0314465408805,159.1
2004-08-20,1235.45,198.34,0.7934931736794986,1.6796653033732538,0.0,268.13,379.51000000000005,33.0,486.8,1031.3000000000002,0.0,639.33,0.0,391.72,17792.54,15578.49,250.0,2214.05,-1985.7900000000004,-89.2,2115.7799999999997,111.38,10.398451144499342,3.73,7.04,1.43,2.1,1.47,4.461318263205014,6.991618173679498,35.82371978513876,40.52918979409132,0.0,8,2004,419.8458503760391,,249.95804195804197,357.44
2004-11-20,1099.02,205.06,0.82024,0.4603524475524473,0.0,276.16999999999996,402.83000000000004,33.25,676.28,1104.7,0.0,586.74,0.0,417.18,19154.87,16850.45,250.0,2304.42,-1964.4099999999999,-127.25,2039.0699999999997,126.66,10.135752950355993,3.61,7.31,2.25,2.56,1.14,4.287121066666667,6.795232711111112,35.59477048888889,40.18811448888889,0.0,11,2004,115.08811188811183,,250.0,562.5
2005-02-20,1389.8000000000002,221.70000000000005,0.8877046671767408,-0.002611578678908441,0.0,297.18999999999994,370.51,44.5,971.5,1189.96,0.0,648.61,0.0,411.89,18911.38,16385.25,250.0,2526.13,-2520.879999999999,-100.30000000000001,2683.0600000000004,73.32,12.530575101488497,4.4,6.49,3.14,2.56,0.82,4.692960979342006,7.146870696250957,35.10108645753635,39.522647283856166,0.0,2,2005,-0.6522292993630572,,249.74522292993632,784.2
2005-05-20,-2885.54,-557.6700000000001,-2.2402317573831283,-2.028341814936563,0.0,-767.4099999999999,-677.9900000000001,40.0,325.38,-3141.38,0.0,663.61,0.0,376.09,21130.22,18377.56,250.0,2752.66,3327.659999999999,335.46000000000004,-3627.45,89.42000000000002,-4.464225617300554,3.63,6.68,0.91,0.54,0.59,-10.536474639120648,-15.657004370282085,-81.04223016818965,-91.57870480731032,0.0,5,2005,-504.92337509624133,,248.93406593406593,226.53
2005-08-20,976.9399999999998,252.73,1.0124809080666026,0.0014721872043576168,0.0,322.44,78.5200000000001,35.0,677.78,1275.7199999999998,0.0,671.28,0.0,341.29,23905.95,21035.55,250.0,2870.4,-5123.099999999999,-58.959999999999994,5189.7300000000005,-243.92,8.642533335971194,3.05,7.33,1.92,0.54,0.28,4.218670450277511,6.306912323164879,35.225898259817214,39.760968993865546,0.0,8,2005,0.36747939560439136,,249.61458333333334,479.26
2005-11-20,1957.7700000000004,253.15999999999997,1.0127506075748887,0.6507736083804373,0.0,328.63,1735.9,32.5,1276.39,1265.38,0.0,716.03,0.0,340.99,25243.49,22282.43,250.0,2961.06,-3942.74,-177.1,4164.59,1407.27,8.021150458208249,2.74,7.53,2.93,1.19,0.41,4.009524589716282,5.93133120340788,34.205392534338216,38.46378416755414,0.0,11,2005,162.67563353242315,,249.97269624573377,732.42
2006-02-20,1873.71,248.10000000000002,0.9918736996695632,0.0007609906507784458,0.0,355.04999999999995,976.2399999999998,37.0,1767.74,1372.48,0.0,569.06,0.0,329.7,22999.68,19790.48,250.0,3209.17,-3390.380000000001,-83.09000000000003,3326.489999999998,621.19,9.326993954050785,2.88,6.17,3.92,1.19,0.3,4.311614245502387,6.315603965242933,30.92014441316853,34.6042467262269,0.0,2,2006,0.19034861043400042,,250.1326530612245,980.52
2006-05-20,-4310.76,-727.91,-2.910372115118166,-1.1901129635180148,0.0,-954.6899999999999,-3109.79,49.75,388.69,-3765.08,0.0,809.5,0.0,349.64,24727.34,21265.53,250.0,3461.78,12579.130000000001,245.83,-12504.96,-2155.1,-4.273731848717562,3.59,6.14,1.01,0.0,0.0,-11.756750722457541,-17.75038834567119,-84.14145124896083,-93.70821899370573,0.0,5,2006,-297.65785714285715,,250.10891089108912,252.61
2006-08-20,1220.9,280.21000000000004,1.1201668480912879,0.72,0.0,348.94999999999993,476.21,46.0,1018.32,1372.1799999999998,0.0,705.73,0.0,300.83,26093.66,22531.62,250.0,3562.0,-5601.210000000001,-124.53999999999999,5621.98,127.25999999999999,10.268113200813676,3.23,6.33,2.13,0.72,0.34,4.2913434180398635,5.91111519837844,31.469851732292337,34.85664727300026,0.0,8,2006,180.10816901408452,,250.15023474178406,532.82
2006-11-20,1933.5899999999997,254.6099999999999,1.0185305360476484,0.7495032797907545,0.0,340.28999999999996,453.9000000000001,47.0,1555.18,1462.2000000000003,0.0,813.22,0.0,249.12,27410.71,23781.56,250.0,3629.12,-5074.469999999999,-100.06,5282.02,113.61000000000001,11.535736616786462,3.24,6.55,3.15,1.47,0.47,3.7119779535958743,5.121753552696746,28.066174771090754,30.911593411477835,0.0,11,2006,187.3591643192488,,249.97777777777776,787.43
2007-02-20,2520.1100000000006,302.0400000000001,1.2087477397266564,-0.0005843881275606271,0.0,396.23,513.5,46.75,2176.71,1551.3000000000002,0.0,731.88,0.0,261.37,28041.66,24110.46,250.0,3931.17,-4083.5099999999984,107.83999999999997,3894.34,117.26999999999998,9.6668639915243,2.97,6.13,4.36,1.47,0.34,4.313787805079535,6.243348417120253,30.72880721818867,33.844936712346374,0.0,2,2007,-0.14602599388382487,,249.87844036697246,1089.47
2007-05-20,-5863.150000000001,-806.4000000000001,-3.219104815063412,-1.4663266234273427,0.0,-1049.96,-1431.0300000000002,46.0,614.68,-4150.71,0.0,1056.73,0.0,272.93,29466.1,25251.83,250.0,4214.24,16192.359999999999,189.64000000000004,-16219.99,-381.07,-3.5726003534226183,2.73,5.99,1.13,0.0,0.0,-10.93925884056947,-16.294937647931608,-76.5748118839863,-84.09555233687782,0.0,5,2007,-367.3213073394495,,250.5044247787611,283.07
2007-08-20,2380.63,297.71999999999997,1.189260145663665,0.78,0.0,425.83000000000004,534.4,49.0,1258.97,1651.86,0.0,966.84,0.0,342.92,28584.64,24267.61,250.0,4316.97,-5867.700000000001,-198.92000000000002,5976.73,108.57000000000001,10.30018540910923,2.84,5.62,2.32,0.78,0.34,4.162410509822827,6.11033661047883,27.578532688234986,30.22361128807314,0.0,8,2007,195.26560344827587,,250.3405172413793,580.79
2007-11-20,2360.55,265.74,1.0641779972357743,0.998042602518924,0.0,380.74,482.52,47.0,1861.1,1770.0100000000002,0.0,806.64,0.0,449.34,30407.8,26075.02,250.0,4332.72,-5025.1,-161.81,5026.720000000001,101.78,11.037956084895008,2.71,6.02,3.39,1.78,0.53,3.490754964384015,5.1859057564410005,24.535738130958144,26.695485806764086,0.0,11,2007,249.22507501780078,,249.71386430678464,846.53
2008-02-20,5088.959999999999,326.97,1.3067654878568387,0.0035523800546232486,0.0,453.41999999999985,557.4099999999999,40.5,2046.24,1708.7600000000002,0.0,966.98,0.0,493.81,31454.67,26794.92,250.0,4659.7,-3673.619999999999,-189.45000000000005,4023.3999999999996,103.99000000000001,7.752270850536746,2.17,5.75,4.69,1.78,0.38,4.1571302939923305,6.174397273114614,28.063415764806138,30.44847175117171,0.0,2,2008,0.888852450767672,,250.21321961620467,1173.5
2008-05-20,-8991.699999999999,-879.99,-3.507847432796157,-1.7753877250271126,0.0,-1239.48,-1552.7099999999998,37.5,536.5,-4960.26,0.0,1130.28,0.0,472.21,32875.34,27870.33,250.0,5004.96,14273.75,532.4000000000001,-14877.94,-313.23,-2.672472272412186,1.87,5.57,1.17,0.0,0.0,-10.673450308337026,-15.710359442608429,-70.27687506388199,-76.39312186978297,0.0,5,2008,-445.3795309168443,,250.86324786324786,293.51
2008-08-20,3209.18,321.14,1.2852914666883593,1.0,0.0,443.40999999999997,548.29,32.0,1052.73,1875.22,0.0,1350.46,0.0,464.48,34352.06,29279.55,250.0,5072.46,-4142.540000000001,-67.67999999999999,4430.4,104.88,6.2251638693404745,1.58,5.77,2.46,1.0,0.41,3.7409296347514847,5.663642072724315,25.329646465468148,27.356854144635157,0.0,8,2008,249.85772357723576,,249.85772357723576,614.65
2008-11-20,1412.8200000000006,284.21000000000004,1.1382818236432817,1.049301554326537,0.0,413.78999999999996,526.98,22.5,1955.41,1944.6799999999998,0.0,2772.59,0.0,463.48,39009.65,33927.78,250.0,5081.81,-4354.199999999999,-119.70000000000002,5896.030000000001,113.19,4.9416584567749196,1.11,6.68,3.6,2.05,0.57,2.9089424381994973,4.61636517366442,22.373561622499615,24.15686981287409,0.0,11,2008,261.9931097560975,,249.68333333333334,898.86
2009-02-20,5327.799999999999,293.32000000000005,1.1735949269405628,0.0020471111744871876,0.0,390.09000000000015,503.29999999999995,21.5,2289.43,1827.6800000000003,0.0,2160.4,0.0,424.09,38800.8,33426.38,250.0,5374.36,-2404.42,-78.59999999999997,1870.83,113.20999999999998,4.582650177280785,1.0,6.22,4.77,2.05,0.43,3.021330336023084,4.635330906406751,21.82837356774984,23.383325336778007,0.0,2,2009,0.5116404612159613,,249.93291404612162,1192.18
2009-05-20,-10025.8,-956.35,-3.811936564474409,-0.9922368882961295,0.0,-1339.5300000000002,-1668.81,33.0,595.36,-5737.04,0.0,2122.18,0.0,404.99,37883.66,32270.31,250.0,5613.29,12919.43,258.84999999999997,-14409.92,-329.28,-2.1644772572802844,1.47,5.75,0.94,1.05,1.12,-10.057024127549505,-14.436695925030744,-68.12822796081923,-72.02126955858034,0.0,5,2009,-248.93534613497474,,250.88297872340428,235.83
2009-08-20,1440.9500000000003,263.85,1.056075888568684,-0.004383315960512848,0.0,367.61,474.45000000000005,30.0,1424.63,1807.8999999999999,0.0,2092.04,32333.47,380.21,38465.79,32836.8,250.0,5628.94,-2869.17,-118.62,2957.6499999999996,106.84,7.101762364980101,1.33,5.83,2.0,1.05,0.53,2.7457973102785784,3.970845341018252,18.75590778097983,19.727497598463017,0.83,8,2009,-1.0951276595745298,,249.84,499.68
2009-11-20,2172.8099999999995,261.97999999999996,1.049075703069611,1.0495147441115458,0.0,353.4200000000001,461.64999999999986,31.25,2076.43,1742.88,0.0,2182.47,130.41,405.31,39289.53,33654.91,250.0,5634.57,-2947.8599999999997,-33.45999999999998,3071.75,108.22999999999999,7.450010496984503,1.39,5.97,3.05,2.1,0.69,2.6691237560066168,3.6459680172255333,18.601316072788382,19.550643594254655,0.0,11,2009,262.0896393442623,,249.72459016393444,761.66
2010-02-20,2282.29,222.60000000000002,0.8910694328734279,0.0007363308308845019,0.0,351.65999999999985,458.8900000000001,29.0,2802.8,1828.7600000000002,0.0,1520.5,149.88,406.6,39143.09,33286.89,250.0,5856.14,4273.48,-179.8,-4755.66,107.23000000000002,8.135841868823,1.24,5.68,3.94,2.1,0.53,2.270643935545486,3.220514904598379,15.206981895027736,15.858321988092579,0.0,2,2010,0.18394441208283752,,249.81218274111674,984.26
2010-05-20,-6736.8099999999995,-751.81,-3.007886857388686,-1.0488737057147817,-735.23,-1068.9499999999998,-1387.33,28.5,517.7,-6272.58,-735.23,2265.16,122.41,382.95,41371.56,35283.25,250.0,6088.22,2116.6800000000003,357.18,-1089.29,-318.38,-2.3691466261422436,1.17,5.8,0.93,1.05,1.13,-7.244802753280276,-10.47908969670897,-49.419904495590444,-51.360476661647674,0.0,5,2010,-262.1620353692484,,249.94623655913975,232.45
2010-08-20,2390.8499999999995,168.91000000000003,0.6775590492326092,-0.002755912156731551,-753.27,241.18999999999994,357.69,30.25,1270.08,787.76,-753.27,2030.21,109.5,367.78,40777.48,34782.31,250.0,5995.08,2251.35,-199.25,-2287.04,116.49999999999999,11.162089870345152,1.26,5.8,1.61,1.05,0.65,1.649708989435918,2.3903946581622484,11.26178891767989,11.632131752043055,0.0,8,2010,-0.6870266479663201,,249.2919254658385,401.36
2010-11-20,2444.2700000000004,186.09000000000003,0.7444233551791642,1.052884796855977,-710.1300000000001,307.2900000000001,424.1,31.75,2012.39,787.77,-710.1300000000001,1746.95,187.12,349.21,40212.96,34297.7,250.0,5915.17,417.4200000000001,-240.45000000000005,-460.22999999999996,116.81000000000003,10.662111747004136,1.34,5.8,2.35,2.1,0.89,1.8499712315941783,2.762285811558431,12.582338582006981,12.886443441995064,0.0,11,2010,263.1987974098058,,249.97872340425533,587.45
2011-02-20,2561.8399999999992,371.56999999999994,1.4877987946028235,-0.0019670346102432144,-1306.9699999999998,534.0199999999999,652.5799999999999,35.0,2672.43,1368.73,-1306.9699999999998,1873.95,1100.97,456.06,40571.42,34338.56,250.0,6232.77,238.76999999999998,185.55000000000007,-297.33000000000004,118.56,5.878214199208763,1.4,5.51,3.84,2.1,0.55,3.657505370065274,5.4552622468770195,23.851274425976513,24.595173823277925,0.0,2,2011,-0.4912566489363144,,249.74479166666666,959.02
2011-05-20,-7201.98,-733.3299999999999,-2.9243519872391333,-1.0414424930214008,2705.0699999999997,-1077.4299999999998,-1419.17,35.5,660.38,-2875.8,2705.0699999999997,1675.0,126.58,456.99,42129.04,35414.78,250.0,6714.18,-2706.55,138.21999999999997,2015.93,-341.74,-3.034518429629226,1.32,5.27,0.9,1.05,1.17,-7.01844476937392,-10.137753555762329,-43.670323009437716,-45.87983339979617,0.0,5,2011,-261.15906249999995,,250.76666666666665,225.69
2011-08-20,2433.77,253.98000000000002,1.016618925511289,-0.003944586903495907,-831.1600000000001,357.89000000000004,489.43999999999994,34.25,1289.48,864.28,-831.1600000000001,1517.06,133.17,564.58,42903.64,36197.86,250.0,6705.69,-305.93000000000006,-190.66000000000003,338.6399999999999,131.55,8.423215213796361,1.28,5.4,1.92,1.05,0.55,2.372110826193008,3.452268434548752,15.143386077928577,15.990568515854651,0.0,8,2011,-0.9854687499999386,,249.82812500000003,479.67
2011-11-20,2473.79,-520.09,-2.0587431964374074,1.061624814448293,-1228.31,-784.2800000000001,-650.16,31.5,3068.1,1272.8000000000002,-1228.31,2094.7,1667.05,525.42,43607.65,37683.15,250.0,5924.41,-65.12000000000012,-176.74,819.51,134.11999999999998,-3.825246399661597,1.33,6.36,-0.16,2.1,-13.13,-4.632172191984166,-12.352459178624443,-34.998634339435924,-34.998634339435924,0.0,11,2011,268.19296875,,252.625,-40.42
2012-02-20,2555.6099999999997,201.49,0.8006059477245919,-0.007953063885267637,-470.48,560.0500000000001,691.72,30.0,3561.5,507.17999999999984,-470.48,1638.84,363.58,485.29,43609.77,37484.58,250.0,6125.1,-566.49,-158.27999999999997,268.9000000000001,131.67000000000002,9.368903667675815,1.22,6.12,0.64,2.1,3.28,1.8514012541131186,5.454128018873782,13.15996026572298,13.059884522257406,0.0,2,2012,-2.001562500000091,,251.67187499999997,161.07
2012-05-20,-7145.41,125.80000000000001,0.5043050859274235,-1.068686436800641,2297.13,-84.69,-479.16,29.25,768.31,-2404.54,2297.13,1927.27,1010.88,739.51,45433.85,39020.56,250.0,6413.2,1706.06,617.49,-2050.0,-394.46999999999997,14.497424682034977,1.14,6.08,1.15,1.05,0.91,1.1050859274235716,1.4909889496984698,7.840847770767247,7.665437306096839,0.0,5,2012,-266.58615489130426,,249.4521739130435,286.87
2012-08-20,2772.01,368.55999999999995,1.4732728132676258,0.0029882208095712466,-821.0900000000001,479.23999999999995,604.1800000000001,33.75,1428.4,859.3799999999999,-821.0900000000001,1576.17,176.03,450.37,46180.39,39661.33,250.0,6518.97,-2007.73,234.86,1221.11,124.93999999999998,5.726298567397439,1.29,6.08,2.62,1.05,0.4,3.193965488305387,4.318601223624185,22.605178279907847,22.29028027401858,0.0,8,2012,0.7475456355791152,,250.16412213740455,655.43
2012-11-20,3082.3099999999995,487.14,1.9484406207059526,1.1493750579165078,-1223.31,718.63,898.01,66.0,1895.74,1424.5200000000002,-1223.31,1748.81,202.8,546.41,48493.66,41775.82,250.0,6717.79,-1037.3599999999997,-1568.82,3092.38,179.38000000000002,8.467129983167055,2.46,6.22,4.57,2.2,0.48,4.024787627891508,5.81547703860595,29.009168453573963,30.833966234016295,0.0,11,2012,287.3613697863598,,250.01531728665205,1142.57
2013-02-20,3175.7000000000007,545.9000000000001,2.182345555443686,0.001129151417092047,-1150.9499999999998,783.0200000000002,917.4599999999998,101.0,2398.35,1262.5199999999995,-1150.9499999999998,2186.55,174.79,534.21,51013.25,43755.22,250.0,7257.98,-1198.6500000000005,-578.98,1720.62,134.43999999999994,11.56782890639311,3.48,6.03,6.75,2.2,0.33,4.280630393196208,6.440344216953812,30.080804515330453,32.628490882278044,0.0,2,2013,0.2824501175136902,,250.14370370370372,1688.47
2013-05-20,-8354.970000000001,-1119.8400000000001,-4.470458470358582,-0.34689016811687146,2909.25,-1643.1100000000001,-2074.6,115.0,604.76,-3192.3499999999995,2909.25,2533.61,236.65,573.42,53072.1,45246.54,250.0,7825.47,2602.4100000000003,3453.91,-5578.98,-431.48999999999995,-6.431007063509071,3.67,5.78,2.27,1.85,0.81,-8.428882049839089,-11.343542197914287,-57.26913317974782,-62.94090427870497,0.0,5,2013,-86.89522303801613,,250.4977973568282,568.63
2013-08-20,3681.6099999999997,684.0500000000001,2.7358068301561453,-0.0034173410621721016,-1524.1299999999999,855.01,986.4000000000001,82.5,1334.92,1632.51,-1524.1299999999999,2267.91,932.84,610.77,55909.8,47857.1,250.0,8052.61,-1756.94,-122.83999999999992,2058.62,131.39,7.54025275930122,2.56,5.94,5.01,1.85,0.37,4.8927802790816495,6.705730114634225,33.98734872433503,37.54772008813105,0.0,8,2013,-0.8544580442638221,,250.0359281437126,1252.68
2013-11-20,4000.6399999999994,642.1399999999999,2.5688040024910017,1.599558364193284,-1479.2700000000004,803.0199999999998,938.4200000000001,90.5,2201.54,1596.0000000000005,-1479.2700000000004,1926.32,1180.66,655.25,58236.88,49939.83,250.0,8295.37,-1816.3400000000001,-183.82000000000016,1163.0200000000004,135.40000000000003,8.808106799140376,2.73,6.02,7.58,3.45,0.46,4.405600531976652,6.018728111377334,30.96120496933745,34.2145715160279,0.0,11,2013,399.85160681275966,,249.976253298153,1894.82
2014-02-20,3741.370000000001,606.6200000000001,2.4275082352564925,-0.0011341145600394149,-1430.87,767.4500000000003,912.46,87.75,3164.64,1541.3199999999997,-1430.87,2434.73,1836.87,716.93,60636.58,51729.13,250.0,8905.77,-159.42999999999938,-252.03999999999996,914.4799999999996,145.01,9.040927104282744,2.46,5.81,10.01,3.45,0.34,4.006237367276449,5.451586925930664,27.248234297044906,30.02252942305233,0.0,2,2014,-0.2834085439625369,,249.8941058941059,2501.44
2014-05-20,-10847.94,-1914.96,-7.6731619151548225,-1.6045363244040098,4251.72,-2401.23,-2813.63,92.0,901.97,-4577.41,4251.72,2389.59,1629.16,796.22,62655.71,53165.77,250.0,9488.68,4648.03,-1181.06,-3746.4300000000003,-412.4,-2.9975419852111793,2.42,5.6,2.35,1.85,0.79,-12.277059064247714,-16.587090437866593,-80.71513299686264,-88.42094666484789,0.0,5,2014,-400.4376440580697,,249.5659574468085,586.48
2014-08-20,4470.450000000001,674.29,2.695512742213092,0.0043398183379661165,-1156.77,844.8999999999999,986.4900000000001,106.5,2168.73,1763.0199999999998,-1156.77,2369.94,1454.09,906.72,63539.82,53840.91,250.0,9698.02,-622.8300000000002,-231.95,837.6099999999999,141.59,9.87708185647125,2.75,5.55,5.04,1.85,0.37,4.23580573776343,5.6691339419561055,27.81084575299222,30.399393703847647,0.0,8,2014,1.085617612293163,,250.15277777777777,1260.77
2014-11-20,4865.24,568.44,2.2716344214168958,1.6005999364327892,-1504.6399999999999,708.8300000000002,850.8900000000001,106.0,3314.36,1754.75,-1504.6399999999999,2550.96,1669.69,1022.66,64716.69,54852.94,250.0,9862.99,-186.55999999999972,-265.51,636.5900000000001,142.06,11.665059197100836,2.69,5.56,7.31,3.45,0.47,3.517770403616862,4.624065689559975,23.05817702724127,25.047022485116525,0.0,11,2014,400.52440625475,,250.23392612859098,1829.21
2015-02-20,4183.889999999999,588.3200000000002,2.3532507973013783,-0.003185328223015405,-1540.21,738.0299999999997,881.31,109.0,4386.08,1693.1800000000003,-1540.21,2769.45,1174.92,1029.78,64392.07,53947.25,250.0,10444.18,915.2999999999997,-204.48000000000002,-490.8000000000002,143.27999999999997,11.577697129113405,2.61,5.17,9.67,3.45,0.36,3.6503373277684257,4.711368711039781,22.534749103423742,24.325847952248786,0.0,2,2015,-0.7963419378476146,,250.0031023784902,2417.53
2015-05-20,-13319.02,-1894.0100000000002,-7.561279225244499,-1.593320923174098,4091.54,-2372.27,-2793.32,95.5,1020.18,-5022.01,4091.54,2365.85,1611.81,967.76,65208.52,54247.77,250.0,10960.25,1017.9000000000001,944.61,-2704.46,-421.04999999999995,-3.1572732984514333,2.18,4.95,2.09,1.85,0.89,-11.577078239608804,-14.905488233496333,-69.1730424816626,-74.09330073349633,0.0,5,2015,-399.10783239239413,,250.48803827751198,523.52
2015-08-20,4465.36,731.31,2.925636301331654,-0.00386260408442054,-1456.7200000000003,914.3000000000001,1056.89,84.0,2070.52,1842.8500000000001,-1456.7200000000003,2542.35,3146.32,968.44,68146.4,56849.12,250.0,11227.47,-528.62,-128.49,833.55,142.59,7.176609748259972,1.87,5.06,5.02,1.85,0.37,4.28937911908386,5.548218643162818,26.062640517042148,27.950899803160585,0.0,8,2015,-0.9655202157875351,,249.96613545816734,1254.83
2015-11-20,4500.540000000001,549.6600000000001,2.1992613979573177,1.5997278060201268,-1666.29,698.77,853.8999999999999,99.0,3209.2,1986.75,-1666.29,2657.84,3217.27,1038.34,69731.19,58265.82,250.0,11386.33,-716.9599999999999,-212.61,1030.56,155.13,11.252209502237747,2.17,5.12,7.22,3.45,0.48,3.1557268812794756,4.106100227765186,19.31207377153656,20.68889669657355,0.0,11,2015,399.81895134144855,,249.92936288088643,1804.49
2016-02-20,4493.720000000001,641.8700000000001,2.5686764417338415,-0.0006324482019727379,-1390.3099999999995,816.19,959.21,90.5,4221.57,1658.5299999999997,-1390.3099999999995,2924.53,3238.05,953.77,70721.0,58615.84,250.0,12020.94,200.25,-8.769999999999982,97.20000000000005,143.02000000000004,8.804106127408977,1.88,4.88,9.79,3.45,0.35,3.6313056132376267,4.796262038293629,21.357534459360032,22.858334178125872,0.0,2,2016,-0.15803840483943077,,249.88355464759962,2446.36
2016-02-29,-17189.190000000002,-2297.23,-9.242526654596661,-0.01851041454121378,5991.0,-2898.7200000000003,-3463.81,90.5,-0.13,-7141.9,5991.0,3808.57,3971.04,949.73,72451.17,60194.5,250.0,12172.81,702.2599999999999,397.47,-388.92999999999984,-565.09,-2.447869597297615,1.86,4.94,0.6,3.45,5.75,-12.939537316435324,-16.636547978273992,-75.78871856769261,-81.33423456045062,0.0,2,2016,-4.600763534218686,,248.55,149.13
