,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2015-03-31,3959.11,71.0,0.08,0.0,503.01,108.59,142.79,,3850.52,103.5,166.62,169.38,2095.55,2468.56,330.08,3460.88,1629.13,1127.05,0.59,2821.68,45.15,2866.83,225.0,593.03,152.9,20.43,-261.93,34.2,0.0,0.0,4.83,0.08,0.0,0.0,8.2,0.0,47.88,0.0,67.96,1.8,1.79,0.87,0.13,3,2015,0.0,887.5,71.0
2015-06-30,3325.23,61.80000000000001,0.06515060240963856,0.0,432.18000000000006,91.04999999999998,125.77000000000001,,3234.18,85.82,171.7,246.38,1880.77,2335.53,322.64,3314.87,1332.27,1206.41,0.37,2614.78,45.8,2660.58,225.0,654.82,325.23,-22.9,-297.26000000000005,34.72,0.0,0.0,4.06,0.14,0.0,0.0,7.464397590361446,0.0,37.750120481927716,0.0,53.08843373493976,1.83,1.82,0.89,0.17,6,2015,0.0,948.5714285714286,132.8
2015-09-30,3324.629999999999,30.289999999999992,0.03157336440002452,0.0,408.1099999999999,50.02000000000001,85.88,3.12,3274.6099999999997,47.55000000000001,424.04,278.77,1650.98,2400.89,315.54,3460.37,670.55,950.89,14.63,1698.72,105.65,1804.37,300.0,1658.88,22.720000000000027,-154.16,383.7800000000001,35.86,24.700408550676798,0.56,1.09,0.17,0.0,0.0,3.4990716782144817,0.0,7.302733460052729,0.0,10.526931142314057,1.54,1.54,1.41,0.44,9,2015,0.0,959.3529411764705,163.09
2015-12-31,4382.76,105.36999999999998,0.102049467332191,0.0,547.4100000000001,130.46,168.40000000000003,5.15,4252.300000000001,120.32,730.25,344.42,2250.17,3397.07,326.53,4401.78,693.18,1767.88,14.6,2533.89,103.65,2637.53,300.0,1764.25,263.43999999999994,31.929999999999993,10.840000000000003,37.94,12.617900256239919,0.88,1.49,0.26,0.0,0.0,9.576950011174846,0.0,23.8952752737838,0.0,31.94933323400134,1.79,1.79,1.34,0.45,12,2015,0.0,1032.5384615384614,268.46
2016-03-31,3985.77,88.69,0.07,0.0,534.46,117.85,155.97,7.0,3867.92,111.52,415.37,313.19,2148.31,2929.99,324.77,4007.9,609.66,1357.51,14.55,2060.12,94.84,2154.96,300.0,1852.94,-121.78,-105.92,-87.18,38.12,25.0,1.13,1.16,0.07,0.0,0.0,8.84,12.64,19.16,29.000000000000004,24.2,2.23,2.23,1.42,0.38,3,2016,0.0,1266.9999999999998,88.69
2016-06-30,3897.2400000000002,80.85,0.06676300578034683,0.15,537.77,104.93,143.00000000000003,8.45,3792.3099999999995,81.17999999999999,318.49,317.5,1877.99,2555.28,332.45,3607.3,498.2,1147.35,14.47,1733.33,89.99,1823.32,300.0,1753.79,172.0,-5.340000000000003,-263.54,38.07,31.64327272727273,1.45,1.04,0.14,0.15,1.07,8.965317919075144,12.284393063583817,18.445664739884393,26.857803468208093,22.68034682080925,2.16,2.15,1.47,0.39,6,2016,181.64999999999995,1210.9999999999998,169.54
2016-09-30,3941.9300000000003,90.76000000000002,0.0767084133691894,-0.003526699961582752,542.98,120.05999999999997,157.88,10.2,3821.870000000001,99.03000000000003,265.6,387.04,2072.54,2777.96,352.44,3900.52,812.09,1069.24,14.4,1946.66,80.32,2026.99,300.0,1844.54,-261.53,-101.37999999999998,310.02000000000004,37.82000000000001,33.240160863816655,1.66,1.1,0.22,0.15,0.68,9.302638494045334,12.99858932001537,19.67919477525932,20.725218593930084,24.47695735689589,2.21,2.2,1.43,0.36,9,2016,-4.172727272727229,1183.1818181818182,260.3
2016-12-31,5386.659999999998,146.25,0.12230967900627229,0.0015747811406401923,751.3499999999999,183.65000000000003,223.26999999999998,13.1,5202.999999999998,159.43,710.8,499.12,2182.94,3463.42,449.47,4825.82,953.44,1708.27,14.36,2757.52,79.06,2836.58,300.0,1988.66,522.52,-187.21000000000004,109.9,39.61999999999999,26.77670341880342,1.98,1.43,0.34,0.15,0.44,12.115852908621326,16.418275734841963,29.411880457508303,31.181773459599064,36.63534620587873,2.37,2.36,1.26,0.46,12,2016,1.8830213903743243,1195.735294117647,406.55
2017-03-31,4913.27,119.6,0.10000000000000002,0.0,664.78,157.83,197.99,10.7,4755.43,143.63,452.95,442.88,2907.19,3899.37,453.75,5342.74,1754.99,1298.34,14.34,3157.99,75.99,3233.98,300.0,2108.26,-898.7,-157.1,797.95,40.16,26.75,1.52,1.53,0.1,0.0,0.0,8.96,13.52,22.68,24.16,28.88,2.44,2.43,1.23,0.31,3,2017,0.0,1195.9999999999998,119.6
2017-06-30,4968.709999999999,126.22,0.10269302741843626,0.25,720.96,169.10999999999999,211.14,11.5,4799.610000000001,167.37,681.83,578.2,2735.64,4074.17,457.27,5770.83,1679.77,1706.37,104.34,3582.75,253.2,3835.95,300.0,1934.48,640.4200000000001,-300.15999999999997,-111.38,42.03,27.99605846933925,1.78,1.98,0.2,0.25,1.25,8.749445936050769,14.315408022130013,26.1045675697665,27.377961109755105,30.68467659262875,2.49,2.49,1.14,0.37,6,2017,307.275,1229.1,245.82
