,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2000-03-31,133.19,-23.17,-0.9699999999999999,0.0,17.88,-14.67,-7.68,2.4,0.0,147.86,-17.7,14.58,38.91,192.22,275.3,238.77,616.67,131.88,90.03,14.13,325.34,270.4,595.74,240.0,5.63,28.19,0.07,-26.46,6.99,-0.6175,102.31,105.82,-0.97,0.0,0.0,-15.039999999999997,0.0,-1646.2,0.0,-20.16,-17.8,-17.4,0.0,0.85,0.26,3,2000,0.0,23.886597938144334,-23.17
2000-06-30,136.82999999999998,-30.68,-1.2761968430826371,0.0,26.84,-23.369999999999997,-15.11,2.31,0.0,160.20999999999998,-26.2,18.28,34.22,154.34,248.12,237.36,585.74,144.95,65.35,10.91,336.68,267.52,604.2,240.0,-25.6,43.16,-42.67,3.2200000000000024,8.26,-0.4519678943937419,-21.67,-23.6,-2.24,0.0,0.0,-20.9433017641597,0.0,479.3714391829155,0.0,-34.79915320334261,-20.39,-19.94,0.0,0.74,0.28,6,2000,0.0,24.04017857142857,-53.85
2000-09-30,143.48000000000002,75.09,1.414124293785311,0.0,31.909999999999997,-30.589999999999996,-22.89,1.42,13.3,174.06,-18.36,35.33,42.48,116.01,236.82,239.21,567.59,112.24,34.31,12.66,214.68,13.93,228.61,2400.0,330.36,-53.3,-9.079999999999998,75.8,7.699999999999999,0.25174590491410304,10.33,0.69,0.4,0.0,0.0,52.88824858757064,0.0,90.92819209039548,0.0,-275.047175141243,5.23,5.14,0.0,1.1,0.56,9,2000,0.0,53.099999999999994,21.24
2000-12-31,150.79999999999995,-40.03,-0.40477381585949973,0.0,24.13000000000001,-35.10000000000001,-28.07,1.24,0.0,185.89999999999998,-39.12,24.84,61.67,68.73,203.44,238.34,512.0,124.23,24.5,13.03,202.58,10.28,212.86,2400.0,290.44,17.290000000000003,-5.229999999999997,-22.55,7.030000000000001,-0.7686391456407693,10.28,0.73,-0.19,0.0,0.0,-31.274103246407666,0.0,-55.134454497072916,0.0,-285.64249068653544,-3.4,-3.33,0.0,1.0,0.66,12,2000,0.0,98.89473684210526,-18.79
2001-03-31,170.97,-19.66,-0.08,0.0,47.31,-12.91,-0.7,1.33,0.0,183.88,-16.28,16.66,84.5,74.56,240.79,235.29,538.18,124.06,65.98,15.36,251.2,4.68,255.89,2400.0,272.25,1.81,-9.64,-0.35,12.21,-4.1675,11.75,0.94,-0.08,0.0,0.0,-14.6,-8.96,-28.88,-56.599999999999994,-18.0,-11.73,-11.5,0.0,0.96,0.66,3,2001,0.0,245.75,-19.66
2001-06-30,246.82000000000002,12.34,0.05057377049180327,0.0,73.56,19.52,19.8,2.13,0.0,227.3,12.020000000000001,22.49,86.7,68.83,247.34,228.57,507.86,101.19,61.97,15.36,249.47,1.24,250.71,2400.0,245.76,0.25,-8.530000000000001,14.11,0.27999999999999936,10.545486223662886,20.83,1.02,-0.03,0.0,0.0,9.710163934426228,-8.159234972677595,20.09464480874317,44.84207650273224,-17.262513661202185,-1.8,-1.75,0.0,0.99,0.72,6,2001,0.0,244.00000000000003,-7.32
2001-09-30,155.01999999999992,5.51,0.030441988950276243,0.0,51.44999999999999,10.780000000000001,19.08,1.42,0.0,144.23999999999995,10.02,16.24,58.49,111.85,235.55,228.45,507.98,103.54,74.19,13.09,257.98,0.0,257.98,2400.0,237.76,7.619999999999999,13.280000000000001,-27.15,8.299999999999999,11.679591651542651,14.36,1.09,-0.01,0.0,0.0,4.383646408839779,-39.331049723756905,9.254364640883978,7.793149171270717,-84.75049723756905,-0.32,-0.32,0.0,0.91,0.48,9,2001,0.0,181.0,-1.81
2001-12-31,192.35000000000002,-9.83,-0.04222508591065292,0.0,37.400000000000006,-3.5700000000000003,0.6600000000000037,1.59,0.0,195.93000000000006,-6.859999999999999,18.46,73.07,80.18,203.67,215.18,479.13,108.29,48.87,9.5,243.37,0.0,243.37,2400.0,223.29,25.28,-26.05,3.540000000000001,4.23,-9.41975584944049,17.1,1.09,-0.05,0.0,0.0,-8.208556701030929,9.424639175257731,-17.599415807560135,-15.30237113402062,19.79512027491409,-1.55,-1.52,0.0,0.84,0.51,12,2001,0.0,232.8,-11.64
2002-03-31,194.93,-13.4,-0.06,0.0,52.27,-7.98,-1.04,1.73,0.0,202.91,-9.55,24.14,82.57,109.58,255.53,213.93,530.89,106.05,81.56,5.83,307.5,0.0,307.5,2400.0,209.9,-1.12,-5.7,12.49,6.94,-7.2225,19.82,1.46,-0.06,0.0,0.0,-10.08,-5.96,-25.52,-22.24,-14.280000000000001,-6.93,-6.87,0.0,0.83,0.47,3,2002,0.0,223.33333333333334,-13.4
2002-06-30,263.95,2.780000000000001,0.010470809792843696,0.0,80.84,15.08,21.25,2.29,0.0,248.86999999999998,100.17,30.12,93.14,143.91,310.15,218.1,610.67,110.63,114.23,2.91,290.42,38.0,328.42,2693.2,265.45,-15.689999999999998,-31.66,53.339999999999996,6.169999999999999,54.7522122302158,23.27,1.24,-0.04,0.0,0.0,1.8219209039548032,-1.3297928436911495,4.188323917137478,4.3453860640301345,-2.324519774011301,-2.34,-2.31,0.0,1.07,0.57,6,2002,0.0,265.5,-10.62
2002-09-30,242.38,7.749999999999999,0.027003484320557488,0.0,58.00999999999999,11.430000000000001,18.369999999999997,1.78,0.0,230.95000000000005,-85.82000000000001,12.6,99.86,211.85,371.1,224.32,680.64,173.02,123.48,8.13,357.8,35.0,392.8,2693.2,273.2,-66.72,-10.649999999999999,59.85000000000001,6.940000000000001,16.458987096774198,17.53,1.44,-0.01,0.0,0.0,4.536585365853658,-33.70034843205574,11.341463414634145,12.097560975609754,-61.99999999999999,-0.42,-0.41,0.0,1.04,0.45,9,2002,0.0,287.0,-2.87
2002-12-31,249.54999999999995,3.2600000000000002,0.0,,55.629999999999995,9.11,18.880000000000003,1.7,0.0,240.44999999999993,-6.08,10.48,110.24,164.86,331.7,225.32,638.77,174.2,71.34,12.3,314.45,32.0,346.45,2693.2,276.46,2.0400000000000063,-7.810000000000002,3.6500000000000057,9.77,0.0,16.54,1.25,0.0,0.0,0.0,2.006153846153846,165.17333333333337,4.6810256410256414,5.34974358974359,284.87384615384616,0.04,0.04,0.0,1.05,0.53,12,2002,,inf,0.39
2003-03-31,261.5,-0.97,0.0,,88.36,10.01,17.45,1.59,0.0,251.49,5.85,25.81,123.14,195.46,393.23,232.1,712.33,185.21,103.28,20.0,387.93,30.04,417.96,2693.2,275.5,12.46,-13.86,16.74,7.44,0.0,15.55,1.52,0.0,0.0,0.0,-0.56,6.44,-1.4,-1.6,12.36,-0.38,-0.37,0.0,1.01,0.51,3,2003,,-inf,-0.97
