,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2000-03-31,221.9,144.33,0.55,0.0,20.14,162.89,167.52,5.44,59.01,-17.96,375.91,15.1,219.04,688.17,436.99,2921.26,649.78,0.0,280.6,1330.72,1047.21,2377.93,2650.32,543.33,-190.33,18.95,-28.7,4.63,2.47,6.2,4.38,0.55,0.0,0.0,19.76,0.0,106.24,0.0,40.96,352.89,65.04,0.0,0.52,0.35,3,2000,0.0,262.41818181818184,144.33
2000-06-30,-157.72,196.05999999999997,0.7430224154646141,0.0,1.6699999999999982,-400.75,-395.82000000000005,4.0,243.01999999999998,-209.06,340.35,11.5,241.83,643.81,434.49,1934.2,117.24,0.0,227.6,632.96,1042.93,1675.89,2750.32,254.04,-39.75999999999999,59.36999999999999,-59.8,4.930000000000001,1.345517953687647,10.12,6.6,1.29,0.0,0.0,40.54944034783631,0.0,308.705654102647,0.0,-42.116123270366344,460.67,530.37,0.0,1.02,0.64,6,2000,0.0,263.86821705426354,340.39
2000-09-30,73.68,238.61,0.8901512953367876,0.0,12.669999999999998,77.29000000000002,82.94,3.1,-3.599999999999966,37.66,285.57,9.79,333.77,692.97,668.76,1901.82,95.73,0.0,196.05,619.37,785.84,1405.21,2750.32,493.27,-101.85999999999999,73.98000000000002,-39.010000000000005,5.65,0.8674929801768575,4.03,2.85,2.16,0.0,0.0,50.178158203799654,0.0,193.49251675302247,0.0,-20.63832262521589,538.76,419.99,0.0,1.12,0.58,9,2000,0.0,268.05555555555554,579.0
2000-12-31,145.26999999999998,171.14999999999998,0.631987602479504,0.0,10.370000000000005,57.42999999999999,62.84000000000002,2.49,87.83999999999997,-48.869999999999976,238.47,8.45,388.41,667.54,0.0,1937.45,39.76,4.12,174.44,427.32,822.88,1250.2,2800.32,685.06,-88.91000000000003,17.159999999999997,38.11,5.41,0.9861744084136723,2.38,1.82,2.77,0.0,0.0,35.33654869026194,0.0,99.93161367726454,0.0,-6.233177364527094,525.2,264.95,0.0,1.56,0.65,12,2000,0.0,270.81227436823104,750.15
2001-03-31,128.5,-3.2,-0.01,0.0,21.33,-0.35,7.21,3.55,128.85,-21.28,287.86,17.44,351.95,690.1,453.61,1934.87,38.84,4.55,176.0,439.0,814.48,1253.49,2800.32,680.05,25.67,19.08,4.62,7.56,-88.7175,3.41,1.84,-0.01,0.0,0.0,-0.68,-0.04,-1.88,-2.08,-0.08,-2.99,-2.49,0.0,1.57,0.77,3,2001,0.0,320.0,-3.2
2001-06-30,103.31,-22.7,-0.07888030888030888,0.0,13.170000000000002,-18.759999999999998,7.4799999999999995,3.4,122.07,-26.5,224.51,43.41,402.36,687.85,449.14,1913.17,38.5,4.8,176.28,452.73,806.25,1258.98,2800.32,653.72,-87.23,25.0,-1.8600000000000003,26.24,-10.767896475770925,3.4,1.93,-0.09,0.0,0.0,-4.732818532818533,-3.470733590733591,-13.882934362934364,-20.0180694980695,-4.592586872586873,-12.81,-11.17,0.0,1.52,0.63,6,2001,0.0,287.77777777777777,-25.9
2001-09-30,117.56,-45.6,-0.16581818181818184,0.0,20.189999999999998,-6.740000000000002,-16.54,2.49,124.30000000000004,-17.010000000000005,257.2,58.66,399.64,726.4,443.13,1810.49,13.3,4.5,35.07,283.27,919.1,1202.38,2800.32,608.21,1.3300000000000054,-2.989999999999995,34.74,-9.799999999999997,-3.7553179824561402,2.68,1.98,-0.26,0.0,0.0,-10.076643356643357,-3.5459580419580417,-30.000335664335662,-33.11261538461539,-4.311272727272727,-23.14,-20.47,0.0,2.56,1.15,9,2001,0.0,275.0,-71.5
2001-12-31,180.57000000000005,-17.299999999999997,-0.06234234234234233,0.0,70.29,-3.009999999999998,0.14000000000000012,2.97,183.57999999999993,18.940000000000005,190.3,73.81,407.09,686.79,0.0,1772.93,2.95,5.72,17.28,274.32,908.82,1183.14,2800.32,590.52,-38.830000000000005,-5.450000000000003,-29.380000000000003,3.1499999999999986,-11.934104046242776,3.3,2.0,-0.32,0.0,0.0,-3.9041891891891884,-1.2156756756756755,-11.720360360360358,-10.847567567567566,-1.5040090090090088,-17.38,-16.76,0.0,2.5,1.02,12,2001,0.0,277.5,-88.8
2002-03-31,189.49,3.31,0.01,0.0,30.11,6.0,13.69,3.81,183.49,-29.59,249.4,73.68,390.92,736.27,468.23,1805.62,10.34,3.96,7.66,266.65,949.68,1216.33,2800.32,589.29,30.73,-3.25,33.84,7.69,95.32250000000002,4.23,2.06,0.01,0.0,0.0,0.72,1.28,2.24,2.08,1.56,2.16,1.75,0.0,2.76,1.3,3,2002,0.0,331.0,3.31
2002-06-30,159.23000000000002,-9.93,-0.03,0.0,28.410000000000004,-6.52,1.2100000000000009,4.3,165.75,-20.419999999999998,188.62,78.02,443.96,764.18,460.77,1836.55,34.58,4.37,7.66,336.94,918.48,1255.43,2800.32,581.12,-53.56,-14.579999999999998,-5.440000000000005,7.7299999999999995,-35.865,4.85,2.16,-0.02,0.0,0.0,-2.1599999999999997,-0.17999999999999997,-6.839999999999999,-6.420000000000001,-0.17999999999999997,-2.22,-1.9,0.0,2.27,0.95,6,2002,0.0,331.0,-6.62
