,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2010-09-30,,,,,,,,0.6,0.0,,,0.16,0.78,0.36,1.5,53.79,55.6,0.0,0.7,0.0,82.3,0.0,82.3,222.71,-26.7,,,,,,-5.0,-3.08,-0.04,0.0,0.0,,,,,,-267.12,-156.97,0.02,0.01,9,2010,,197.0,-7.88
2010-12-31,1800.82,78.66,0.0444532353772252,0.0,238.98,148.03,155.77,0.6,0.0,1652.7900000000002,111.41999999999999,44.89,283.88,189.3,699.46,417.6,1332.44,543.85,300.25,17.96,926.34,66.58,992.92,200.0,339.52,164.29999999999998,-402.83,263.43,7.74,3.374332570556827,0.35,2.92,0.04,0.0,0.0,23.60466798530658,0.0,92.68499576151456,0.0,157.00882735235942,4.03,3.92,0.76,0.55,12,2010,0.0,1769.5,70.78
2011-03-31,883.83,62.43,0.03,0.0,126.9,94.34,99.94,0.6,8.04,789.49,98.46,10.42,375.3,186.01,734.46,455.72,1495.18,710.91,208.47,20.05,1034.03,60.28,1094.32,200.0,400.86,-83.8,-116.8,166.12,5.6,5.0,0.3,2.73,0.03,0.0,0.0,16.72,0.0,62.28,0.0,81.84,7.1,7.06,0.71,0.53,3,2011,0.0,2081.0,62.43
2011-06-30,1081.9499999999998,93.22999999999999,0.0419253501220609,0.0,194.07000000000002,148.6,154.31,5.15,0.0,933.3499999999999,156.32999999999998,28.71,923.51,168.68,1241.34,451.78,2018.25,981.09,199.38,19.28,1467.41,56.75,1524.16,200.0,494.09,-325.69,-37.83999999999999,381.82000000000005,5.710000000000001,30.708747720690766,2.08,3.08,0.07,0.0,0.0,18.471111396633688,0.0,75.46563021970962,0.0,105.65188230759347,7.93,7.92,0.85,0.73,6,2011,0.0,2223.7142857142853,155.66
2011-09-30,1347.7500000000002,111.6,0.05010850856843523,0.0,206.07999999999993,162.57999999999998,168.63,3.54,0.0,1185.1700000000003,155.79999999999998,107.67,1235.76,112.67,1714.08,272.58,2636.54,1610.19,236.71,18.0,1974.02,56.82,2030.85,200.0,605.7,-245.34000000000003,-145.7,470.0,6.049999999999999,17.661671146953406,1.17,3.35,0.12,0.0,0.0,16.93667589613111,50.32564543889845,73.69291326797875,154.20058370126466,102.23806031579734,8.1,8.07,0.87,0.81,9,2011,0.0,2227.1666666666665,267.26
2011-12-31,1395.7499999999995,128.05,0.05506690951405228,0.0,259.4000000000001,221.09000000000003,227.56000000000006,3.62,0.0,1174.6599999999999,221.37000000000006,174.14,1280.74,195.18,2088.54,266.42,4102.51,1896.57,128.16,17.42,2210.85,52.68,2263.54,531.46,1837.86,-280.76,5.089999999999975,341.03,6.469999999999999,16.431374267864115,1.05,1.23,0.17,0.0,0.0,12.490470769775621,29.878657256330477,27.87033467405328,47.04657610482913,42.91331866130379,8.44,8.39,0.94,0.86,12,2011,0.0,2325.3529411764703,395.31
2012-03-31,1918.96,262.68,0.10000000000000002,0.0,391.62,375.98,404.21,4.78,0.0,1542.99,335.67,201.89,1330.57,308.36,3274.46,261.67,5141.32,2336.83,404.4,17.08,3019.92,48.5,3068.42,531.59,2071.79,-522.71,119.4,431.06,28.23,11.95,1.23,1.48,0.1,0.0,0.0,20.44,45.32,50.72,85.0,70.88,13.97,13.69,1.08,0.98,3,2012,0.0,2626.7999999999997,262.68
2012-06-30,2442.04,364.52000000000004,0.145296556122449,0.0,532.48,512.1999999999999,611.47,4.78,0.0,1929.84,472.56,355.87,1327.75,255.36,4900.22,255.87,6754.81,3072.66,915.61,16.92,4355.34,44.38,4399.73,531.59,2353.97,-449.12,-87.63000000000001,690.73,99.27,8.224558323274444,1.08,1.87,0.25,0.0,0.0,21.596880102040814,47.07608418367347,61.93120408163265,102.38176530612245,86.062056122449,14.65,14.38,1.13,1.07,6,2012,0.0,2508.8,627.2
2012-09-30,2856.42,325.12,0.12631720430107526,0.0,505.87,491.97000000000014,547.0300000000001,4.88,0.0,2364.4400000000005,420.43000000000006,518.85,2719.6,1259.42,6362.54,250.2,8183.54,4599.48,369.93,16.57,5379.74,40.48,5420.21,582.78,2762.16,-1405.7800000000002,-21.31,1590.06,55.06,9.658818897637795,1.03,1.96,0.37,0.0,0.0,15.895483870967741,34.836236559139785,47.085591397849456,77.22419354838709,67.21440860215054,13.48,13.19,1.18,0.95,9,2012,0.0,2573.837837837838,952.32
2012-12-31,3227.4300000000003,328.11,0.12812492678240903,0.0,697.5400000000002,476.01,586.3299999999999,7.45,0.0,2751.42,607.3499999999999,147.88,4334.68,583.5,6996.91,246.11,8813.22,5142.09,233.47,16.39,5700.81,36.16,5736.98,2605.5,3075.39,-833.6500000000001,-111.56,574.2400000000002,110.32,14.536593672853618,6.31,1.87,0.5,0.0,0.0,14.893241489187226,29.458483165811483,42.670725615613506,53.42296947119327,61.130965066423,12.3,12.26,1.23,1.12,12,2012,0.0,2560.86,1280.43
2013-03-31,3023.53,368.2,0.14,0.09999999999999999,615.62,504.36,619.6,7.35,0.0,2519.17,533.65,460.15,4777.85,1485.33,8773.51,226.43,10407.38,5735.39,401.93,16.31,6580.05,210.12,6790.17,2949.09,3615.97,-687.58,-81.86,1081.04,115.24,13.125,5.99,1.88,0.14,0.1,0.71,14.159999999999998,25.960000000000004,40.72,51.800000000000004,52.72,12.19,12.18,1.33,1.11,3,2013,262.99999999999994,2629.9999999999995,368.2
2013-06-30,4155.76,308.21,0.10935734244023594,0.006683816028739998,601.6899999999999,482.03,650.83,6.35,0.0,3673.7299999999996,490.36,581.52,5841.64,2336.56,11027.67,236.06,12472.62,7565.41,381.65,16.34,8434.85,188.04,8622.89,2949.09,3848.42,-1630.92,133.43,1618.8600000000001,168.8,14.51754372019078,4.87,2.24,0.24,0.1,0.42,9.878613267101313,18.70010555728035,32.041701334989135,39.751393977025764,44.52666459691607,9.44,9.42,1.31,1.03,6,2013,18.83750000000009,2818.375,676.41
2013-09-30,3830.88,262.86,0.09235235874668626,0.0009801494777859276,469.57000000000016,401.9599999999999,528.01,5.05,0.0,3428.9300000000003,396.79999999999995,367.06,6657.66,2276.77,11380.56,233.0,12724.68,7772.4,357.06,16.23,8424.54,153.74,8578.28,2956.55,4145.12,-496.6399999999999,-7.270000000000003,289.44000000000005,126.04999999999995,13.667761355854827,3.6,2.07,0.33,0.1,0.3,8.261338273339934,14.86593120189083,25.36611453575649,30.448292823149895,36.146153502187865,8.54,8.53,1.35,1.08,9,2013,2.789772727272691,2846.272727272727,939.27
2013-12-31,2511.9799999999996,171.32999999999993,0.060164505672609385,4.985020382101271e-05,540.2799999999997,267.70000000000005,419.77,7.3,0.0,2244.26,424.6600000000001,233.62,5959.29,1029.34,8491.25,242.44,13536.58,8470.43,384.25,16.69,9079.91,126.56,9206.47,2956.55,4328.98,3411.67,-3789.76,243.69999999999982,152.07,30.336823673612336,4.99,2.13,0.39,0.1,0.26,5.059989195029711,9.145004862236625,15.834063749324683,18.512155591572117,22.930390059427328,8.22,8.21,0.94,0.82,12,2013,0.14195804195799155,2847.692307692307,1110.6
2014-03-31,2650.13,209.72,0.07,0.03,520.22,334.11,490.16,5.9,0.0,2316.02,375.86,1140.52,4671.69,2357.14,10761.58,237.62,15467.21,10053.54,453.5,17.43,10809.57,92.46,10902.02,2964.12,4564.04,-886.57,124.12,1633.3,156.05,21.0725,3.83,2.39,0.07,0.03,0.49,5.44,10.32,18.4,20.52,28.68,7.92,7.91,1.0,0.78,3,2014,89.87999999999998,2995.9999999999995,209.72
2014-06-30,4357.38,366.88,0.12089351370100589,0.000382934443288247,676.22,543.66,632.31,5.95,0.0,3813.72,556.63,573.04,3366.89,3824.1,10624.2,335.02,15336.68,9745.04,410.18,17.04,10412.16,72.06,10484.22,2964.12,4851.3,-79.8599999999999,-103.85000000000001,-420.39999999999986,88.64999999999998,12.305871129524641,3.64,2.16,0.19,0.03,0.18,9.569676031911204,16.059748872702045,30.261555324314948,33.74837877211238,45.354156087408946,8.23,8.23,1.02,0.65,6,2014,1.1621052631579118,3034.7368421052633,576.6
2014-09-30,4151.9,294.04999999999995,0.0979434904956067,-0.00032471202700946265,539.81,416.3299999999999,489.6700000000001,5.6,0.0,3735.5699999999997,417.01,626.65,4017.11,4730.49,11949.97,328.33,16576.39,9604.98,340.81,146.15,10186.02,1218.75,11404.76,2971.51,5170.43,-1207.0300000000002,2.5500000000000007,1279.69,73.34000000000003,14.293701326305051,3.22,2.21,0.29,0.03,0.12,7.092459656578417,11.928841670016652,22.749908688910583,25.249156377419165,27.356630103945328,7.8,7.8,1.17,0.71,9,2014,-0.9748638838475472,3002.241379310345,870.65
2014-12-31,3757.880000000001,171.38,0.057563601815686684,0.04974795880851932,485.0100000000002,266.20000000000005,272.29999999999995,4.8,0.0,3491.6800000000003,267.71000000000004,527.8,4352.81,1450.55,12757.6,800.99,17940.93,10698.79,515.18,188.08,11487.9,1156.01,12643.91,2971.51,5295.81,-467.07000000000016,-463.76,700.1499999999996,6.099999999999966,20.839991976893455,2.69,2.39,0.35,0.08,0.24,3.8222231605615957,6.519489074210915,12.946876385516731,14.242879763538475,15.90729019318062,6.99,6.99,1.11,0.98,12,2014,148.11104433497542,2977.2285714285717,1042.03
2015-03-31,3541.74,272.33,0.09,0.05,566.02,415.32,421.36,4.7,0.0,3126.42,441.7,472.52,4323.53,2327.96,13149.95,752.94,18220.16,10969.19,358.38,226.04,11641.32,1051.54,12692.86,2972.39,5526.08,-344.73,-3.64,357.61,6.04,13.055,2.53,2.3,0.09,0.05,0.56,5.96,9.88,19.72,21.6,25.24,7.69,7.69,1.13,0.93,3,2015,151.29444444444445,3025.8888888888887,272.33
2015-06-30,4018.9800000000005,206.87,0.06907178631051752,-0.0005156742719347083,450.19000000000005,444.14000000000004,448.74,4.68,0.0,3574.84,344.72999999999996,953.26,4716.71,3786.92,15588.25,887.22,20749.94,9708.11,445.8,266.95,10541.91,4423.79,14965.7,2972.39,5783.01,-1290.76,79.89,1683.79,4.6000000000000005,16.938898825349252,2.41,2.59,0.16,0.05,0.31,3.9888956594323877,8.219542570951585,14.315127712854757,15.558419866444073,14.539611018363942,6.4,6.34,1.48,1.12,6,2015,-1.5444444444444514,2995.0,479.2
