,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,cash,account_receivable,property_plant_equipment,total_asset,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,NPMA%,month,year,operating_profit,depreciation,dividend,ROCE%,number_of_shares,return_old
2002-09-30,537.2900000000001,75.31000000000003,3.1471497127644676,0.012667401473755446,,103.86000000000001,103.86000000000001,9.8,15.74,86.27000000000001,960.5,0.0,449.66,5849.62,3763.04,240.0,2086.58,57.49000000000001,-55.269999999999996,0.0,0.7770999867215507,1.13,1.8,11.93,6.5,0.54,5.149401709401711,7.175395824576155,14.435208070617913,15.405996917472333,19.28,9,2002,,,0.30312571439461067,,23.92958927074602,285.48
2002-12-31,429.2099999999998,25.620000000000005,1.0697647058823532,0.005320250480744681,,50.16999999999996,50.16999999999996,11.3,28.29,87.63000000000002,1071.86,0.0,460.73,6712.38,4564.34,240.0,2148.04,29.710000000000036,-43.269999999999996,0.0,2.6410714285714283,1.26,2.12,12.99,6.5,0.5,1.5251764705882356,1.963294117647059,4.769882352941177,5.007058823529412,16.29,12,2002,,,0.12741569858042112,,23.94919168591224,311.1
2003-03-31,454.22,107.84,4.49,0.0,,141.88,141.88,11.5,0.0,100.29,1059.89,0.0,461.53,7322.4,5102.11,240.0,2220.28,304.56,-622.03,0.0,0.64,1.24,2.3,4.49,0.0,0.0,5.88,8.48,19.44,20.36,23.74,3,2003,,,0.0,,24.01781737193764,107.84
2003-06-30,486.79999999999995,108.5,4.518743644263659,7.500000000000001,,153.26,153.26,13.6,0.0,89.95,578.19,0.0,461.81,7687.5,5395.37,240.0,2292.13,-49.599999999999994,-152.05000000000007,-180.0,0.7527036866359448,1.42,2.35,9.01,7.5,0.83,5.637145234353333,8.445687343995562,18.937598225016178,20.101137099010813,22.99,6,2003,,,180.08324084350724,,24.011098779134297,216.34
2003-09-30,506.8600000000001,93.53,0.3893687675476813,6.750306965217271,,128.71000000000004,128.71000000000004,19.1,27.94,89.82,573.88,0.0,454.64,7099.67,4412.29,240.0,2687.38,21.349999999999994,39.33000000000004,0.0,12.26658478563028,1.71,1.64,1.29,7.5,5.81,5.264024268241521,7.908109852518797,13.920688030464387,15.67133830315939,21.4,9,2003,,,1621.4865265983533,,240.2093023255814,309.87
2003-12-31,486.8499999999999,51.95999999999998,0.21684105795539335,-0.018365942119806324,,96.43999999999994,96.43999999999994,18.1,37.98,104.35000000000002,522.76,0.0,470.72,7792.43,4567.27,240.0,3225.17,156.0,-217.07000000000005,0.0,20.873468533487305,1.35,1.42,1.51,7.5,4.97,2.6652781693060263,4.118544067656081,6.44491833181328,7.737348478567281,18.7,12,2003,,,-4.40089326967518,,239.62251655629137,361.83
2004-03-31,503.62,480.26,2.0,0.0,,660.8,660.8,18.2,2.08,103.74,617.3,0.0,462.46,8079.06,5077.45,240.0,3001.61,247.84,-41.83,0.0,2.275,1.46,1.69,2.0,0.0,0.0,23.76,34.32,63.99999999999999,73.56,95.36,3,2004,,,0.0,,240.13,480.26
2004-06-30,555.17,59.48000000000002,0.2479527179753215,0.9,,98.7700000000001,98.7700000000001,17.6,29.96,94.01,1168.39,0.0,462.48,7252.69,4395.54,240.0,2857.15,92.48999999999998,514.6,-216.0,17.740277404169465,1.48,1.54,2.25,0.9,0.4,3.2795879497535863,4.482985140993813,8.326803275651242,9.239269277800425,50.98,6,2004,,,215.89600000000002,,239.88444444444445,539.74
2004-09-30,525.1200000000001,42.60000000000002,0.17776213208778388,-0.0008951471648865455,,77.68999999999994,77.68999999999994,16.9,48.3,98.17000000000002,920.02,0.0,459.1,8492.68,5595.8,240.0,2896.88,-147.51999999999998,-240.85999999999999,0.0,23.751543427230036,1.4,1.93,2.43,0.9,0.37,2.007322182917197,3.1426589277741543,5.88151251846001,6.103898066421681,36.77,9,2004,,,-0.2145185185185312,,239.6460905349794,582.34
2004-12-31,528.9100000000001,-75.54000000000002,-0.3145015785319653,0.0020364523955685204,,-42.91999999999996,-42.91999999999996,16.1,72.88,112.69,737.53,0.0,493.85,8242.53,5370.12,240.0,2872.41,46.66,-99.84,0.0,-12.797471538257874,1.35,1.87,2.11,0.9,0.43,-3.666700868192582,-5.908456195737965,-10.517171270718235,-9.909035516969222,23.99,12,2004,,,0.4891346322626191,,240.18957345971566,506.8
2005-03-31,494.02,125.65,0.52,0.0,,171.6,171.6,15.3,0.0,106.57,661.34,0.0,492.65,9009.85,6000.88,240.0,3008.98,139.46,4.4,0.0,7.355,1.22,1.99,0.52,0.0,0.0,5.56,8.04,16.72,16.72,25.43,3,2005,,,0.0,,241.6346153846154,125.65
2005-06-30,546.0899999999999,98.16,0.3289397256601581,0.9499999999999998,,179.58,179.58,14.0,0.0,116.51000000000002,691.7,0.0,487.02,7672.19,4787.26,300.0,2884.93,127.66,-302.79999999999995,-228.0,10.642147259576204,1.46,1.66,0.75,0.95,1.27,5.122687994280863,8.262965908583173,13.613718779321744,13.68389258746258,21.52,6,2005,,,283.49266666666665,,298.41333333333336,223.81
2005-09-30,546.23,161.41000000000003,0.5363293702299985,0.008017202291331451,,231.85999999999996,231.85999999999996,13.5,0.87,108.03999999999999,1020.89,0.0,487.1,7557.83,4498.58,300.0,3059.25,104.89999999999998,289.28999999999996,0.0,6.2946394275447615,1.32,1.47,1.28,0.95,0.74,8.547749338040601,12.184732879912778,21.1012086599865,21.687818908675563,24.28,9,2005,,,2.4128020833333608,,300.953125,385.22
2005-12-31,581.7900000000002,133.51999999999998,0.4452897405251185,-0.003495895704013563,,111.42000000000007,111.42000000000007,13.4,11.01,124.23000000000002,765.07,0.0,495.49,9744.22,6417.09,300.0,3327.13,153.36,-159.17000000000002,0.0,7.527402261833434,1.21,1.93,1.73,0.95,0.55,5.477321201372557,7.948293171916565,16.051022091992134,17.22473377800054,23.93,12,2005,,,-1.048243316473986,,299.84971098265896,518.74
2006-03-31,563.09,144.55,0.48,0.0,,193.15,193.15,15.7,0.0,118.6,1148.61,0.0,485.16,8571.04,5098.57,300.0,3472.47,154.95,-334.55,0.0,8.1775,1.36,1.47,0.48,0.0,0.0,6.76,8.8,16.64,17.84,25.67,3,2006,,,0.0,,301.14583333333337,144.55
2006-06-30,656.5299999999999,123.13999999999999,0.40940864432739354,1.2,,175.54999999999998,175.54999999999998,14.1,12.71,129.37,804.94,0.0,484.16,8621.41,5428.88,300.0,3192.54,175.21000000000004,-68.69,-360.0,8.608513886633101,1.32,1.7,0.89,1.2,1.35,5.704120437819866,8.335375994620643,15.419525570622737,16.210742276513876,21.95,6,2006,,,360.9303370786517,,300.7752808988764,267.69
2006-09-30,624.6300000000001,172.97000000000003,0.5770115281623021,-0.004029400230604073,,247.90000000000003,247.90000000000003,15.3,12.71,124.64000000000001,1291.51,0.0,474.69,8446.28,5001.01,300.0,3445.27,75.63999999999999,224.44,0.0,6.630153494825692,1.33,1.45,1.47,1.2,0.82,8.195918848999229,12.105466345935643,20.08157127944447,21.27484682067808,23.89,9,2006,,,-1.2078880990598577,,299.7687074829932,440.66
2006-12-31,651.6399999999999,80.81,0.2696404395267225,-0.0002935187536959609,,112.00999999999999,112.00999999999999,16.7,12.23,138.99,1648.87,0.0,496.39,9991.56,6496.15,300.0,3495.4,615.78,-395.61999999999995,-13.5,15.48729117683455,1.43,1.86,1.74,1.2,0.69,3.23568527432067,4.574589525763706,9.248357144226897,9.477706483594453,20.89,12,2006,,,-0.08796622097116824,,299.6954022988506,521.47
2007-03-31,683.68,164.49,0.55,0.0,,235.59,235.59,16.7,0.94,136.61,1132.86,0.0,485.9,9144.87,5462.99,300.0,3681.88,-231.18,-239.8,-3.5,7.59,1.36,1.48,0.55,0.0,0.0,7.2,10.64,17.88,18.4,24.06,3,2007,,,0.0,,299.07272727272726,164.49
2007-06-30,687.7600000000001,129.89999999999998,0.43242637317843674,1.2,,187.51000000000002,187.51000000000002,17.1,16.57,140.90999999999997,1230.68,0.0,493.47,9186.39,5662.8,300.0,3523.59,501.84000000000003,88.94,-364.26,9.88665415704388,1.46,1.61,0.98,1.2,1.22,5.6480179353918265,8.383776622847243,14.737796800163046,15.479099154183222,21.47,6,2007,,,360.4775510204081,,300.39795918367344,294.39
2007-09-30,695.1999999999998,164.02000000000004,0.5474370105364195,0.4968616455547994,,212.09000000000003,212.09000000000003,17.5,16.16,129.57,1210.28,0.0,507.2,9204.96,5589.74,300.0,3615.22,7.769999999999982,122.77000000000001,-155.73000000000002,7.993248384343371,1.45,1.55,1.53,1.7,1.11,7.12741519600358,10.304696668920837,18.14771580026614,18.59139024017801,22.18,9,2007,,,148.86689342403633,,299.6143790849673,458.41
2007-12-31,729.3000000000002,77.29000000000002,0.2582585402277395,-0.001934955302511708,,108.33999999999992,108.33999999999992,17.7,16.12,131.38000000000005,1087.64,0.0,513.45,10198.89,6483.65,300.0,3715.24,583.28,-416.77000000000004,-7.159999999999968,17.136993789623492,1.43,1.75,1.79,1.7,0.95,3.029848795967893,4.253330595482547,8.321984692925145,8.575914877730074,19.16,12,2007,,,-0.5790813159528057,,299.2737430167598,535.7
2008-03-31,777.34,165.92,0.55,0.0,,230.22,230.22,17.7,0.0,150.55,1823.75,0.0,507.97,10520.1,6730.36,300.0,3789.74,390.39,369.8,-6.58,8.045,1.4,1.78,0.55,0.0,0.0,6.320000000000001,9.36,17.52,17.76,21.34,3,2008,,,0.0,,301.67272727272723,165.92
2008-06-30,792.1,137.98,0.4585712405396512,0.75,,194.6,194.6,16.5,16.79,155.95999999999998,928.53,0.0,515.59,9763.58,6201.31,300.0,3562.26,70.97000000000003,-404.71000000000004,-230.01999999999998,8.997184374547036,1.39,1.74,1.01,0.75,0.74,5.648144784468575,8.136234287594604,15.491535373478117,15.582341559723593,19.36,6,2008,,,225.66831683168317,,300.8910891089109,303.9
2008-09-30,816.75,162.40000000000003,0.5398241475444994,0.4998694164934399,,219.17000000000002,219.17000000000002,15.9,0.0,141.99,1511.28,0.0,522.69,9011.0,5594.69,300.0,3416.31,26.95999999999998,331.34000000000003,-155.56000000000003,7.364898399014777,1.4,1.64,1.55,1.25,0.81,7.202298949174353,9.849178640360286,19.015740939309463,18.47243405532919,19.54,9,2008,,,150.38007026509098,,300.83870967741933,466.3
2008-12-31,828.1500000000001,79.45999999999998,0.2649831427733802,-0.004045852602112526,,104.75,104.75,12.1,0.0,163.83000000000004,1217.05,0.0,537.92,9898.9,6550.17,300.0,3348.74,151.33999999999997,-491.09000000000003,-6.96999999999997,11.418650893531339,1.08,1.96,1.82,1.25,0.69,3.2089167399589553,4.33873497508062,9.492802697156257,8.997779243623569,16.98,12,2008,,,-1.2132222616093031,,299.86813186813185,545.76
2009-03-31,814.48,113.28,0.38,0.0,,142.76,142.76,12.9,0.0,173.3,1541.65,0.0,528.19,10127.47,6678.15,300.0,3449.32,467.64,-115.04,-7.68,8.4875,1.12,1.94,0.38,0.0,0.0,4.48,5.52,13.12,12.52,13.91,3,2009,,,0.0,,298.10526315789474,113.28
2009-06-30,802.79,70.9,0.23481919861005537,0.6,,83.56,83.56,13.0,-39.97,155.12,1466.0,0.0,554.69,10928.62,7415.54,300.0,3513.08,753.0500000000001,-313.84999999999997,-185.98999999999998,13.83947743300423,1.11,2.11,0.61,0.6,0.98,2.602258660006515,3.3721576718427624,8.06854164404387,8.022347703333695,11.39,6,2009,,,181.16065573770493,,301.93442622950823,184.18
2009-09-30,811.9699999999998,139.95999999999998,0.466331831924477,0.3963919658273544,,186.89,186.89,14.1,-78.29,157.2,2412.21,0.0,548.68,12451.28,8790.74,300.0,3660.55,1852.65,-489.13,-127.31000000000003,7.561568305230066,1.16,2.4,1.08,1.0,0.93,4.490602825939409,6.649546492256432,15.285321157524525,15.820739186771146,13.34,9,2009,,,118.96897389192469,,300.1296296296296,324.14
2009-12-31,876.75,223.74,0.7473245966269988,-0.002477225345371753,,311.93,311.93,13.8,0.47,174.32000000000005,2207.27,0.0,564.74,14611.38,10729.71,300.0,3881.67,1317.6999999999998,-1478.35,-6.289999999999964,4.615865737016179,1.07,2.76,1.83,1.0,0.55,6.125611447762283,9.67029860553406,23.048634007446886,24.74747024895963,16.57,12,2009,,,-0.7416514875531561,,299.38797814207646,547.88
2010-03-31,890.06,144.17,0.48000000000000004,0.8,,200.13,200.13,14.1,5.93,166.39,2026.19,15.18,561.9,15425.13,11352.52,300.0,4072.62,1076.9,-1351.14,-7.79,7.345,1.04,2.79,0.48,0.8,1.67,3.7199999999999998,6.28,14.16,15.319999999999999,16.2,3,2010,,,240.2833333333333,,300.35416666666663,144.17
2010-06-30,850.1600000000001,207.00000000000003,0.6896659737449099,-0.0005567104251499704,,271.86,271.86,16.5,5.89,174.24,1291.75,0.0,586.73,14935.12,10934.53,300.0,4000.59,142.31999999999994,-163.65999999999985,-244.69,5.98006884057971,1.24,2.73,1.17,0.8,0.68,5.540906113847995,8.606088219380927,20.701768374291653,22.045732835948403,20.18,6,2010,,,-0.16709401709394456,,300.1452991452992,351.17
2010-09-30,1164.01,240.8,0.8013514198354645,0.7509240477507451,,345.70000000000005,345.70000000000005,19.7,16.19,160.32,2051.86,0.0,964.28,15495.31,11349.41,300.0,4145.9,205.6199999999999,-301.30999999999995,-234.21,6.145867940199336,1.43,2.74,1.97,1.55,0.79,6.215558220855787,9.51859046911161,23.235123401523726,24.68325084041421,0.0,9,2010,,,225.64695865330387,,300.49238578680206,591.97
2010-12-31,945.1599999999999,-19.090000000000032,-0.06364666247730774,-0.002869201441536662,,-36.80000000000007,-36.80000000000007,23.3,2.1,250.45,2644.31,0.0,1017.77,22348.45,18219.41,300.0,4129.04,4303.8099999999995,-3408.6400000000003,-2.730000000000018,-91.52875851230995,1.69,4.41,1.91,1.55,0.81,-0.34122608574221536,-0.5638227901131136,-1.8487522692361433,-1.9060675883256561,0.0,12,2010,,,-0.8605801684960852,,299.9371727748691,572.88
2011-03-31,1016.81,160.19,0.53,1.0,,238.53,238.53,23.3,0.0,0.0,3169.71,0.0,1004.59,23954.92,19752.32,300.0,4202.59,-2051.35,2482.27,-2.72,10.99,1.66,4.7,0.53,1.0,1.89,2.68,4.84,15.24,15.48,0.0,3,2011,,,302.2452830188679,,302.2452830188679,160.19
2011-06-30,1142.7000000000003,158.64999999999998,0.5274400953456279,-0.004830008781834096,,205.76000000000002,205.76000000000002,24.8,0.0,0.0,1898.9,0.0,997.65,21981.67,17954.16,300.0,4027.51,-1212.94,245.99000000000024,-303.84999999999997,11.756785376615191,1.85,4.46,1.06,1.0,0.94,2.8859929745326807,4.796719357671559,15.763492660895746,15.803299460544473,0.0,6,2011,,,-1.4528301886792292,,300.79245283018867,318.84
2011-09-30,1238.7799999999997,118.55000000000001,0.39571778047051837,0.7459601702552059,,172.51999999999992,172.51999999999992,23.9,0.0,0.0,1504.79,0.0,991.12,24569.53,20728.79,300.0,3840.74,-153.36000000000013,-12.230000000000018,-228.53000000000003,15.099270982707717,1.87,5.4,1.46,1.75,1.2,1.9298017787329387,3.3392075721895798,12.348563067285491,11.87153341411555,0.0,9,2011,,,223.47638278624964,,299.5821917808219,437.39
2011-12-31,1318.17,-401.57,-1.3452931323283082,-0.006344507927766531,,-291.92999999999995,-291.92999999999995,19.4,0.0,0.0,1380.27,0.0,998.43,39954.51,36552.17,300.0,3402.34,2496.8,-2619.0,-2.3199999999999363,-3.6052365714570307,1.71,10.74,0.12,1.75,14.58,-4.0358793969849245,-46.63682858738135,-47.085259631490786,-42.60094919039643,0.0,12,2011,,,-1.8938356164383094,,298.5,35.82
2012-03-31,1509.69,138.98,0.45999999999999996,0.25,,177.04,177.04,21.1,0.0,0.0,2761.77,0.0,985.29,43777.65,40216.96,300.0,3560.68,92.01,1290.54,-1.05,11.4675,1.78,11.29,0.46,0.25,0.54,1.28,2.08,15.6,14.32,0.0,3,2012,,,75.53260869565217,,302.1304347826087,138.98
2012-06-30,1740.3600000000001,-69.25999999999999,-0.22848250143430865,0.0008247274813539874,,-90.41,-90.41,22.3,0.0,0.0,2309.92,0.0,1042.28,49428.89,46112.33,300.0,3316.56,843.53,-1218.03,-77.35000000000001,-24.400993358359806,2.02,13.9,0.23,0.25,1.09,-0.5563052208835342,-0.9536660929432013,-8.344578313253011,-7.549856569133676,0.0,6,2012,,,0.25,,303.1304347826087,69.72
2012-09-30,1818.96,35.59,0.1182841135694616,-0.0018650939462373842,,42.22,42.22,28.25,0.0,0.0,1770.16,0.0,1041.73,51369.14,47986.11,300.0,3383.03,414.22,-953.49,-0.4899999999999949,59.70476327620117,2.51,14.18,0.35,0.25,0.71,0.2838818725667078,0.45961826986990795,4.204155350868864,3.9473098471180323,0.0,9,2012,,,-0.561180124223597,,300.8857142857143,105.31
2012-12-31,2002.1099999999997,159.32,0.5298023655670181,-0.00014116745212996168,,298.01,298.01,27.25,0.0,0.0,2274.18,0.0,1104.04,54733.78,51142.02,300.0,3591.76,369.68000000000006,135.51999999999998,-1.1799999999999926,12.86026722947527,2.28,14.24,0.88,0.25,0.28,1.155932433964403,2.167373313683256,17.748379246495105,18.23001776064694,0.0,12,2012,,,-0.042451298701308815,,300.71590909090907,264.63
2013-03-31,2050.57,515.48,1.72,0.5,,647.19,647.19,28.25,0.0,0.0,2334.37,0.0,1175.92,52464.05,48306.48,300.0,4157.57,216.42,-155.72,-0.51,4.105,2.04,11.62,1.72,0.5,0.29,3.92,5.36,49.6,53.44,0.0,3,2013,,,149.84883720930233,,299.69767441860466,515.48
2013-06-30,2025.5099999999998,84.98000000000002,0.2830496619258569,0.0008865296296095578,,108.69999999999993,108.69999999999993,40.25,0.0,0.0,2935.22,0.0,1214.1,70861.0,66792.18,300.0,4068.82,1238.85,-488.0,-150.0,35.559130971993405,2.97,16.42,2.0,0.5,0.25,0.4811844252739567,0.7132851480531593,8.355626020051295,9.204775005828866,0.0,6,2013,,,0.26616279069767756,,300.23,600.46
2013-09-30,1962.5,299.73,0.9988891234072808,-0.00027771914817986026,,375.59000000000003,375.59000000000003,32.75,0.0,0.0,2275.95,0.0,1271.2,71164.33,66814.81,300.0,4349.52,-684.76,25.49000000000001,0.0,8.19910819737764,2.26,15.36,3.0,0.5,0.17,1.6781337273242316,2.463926504404626,27.569339806040944,31.005518390561992,0.0,9,2013,,,-0.08333333333334281,,300.06333333333333,900.19
2013-12-31,977.8900000000003,254.44000000000005,0.8484051167906604,-0.0002658138682233,,324.54999999999995,324.54999999999995,30.0,0.0,0.0,2393.3,0.0,1330.08,74450.95,69886.98,300.0,4563.98,569.47,-452.1199999999999,0.0,8.837611715925169,1.97,15.31,3.85,0.5,0.13,1.3662627854810634,1.9832846886015436,22.30093449849736,24.95412868191542,0.0,12,2013,,,-0.0797186147186153,,299.9038961038961,1154.63
2014-03-31,1355.76,400.23,1.33,1.5,,504.95,504.95,35.0,0.0,0.0,1886.18,0.0,1361.65,71835.25,66838.55,300.0,4996.7,236.9,-744.02,0.0,6.58,2.1,13.38,1.33,1.5,1.13,2.24,3.24,32.04,34.96,0.0,3,2014,,,451.38721804511283,,300.9248120300752,400.23
2014-06-30,1513.9799999999998,281.27,0.9368787967718267,-0.0035201540167367025,,354.47999999999996,354.47999999999996,42.5,0.0,0.0,2656.42,0.0,1369.51,68588.74,63724.18,300.0,4864.56,654.9300000000001,565.31,-450.0,11.339353645962953,2.62,13.1,2.27,1.5,0.66,1.6343788701393984,2.030591929567131,23.12893734409391,25.19254702861335,0.0,6,2014,,,-1.0568215693418779,,300.22026431718064,681.5
2014-09-30,1634.1500000000005,415.8900000000001,1.3870705947748752,0.4980642696750276,,518.65,518.65,40.5,0.0,0.0,2978.12,0.0,1395.9,66143.69,61002.43,300.0,5141.26,473.56000000000006,-1.8599999999999852,-150.0,7.302476195628651,2.36,11.87,3.66,2.0,0.55,2.5164340845096094,3.04700753606284,32.34982130327413,35.06332552693208,0.0,9,2014,,,149.3362701908958,,299.83333333333337,1097.39
2014-12-31,1556.9799999999996,251.03999999999996,0.8359125798150441,0.0032309179317177136,,427.6600000000001,427.6600000000001,36.75,0.0,0.0,3513.41,0.0,1443.21,71081.88,65748.07,300.0,5333.82,888.49,-351.77000000000004,-1.42999999999995,10.984462037922246,2.07,12.33,4.49,2.0,0.45,1.4149077074820344,1.8468269023976027,18.825719392182016,20.292755278360758,0.0,12,2014,,,0.970304380103812,,300.3184855233853,1348.43
2015-03-31,1685.47,397.81,1.33,1.7500000000000002,,501.99,501.99,37.0,0.0,0.0,1613.68,0.0,1467.43,68269.58,62634.26,300.0,5635.32,298.68,-2197.15,-1.25,6.955000000000001,1.97,11.11,1.33,1.75,1.32,2.32,2.88,28.239999999999995,29.92,0.0,3,2015,,,523.4342105263158,,299.10526315789474,397.81
2015-06-30,1685.1000000000001,391.05,1.3037313338234922,0.004909649767752879,,487.34000000000003,487.34000000000003,38.25,0.0,0.0,1641.45,0.0,1479.43,65338.13,59868.02,300.0,5470.11,412.18,141.92000000000007,-526.32,7.332837488812173,2.1,10.94,2.63,1.75,0.67,2.399262226504069,2.9346347894429936,28.592860583627008,30.27829272621251,0.0,6,2015,,,1.4726335801481127,,299.9467680608365,788.86
2015-09-30,1656.2999999999997,424.31000000000006,1.413002629474847,0.5019979473691946,,525.3100000000001,525.3100000000001,38.25,0.0,0.0,1502.08,0.0,1492.81,56856.74,51219.16,300.0,5637.58,-289.12,301.6100000000001,-151.88,6.769060297895407,2.04,9.09,4.04,2.25,0.56,2.9798966344370537,3.441570760899132,30.106749095345254,31.491771474731497,0.0,9,2015,,,150.74476480442718,,300.28960396039605,1213.17
2015-12-31,1637.5500000000002,273.1099999999999,0.9095826492989205,-0.0002324354152053778,,311.8299999999999,311.8299999999999,37.5,0.0,0.0,773.32,0.0,1491.31,56068.02,50228.97,300.0,5839.06,-222.8,-503.96000000000004,-1.990000000000009,10.312696715609098,1.93,8.6,4.95,2.25,0.45,1.9477931479936477,2.1094967300912337,18.706164383561635,19.55878327098527,0.0,12,2015,,,-0.06979072907301997,,300.25858585858583,1486.28
2016-03-31,1545.38,441.42,1.4700000000000002,2.0,,551.03,551.03,36.75,0.0,0.0,780.99,0.0,1508.47,53493.81,47065.41,300.0,6428.4,61.53,-51.75,-2.12,6.25,1.72,7.32,1.47,2.0,1.36,3.32,3.64,27.48,29.28,0.0,3,2016,,,600.5714285714286,,300.2857142857143,441.42
2016-06-30,1768.0,435.15000000000003,1.4495567952359767,-0.0006029996789433497,,535.9100000000001,535.9100000000001,36.25,0.0,0.0,705.88,2869.35,1517.26,51880.63,45635.02,300.0,6245.61,571.99,-44.629999999999995,-602.45,6.249703378145467,1.74,7.31,2.92,2.0,0.68,3.3558232656832883,3.673534344091174,27.859290187891443,29.705985831137276,0.0,6,2016,,,-0.18101761252444248,,300.19520547945206,876.57
2016-09-30,1674.3499999999995,539.17,1.7975633944085778,0.7483310920606698,,661.6299999999999,661.6299999999999,38.5,0.0,0.0,1026.86,3520.18,1503.73,50737.33,44266.19,300.0,6471.13,571.1300000000001,-21.58,-228.56999999999994,5.356584379694716,1.78,6.84,4.72,2.75,0.58,4.250171076610111,4.950916128667693,33.33109073699973,35.616128950230966,0.0,9,2016,,,224.45810599024844,,299.9449152542373,1415.74
