,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2007-09-30,,,,,,,,,,,19.18,91.47,58.21,172.0,37.62,229.46,50.81,56.24,2.32,128.7,1.57,130.27,70.0,99.2,,,,,,0.0,1.31,4.59,0.0,0.0,,,,,,4.5,4.47,1.34,0.88,9,2007,,0.701525054466231,3.22
2007-12-31,68.02,0.77,0.005789473684210527,0.0,18.67,1.9000000000000004,3.169999999999999,,66.11,-0.8899999999999997,9.18,82.34,62.24,156.58,37.99,208.3,35.87,55.66,2.48,106.39,1.94,108.33,70.0,99.97,-0.45999999999999996,6.01,-15.55,1.2699999999999998,0.0,0.0,1.08,0.03,0.0,0.0,1.4821052631578946,0.0,3.08,0.0,5.982456140350878,2.92,2.85,1.47,0.89,12,2007,0.0,133.0,3.99
2008-03-31,215.79,6.19,0.04,0.0,63.37,9.4,13.37,1.49,206.39,7.09,7.34,95.13,62.12,167.92,37.21,213.87,0.0,61.47,1.09,74.18,0.73,74.92,90.0,138.95,1.88,9.89,-17.73,3.97,9.3125,0.97,0.54,0.04,0.0,0.0,11.56,0.0,17.8,0.0,26.919999999999998,2.9,2.87,2.26,1.43,3,2008,0.0,154.75,6.19
2008-06-30,67.41999999999999,-1.37,-0.008526970954356845,0.0,13.750000000000007,-2.5100000000000007,-1.3699999999999992,1.29,69.94,-2.26,17.49,93.1,62.37,176.46,36.05,221.34,0.0,71.16,0.79,83.56,0.59,84.15,90.0,137.19,11.080000000000002,-0.16999999999999993,-0.75,1.1400000000000001,-37.82116788321168,0.85,0.61,0.03,0.0,0.0,-2.47850622406639,-0.0,-3.9906224066390044,-0.0,-5.684647302904564,1.71,1.7,2.11,1.37,6,2008,0.0,160.66666666666669,4.82
2008-09-30,-207.66999999999996,-4.73,-0.0,,-60.760000000000005,-6.38,-10.0,0.8,-201.29999999999998,-5.49,18.03,88.66,64.57,173.38,38.58,224.38,0.0,73.19,1.39,85.17,1.94,87.1,90.0,137.28,-10.920000000000002,-10.91,18.16,-3.62,-0.0,0.52,0.63,0.0,0.0,0.0,-8.40888888888889,-46.2488888888889,-14.715555555555559,-16.81777777777778,-77.78222222222225,0.12,0.12,2.04,1.28,9,2008,,inf,0.09
2008-12-31,79.17999999999999,1.0899999999999999,0.00923728813559322,,19.21,1.8099999999999998,3.42,0.33,77.37,1.4300000000000002,14.94,97.51,59.59,173.82,38.56,223.83,0.0,73.41,1.33,85.82,1.63,87.45,90.0,136.38,0.8399999999999999,-1.77,-2.16,1.61,8.93119266055046,0.22,0.64,0.01,0.01,1.1,1.9583050847457626,3.9535593220338985,3.2145762711864405,3.694915254237288,6.207457627118643,0.77,0.76,2.03,1.33,12,2008,,117.99999999999999,1.18
2009-03-31,223.54,3.52,0.02,0.0,55.6,5.87,10.53,0.53,217.66,4.05,10.25,89.61,57.15,158.7,39.4,209.2,0.0,56.3,1.28,69.13,1.34,70.47,90.0,138.73,0.0,-4.62,-2.62,4.66,6.625,0.34,0.51,0.02,0.0,0.0,6.72,11.08,10.16,10.16,16.76,1.59,1.57,2.3,1.47,3,2009,0.0,176.0,3.52
2009-06-30,64.82000000000002,2.9200000000000004,0.01813664596273292,0.0,18.54,3.55,5.050000000000001,0.5,61.28999999999999,4.03,10.51,89.14,60.16,160.74,42.12,214.06,0.0,59.26,1.24,71.37,1.04,72.41,90.0,141.64,5.73,-5.329999999999999,-0.1499999999999999,1.5,6.892123287671232,0.32,0.51,0.04,0.0,0.0,5.459130434782609,7.853167701863355,8.252173913043478,8.37913043478261,11.970186335403726,2.25,2.23,2.25,1.41,6,2009,0.0,161.0,6.44
2009-09-30,-218.48000000000002,-2.2600000000000007,-0.010813397129186608,0.0,-51.730000000000004,-4.09,-8.48,0.55,-214.39999999999998,-0.8899999999999997,22.49,79.73,58.51,163.12,45.42,219.36,0.0,56.49,1.59,72.02,1.5,73.53,90.0,145.83,10.03,6.51,2.43,-4.390000000000001,-12.715707964601766,0.34,0.5,0.02,0.0,0.0,-4.1307177033492835,-5.190430622009571,-6.206889952153112,-6.379904306220098,-7.8288995215311035,6.02,5.98,2.26,1.45,9,2009,0.0,208.99999999999997,4.18
2009-12-31,76.03999999999999,4.52,0.025977011494252876,0.02,23.749999999999996,5.709999999999999,7.32,0.65,70.33,7.78,27.11,82.06,55.87,167.66,45.39,223.82,0.0,62.56,1.5,75.0,1.18,76.17,90.0,147.64,9.250000000000002,-1.6199999999999997,-3.0100000000000002,1.6099999999999999,6.255530973451328,0.4,0.52,0.05,0.02,0.3,8.084045977011494,10.245333333333333,12.240367816091952,12.739126436781609,15.419954022988506,5.99,5.96,2.24,1.49,12,2009,3.4799999999999995,173.99999999999997,8.7
2010-03-31,217.61,8.94,0.05,0.0,66.65,11.96,17.46,0.72,205.66,18.34,33.76,79.09,55.7,170.71,46.37,227.16,0.0,66.64,1.8,77.67,1.61,79.28,90.0,147.88,34.56,-7.66,-3.64,5.5,3.6,0.44,0.54,0.05,0.0,0.0,15.759999999999998,21.92,24.2,24.96,32.0,4.13,4.11,2.2,1.48,3,2010,0.0,178.79999999999998,8.94
2010-06-30,72.75999999999999,-3.329999999999999,-0.017807486631016035,0.0,16.72999999999999,-4.1000000000000005,-9.600000000000001,0.75,76.84,-0.23000000000000043,43.28,78.34,66.44,189.87,48.84,249.1,0.0,87.91,1.7,103.33,1.22,104.55,90.0,144.55,-34.56,7.66,3.64,-5.5,-10.529279279279281,0.47,0.72,0.03,0.0,0.0,-5.3422459893048115,-8.04898395721925,-9.212406417112296,-9.307379679144383,-12.797647058823525,1.94,1.93,1.84,1.19,6,2010,0.0,187.00000000000003,5.61
2010-09-30,-201.32,-4.61,-0.0461,0.0,-58.849999999999994,-6.220000000000001,-4.23,0.73,-195.09,-14.629999999999999,24.21,90.8,74.28,192.82,51.11,247.93,0.0,84.97,1.54,101.49,0.89,102.38,90.0,145.55,-19.39,0.82,-0.49,1.99,-3.9587852494577005,0.45,0.7,0.01,0.0,0.0,-7.376000000000001,-12.908,-12.7236,-12.7236,-20.652800000000003,1.13,1.12,1.9,1.17,9,2010,0.0,100.0,1.0
2010-12-31,90.11,-2.54,-0.016493506493506494,0.01,20.129999999999995,-2.95,-0.9699999999999998,0.71,93.06,-0.8999999999999999,31.58,88.13,78.48,201.04,50.44,257.04,0.0,104.08,1.43,115.44,0.93,116.37,90.0,140.67,12.88,-2.75,-2.7699999999999996,1.9800000000000002,-10.761811023622048,0.45,0.83,-0.01,0.01,-1.3,-3.958441558441558,-3.5625974025974028,-7.191168831168832,-7.05922077922078,-6.135584415584416,-0.87,-0.86,1.74,1.06,12,2010,1.54,154.0,-1.54
2011-03-31,271.5,-5.05,-0.03,0.0,65.31,-4.92,1.07,0.61,276.42,1.45,24.05,91.56,91.73,209.81,52.51,266.06,0.0,115.8,1.63,127.4,1.5,128.9,90.0,137.16,-13.65,-1.93,-3.65,5.99,-5.0825,0.4,0.94,-0.03,0.0,0.0,-7.6,-8.0,-14.72,-14.16,-14.2,-1.87,-1.86,1.65,0.93,3,2011,0.0,168.33333333333334,-5.05
2011-06-30,90.58999999999997,-7.500000000000001,-0.04183266932270917,0.0,18.03,-7.449999999999999,-5.390000000000001,0.62,98.03999999999996,-4.24,20.97,91.54,90.0,203.94,51.82,259.9,0.0,117.11,1.44,129.07,1.17,130.24,90.0,129.66,-1.1500000000000004,-1.5400000000000003,-0.3900000000000001,2.0600000000000005,-3.706433333333333,0.43,1.0,-0.07,0.0,0.0,-11.545816733067731,-11.61752988047809,-23.139442231075698,-21.872509960159366,-22.613545816733073,-3.49,-3.47,1.58,0.88,6,2011,0.0,179.28571428571428,-12.55
