,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2003-09-30,,,,,,,,,0.5,,,27.4,79.92,0.0,114.92,18.09,146.91,0.0,13.87,0.24,26.38,0.28,26.66,75.0,120.25,,,,,,0.0,0.22,0.3,0.0,0.0,,,,,,12.89,12.72,4.36,4.36,9,2003,,71.33333333333333,21.4
2003-12-31,64.96000000000001,8.34,0.10936785474108945,0.0,22.53,12.280000000000001,13.410000000000004,3.62,0.39,52.69,11.119999999999997,100.59,88.5,0.0,198.81,20.62,239.44,0.0,8.58,0.25,27.06,0.22,27.27,100.0,212.16,-22.55,14.26,81.47999999999999,1.13,8.272997601918464,1.71,0.13,0.39,0.0,0.0,13.931782111634163,0.0,15.726536650975117,0.0,23.93753866845999,12.93,12.75,7.35,7.35,12,2003,0.0,76.25641025641025,29.74
2004-03-31,74.18,11.28,0.11000000000000001,0.25,24.67,13.47,15.29,4.31,0.0,60.71,12.61,73.24,103.45,0.13,198.75,21.84,253.48,0.0,10.45,0.25,29.88,0.15,30.03,100.0,223.44,-24.68,-2.6,-0.07,1.82,9.805,1.93,0.13,0.11,0.25,2.27,17.8,0.0,20.2,0.0,24.08,15.38,15.21,6.65,6.65,3,2004,25.636363636363633,102.54545454545453,11.28
2004-06-30,87.94,12.81,0.1276214196762142,-0.00540586437224043,26.03,16.450000000000003,18.910000000000004,3.6,0.0,71.5,15.719999999999999,36.0,131.38,1.11,188.69,20.85,243.52,0.0,16.19,0.26,32.18,0.08,32.27,100.0,211.25,-12.410000000000004,0.2400000000000002,-25.07,2.46,7.061510538641686,1.71,0.15,0.24,0.25,1.04,21.036264009962643,0.0,24.248069738480698,0.0,30.118655043586553,15.01,14.86,5.86,5.83,6,2004,-0.5426136363636331,100.375,24.09
2004-09-30,74.46000000000001,6.25,0.06179960448253131,0.0018745880026367994,15.289999999999992,7.809999999999995,10.989999999999995,3.08,0.0,66.63999999999999,6.890000000000001,24.61,137.77,1.99,183.7,21.36,243.37,0.0,10.94,0.28,25.87,0.0,25.87,100.0,217.5,-9.68,-1.6400000000000001,-0.0799999999999983,3.1799999999999997,12.451535999999999,1.42,0.12,0.3,0.25,0.83,10.275214238628873,15.927818061964402,11.494726433750824,14.807185234014502,14.29630850362558,12.96,12.82,7.1,7.02,9,2004,0.189583333333335,101.13333333333334,30.34
2004-12-31,78.30999999999997,7.599999999999998,0.07612018977332628,0.14676682481110526,24.58,11.110000000000007,14.800000000000004,2.44,0.0,67.19000000000003,10.520000000000003,11.31,140.88,2.16,180.91,28.12,248.01,0.0,13.94,1.62,33.33,4.58,37.91,100.0,210.1,-2.6499999999999986,1.6,-12.240000000000002,3.6900000000000004,7.999848684210527,1.16,0.18,0.38,0.4,1.05,12.259356879283077,16.057353716394303,14.47084870848708,14.3987348444913,18.228782287822874,12.17,12.05,5.43,5.36,12,2004,14.653508771929825,99.84210526315789,37.94
2005-03-31,78.02,0.06,0.0,,14.64,0.38,2.67,2.13,0.0,77.65,-0.51,12.76,139.39,2.36,174.55,31.54,247.72,0.0,17.12,1.56,33.35,4.21,37.56,100.0,210.16,3.42,-7.1,5.13,2.29,0.0,1.01,0.18,0.0,0.0,0.0,0.08,0.6,0.12,0.12,0.72,0.08,0.08,5.23,5.16,3,2005,,inf,0.06
2005-06-30,63.14,-13.370000000000001,-0.13058602554470325,,2.9899999999999984,-13.13,-1.3599999999999999,1.41,0.0,76.25999999999999,-13.64,19.94,130.06,2.41,169.27,38.55,252.82,0.0,20.02,1.56,26.46,3.79,30.25,104.0,222.57,2.8899999999999997,-12.709999999999999,16.990000000000002,11.77,-2.7053047868362,0.66,0.14,-0.13,0.0,-0.04,-21.134845980465816,-20.65268219383922,-24.0278287002254,-24.670713749060855,-22.621517655897822,-9.52,-9.43,6.4,6.31,6,2005,,102.38461538461539,-13.31
2005-09-30,68.38,-14.089999999999998,-0.12855839416058393,0.0,6.370000000000001,-13.77,-8.19,0.96,11.65,82.15,-3.700000000000001,7.11,119.51,2.98,144.45,41.54,239.19,0.0,19.54,1.42,27.18,3.53,30.71,130.26,208.48,-0.14999999999999947,-12.210000000000004,-0.46000000000000085,5.58,-1.8571327182398865,0.6,0.15,-0.25,0.0,-0.02,-23.57246715328467,-22.60570802919708,-27.028116788321167,-26.45217518248175,-25.73224817518248,-13.27,-13.08,5.31,5.2,9,2005,0.0,109.6,-27.4
2005-12-31,64.31000000000003,-25.840000000000003,-0.22326070623591288,0.0,2.4400000000000013,-26.330000000000002,6.95,0.96,23.0,90.63999999999999,-15.990000000000002,8.65,100.4,3.17,133.7,38.32,211.11,0.0,18.92,1.4,25.3,3.17,28.47,130.26,182.64,0.8399999999999999,1.110000000000003,-0.41000000000000014,33.28,-1.0816950464396284,0.69,0.16,-0.46,0.0,-0.01,-48.96204357625846,-44.690969196093164,-56.59173553719009,-52.63128474830955,-55.21334335086402,-19.73,-19.44,5.28,5.16,12,2005,0.0,115.73913043478261,-53.24
